Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
02/28/1993,59.945999,-44.423,15.522999,20.785999,106.213997,0.0,142.522995,0.0,142.522995,-77.372002,65.151001,0.0,65.151001,-26.059999,39.091,0,0,39.091,-0.713,,38.378,0.0,0.0,38.378002,0.112698,0.112698,0.112698,339.065915,0.112698,0.112698,0.112698,339.065915,
05/31/1993,65.533997,-51.728001,13.805996,29.122999,123.736,0.0,166.664995,0.0,166.664995,-94.502998,72.162003,0.0,72.162003,-28.865,43.297001,0,0,43.297001,-0.564,,42.733001,,,42.733003,,0.123333,0.123333,347.27992,0.123333,0.123333,0.123333,347.27992,
08/31/1993,93.344002,-67.433998,25.910004,14.711,147.651001,0.0,188.272005,0.0,188.272005,-111.507004,76.764999,0.0,76.764999,-30.705999,46.058998,0,0,46.058998,0.0,,46.058998,,,46.059,,0.126667,0.126667,362.375909,0.126667,0.126667,0.126667,362.375909,
11/30/1993,108.652,-79.602997,29.049004,21.823,145.574005,0.0,196.446009,0.0,196.446009,-124.844002,71.601997,0.0,71.601997,-28.641001,42.960999,0,0,42.960999,0.0,,42.960999,,,42.960997,,0.116667,0.116667,370.589904,0.116667,0.116667,0.116667,370.589904,
02/28/1994,108.695,-77.140999,31.554001,22.555,150.087997,0.0,204.196998,0.0,204.196998,-125.625999,78.570999,0.0,78.570999,-31.427999,47.143002,0,0,47.143002,-0.168,,46.975002,0.0,0.0,46.975,0.128333,0.128333,0.128333,369.239914,0.128333,0.128333,0.128333,369.239914,
05/31/1994,90.781998,-63.643002,27.138996,11.748,138.231003,0.0,177.117999,0.0,177.117999,-120.903,56.215,0.0,56.215,-22.486,33.729,0,0,33.729,0.0,,33.729,,,33.729,,0.0925,0.0925,369.271911,0.0925,0.0925,0.0925,369.271911,
08/31/1994,72.867996,-54.379002,18.488995,0.0,92.239998,56.880001,167.608994,0.0,167.608994,-135.759995,31.849001,0.0,31.849001,-12.739,19.110001,0,0,19.110001,0.0,,19.110001,,,19.110001,,0.0525,0.0525,368.219909,0.0525,0.0525,0.0525,368.219909,
11/30/1994,82.108002,-65.897003,16.210999,0.0,143.065994,0.0,159.276993,0.0,159.276993,-132.345993,26.931,0.0,26.931,-10.773,16.158001,0,0,16.158001,0.0,,16.158001,,,16.158,,0.045,0.045,368.379913,0.045,0.045,0.045,368.379913,
02/28/1995,97.379997,-83.765999,13.613998,-53.09,138.134995,0.0,98.658993,0.0,98.658993,-66.308998,32.349998,0.0,32.349998,-12.94,19.41,0,0,19.41,0.0,,19.41,0.0,0.0,19.409998,0.0525,0.0525,0.0525,368.263916,0.0525,0.0525,0.0525,368.263916,
05/31/1995,91.731003,-80.112,11.619003,12.731,154.613007,0.0,178.96301,0.0,178.96301,-118.668999,60.293999,0.0,60.293999,-24.118,36.175999,0,0,36.175999,0.0,,36.175999,,,36.175999,,0.0975,0.0975,370.731902,0.0975,0.0975,0.0975,370.731902,
08/31/1995,116.725998,-98.148003,18.577995,19.283001,225.126999,0.0,262.987995,0.0,262.987995,-181.401993,81.585999,0.0,81.585999,-32.633999,48.952,0,0,48.952,0.0,,48.952,,,48.952,,0.1225,0.1225,401.855887,0.1225,0.1225,0.1225,401.855887,
11/30/1995,94.148003,-72.093002,22.055,23.674,179.839005,0.0,225.568005,0.0,225.568005,-137.311005,88.257004,0.0,88.257004,-35.303001,52.953999,0,0,52.953999,0.0,,52.953999,,,52.954002,,0.1275,0.1275,417.383898,0.1275,0.1275,0.1275,417.383898,
02/29/1996,51.620998,-31.219999,20.400999,36.653,136.169006,0.0,193.223005,0.0,193.223005,-97.160004,96.063004,0.0,96.063004,-38.424999,57.638,0,0,57.638,0.0,,57.638,0.0,0.0,57.638005,0.1375,0.1375,0.1375,416.131884,0.1375,0.1375,0.1375,416.131884,
05/31/1996,88.848,-77.066002,11.781998,47.080002,204.419998,0.0,263.281998,0.0,263.281998,-163.897995,99.384003,0.0,99.384003,-38.759998,60.624001,0,0,60.624001,0.0,,60.624001,0.0,0.0,60.624004,0.1475,0.1475,0.1475,411.011891,0.145,0.145,0.145,416.839892,
08/31/1996,99.713997,-76.242996,23.471001,58.410999,188.932999,0.0,270.814999,0.0,270.814999,-168.360992,102.454002,0.0,102.454002,-39.957001,62.497002,0,0,62.497002,0.0,,62.497002,0.0,0.0,62.497002,0.1525,0.1525,0.1525,409.815907,0.15,0.15,0.15,418.967882,
11/30/1996,100.112999,-77.237999,22.875,65.561996,193.093002,0.0,281.529999,0.0,281.529999,-173.440002,108.089996,0.0,108.089996,-42.154999,65.934998,0,0,65.934998,0.0,,65.934998,0.0,0.0,65.934998,0.16,0.16,0.16,412.091907,0.155,0.155,0.155,425.367905,
02/28/1997,49.723999,-86.157997,-36.433998,76.397003,256.872009,0.0,296.835014,0.0,296.835014,-184.865005,111.970001,0.0,111.970001,-43.667999,68.302002,0,0,68.302002,0.0,,68.302002,0.0,0.0,68.302002,0.1625,0.1625,0.1625,420.319903,0.1575,0.1575,0.1575,432.2639,
05/31/1997,82.18,-81.834,0.346001,90.235001,228.063995,0.0,318.644997,0.0,318.644997,-203.942001,114.703003,0.0,114.703003,-44.734001,69.969002,0,0,69.969002,0.0,,69.969002,0.0,0.0,69.969002,0.165,0.165,0.165,425.027909,0.16,0.16,0.16,437.027906,
08/31/1997,103.681999,-99.987999,3.694,95.396004,248.684998,0.0,347.775002,0.0,347.775002,-225.272003,122.502998,57.381001,179.883999,-70.154999,109.728996,0,0,109.728996,0.0,,109.728996,-57.400002,20.6,72.928999,0.17,0.2575,0.2575,428.207901,0.1675,0.245,0.245,445.291881,
11/30/1997,119.742996,-110.112999,9.629997,103.322998,262.187988,0.0,375.140984,0.0,375.140984,-243.692993,131.447998,0.0,131.447998,-51.264999,80.182999,0,0,80.182999,0.0,,80.182999,0.0,0.0,80.182999,0.1875,0.1875,0.1875,430.287887,0.1775,0.1775,0.1775,449.959879,
02/28/1998,278.471008,-276.424011,2.046997,128.473007,279.497986,0.0,410.01799,0.0,410.01799,-270.506989,139.511002,0.0,139.511002,-54.409,85.101997,0,0,85.101997,0.0,,85.101997,0.0,0.0,85.102001,0.195,0.195,0.195,432.195906,0.185,0.185,0.185,458.155891,
05/31/1998,179.951996,-168.419998,11.531998,159.026993,279.705994,0.0,450.264984,0.0,450.264984,-301.488007,148.776993,0.0,148.776993,-58.022999,90.753998,0,0,90.753998,0.0,,90.753998,0.0,0.0,90.753994,0.205,0.205,0.205,440.507885,0.195,0.195,0.195,466.175878,
08/31/1998,188.289001,-178.662003,9.626999,171.804993,300.725006,0.0,482.156998,0.0,482.156998,-326.292999,155.863998,0.0,155.863998,-60.786999,95.077003,0,0,95.077003,0.0,,95.077003,0.0,0.0,95.077,0.215,0.215,0.215,444.611888,0.2025,0.2025,0.2025,469.439885,
11/30/1998,184.869003,-177.751007,7.117996,186.240997,320.838013,0.0,514.197006,0.0,514.197006,-353.588989,160.608002,0.0,160.608002,-62.637001,97.971001,0,0,97.971001,0.0,,97.971001,0.0,0.0,97.971001,0.22,0.22,0.22,447.691874,0.21,0.21,0.21,467.975896,
02/28/1999,475.955994,-458.996002,16.959991,182.360001,333.062988,0.0,532.38298,0.0,532.38298,-365.826996,166.556,0.0,166.556,-64.957001,101.598999,0,0,101.598999,0.0,,101.598999,0.0,0.0,101.598999,0.225,0.225,0.225,449.919901,0.215,0.215,0.215,470.999882,
05/31/1999,275.562012,-247.740997,27.821014,170.011993,339.170013,0.0,537.003021,0.0,537.003021,-367.528992,169.473999,0.0,169.473999,-66.095001,103.378998,0,0,103.378998,0.0,0.0,103.378998,0.0,0.0,103.378998,0.23,0.23,0.23,451.003885,0.22,0.22,0.22,470.051884,
08/31/1999,264.97699,-233.830994,31.145996,158.651993,347.21701,0.0,537.014999,0.0,537.014999,-362.414001,174.595001,0.0,174.595001,-68.092003,106.502998,0,0,106.502998,0.0,0.0,106.502998,0.0,0.0,106.502998,0.235,0.235,0.235,451.963876,0.2275,0.2275,0.2275,469.383885,
11/30/1999,232.184998,-219.261993,12.923004,115.954002,358.480011,0.0,487.357018,0.0,487.357018,-327.039001,160.315994,4.424,164.739994,-64.176003,100.564003,0,0,100.564003,0.0,0.0,100.564003,-4.424,1.725,97.864992,0.215,0.2225,0.2225,452.943887,0.21,0.2175,0.2175,464.467871,
02/29/2000,225.922,-229.460016,-3.538016,113.125012,343.288966,0.0,452.875962,0.0,452.875962,-330.495006,122.389006,0.0,122.389006,-22.591993,99.797001,0,0,99.797001,0.0,0.0,99.797001,0.0,,99.797013,0.1675,0.22,0.22,452.331887,0.1625,0.215,0.215,466.751883,
05/31/2001,505.674011,-448.941986,56.732025,257.609009,282.565002,87.624001,684.530037,0.0,684.530037,-488.122986,196.406998,0.0,196.406998,-73.357002,123.050003,0,0,123.050003,0.0,0.0,123.050003,0.0,0.0,123.049995,0.26,0.26,0.26,473.875889,0.25,0.25,0.25,490.751891,
08/31/2001,573.171997,-479.950989,93.221008,250.587006,319.597992,91.542,754.948006,0.0,754.948006,-516.039001,238.908997,0.0,238.908997,-89.675003,149.233994,0,0,149.233994,0.0,0.0,149.233994,0.0,0.0,149.233994,0.3125,0.3125,0.3125,477.919894,0.3,0.3,0.3,496.331877,
11/30/2001,552.314026,-410.197998,142.116028,312.809998,302.923004,104.760002,862.609032,0.0,862.609032,-605.565979,257.042999,0.0,257.042999,-96.031998,161.011002,0,0,161.011002,0.0,0.0,161.011002,0.0,0.0,161.011002,0.33,0.33,0.33,489.23587,0.3175,0.3175,0.3175,506.263881,
12/31/2001,175.436005,-135.628006,39.807999,356.598999,-95.319,32.506001,333.593998,0.0,333.593998,-237.334,96.260002,0.0,96.260002,-43.549,52.710999,0,0,52.710999,0.0,0.0,52.710999,0.0,0.0,52.711002,0.1075,0.1075,0.1075,484.399873,0.105,0.105,0.105,503.279873,
03/31/2002,514.921997,-317.612,197.309998,312.519012,287.602997,116.32,913.752007,0.0,913.752007,-647.65802,266.093994,0.0,266.093994,-98.535004,167.559006,0,0,167.559006,0.0,0.0,167.559006,0.0,0.0,167.55899,0.34,0.34,0.34,491.355865,0.33,0.33,0.33,506.563869,
06/30/2002,527.434021,-341.993988,185.440033,374.966003,304.187988,133.727997,998.322021,0.0,998.322021,-693.047974,305.273987,0.0,305.273987,-114.417999,190.856003,0,0,190.856003,0.0,0.0,190.856003,0.0,0.0,190.855988,0.385,0.385,0.385,496.115873,0.37,0.37,0.37,517.231865,
09/30/2002,566.603027,-385.009003,181.594025,664.291016,217.490005,147.334,1210.709045,0.0,1210.709045,-846.500977,364.208008,0.0,364.208008,-135.720993,228.487,0,0,228.487,0.0,0.0,228.487,0.0,0.0,228.487015,0.455,0.455,0.455,502.383877,0.435,0.435,0.435,523.979849,
12/31/2002,644.336975,-416.450989,227.885986,608.008972,400.410004,164.298996,1400.603958,0.0,1400.603958,-987.630981,407.446991,0.0,407.446991,-152.570007,254.876999,0,0,254.876999,0.0,0.0,254.876999,0.0,0.0,254.876984,0.505,0.505,0.505,505.595882,0.485,0.485,0.485,526.359854,
03/31/2003,642.122,-414.129,227.993,1450.365,717.217,161.134,2556.709,0.0,2556.709,-2032.141,524.568,0.0,524.568,-198.277,326.291,0,0,326.291,0.0,0.0,326.291,0.0,0.0,326.291,0.6375,0.6375,0.6375,511.003872,0.61,0.61,0.61,534.043866,
06/30/2003,805.166992,-509.127014,296.039978,721.435974,264.153015,168.182999,1449.811966,-7.222,1442.589966,-1006.992981,435.596985,0.0,435.596985,-167.675003,267.921997,0,0,267.921997,0.0,0.0,267.921997,0.0,0.0,267.921982,0.505,0.505,0.505,530.063893,0.48,0.48,0.48,559.547834,
09/30/2003,968.065002,-547.236023,420.828979,2290.197998,216.998993,192.134995,3120.160965,-11.066,3109.094965,-1149.478027,1959.616943,0.0,1959.616943,-744.611023,1215.005981,0,0,1215.005981,0.0,0.0,1215.005981,0.0,0.0,1215.00592,2.232501,2.232501,2.232501,543.971849,2.123251,2.123251,2.123251,572.395853,
12/31/2003,926.846008,-469.714996,457.131012,984.031006,363.725006,201.362,2006.249023,-22.313,1983.936024,-1057.946045,925.98999,0.0,925.98999,-362.259003,563.731018,0,0,563.731018,0.0,0.0,563.731018,0.0,0.0,563.730988,1.023333,1.023333,1.023333,551.753998,0.913333,0.913333,0.913333,617.72699,
03/31/2004,1049.75,-517.554993,532.195007,794.541016,463.880005,195.382996,1985.999023,-20.781,1965.218023,-1082.535034,882.682983,0.0,882.682983,-339.493988,543.189026,0,0,543.189026,0.0,0.0,543.189026,0.0,0.0,543.188995,0.98,0.98,0.98,555.968994,0.9,0.9,0.9,622.728012,
06/30/2004,1074.32605,-575.778015,498.548035,1448.649048,360.044006,187.251999,2494.493088,-19.747,2474.746088,-1190.27002,1284.475952,0.0,1284.475952,-497.997009,786.479004,0,0,786.479004,0.0,0.0,786.479004,0.0,0.0,786.478943,1.405,1.405,1.405,559.765991,1.26,1.26,1.26,625.794006,
09/30/2004,1225.206055,-671.968994,553.237061,813.049988,556.797974,194.778,2117.863022,-8.36,2109.503022,-1322.32605,787.177002,0.0,787.177002,-289.105988,498.071014,0,0,498.071014,0.0,0.0,498.071014,0.0,0.0,498.071014,0.88,0.88,0.88,563.460022,0.8,0.8,0.8,620.843994,
12/31/2004,1280.512939,-824.835022,455.677917,878.304016,480.072998,245.363007,2059.417938,-22.886999,2036.530939,-1375.623047,641.536987,0.0,641.536987,-271.701996,369.834991,0,0,369.834991,0.0,0.0,369.834991,0.0,0.0,369.834991,0.64,0.64,0.64,576.585999,0.61,0.61,0.61,609.161987,
03/31/2005,1486.930054,-995.937012,490.993042,672.388977,952.60498,308.519989,2424.506989,-19.622,2404.884989,-1255.887939,1148.996948,0.0,1148.996948,-460.144989,688.85199,0,0,688.85199,0.0,0.0,688.85199,0.0,0.0,688.851959,1.18,1.18,1.18,583.200989,1.13,1.13,1.13,610.676025,
06/30/2005,1770.641968,-1229.234009,541.407959,2194.937988,-744.564026,333.261993,2325.043915,-17.101,2307.942915,-1373.062012,934.880981,0.0,934.880981,-368.423004,566.458008,0,0,566.458008,0.0,0.0,566.458008,0.0,0.0,566.457977,0.96,0.96,0.96,588.538025,0.92,0.92,0.92,614.987976,
09/30/2005,2240.183,-1588.994,651.189,648.067,1103.533,363.663,2766.452,-54.834,2711.618,-1659.94,1051.678,0.0,1051.678,-417.793,633.885,0,0,633.885,0.0,0.0,633.885,0.0,0.0,633.885,1.07,1.07,1.07,594.13,1.03,1.03,1.03,616.992,
12/31/2005,2472.29,-1802.26,670.03,1022.171,125.346,768.751,2586.298,-24.128,2562.17,-1580.052,1012.21,0.0,1012.21,-373.315,638.895,0,0,638.895,0.0,0.0,638.895,0.0,0.0,638.895,1.07,1.07,1.07,597.865,1.03,1.03,1.03,617.493,
03/31/2006,2593.758057,-1899.322998,694.435059,354.653992,1439.600952,410.395996,2899.085999,-63.138,2835.947998,-1716.584961,1119.363037,0.0,1119.363037,-435.85199,683.510986,0,0,683.510986,0.0,0.0,683.510986,0.0,0.0,683.511047,1.14,1.14,1.14,601.585022,1.1,1.1,1.1,620.33197,
06/30/2006,2845.580078,-2155.105957,690.474121,957.874023,1008.028992,405.737,3062.114136,-61.897999,3000.216137,-1806.192993,1194.022949,0.0,1194.022949,-471.833008,722.190002,0,0,722.190002,0.0,0.0,722.190002,0.0,0.0,722.189941,1.19,1.19,1.19,607.830994,1.15,1.15,1.15,626.609985,
09/30/2006,3288.16,-2489.19,798.97,391.721,1228.541,441.259,2860.491,-37.996,2822.495,-1786.283,1036.212,0.0,1036.212,-388.648,647.564,0,0,647.564,0.0,0.0,647.564,0.0,0.0,647.564,1.06,1.06,1.06,612.168,1.03,1.03,1.03,627.572,
12/31/2006,3328.542,-2590.063,738.479,277.119,1324.963,488.72,2829.281,-70.815,2758.466,-1773.932,984.537,0.0,984.537,-362.956,621.581,0,0,621.581,0.0,0.0,621.581,0.0,0.0,621.581,1.04,1.04,1.04,598.94,1.01,1.01,1.01,614.482,
03/31/2007,3351.982,-2621.045,730.937,690.765,641.59,494.446,2557.738,-151.962,2405.776,-1704.981,700.795,0.0,700.795,-266.814,433.981,0,0,433.981,0.0,0.0,433.981,0.0,0.0,433.981,0.74,0.74,0.74,588.158,0.72,0.72,0.72,603.0,
06/30/2007,3499.644,-2771.648,727.996,-147.748,1741.46,519.613,2841.321,-292.924,2548.397,-1883.699,664.698,0.0,664.698,-179.63,485.068,0,0,485.068,0.0,0.0,485.068,0.0,0.0,485.068,0.83,0.83,0.83,583.669,0.81,0.81,0.81,595.54,
09/30/2007,3255.11,-2548.801,706.309,-251.735,-85.014,514.742,884.302,-934.268,-49.966,-1917.736,-1967.702,0.0,-1967.702,767.009,-1200.693,0,0,-1200.693,-16.111,-424.444,-1641.248,0.0,0.0,-1641.248,-2.85,-2.85,-2.85,575.089,-2.85,-2.85,-2.85,575.089,
12/31/2007,3055.134,-2346.306,708.828,1434.502,-679.348,600.282,2064.264,-907.029,1157.235,-1865.295,-708.065,0.0,-708.065,286.171,-421.894,0,0,-421.894,-35.847,0.0,-457.741,0.0,0.0,-457.741,-0.79,-0.79,-0.79,577.37,-0.79,-0.79,-0.79,577.37,
03/31/2008,2806.559,-2075.239,731.32,1552.698,-807.93,704.138,2180.226,-1501.352,678.874,-2171.101,-1492.227,0.0,-1492.227,599.174,-893.053,0,0,-893.053,-36.25,0.0,-929.303,0.0,0.0,-929.303,-1.6,-1.6,-1.6,579.339,-1.6,-1.6,-1.6,579.339,
06/30/2008,2462.546,-1806.595,655.951,-3183.791,2566.205,669.722,708.087,-2330.925,-1622.838,-2192.998,-3815.836,0.0,-3815.836,1485.737,-2330.099,0,0,-2330.099,-36.25,0.0,-2366.349,0.0,0.0,-2366.349,-4.07,-4.07,-4.07,581.958,-4.07,-4.07,-4.07,581.958,
