Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1991,29.807692,,,,,0.30685,5.178174,,,,,3.1,,
03/31/1992,36.730769,325.225001,325.225001,325.225001,2.929364,0.460219,6.373454,,0.446742,6.550811,8.377479,4.775,348.503135,
06/30/1992,35.069445,352.58974,384.446886,312.100001,2.955083,0.484431,7.889706,,0.458195,6.59618,8.463312,5.05,364.768762,
09/30/1992,15.725807,340.780871,368.762512,298.871885,2.694745,0.468526,8.406178,,0.41262,5.907635,7.607092,4.875,333.190634,
12/31/1992,18.229167,382.913389,520.134386,313.221884,3.238513,0.593463,10.025513,,0.63967,8.823104,11.2676,6.125,520.563134,
03/31/1993,16.690752,504.907147,546.54526,462.603008,2.948163,0.549533,8.76555,,0.569466,7.747305,10.081221,5.775,481.882389,
06/30/1993,17.051631,492.763923,533.854882,449.904388,3.048265,0.575558,10.598281,,0.604156,7.923835,10.305566,6.275,534.858869,
09/30/1993,18.324608,575.922011,610.958619,535.853507,3.217068,0.612142,11.329067,,0.628328,7.861245,10.195052,7.0,587.235,
12/31/1993,17.776382,570.319102,597.248125,543.17725,3.129282,0.594342,10.279679,,0.605403,7.339849,9.758251,7.075,592.325857,
03/31/1994,16.379311,613.323026,642.41648,580.304108,2.837935,0.550466,13.432836,,0.590212,7.018778,9.265677,6.65,584.664222,
06/30/1994,15.212264,602.649605,628.743971,568.635223,2.603546,0.518085,16.075688,,0.570791,6.869708,9.021152,6.45,581.864284,
09/30/1994,15.771028,588.792018,628.713788,557.691733,2.567914,0.518222,44.277822,,0.589646,7.364359,9.842195,6.75,628.916242,
12/31/1994,11.353211,540.913814,636.730289,458.501871,1.815944,0.359181,1692.111889,,0.429098,5.803904,7.565966,4.95,483.465231,
03/31/1995,13.584475,530.708325,581.704104,481.460356,2.094118,0.408915,141.031543,,0.481629,6.819637,8.950773,5.95,572.849492,
06/30/1995,15.056818,597.175635,653.691241,568.750484,2.255449,0.438686,161.70516,,0.534037,7.666541,10.253849,6.625,659.322494,
09/30/1995,51.388887,637.161219,661.712241,604.606994,2.368096,0.419837,119.060182,,0.523032,8.476747,11.734713,6.475,659.490884,
12/31/1995,166.874991,659.675438,936.74387,599.394997,2.400785,0.381502,10.029244,18.250224,0.652512,11.50955,17.845283,6.675,936.877361,
03/31/1996,152.999986,983.320704,1032.630255,944.870371,2.694916,0.384027,16.30746,46.012226,0.629694,11.509717,18.472892,7.65,1038.176522,
06/30/1996,149.999987,1035.308448,1087.382524,894.375021,2.039889,0.332705,9.872644,17.136819,0.549457,10.051838,16.248613,7.5,1025.287492,
09/30/1996,21.825397,993.932078,1119.77924,857.47052,2.210489,0.344757,9.007701,14.799938,0.53032,9.005016,14.006529,8.25,1099.512506,
12/31/1996,18.951613,1158.284974,1217.541257,1059.060111,2.449915,0.398534,18.732269,132.641742,0.567784,8.746818,12.870582,9.4,1217.557024,
03/31/1997,17.03668,1175.941087,1215.630007,1120.202506,2.24182,0.390229,18.271469,,0.559367,8.217402,11.79543,8.825,1205.492903,
06/30/1997,18.129771,1152.644959,1259.772544,1031.00052,2.375702,0.441648,17.987896,,0.583502,8.750502,12.711997,9.5,1263.57254,
09/30/1997,18.479331,1268.610471,1328.052172,1215.517229,2.351727,0.436452,13.964999,370.928514,0.562431,8.458984,12.443723,9.3875,1225.706716,
12/31/1997,20.942983,1221.927945,1247.336029,1171.500674,2.80048,0.446508,21.01499,,0.570655,10.353184,17.028076,9.55,1241.346755,
03/31/1998,32.769556,1416.085141,2370.767526,1241.346755,,0.517627,9.528468,15.697158,0.615061,11.134432,18.984831,15.5,1351.720013,
06/30/1998,33.29571,1813.479963,2816.076946,1230.08501,,0.384975,6.299576,10.493042,0.623559,10.746278,18.084855,14.75,1374.448981,
09/30/1998,33.503898,1326.027934,1531.656226,1256.825012,,0.363611,7.528988,15.720978,0.68806,10.613197,16.811025,17.1875,1531.48438,
12/31/1998,38.121414,1567.840168,1774.277885,1416.529729,,0.354082,5.320213,9.643288,0.787763,9.56484,13.390776,19.9375,1774.277885,
03/31/1999,25.181159,1712.23941,1779.282135,1631.656759,,0.300216,10.326894,224.193383,0.739029,8.378312,11.428533,17.375,1710.851394,
06/30/1999,30.565068,1789.819892,1913.593319,1690.57378,,0.373041,15.178571,,0.799849,8.694402,11.704207,22.3125,1913.63792,
09/30/1999,28.666666,1818.831654,1976.169881,1725.898863,,0.349921,9.673926,23.941363,0.76546,8.256563,11.145627,21.5,1882.496447,
12/31/1999,44.054878,2160.133162,2743.592918,1922.547445,,0.575395,11.945472,18.081123,0.974116,11.184542,15.641217,36.125,2449.414653,
03/31/2000,62.676057,2675.472185,2990.130172,2286.635123,,0.697741,11.310058,14.754026,1.090273,12.741781,17.897415,44.5,2786.627529,
06/30/2000,31.710738,2467.669342,2734.692286,1989.824794,,0.382746,6.333643,8.024664,0.767857,9.036443,12.690209,24.734375,1989.824794,
09/30/2000,37.087912,2060.569774,2418.966604,1802.50596,,0.518435,9.333621,11.799259,0.90803,11.004701,15.594819,33.75,2370.412521,
12/31/2000,38.411459,2594.779646,2829.152554,2382.43598,,0.56389,13.793726,19.006265,0.935048,11.252765,15.890975,36.875,2451.977516,
03/31/2001,36.163266,2395.949456,2572.070277,2272.251016,,0.535049,13.946457,19.959886,1.092416,13.06423,18.540354,35.44,2901.565444,
06/30/2001,29.0,2398.1621,2544.441546,2015.158052,,0.452191,11.376112,15.973321,0.891541,10.36858,14.91125,29.0,2409.657963,
09/30/2001,26.458333,2225.648388,2319.813354,2015.441219,113.397585,0.41554,9.029358,12.375127,0.790003,8.77781,12.605461,25.4,2188.308031,
12/31/2001,28.627451,2305.26877,2534.072292,2123.045993,67.871865,0.494932,9.982802,13.720649,0.881289,9.303936,13.302482,29.2,2538.113602,
03/31/2002,24.434782,2474.066039,2631.307571,2348.244868,33.56034,0.500232,8.677412,11.526169,0.837608,8.687764,12.248464,28.1,2486.438184,
06/30/2002,20.437956,2554.806115,2759.945676,2407.061529,23.75254,0.494455,7.599672,9.631394,0.794758,8.161887,11.175392,28.0,2439.588051,
09/30/2002,19.088051,2419.676219,2603.607311,2180.392194,16.982633,0.520256,8.049133,10.200891,0.797825,8.119077,10.876632,30.35,2529.904505,
12/31/2002,17.090909,2484.685705,2602.989263,2356.385747,12.311169,0.506028,10.301656,14.225502,0.787562,8.025302,10.499963,30.08,2550.44112,
