Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
03/31/1984,14.96875,,15.53125,15.78125,14.90625,,,
06/30/1984,15.09375,0.835073,14.9375,15.84375,14.65625,,,
09/30/1984,17.4375,15.52795,15.125,17.9375,15.09375,,,
12/31/1984,18.5625,6.451613,17.46875,18.96875,17.09375,,,
03/31/1985,20.0,7.744108,18.53125,20.5625,18.21875,,,
06/30/1985,22.3125,11.5625,20.0,22.3125,19.875,,,
09/30/1985,19.5,-12.605042,22.40625,23.09375,19.28125,,,
12/31/1985,24.4375,25.320513,19.5,24.625,19.46875,,,
03/31/1986,29.53125,20.84399,24.3125,30.125,23.21875,,,
06/30/1986,33.75,14.285714,29.71875,34.5625,27.8125,,,
09/30/1986,31.0,-8.148148,33.8125,36.625,30.625,,,
12/31/1986,32.25,4.032258,31.5,34.4375,30.625,,,
03/31/1987,33.1875,2.906977,32.625,36.4375,31.75,,,
06/30/1987,35.0625,5.649718,32.625,36.5625,29.625,,,
09/30/1987,38.375,9.447415,35.0,39.0,32.8125,,,
12/31/1987,32.125,-16.286645,38.375,39.1875,29.0,,,
03/31/1988,32.1875,0.194553,32.25,35.4375,30.9375,,,
06/30/1988,33.5,4.07767,32.125,34.375,30.4375,,402.940002,
09/30/1988,33.0,-1.492537,33.5625,33.625,31.3125,,402.940002,
12/31/1988,33.0625,0.189394,33.0,34.75,32.375,,402.940002,
03/31/1989,35.375,6.994329,33.0,35.5625,32.625,,402.940002,
06/30/1989,39.375,11.30742,35.375,42.0,35.25,,393.890015,
09/30/1989,40.3125,2.380952,39.5,41.625,37.5625,,393.890015,
12/31/1989,45.5,12.868217,40.3125,46.0,38.5,,393.890015,
03/31/1990,40.8125,-10.302198,45.5,45.5,37.875,16317.000162,393.890015,
06/30/1990,41.125,0.765697,40.5,44.75,39.8125,16229.48777,399.803986,
09/30/1990,35.125,-14.589666,41.125,41.625,33.875,13979.398407,394.638,
12/31/1990,35.5625,1.245552,35.1875,38.5625,33.5625,14233.819002,397.98999,
03/31/1991,36.25,1.933216,35.5,38.75,33.5,14576.922836,397.98999,
06/30/1991,35.6875,-1.551724,36.125,36.875,34.0,14418.035343,402.122009,
09/30/1991,38.5,7.880911,35.75,38.8125,35.75,15618.217972,404.007996,
12/31/1991,40.375,4.87013,38.5,40.375,36.6875,16450.712919,405.667999,
03/31/1992,35.5625,-11.919505,40.125,41.1875,35.0625,14542.288521,405.667999,
06/30/1992,39.375,10.720562,35.4375,39.875,34.625,16164.698009,408.921997,
09/30/1992,41.125,4.444444,39.4375,42.8125,39.125,16952.990578,410.532013,
12/31/1992,41.9375,1.975684,41.1875,44.25,39.5,17347.367278,412.230804,
03/31/1993,46.125,9.985097,41.9375,46.25,41.0,19002.338711,412.230804,
06/30/1993,45.25,-1.897019,46.0625,46.125,40.3125,19411.797058,411.974792,
09/30/1993,45.875,1.381215,45.375,48.875,43.5,19691.201153,428.98999,
12/31/1993,40.125,-12.53406,45.75,46.5,40.125,16647.261026,429.235992,
03/31/1994,34.5,-14.018692,40.125,41.375,34.25,14399.196396,414.88501,
06/30/1994,37.875,9.782609,33.75,39.75,33.375,15917.99168,417.368011,
09/30/1994,38.5,1.650165,37.875,40.25,35.75,16242.765564,420.277008,
12/31/1994,36.75,-4.545455,38.375,39.75,36.375,15567.189199,421.890015,
03/31/1995,39.5,7.482993,36.75,41.5,35.875,17440.948471,423.596985,
06/30/1995,40.25,1.898734,39.625,43.125,39.375,17191.821785,441.542999,
09/30/1995,47.75,18.63354,40.25,48.75,39.25,21222.534714,427.126007,
12/31/1995,54.0,13.089005,47.625,54.0,46.0,23351.976,444.450989,
03/31/1996,49.875,-7.638889,53.375,59.25,47.5,21733.87904,432.444,
06/30/1996,47.5,-4.761905,52.5,53.375,44.625,20809.702454,435.766998,
09/30/1996,43.5,-8.421053,46.75,48.375,42.0,19126.601395,438.098999,
12/31/1996,48.125,10.632184,43.5,51.0,42.375,21180.246048,439.691986,
03/31/1997,45.5,-5.454545,48.125,53.25,44.25,20030.2836,440.109009,
06/30/1997,57.5625,26.510989,45.25,59.875,42.75,25386.780521,440.226013,
