Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1997,120.589996,48.094002,85.099998,9.834,-2.796,0.249,-2.376,-27.43,0.0,57.286999,,10.55,,-113.698997,55.777,0.0,,0.0,-92.912003,-92.912003,0.0,0.0,0.0,0.0,-2.52,-95.431999,52.298,-86.93,5.857,241.910004,-44.615002,0.0,-63.924,0.0,77.456001,
06/30/1997,156.893005,82.82,85.037003,10.067,-2.605,-1.486,-2.376,20.437,0.0,-65.560997,,2.061,,8.877,19.622,0.0,,0.0,-111.438004,-111.438004,0.0,0.0,0.0,0.0,-1.968,-113.405998,-42.097,-87.344002,48.556,70.792999,-74.101997,0.0,0.0,0.0,1.39,
09/30/1997,411.696991,218.567001,84.492996,8.836,-3.437,-3.242,-2.376,25.895,0.0,-19.783001,,1.513,,-7.947,109.178001,0.0,,0.0,-86.358002,-86.358002,0.0,0.0,0.0,0.0,1.79,-84.568001,-307.962006,-87.268997,-80.123001,0.0,-8.294,0.0,0.0,-132.276001,19.167,
12/31/1997,10.753,-2.233,,,,,,,,,,,,,,,,0.0,-112.611,,,,0.0,0.0,18.82,-93.791,-17.177999,-82.271004,42.908001,46.91,-24.725,0.0,0.0,0.0,-100.216003,
03/31/1998,141.464996,43.115002,84.462997,9.617,-3.324,-6.83,-2.209,55.664001,0.0,52.331001,,-5.282,,-144.781006,58.701,0.0,,0.0,-66.043999,-66.043999,0.0,0.0,0.0,0.0,4.41,-61.633999,-43.702999,-90.32,25.863001,66.161003,-45.407001,0.0,0.0,0.0,36.127998,
06/30/1998,110.380997,86.718002,83.431999,6.565,-2.932,-4.632,-3.697,4.523,0.0,-122.561996,,-0.943,,14.642,6.951,42.316002,,0.0,-75.901001,-75.901001,0.0,0.0,0.0,0.0,7.41,-68.490997,-40.630001,-90.218002,-34.625999,99.959,-15.745,0.0,0.0,0.0,1.26,
09/30/1998,366.622009,239.796997,83.713997,10.655,-2.707,-3.741,-2.953,-49.476002,0.0,-33.625,,-4.647,,39.964001,89.640999,0.0,,0.0,-71.866997,-71.866997,0.0,0.0,0.0,0.0,-0.432,-72.299004,-279.09201,-90.271004,-5.1,13.797,-37.518002,0.0,0.0,-160.0,15.231,
12/31/1998,197.337997,29.429001,86.878998,10.018,-3.064,-9.646,-2.569,96.529999,0.0,97.197998,,-7.337,,93.969002,-151.753006,-42.316002,,0.0,-119.498001,-119.498001,0.0,0.0,0.0,0.0,-0.894,-120.391998,-95.126999,-90.279999,-13.875,91.522003,-242.494003,0.0,0.0,160.0,-18.181,
03/31/1999,171.134003,57.530998,87.026001,10.416,-4.524,-8.32,-2.007,67.093002,0.0,5.821,,3.301,,-116.164001,70.960999,0.0,,0.0,-74.959999,-74.959999,0.0,0.0,0.0,0.0,8.513,-66.446999,-107.330002,-90.304001,-23.507999,15.117,-8.635,0.0,0.0,0.0,-2.643,
06/30/1999,184.746002,89.640999,84.722,10.609,-4.431,-0.552,-2.007,26.573999,0.0,-84.257004,,-13.235,,69.887001,7.795,0.0,,0.0,-158.354996,-158.354996,0.0,0.0,0.0,0.0,2.922,-155.432999,-49.553001,-90.253998,-35.02,129.513,-53.792,0.0,0.0,0.0,-20.24,
