Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2005,,36.567,545.617,2812.636,3193.249,-380.613,46.473,0.0,46.473,0.0,0.0,3441.293,42.458,56.878,0.0,75.586,0.0,3616.215,,110.8,10.276,10.276,0.0,1613.942,,,4.207,1739.225,275.0,88.165,1714.353,-200.528,1876.99,3616.215,
03/31/2006,,,438.228,2876.75,3275.121,-398.371,34.284,,34.284,,,3349.262,88.056,,,133.222,,3570.54,,103.875,10.206,10.206,,1546.848,1306.682,240.166,3.969,1664.898,275.0,86.879,1715.858,-172.095,1905.642,3570.54,
06/30/2006,,17.424,424.844,2989.374,3402.136,-412.762,41.156,,41.156,,,3472.798,36.594,58.32,,91.898,,3659.61,,145.202,10.684,10.684,,1579.643,1301.73,277.913,8.558,1744.087,275.0,86.203,1727.124,-172.804,1915.523,3659.61,
09/30/2006,,27.366,426.494,3043.416,3465.066,-421.65,21.916,,21.916,,,3519.192,38.36,54.727,,91.559,,3703.838,,146.893,10.839,10.839,,3099.934,1356.778,1743.156,8.156,3265.822,275.0,84.27,1736.785,-187.072,1908.983,5174.805,
12/31/2006,,25.608,434.09,3014.546,3441.935,-427.389,19.988,0.0,19.988,0.0,0.0,3494.232,34.046,67.162,0.0,76.345,0.0,3671.785,,140.94,10.517,10.517,0.0,1575.386,1319.827,255.559,7.729,1734.572,275.0,83.896,1744.945,-166.628,1937.213,3671.785,
03/31/2007,,74.695,435.251,3072.499,3513.931,-441.432,19.979,0.0,19.979,0.0,0.0,3602.424,29.164,59.631,0.0,85.715,0.0,3776.934,,144.865,10.561,10.561,0.0,1674.932,1434.875,240.057,7.344,1837.702,275.0,79.045,1742.935,-157.748,1939.232,3776.934,
09/30/2007,,7.904,446.653,3408.499,3887.059,-478.56,20.337,,20.337,,,3883.393,33.571,65.634,,110.487,,4093.085,,185.428,10.898,10.898,,2352.03,2107.143,244.887,10.977,2559.333,275.0,74.676,1759.451,-175.375,1933.752,4493.085,
12/31/2007,,0.0,401.906,3467.787,3965.285,-497.498,44.543,0.0,44.543,0.0,0.0,3914.236,18.668,75.441,0.0,106.428,0.0,4114.773,,154.643,21.272,11.436,9.836,2007.975,,,20.19,2194.244,275.0,77.762,1767.032,-199.265,1920.529,4114.773,
03/31/2008,,0.0,430.889,3526.489,4045.103,-518.614,32.413,0.0,32.413,0.0,0.0,3989.791,29.212,67.461,0.0,109.248,0.0,4195.712,,147.292,11.776,11.776,0.0,2108.5,1907.002,201.498,9.776,2277.344,275.0,78.023,1770.082,-204.737,1918.368,4195.712,
06/30/2008,,26.164,423.138,3579.875,4118.654,-538.779,20.298,0.0,20.298,0.0,0.0,4049.475,41.604,71.663,0.0,113.527,0.0,4276.269,,155.561,11.927,11.927,0.0,2194.662,1932.098,262.564,8.965,2371.115,275.0,67.737,1776.478,-214.061,1905.154,4276.269,
09/30/2008,,0.0,428.73,3492.99,4038.969,-545.979,55.264,0.0,55.264,0.0,0.0,3976.984,25.777,73.936,0.0,144.422,0.0,4221.119,,156.53,11.869,11.869,0.0,2137.007,1895.194,241.813,8.407,2313.813,275.0,67.843,1782.243,-217.78,1907.306,4221.119,
12/31/2008,,66.447,383.408,3421.445,3976.04,-554.595,31.438,0.0,31.438,0.0,0.0,3902.738,21.533,84.096,0.0,134.008,0.0,4142.375,,141.395,95.262,11.571,83.691,2135.571,1895.291,240.28,7.865,2380.093,275.0,65.421,1779.021,-357.16,1762.282,4142.375,
03/31/2009,,56.913,368.313,3512.965,4090.702,-577.737,36.928,0.0,36.928,0.0,0.0,3975.119,24.669,76.529,,132.157,,4208.474,,113.607,72.805,11.324,61.481,2260.346,1965.387,294.959,7.358,2454.116,275.0,65.789,1779.795,-366.226,1754.358,4208.474,
06/30/2009,,37.329,338.107,3544.612,4152.556,-607.944,27.988,0.0,27.988,0.0,0.0,3948.036,126.792,69.076,,112.256,,4256.16,,113.006,38.674,11.097,27.577,2069.121,1775.483,293.638,6.874,2227.675,275.0,66.507,2093.208,-406.23,2028.485,4256.16,
09/30/2009,,18.441,333.62,3436.492,4068.899,-632.407,26.341,0.0,26.341,0.0,0.0,3814.894,173.798,75.449,,106.842,,4170.983,,105.093,49.859,10.823,39.036,2108.345,1709.537,398.808,6.369,2269.666,275.0,68.52,2095.71,-537.913,1901.317,4170.983,
12/31/2009,,19.647,326.212,3291.968,3914.131,-622.163,37.753,0.0,37.753,0.0,0.0,3675.58,99.477,80.163,0.0,118.586,0.0,3973.806,,99.145,38.991,10.628,28.363,1886.38,1481.964,404.416,5.896,2030.412,275.0,68.227,2023.485,-423.318,1943.394,3973.806,
03/31/2010,,0.0,333.963,3273.177,3919.413,-646.236,36.814,0.0,36.814,0.0,0.0,3643.954,119.538,71.31,,98.594,,3933.396,,84.342,44.902,10.623,34.279,1886.528,1482.058,404.47,5.43,2021.202,275.0,66.507,2025.06,-454.373,1912.194,3933.396,
06/30/2010,,0.0,449.413,3261.375,3933.717,-672.342,36.814,0.0,36.814,0.0,0.0,3747.602,106.433,73.318,,95.773,,4023.126,,98.81,38.844,10.565,28.279,2015.247,1631.109,384.138,5.059,2157.96,275.0,59.782,2034.132,-503.748,1865.166,4023.126,
09/30/2010,,8.483,462.778,3263.713,3959.145,-695.432,36.814,0.0,36.814,0.0,0.0,3771.788,38.838,80.631,0.0,102.417,,3993.674,,144.481,10.604,10.604,0.0,2002.919,1610.766,392.153,5.403,2163.407,275.0,59.691,2036.191,-540.615,1830.267,3993.674,
12/31/2010,,0.0,428.592,3288.276,3989.154,-700.878,35.931,0.0,35.931,0.0,0.0,3752.799,17.061,81.841,0.0,137.439,5.399,3994.539,,138.196,10.79,10.79,,2094.469,1681.129,413.34,6.682,2250.137,275.0,59.225,2040.431,-630.254,1744.402,3994.539,
03/31/2011,,0.0,408.238,3271.809,4000.942,-729.133,35.931,0.0,35.931,0.0,0.0,3715.978,65.764,73.412,0.0,136.018,,3991.172,,120.949,10.876,10.876,,1922.471,1509.552,412.919,6.404,2060.7,275.0,61.24,2257.573,-663.341,1930.472,3991.172,
06/30/2011,,0.0,425.559,3321.332,4076.71,-755.378,35.931,0.0,35.931,0.0,0.0,3782.822,18.408,75.069,0.0,143.991,,4020.29,,121.617,11.152,11.152,0.0,1970.145,1509.666,460.479,8.682,2111.596,275.0,61.095,2260.644,-688.045,1908.694,4020.29,
09/30/2011,,0.0,425.46,3381.502,4151.331,-769.829,35.931,0.0,35.931,0.0,0.0,3842.893,21.195,77.57,0.0,153.963,,4095.621,,114.873,19.24,19.24,0.0,2050.34,1594.781,455.559,13.694,2198.147,275.0,61.276,2279.652,-718.454,1897.474,4095.621,
12/31/2011,,0.0,386.882,3310.293,4101.912,-791.619,35.784,0.0,35.784,0.0,0.0,3732.959,11.402,85.865,0.0,150.795,6.05,3987.071,,101.862,20.453,20.416,0.037,1982.44,1529.895,452.545,12.662,2117.417,275.0,61.299,2282.716,-749.361,1869.654,3987.071,
03/31/2012,,0.0,395.933,3310.403,4123.59,-813.187,23.883,0.0,23.883,0.0,0.0,3730.219,27.115,91.963,0.0,149.173,6.406,4004.876,,104.819,19.816,19.757,0.059,2023.358,275.0,1748.358,12.269,2160.262,325.0,12.084,2281.68,-774.15,1844.614,4004.876,
06/30/2012,,0.0,424.726,3306.518,4141.199,-834.681,23.865,0.0,23.865,0.0,0.0,3755.109,23.03,88.615,0.0,153.037,6.075,4025.866,,111.995,21.002,20.929,0.073,2063.299,1602.728,460.571,11.971,2208.267,325.0,15.203,2285.363,-807.967,1817.599,4025.866,
09/30/2012,,0.0,450.021,3062.874,3831.175,-768.301,23.777,0.0,23.777,0.0,0.0,3536.672,21.35,76.897,0.0,156.922,6.133,3797.974,,129.483,14.139,14.053,0.086,1821.412,1362.832,458.58,18.506,1983.54,325.0,15.097,2309.585,-835.248,1814.434,3797.974,
12/31/2012,,0.0,442.927,3127.163,3909.912,-782.749,23.751,0.0,23.751,0.0,0.0,3593.841,22.349,76.591,0.0,154.205,6.472,3853.458,,127.185,18.146,18.146,,1941.891,1467.936,473.955,20.325,2107.547,325.0,15.146,2313.214,-907.449,1745.911,3853.458,
03/31/2013,,0.0,432.287,3144.297,3952.996,-808.699,19.727,0.0,19.727,0.0,0.0,3596.311,22.402,75.992,0.0,160.592,6.09,3861.387,,121.12,14.618,14.618,0.0,1930.443,1443.04,487.403,19.51,2085.691,325.0,12.902,2366.521,-928.727,1775.696,3861.387,
06/30/2013,,15.961,428.606,3119.868,3943.469,-823.601,18.502,0.0,18.502,0.0,0.0,3582.937,59.143,72.082,0.0,180.387,5.354,3899.903,,131.181,14.229,14.229,0.0,1892.124,1423.144,468.98,26.337,2063.871,325.0,12.414,2417.555,-918.937,1836.032,3899.903,
09/30/2013,,10.607,414.509,3124.943,3960.39,-835.447,26.128,0.0,26.128,0.0,0.0,3576.187,62.702,73.801,0.0,178.575,5.288,3896.553,,147.087,22.454,22.454,0.0,1864.437,1398.248,466.189,25.48,2059.458,325.0,12.429,2423.389,-923.723,1837.095,3896.553,
12/31/2013,,0.0,358.849,3181.658,4026.531,-844.873,11.96,0.0,11.96,0.0,0.0,3552.467,80.684,76.931,,193.914,9.52,3913.516,,147.045,23.911,23.911,,1854.697,1373.352,481.345,26.729,2052.382,325.0,17.78,2427.4,-909.046,1861.134,3913.516,
03/31/2014,,0.0,353.772,3347.041,4212.016,-864.975,11.938,0.0,11.938,0.0,0.0,3712.751,35.159,84.986,0.0,193.463,9.192,4035.551,,136.8,25.847,25.847,0.0,2000.69,1443.456,557.234,31.128,2194.465,325.0,32.734,2429.089,-945.737,1841.086,4035.551,
06/30/2014,,0.0,339.922,3362.76,4255.455,-892.695,11.917,0.0,11.917,0.0,0.0,3714.599,36.736,87.183,0.0,196.341,8.912,4043.771,,141.063,23.54,23.54,0.0,2031.063,1482.272,548.791,29.703,2225.369,325.0,32.491,2432.851,-971.94,1818.402,4043.771,
09/30/2014,,12.203,328.398,3390.699,4300.271,-909.572,12.132,0.0,12.132,0.0,0.0,3743.432,100.708,80.666,0.0,193.943,9.339,4128.088,,173.997,24.888,24.888,0.0,2023.243,1472.399,550.844,31.831,2253.959,325.0,28.908,2485.392,-965.171,1874.129,4128.088,
12/31/2014,,0.0,333.167,3476.178,4409.886,-933.708,12.132,0.0,12.132,0.0,0.0,3821.477,113.776,86.767,0.0,167.137,8.013,4197.17,,181.197,25.991,25.991,,2021.357,1472.525,548.832,32.143,2260.688,325.0,29.89,2541.094,-959.502,1936.482,4197.17,
03/31/2015,,18.219,325.243,3465.738,4427.568,-961.83,12.169,0.0,12.169,0.0,0.0,3821.369,36.489,84.847,0.0,169.102,6.59,4118.397,,166.659,27.045,27.045,0.0,1994.727,1502.652,492.075,31.087,2219.518,325.0,29.225,2537.414,-992.76,1898.879,4118.397,
06/30/2015,,29.017,309.544,3449.275,4440.019,-990.744,12.281,0.0,12.281,0.0,0.0,3800.117,27.114,84.674,0.0,179.637,6.726,4098.268,,142.415,27.161,27.161,0.0,1988.7,1517.779,470.921,30.125,2188.401,325.0,29.132,2539.951,-984.216,1909.867,4098.268,
09/30/2015,,0.0,321.164,3484.205,4498.993,-1014.788,11.314,0.0,11.314,,,3816.683,23.88,86.077,0.0,239.105,5.142,4170.887,,171.304,24.726,24.726,,2023.652,1511.076,512.576,43.161,2262.843,325.0,29.018,2543.733,-989.707,1908.044,4170.887,
12/31/2015,,0.0,306.206,3502.113,4545.9,-1043.787,10.48,0.0,10.48,0.0,0.0,3818.799,36.856,95.684,0.0,227.775,3.767,4182.881,,164.515,29.427,29.427,,1864.285,1354.917,509.368,42.034,2100.261,325.0,28.511,2743.48,-1014.371,2082.62,4182.881,
03/31/2016,,26.861,287.5,3461.833,4522.755,-1060.922,10.487,0.0,10.487,0.0,0.0,3786.681,27.137,90.769,0.0,238.893,3.893,4147.373,,157.732,28.217,28.217,0.0,1835.3,1355.353,479.947,43.751,2065.0,325.0,35.702,2749.88,-1028.209,2082.373,4147.373,
06/30/2016,,29.365,279.27,3742.865,4822.313,-1079.448,10.48,0.0,10.48,0.0,0.0,4061.98,24.939,94.056,0.0,252.122,3.505,4436.602,,165.611,26.974,26.974,,1984.216,1500.789,483.427,57.776,2234.577,325.0,35.269,2889.578,-1047.822,2202.025,4436.602,
09/30/2016,,0.0,274.94,3789.992,4898.213,-1108.221,10.48,0.0,10.48,,,4075.412,40.902,92.747,,245.222,4.005,4458.288,,145.689,28.239,28.239,,1627.621,1155.288,472.333,56.455,1858.004,325.0,33.139,3292.647,-1050.502,2600.284,4458.288,
