Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1991,,-49.0,23.0,0.0,1418.0,,,3339.0,42.467805,,,,,,,,,,,
06/30/1991,1166.876661,-63.0,25.0,0.0,1758.0,,2886.876661,3636.0,48.349835,0.608963,,,,,,1165.687117,2885.687117,56.593217,,
09/30/1991,1408.571081,-64.0,25.0,0.0,1983.0,,3352.571081,3852.0,51.479751,0.591486,,,,,,1410.642977,3354.642977,65.750871,,
12/31/1991,1396.727232,-79.0,25.0,0.0,2042.0,,3384.727232,3734.0,54.686663,0.603298,0.695873,89.071769,,,,1396.275584,3384.275584,66.338585,,
03/31/1992,1246.659386,-1.0,25.0,0.0,2140.0,,3410.659386,3809.0,56.182725,0.627445,0.693646,18.637483,,,,1244.90442,3408.90442,66.686076,,
06/30/1992,1690.420492,-37.0,25.0,0.0,2014.0,,3692.420492,3877.0,51.947382,0.545442,0.735395,14.039622,,,,1511.126982,3513.126982,62.25314,,
09/30/1992,1464.424169,-265.0,25.0,0.0,2414.0,,3638.424169,4258.0,56.693283,0.663474,0.726087,15.034811,,,,1462.429512,3636.429512,61.18186,,
12/31/1992,2031.262,-22.0,25.0,0.0,2274.0,,4308.262,2521.0,90.202301,0.527823,0.870884,50.685435,,,,2024.699966,4301.699966,72.113252,,
03/31/1993,2385.039728,-33.0,32.0,0.0,1867.0,,4251.039728,2457.0,75.986976,0.439187,0.852595,36.965563,,,,2384.125525,4250.125525,70.849482,,
06/30/1993,2449.609993,-24.0,32.0,0.0,1803.0,,4260.609993,2041.0,88.339049,0.423179,0.827624,,,,,2447.159807,4258.159807,70.87653,,
09/30/1993,2247.583984,-44.0,32.0,0.0,1500.0,,3735.583984,2104.0,71.292776,0.401544,0.70403,,,,,2148.543945,3636.543945,53.185415,,
12/31/1993,3041.729337,-79.0,32.0,0.0,1551.0,,4545.729337,2168.0,71.54059,0.341199,0.810002,8.280017,19.343529,,,3040.95062,4544.95062,64.635203,,
03/31/1994,2800.747195,-47.0,96.0,0.0,1618.0,,4467.747195,2444.0,66.202946,0.362151,0.771898,9.080787,25.384927,,,2739.750621,4406.750621,59.221737,,
06/30/1994,2560.238706,-38.0,96.0,0.0,1561.0,,4179.238706,2421.0,64.477489,0.373513,0.708946,4.32186,6.419722,,,2673.719904,4292.719904,55.296294,,
09/30/1994,3171.696115,-24.0,96.0,0.0,1476.0,,4719.696115,2414.0,61.143331,0.312732,0.790436,4.677598,6.83024,,,3168.848901,4716.848901,62.312803,,
12/31/1994,2696.935035,-20.0,96.0,0.0,1453.0,,4225.935035,2462.0,59.017059,0.343829,0.696659,6.739928,13.50139,,,2693.988536,4222.988536,55.626365,,
03/31/1995,2576.61006,-23.0,96.0,0.0,1332.0,,3981.61006,2400.0,55.5,0.334538,0.635837,5.059225,8.400021,,,2939.355097,4344.355097,52.153541,,
06/30/1995,2813.043737,-29.0,96.0,0.0,1245.0,,4125.043737,2383.0,52.245069,0.301815,0.649102,4.934263,7.948061,,,3007.26254,4319.26254,50.407456,,
09/30/1995,2564.970917,-62.0,71.0,0.0,1241.0,,3814.970917,2603.0,47.675759,0.325297,0.58964,4.35499,6.836865,,,2790.2481,4040.2481,46.107384,,
12/31/1995,2558.830408,-52.0,71.0,0.0,1024.0,,3601.830408,2432.0,42.105263,0.2843,0.556267,4.318741,6.980291,,,2546.100092,3589.100092,43.283949,,
03/31/1996,2890.910388,-29.0,71.0,0.0,1010.0,,3942.910388,2446.0,41.291905,0.256156,0.607911,5.061502,8.571544,,,2944.163708,3996.163708,47.22501,,
06/30/1996,2394.67967,-20.0,71.0,0.0,1004.0,,3449.67967,2472.0,40.614887,0.291042,0.535748,5.407021,10.517316,,,2373.653872,3428.653872,40.875889,,
09/30/1996,2416.087543,-20.0,71.0,0.0,1190.0,,3657.087543,2717.0,43.798307,0.325396,0.568754,6.251432,12.787019,,,2463.026917,3704.026917,43.138749,,
12/31/1996,2664.459031,-23.0,71.0,0.0,1105.0,,3817.459031,2735.0,40.402194,0.28946,0.584335,5.983478,11.033119,25.124771,-20.62823,2713.9375,3866.9375,44.952006,,
03/31/1997,2270.633197,-16.0,71.0,0.0,924.0,,3249.633197,2626.0,35.186596,0.28434,0.495295,4.835764,8.462586,8.929406,98.698399,2518.219152,3497.219152,38.104562,,
06/30/1997,2999.220035,-16.0,249.0,0.0,574.0,,3806.220035,2362.0,24.301439,0.150806,0.568432,4.499078,6.870433,9.175367,32.030731,3281.25,4088.25,44.417448,,
09/30/1997,2987.596465,-17.0,249.0,0.0,577.0,,3796.596465,2466.0,23.398216,0.151978,0.559475,4.176674,6.183382,6.720822,12.617442,3264.832104,4073.832104,44.159822,,
12/31/1997,2705.562594,-18.0,251.0,0.0,523.0,,3461.562594,2553.0,20.485703,0.151088,0.508007,3.64759,5.358456,,,2946.062562,3702.062562,39.98201,,
03/31/1998,3270.546788,-12.0,251.0,0.0,532.0,,4041.546788,2629.0,20.235831,0.131633,0.588718,4.170843,6.095847,,,3553.21875,4324.21875,46.6492,,
06/30/1998,2880.603012,-16.0,251.0,0.0,477.0,,3592.603012,2708.0,17.614476,0.132773,0.525311,3.726767,5.402411,,,3118.731125,3830.731125,41.156626,,
09/30/1998,2109.021976,-23.0,251.0,0.0,533.0,,2870.021976,2826.0,18.86058,0.185713,0.433473,3.221125,4.839835,,,2205.071149,2966.071149,32.489834,,
12/31/1998,2031.727977,-9.0,251.0,0.0,489.0,,2762.727977,2830.0,17.279152,0.176999,0.446754,3.620875,5.755683,,,2199.098977,2930.098977,31.275222,,
03/31/1999,2076.506989,-18.0,251.0,0.0,462.0,,2771.506989,2763.0,16.720955,0.166696,0.481164,4.237778,7.351477,,,2076.647911,2771.647911,31.365372,,
06/30/1999,2385.963089,-20.0,251.0,0.0,519.0,,3135.963089,2846.0,18.236121,0.165499,0.583544,6.335279,14.862384,,,2501.469086,3251.469086,35.487139,,
