Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/1989,,,,,,58.221002,54.764645,,54.764645,33.145029,31.720148,33.145029,,39.477322,13.123143,,
03/31/1990,,,,,,57.81113,54.280872,,54.280872,32.861512,31.448291,32.861512,,39.460235,17.918416,,
06/30/1990,,,,,,54.423576,51.007693,,51.007693,32.660107,31.352787,32.660107,,35.970233,17.218543,,
09/30/1990,,,,,,53.301415,49.695977,,49.695977,31.13974,29.87626,31.13974,,37.339515,21.811654,,
12/31/1990,,33.822779,19.422892,33.293822,,56.59154,53.402071,34.928141,53.402071,32.477644,31.168865,32.477643,,39.1828,17.054634,28.054428,
03/31/1991,,32.234413,19.005158,31.76307,,55.143159,51.898548,30.169611,51.898548,32.033406,30.85112,32.033403,,38.276876,18.944571,26.127742,
06/30/1991,,30.664135,18.650081,30.355543,,54.074823,51.261363,53.312494,51.261363,30.932989,29.882029,30.932987,,39.656328,18.466165,25.001645,
09/30/1991,,30.141047,18.585011,29.698244,,58.920476,55.415867,96.997043,55.415867,32.643815,31.50213,32.643818,,41.093017,18.488876,24.568306,
12/31/1991,,30.241093,18.377276,29.820057,,57.830086,55.545153,65.284288,55.545153,33.280155,32.205267,33.280155,,40.084503,15.566054,25.533748,
03/31/1992,,30.375584,19.435,29.985664,,58.6136,55.969067,71.851112,55.969067,33.43731,32.439398,33.43731,,40.257519,16.299418,25.42454,
06/30/1992,,30.349615,19.971266,29.975584,,56.626843,54.136187,68.591759,54.136187,33.155411,32.282175,33.155409,,38.755548,16.252965,25.416903,
09/30/1992,,29.883779,17.559808,25.027565,,57.39895,54.428453,49.050177,54.428453,33.409611,31.989568,33.409611,,38.617379,17.151084,24.758387,
12/31/1992,,27.039031,12.983131,17.503207,,50.072786,43.59352,19.252679,43.59352,26.954897,25.431056,26.954897,,38.167653,14.584053,23.095645,
03/31/1993,,27.498072,13.866949,18.207343,,49.813703,42.181231,19.398929,42.181231,28.299285,26.580694,28.299285,,32.910244,13.600738,23.758131,
06/30/1993,,28.262002,14.742186,19.287909,,49.008402,43.099838,28.018885,43.099838,27.504865,26.046107,27.504866,,36.183368,12.826465,24.636986,
09/30/1993,,29.55946,14.531043,19.069742,,53.946201,47.280038,38.57274,47.280038,29.875389,28.59112,29.875389,,36.811835,11.956744,26.025111,
12/31/1993,,29.600439,13.300061,16.943124,,53.501595,45.994243,50.770542,45.994243,30.444902,28.892741,30.444901,,33.807147,11.387942,26.229558,
03/31/1994,,31.410629,14.783045,18.571717,,54.274015,48.625155,64.464529,48.625155,32.674766,31.348418,32.674766,,32.802751,9.801607,28.331883,
06/30/1994,,31.636353,15.507077,19.463447,,49.08051,41.806467,36.273391,41.806467,29.870364,28.492831,29.870362,,28.550852,11.150725,28.10867,
09/30/1994,,30.439566,15.141229,19.205375,,48.23644,42.422521,8.72551,42.422521,30.949987,28.730813,30.949986,,27.0435,10.489456,27.246621,
12/31/1994,,28.991062,15.013042,18.79161,,50.093096,43.450525,17.410579,43.450525,29.758328,28.470685,29.758329,,31.512156,13.089221,25.196358,
03/31/1995,,26.846279,14.355975,17.659746,,52.822715,45.265264,-178.261599,45.265264,30.804265,29.380648,30.804264,,31.947232,13.12024,23.323982,
06/30/1995,,26.461679,14.704829,17.943372,,52.297075,45.34569,77.73725,45.34569,30.968455,29.547176,30.968457,,31.705847,11.957294,23.297579,
09/30/1995,,25.713505,13.505778,17.754612,,48.040216,41.665215,37.273457,41.665215,30.497177,29.341713,30.497176,,26.804225,11.255641,22.819285,
12/31/1995,,25.69352,13.984089,18.0279,,34.313471,,,,,21.638599,,,30.999765,10.965369,22.876131,
03/31/1996,,25.419698,14.245834,18.014104,,30.012284,,,,,19.128227,,,30.527793,11.785354,22.423897,
06/30/1996,,25.16906,14.715012,18.562068,,33.232683,,,,,20.535412,,,33.040382,10.920731,22.420415,
09/30/1996,,24.572597,13.628074,18.345752,,33.419541,,,,,21.680432,,,29.421345,11.354896,21.782404,
12/31/1996,,24.63589,13.62254,17.676901,,37.048068,30.504608,,30.504608,21.428983,21.045943,21.428984,,29.751652,10.475013,22.055277,
03/31/1997,,25.014868,14.378286,18.393217,,33.868598,27.785849,,27.785849,19.519869,19.305974,19.51987,,29.748884,9.950597,22.525739,
06/30/1997,,25.635622,15.307242,19.570326,,31.011765,27.497413,,27.497413,19.317022,19.126454,19.317022,,29.749673,10.206137,23.019215,
09/30/1997,,26.672078,15.872514,20.348371,,39.99421,27.37256,,27.37256,19.466227,19.296195,19.466227,,28.884157,9.058969,24.255863,
12/31/1997,,26.519608,15.891585,19.746789,,34.734943,27.488919,20.441608,27.488919,20.354104,20.160679,20.354104,,25.955238,8.692488,24.214395,
03/31/1998,,26.212879,16.085247,19.781421,,32.31668,25.121614,16.574044,25.121614,18.587858,18.484081,18.587858,,26.008506,9.974027,23.5984,
06/30/1998,,25.822513,15.90269,18.895047,,34.045268,25.991038,17.804398,25.991038,19.223986,19.041729,19.223986,,26.036098,9.654004,23.329606,
09/30/1998,,24.205632,15.222237,18.676925,,34.179518,24.979704,-67.651584,24.979704,18.484889,18.303025,18.484889,,26.00037,11.266514,21.478501,
12/31/1998,,20.154464,13.35507,16.193009,,34.415226,24.69539,-50.588304,16.629549,11.973248,11.84542,11.973246,,28.000166,18.377327,16.450612,
03/31/1999,,18.140453,12.173365,14.669553,,38.772623,27.164435,-15.334475,24.980091,18.175547,18.022869,18.175547,,27.23987,13.55115,15.682213,
06/30/1999,,16.938585,11.370441,13.238647,,35.343054,28.540251,-12.361477,28.540251,21.477341,21.296472,21.477342,,24.747188,11.243482,15.034098,
09/30/1999,,17.283582,11.941251,14.476544,,38.71304,29.661117,,29.661117,22.542381,22.347139,22.54238,,24.00023,11.447362,15.305068,
12/31/1999,,19.4744,13.871838,16.086778,,40.023628,31.25313,571.786696,31.25313,23.752378,23.615171,23.752379,,24.000001,10.034031,17.520333,
03/31/2000,,20.823909,15.073643,17.756587,,38.371886,29.98722,54.353634,29.98722,22.790408,22.675783,22.790407,,23.999598,10.410534,18.656029,
06/30/2000,,20.520822,14.913308,17.705671,,40.427666,31.581826,196.181471,31.581826,24.005745,23.842727,24.005744,,23.988736,10.411769,18.384241,
09/30/2000,,19.994319,14.582228,17.758454,,38.202177,29.724143,30.754078,29.724143,22.586865,22.463714,22.586864,,24.01172,10.991812,17.796581,
12/31/2000,,19.785058,14.640556,16.989189,,40.595246,32.147246,47.940687,32.147246,24.431966,24.341643,24.431965,,23.999817,9.783561,17.849375,
03/31/2001,,19.095216,14.76492,17.036622,,37.640596,28.58227,-67.195287,28.58227,21.722578,21.606422,21.722578,,23.999814,12.03563,16.796987,
06/30/2001,,16.012833,11.071046,14.016719,,33.843653,24.522718,,24.522718,18.637141,18.582488,18.637141,,24.000506,14.162551,13.745007,
09/30/2001,,13.962087,9.404669,12.301581,,29.374236,19.020677,-2182.177531,17.787739,13.518798,13.450762,13.518798,,23.999348,21.766088,10.923087,
12/31/2001,,12.656879,8.913296,11.180813,,32.455823,24.950108,,24.950108,18.712502,18.61937,18.712502,,25.000316,14.251724,10.853056,
03/31/2002,,11.954509,8.460702,10.677067,,32.54561,25.079553,,25.079553,18.80986,18.727429,18.809861,,24.99922,15.198841,10.137562,
06/30/2002,,10.860534,7.236555,9.537988,,32.049491,24.77732,29.0108,24.77732,18.459148,18.373931,18.459149,,25.499819,14.417217,9.294748,
09/30/2002,,10.496817,6.820772,9.185186,,32.040808,24.487123,,14.785498,11.066391,11.010056,11.066391,,25.15375,28.920868,7.461047,
12/31/2002,,10.034748,6.724821,8.775499,,31.606916,24.194025,-49.87674,24.194025,17.855225,17.76759,17.855225,,26.199858,16.456815,8.383348,
03/31/2003,,9.637047,6.313634,8.408659,,31.763517,24.330783,-63.210121,24.330783,17.518094,17.433469,17.518093,,28.000288,17.646414,7.936454,
