Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2014,164,196,76,7,,-7.0,14,-115.0,-123,-15,,23,,-151,-148,0,0.0,0.0,-148,-148.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-3,4,-28,-24,-18.0,0.0,-6.0,-53,0,-53,109,-3.0,14,,,
06/30/2014,253,259,75,-60,,-2.0,-58,-20.0,-52,0,,32,0.0,-132,-125,0,0.0,0.0,-125,-125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-7,-54,-39,-6,1.0,0.0,-7.0,-47,3,-50,38,-1.0,66,,,
09/30/2014,379,253,80,33,26.0,1.0,6,12.0,0,22,,-10,,-194,-191,0,0.0,0.0,-191,-191.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-3,287,-39,387,6.0,387.0,-6.0,-97,1,-98,36,-26.0,446,,,
12/31/2014,166,-84,67,70,20.0,132.0,-82,118.0,198,-22,,-58,,-228,-214,0,0.0,0.0,-214,-214.0,0.0,0,0,0,-10.0,0.0,-10.0,0.0,-4,-652,-38,-634,-27.0,0.0,-607.0,-48,1,-49,68,-16.0,-730,199.0,146.0,
03/31/2015,270,236,68,17,12.0,5.0,0,-50.0,-34,6,,-22,,-173,-162,0,0.0,0.0,-162,-162.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-11,17,-38,-15,-9.0,0.0,-6.0,0,0,0,70,-43.0,71,,,
06/30/2015,283,205,107,-12,13.0,5.0,-30,-22.0,-58,-7,,43,,-181,-165,0,0.0,0.0,-165,-165.0,0.0,0,0,0,-3.0,0.0,-3.0,0.0,-13,18,-46,-12,-6.0,0.0,-6.0,2,2,0,74,17.0,137,,,
09/30/2015,173,161,82,-77,7.0,-6.0,-78,8.0,76,21,,-89,,-107,-104,0,0.0,0.0,-104,-104.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-3,-99,-47,335,341.0,0.0,-6.0,-420,0,-420,33,-3.0,-36,,,
12/31/2015,136,-298,106,280,8.0,38.0,234,53.0,77,42,,-66,,-97,-89,0,0.0,0.0,-89,-89.0,0.0,0,0,0,1.0,4.0,-3.0,0.0,-9,-2,-43,15,21.0,0.0,-6.0,1,1,0,25,-22.0,15,,,
03/31/2016,287,257,74,-14,10.0,-2.0,-22,-29.0,-111,29,,53,,-75,-70,0,0.0,0.0,-70,-70.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-5,-473,-44,-406,-399.0,170.0,-177.0,1,1,0,-24,10.0,-251,,,
06/30/2016,349,221,75,27,6.0,1.0,20,29.0,27,22,,-20,,-63,-58,0,,0.0,-58,-58.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-5,-259,-54,-1,5.0,0.0,-6.0,-198,2,-200,-6,-8.0,19,,,
09/30/2016,304,262,74,-9,7.0,40.0,-56,-27.0,2,-15,,-14,,-54,-52,6,6.0,0.0,-58,-58.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-2,265,-52,437,10.0,1339.0,-912.0,-100,0,-100,-20,2.0,517,,,
12/31/2016,-47,160,72,-264,8.0,44.0,-316,-17.0,23,-28,,-12,,-247,-68,0,0.0,0.0,-68,-68.0,0.0,0,0,0,-166.0,12.0,-178.0,0.0,-13,-292,-51,-37,-5.0,0.0,-32.0,-197,3,-200,-7,-28.0,-614,,,
03/31/2017,192,183,72,2,10.0,14.0,-22,-64.0,-79,9,,6,0.0,-64,-62,0,0.0,0.0,-62,-62.0,0.0,0,0,0,1.0,1.0,0.0,0.0,-3,-270,-51,-69,-16.0,0.0,-53.0,-128,0,-128,-22,5.0,-137,,,
06/30/2017,298,231,77,8,9.0,-10.0,9,-25.0,-54,2,,27,0.0,-325,-54,0,0.0,0.0,-54,-54.0,0.0,0,0,0,-268.0,0.0,-268.0,0.0,-3,21,-65,262,267.0,0.0,-5.0,-171,1,-172,-5,16.0,10,,,
09/30/2017,255,226,82,-48,13.0,-9.0,-52,-6.0,11,-25,,8,0.0,-68,-64,0,0.0,0.0,-64,-64.0,0.0,0,0,0,-1.0,0.0,-1.0,0.0,-3,-247,-62,25,32.0,0.0,-7.0,-200,0,-200,-10,10.0,-50,,,
12/31/2017,58,203,79,-239,15.0,-147.0,-107,14.0,12,-83,,85,,-92,-87,0,0.0,0.0,-87,-87.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-5,145,-63,225,-114.0,351.0,-12.0,0,0,0,-17,4.0,115,,,
03/31/2018,143,363,80,-83,22.0,-4.0,-101,-217.0,-190,-27,,0,0.0,-235,-86,0,0.0,0.0,-86,-86.0,0.0,0,0,0,-135.0,9.0,-144.0,0.0,-14,-2,-63,68,99.0,0.0,-31.0,0,0,0,-7,8.0,-86,,,
06/30/2018,585,344,88,93,17.0,59.0,17,61.0,15,10,,36,0.0,-96,-79,0,0.0,0.0,-79,-79.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-17,-254,-73,-74,-62.0,0.0,-12.0,-100,0,-100,-7,-17.0,218,,,
09/30/2018,467,401,90,27,14.0,-12.0,25,-56.0,61,-125,,8,0.0,-78,-79,0,0.0,0.0,-79,-79.0,0.0,0,0,0,4.0,4.0,0.0,0.0,-3,-383,-73,-154,-141.0,0.0,-13.0,-150,0,-150,-6,-11.0,-5,,,
12/31/2018,363,99,91,166,18.0,94.0,54,21.0,66,-16,,-29,,-98,-93,0,0.0,0.0,-93,-93.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-5,-526,-71,120,39.0,561.0,-480.0,-555,0,-555,-20,-3.0,-264,,,
03/31/2019,307,337,84,-79,14.0,-5.0,-88,-35.0,6,40,,-81,,-177,-79,0,0.0,0.0,-79,-79.0,0.0,0,0,0,-91.0,0.0,-91.0,0.0,-7,-130,-70,178,185.0,0.0,-7.0,-212,0,-212,-26,2.0,2,,,
06/30/2019,424,209,86,54,13.0,-12.0,53,75.0,46,-1,,30,,-66,-65,0,0.0,0.0,-65,-65.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-1,-307,-78,66,-92.0,499.0,-341.0,-276,0,-276,-19,-1.0,50,,,
09/30/2019,397,263,95,29,11.0,-4.0,22,5.0,3,-5,,7,,-82,-82,0,0.0,0.0,-82,-82.0,0.0,0,0,0,1.0,1.0,0.0,0.0,-1,-299,-77,53,59.0,0.0,-6.0,-275,0,-275,0,-10.0,6,,,
12/31/2019,326,43,91,130,10.0,-10.0,130,67.0,110,-28,,-15,,-168,-144,0,0.0,0.0,-144,-144.0,0.0,-16,0,-16,0.0,0.0,0.0,0.0,-8,-199,-75,115,121.0,0.0,-6.0,-233,0,-233,-6,7.0,-34,,,
03/31/2020,259,218,86,-29,10.0,-7.0,-32,-21.0,-11,-11,,1,,-128,-119,0,0.0,0.0,-119,-119.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-9,-16,-74,252,261.0,0.0,-9.0,-167,0,-167,-27,-8.0,107,,,
06/30/2020,379,107,89,117,10.0,-8.0,115,65.0,178,38,,-151,0.0,-181,-88,0,0.0,0.0,-88,-88.0,0.0,0,0,0,-85.0,3.0,-88.0,0.0,-8,-232,-74,-148,-141.0,0.0,-7.0,0,0,0,-10,3.0,-31,,,
