Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/1994,35.400002,15.4,4.5,-8.4,,-8.4,23.9,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,4.7,5.0,4.1,-3.2,,-3.2,-1.2,,,-1.2,,,-3.7,,,,-3.7,,,,,,,,,,3.7,,,,,,,,,,,,,,,
06/30/1995,10.1,20.9,5.1,-2.5,,-2.5,-13.4,,,-13.4,,,-7.2,,,,-7.2,,,,,,,,,,7.2,,,,,,,,,,,,,,,
09/30/1995,17.6,17.299999,3.7,5.8,,5.8,-9.2,,,-9.2,,,-4.5,,,,-4.5,,,,,,,,,,4.5,,,,,,,,,,,,,,,
12/31/1995,25.6,14.6,3.9,10.0,,10.0,-2.9,,,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1996,-13.1,3.6,4.3,1.3,,1.3,-22.299999,,,-22.299999,,-4.1,-4.1,,,,-4.1,,,,,,,,,,0.0,,,,,,,,,,,,-17.2,,,
06/30/1996,1.9,17.799999,4.3,2.2,,2.2,-22.4,,,-22.4,,,-3.3,,,,-3.3,,,,,,,,,,3.3,,,,,,,,,,,,,,,
09/30/1996,67.400002,21.299999,4.5,6.9,,6.9,34.700001,,,34.700001,,,-12.9,,,,-12.9,,,,,,,,,,12.9,,,,,,,,,,,,,,,
12/31/1996,27.200001,18.299999,4.5,0.6,,0.6,3.8,,,3.8,,-16.4,-16.4,,,,-16.4,,,,,,,,,,0.0,,,,,,,,,,,,10.800001,,,
03/31/1997,-37.5,3.0,1.7,-3.7,,-3.7,-38.5,,,-38.5,,-11.1,-13.4,0.0,,,-13.4,,,0.0,0.0,0.0,,,,,2.299999,-5.4,-3.7,0.0,,,,-1.7,0.0,-1.7,0.0,,-54.0,,,
06/30/1997,-23.1,12.9,1.8,-1.0,,-1.0,-36.799999,,,-36.799999,,-23.299999,-10.8,0.0,,,-10.8,,,0.0,0.0,0.0,,,,,-12.499999,-3.5,-3.7,0.0,,,,0.0,0.0,0.0,0.2,,-49.900002,,,
09/30/1997,51.299999,21.1,1.7,4.3,,4.3,24.200001,,,24.200001,,-22.5,-22.5,0.0,,,-22.5,,,0.0,0.0,0.0,,,,,0.0,-3.9,-3.7,0.0,,,,0.0,0.0,0.0,-0.2,,24.9,,,
12/31/1997,51.599998,17.9,13.7,0.9,,0.9,19.1,,,19.1,,-15.1,-15.2,0.0,,,-15.2,,,0.8,0.8,0.0,,,,,-0.700001,-7.0,-3.7,0.0,,,,-3.2,0.0,-3.2,-0.1,,29.5,,,
03/31/1998,-44.200001,0.5,5.2,-3.5,,-3.5,-46.400002,,,-46.400002,,-8.2,-3.6,0.0,,,-3.6,,,0.0,0.0,0.0,,,,,-4.6,-4.9,-3.7,0.0,,,,-1.2,0.0,-1.2,0.0,,-57.299999,,,
06/30/1998,29.799999,16.9,5.4,3.8,,3.8,3.7,,,3.7,,-10.4,-10.4,0.0,,,-10.4,,,0.0,0.0,0.0,,,,,0.0,-6.3,-4.3,0.0,,,,-2.0,0.0,-2.0,0.0,,13.1,,,
09/30/1998,74.0,20.1,5.2,3.6,,3.6,45.099998,,,45.099998,,-17.799999,-17.799999,0.0,,,-17.799999,,,0.0,0.0,0.0,,,,,0.0,-12.4,-4.1,0.0,,,,-8.3,0.0,-8.3,0.0,,43.799999,,,
12/31/1998,32.5,19.9,4.5,-6.5,,-6.5,14.6,,,14.6,,-13.5,6.0,6.0,,,0.0,,,0.0,0.0,0.0,,,,,-19.5,-4.2,-4.2,0.0,,,,0.0,0.0,0.0,0.0,,14.8,,,
03/31/1999,-50.400002,2.7,5.4,-2.4,,-2.4,-56.099998,,,-56.099998,,-8.8,-5.8,0.0,,,-5.8,,,0.0,0.0,0.0,,,,,-3.0,-4.2,-4.2,0.0,,,,0.0,0.0,0.0,0.0,,-63.400002,,,
06/30/1999,-30.4,7.8,5.5,4.2,,4.2,-47.900002,,,-47.900002,,-8.6,-6.5,0.0,,,-6.5,,,0.0,0.0,0.0,,,,,-2.1,-4.2,-4.2,0.0,,,,0.0,0.0,0.0,0.0,,-43.200001,,,
09/30/1999,26.200001,-10.7,5.4,-0.8,,-0.8,32.299999,,,32.299999,,-7.4,-3.9,0.0,,,-3.9,,,0.0,0.0,0.0,,,,,-3.5,-9.4,-4.2,0.0,,,,-5.2,0.0,-5.2,0.0,,9.4,,,
12/31/1999,58.599998,5.0,6.2,7.6,,7.6,39.799999,,,39.799999,,-8.0,-4.6,0.0,,,-4.6,,,0.0,0.0,0.0,,,,,-3.4,-16.1,-4.1,0.0,,,,-12.0,0.0,-12.0,0.0,,34.5,,,
03/31/2000,-22.799999,-3.5,3.1,6.1,,6.1,-28.5,,,-28.5,,-5.5,-1.4,,,,-1.4,,,,,,,,,,-4.1,-4.0,-4.0,,,,,,,,,,-32.299999,,,
06/30/2000,4.8,11.0,6.2,12.5,,12.5,-24.9,,,-24.9,,-7.1,-3.7,0.0,,,-3.7,,,0.0,0.0,0.0,,,,,-3.4,-9.5,-4.0,0.0,,,,-5.5,0.0,-5.5,0.0,,-11.8,,,
09/30/2000,44.0,6.3,6.5,3.2,,3.2,28.0,,,28.0,,-7.7,-4.4,0.0,,,-4.4,,,0.0,0.0,0.0,,,,,-3.3,-10.2,-3.9,0.0,,,,-6.3,0.0,-6.3,0.0,,26.1,,,
12/31/2000,2.0,4.3,6.6,15.2,,15.2,-24.1,,,-24.1,,-18.299999,-13.9,0.0,,,-13.9,,,0.0,0.0,0.0,,,,,-4.4,-3.4,-3.8,0.0,,,,-3.8,0.0,-3.8,4.2,,-19.700001,,,
03/31/2001,-36.900002,-0.3,6.9,-12.3,-1.5,-10.8,-31.200001,,,-31.200001,,-6.7,-7.8,0.0,,,-7.8,,,0.0,0.0,0.0,,,,,1.1,69.2,-1.0,65.0,,,,0.0,0.0,0.0,5.2,,25.6,,,
06/30/2001,-34.900002,-15.1,6.4,-6.8,,-6.8,-19.4,,,-19.4,,-0.3,2.1,2.7,,,-0.6,,,0.0,0.0,0.0,,,,,-2.4,35.2,-1.1,35.0,,,,0.0,0.0,0.0,1.3,,0.0,,,
09/30/2001,39.799999,-1.7,6.4,-2.7,-6.2,3.5,37.799999,,,37.799999,,6.4,5.5,7.8,,,-2.3,,,0.0,0.0,0.0,,,,,0.9,-0.5,-1.0,0.0,,,,7.0,7.0,0.0,-6.5,,45.700001,,,
12/31/2001,38.799999,-5.8,6.5,-7.2,,-7.2,45.299999,,,45.299999,,-5.3,-2.0,0.5,,,-2.5,,,0.0,0.0,0.0,,,,,-3.3,49.1,-1.0,0.0,,,,0.1,0.1,0.0,50.0,,82.599998,,,
03/31/2002,-34.0,-24.9,7.2,9.2,,9.2,-25.5,,,-25.5,,-8.3,-2.3,2.5,,,-4.8,,,0.0,0.0,0.0,,,,,-6.0,0.6,0.0,0.0,,,,0.0,0.0,0.0,0.6,,-41.7,,,
06/30/2002,14.6,0.1,4.1,-0.2,-3.4,3.2,10.6,,,10.6,,-13.0,0.0,2.8,,,-2.8,,,0.0,0.0,0.0,,,,,-13.0,-0.5,0.0,0.0,,,,0.0,0.0,0.0,-0.5,,1.1,,,
09/30/2002,56.400002,-92.199997,8.9,94.5,-1.7,96.2,45.200001,,,45.200001,,-14.2,0.2,1.4,,,-1.2,,,0.0,0.0,0.0,,,,,-14.4,0.1,0.0,0.0,,,,0.0,0.0,0.0,0.1,,42.299999,,,
12/31/2002,-8.5,-70.800003,10.2,71.599998,,71.599998,-19.5,,,-19.5,,-0.3,-0.3,1.5,,,-1.8,,,0.0,0.0,0.0,,,,,0.0,-114.9,0.0,-115.0,,,,0.0,0.0,0.0,0.1,,-123.699997,,,
03/31/2003,-9.8,2.2,7.7,-4.6,,-4.6,-15.1,,,-15.1,,1.5,1.5,5.4,,,-3.9,,,0.0,0.0,0.0,,,,,0.0,0.4,0.0,0.0,,,,0.0,0.0,0.0,0.4,,-7.9,,,
06/30/2003,-2.0,-21.2,8.3,15.6,,15.6,-4.7,,,-4.7,,-5.8,-5.8,1.5,,,-7.3,,,0.0,0.0,0.0,,,,,0.0,-4.5,0.0,-5.0,,,,0.0,0.0,0.0,0.5,,-12.3,,,
09/30/2003,29.4,-4.8,8.0,9.5,,9.5,16.7,,,16.7,,-3.6,-3.6,1.5,,,-5.1,,,0.0,0.0,0.0,,,,,0.0,0.2,0.0,0.0,,,,0.0,0.0,0.0,0.2,,26.0,,,
12/31/2003,25.1,-8.9,5.0,31.200001,,31.200001,-2.2,,,-2.2,,-6.8,-4.8,0.5,,,-5.3,,,0.0,0.0,0.0,,,,,-2.0,-18.1,0.0,-25.0,,,,6.0,6.0,0.0,0.9,,0.2,,,
03/31/2004,-36.099998,-0.6,7.3,-15.8,,-15.8,-27.0,,,-27.0,,-1.6,-11.6,1.0,,,-12.6,,,10.0,10.0,0.0,,,,,0.0,149.6,0.0,-25.0,,,,179.5,179.5,0.0,-4.9,,111.900002,,,
06/30/2004,20.700001,32.799999,8.2,4.2,,4.2,-24.5,,,-24.5,,-3.4,-7.2,1.0,,,-8.2,,,3.8,3.8,0.0,,,,,0.0,0.9,-1.1,0.0,,,,0.6,0.6,0.0,1.4,,18.200001,,,
09/30/2004,26.4,87.5,7.1,-71.0,,-71.0,2.8,,,2.8,,28.9,-16.7,1.4,,,-18.1,,,45.6,45.6,0.0,,,,,0.0,5.9,-1.4,0.0,,,,5.2,7.8,-2.6,2.1,,61.2,,,
12/31/2004,-145.399994,203.300003,6.7,-187.699997,,-187.699997,-167.699997,,,-167.699997,,103.699997,-20.799999,1.0,,,-21.799999,,,124.5,124.5,0.0,,,,,-4e-06,-0.5,-3.6,0.0,,,,-1.4,2.5,-3.9,4.5,,-42.200001,,,
03/31/2005,194.9,26.2,7.3,214.1,2.0,212.1,-52.7,,-52.7,0.0,,-376.3,-18.9,0.2,,,-19.1,,,0.0,0.0,0.0,,,,,-357.4,73.0,-3.6,73.1,,,,3.5,3.5,0.0,0.0,,-108.4,,,
06/30/2005,130.1,99.7,16.8,12.3,5.6,6.7,1.3,,1.3,0.0,,-93.4,-31.8,0.0,,,-31.8,,,0.0,0.0,0.0,,,,,-61.6,-29.2,-3.5,-23.7,,,,0.0,0.0,0.0,-2.0,,7.5,,,
09/30/2005,60.7,85.6,13.7,-64.8,,-64.8,26.2,,,26.2,,-25.2,-25.0,0.9,,,-25.9,,,0.0,0.0,0.0,,,,,-0.2,-53.6,-5.8,-50.0,,,,2.2,2.2,0.0,0.0,,-18.1,,,
12/31/2005,130.7,66.1,15.0,192.1,-25.6,217.7,-142.5,27.7,-56.0,-114.2,,-25.8,-27.7,2.0,,,-29.7,,,0.0,0.0,0.0,,,,,1.9,-10.0,-5.8,0.0,,,,0.0,0.0,0.0,-4.2,,94.9,86.2,2.0,
03/31/2006,-5.3,37.9,14.3,38.4,-2.9,41.3,-95.9,,-95.9,0.0,,-42.8,-42.8,0.5,,,-43.3,,,0.0,0.0,0.0,,,,,0.0,-8.0,-5.8,-2.9,,,,0.5,0.5,0.0,0.2,,-56.1,,,
06/30/2006,97.7,83.1,19.2,26.7,4.1,22.6,-31.3,0.0,-31.3,0.0,,-24.9,-26.5,0.0,,,-26.5,,,0.0,0.0,0.0,,,,,1.6,-85.9,-6.9,-0.1,,,,-79.7,1.3,-81.0,0.8,,-13.1,,,
09/30/2006,136.3,89.1,20.9,-105.1,-5.0,-100.1,131.4,0.0,46.4,85.0,,-25.1,-23.5,3.4,,,-26.9,,,0.0,0.0,0.0,,,,,-1.6,-31.6,-6.6,-1.5,,,,-24.7,0.0,-24.7,1.2,,79.6,,,
12/31/2006,200.1,70.0,28.9,5.9,-1.0,6.9,95.3,34.0,89.9,-28.6,,-34.6,-34.6,1.6,,,-36.2,,,0.0,0.0,0.0,,,,,0.0,-17.0,-6.5,0.6,,,,-15.7,0.1,-15.8,4.6,,148.5,95.7,2.7,
03/31/2007,-96.6,32.5,20.7,-20.6,-3.7,-16.9,-129.2,,-129.2,0.0,,-183.3,-31.5,1.1,,,-32.6,,,-10.5,0.0,-10.5,,,,,-141.3,47.0,-6.5,48.3,,,,1.4,3.6,-2.2,3.8,,-232.9,,,
06/30/2007,58.9,86.9,21.7,-19.9,-7.0,-12.9,-29.8,,-29.8,0.0,,-120.8,-12.9,0.7,,,-13.6,,,-25.5,0.0,-25.5,,,,,-82.4,72.4,-6.5,74.3,,,,0.4,0.4,0.0,4.2,,10.5,,,
09/30/2007,118.7,56.9,28.7,3.3,-12.1,15.4,29.8,,29.8,0.0,,-409.6,-16.9,1.4,,,-18.3,,,-17.6,0.0,-17.6,,,,,-375.1,301.2,-6.7,462.4,,,,0.1,0.1,0.0,-154.6,,10.3,,,
12/31/2007,192.5,93.7,36.1,-38.7,-10.3,-28.4,101.4,,132.4,-31.0,,-31.7,-115.0,20.0,,,-135.0,,,8.9,40.6,-31.7,,,,,74.4,-158.7,-6.7,-311.5,,,,0.2,0.2,0.0,159.3,,2.1,,,
03/31/2008,-120.0,16.7,38.1,-4.8,-2.4,-2.4,-170.0,-2.0,-130.9,-37.1,,-11.1,-19.6,14.6,,,-34.2,,,0.0,0.0,0.0,,,,,8.5,160.5,-9.0,159.2,,,,3.2,3.2,0.0,7.1,,29.4,,,
06/30/2008,202.9,270.2,40.0,-27.0,-0.7,-26.3,-80.3,-106.4,-74.4,100.5,,-146.1,-0.9,24.0,,,-24.9,,,0.0,0.0,0.0,,,,,-145.2,77.1,-9.2,79.0,,,,0.1,0.1,0.0,7.2,,133.9,,,
09/30/2008,499.3,174.9,51.1,39.8,0.5,39.3,233.5,32.1,156.4,45.0,,-216.0,-77.2,11.4,,,-88.6,,,0.0,0.0,0.0,,,,,-138.8,-215.4,-10.1,-160.9,,,,0.0,0.0,0.0,-44.4,,67.9,,,
12/31/2008,260.7,53.9,71.9,17.8,-85.9,103.7,117.1,20.9,4.3,91.9,,-422.4,-34.8,0.0,,,-34.8,,,0.0,0.0,0.0,,,,,-387.6,-57.9,-8.9,-0.7,,,,0.2,0.2,0.0,-48.5,,-219.6,,,
03/31/2009,-44.8,-7.4,55.5,-11.7,-2.6,-9.1,-81.2,2.2,-66.9,-16.5,0.0,-31.2,-6.6,23.8,23.8,0.0,-30.4,-30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.6,-6.5,-9.9,0.0,,,,0.0,0.0,0.0,3.4,0.8,-81.7,,,
06/30/2009,-115.5,45.5,59.2,-14.0,65.7,-79.7,-206.2,-23.4,-12.9,-169.9,0.0,-48.8,-30.1,0.0,0.0,0.0,-30.1,-30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.7,333.6,-5.3,-1.9,,,,347.5,347.5,0.0,-6.7,8.0,177.3,,,
09/30/2009,154.9,58.8,58.0,-73.0,-84.5,11.5,111.1,-15.3,65.5,60.9,0.0,-69.6,-35.3,0.0,0.0,0.0,-35.3,-35.3,0.0,0.0,0.0,0.0,37.9,0.0,37.9,0.0,-72.2,-2.8,-5.2,8.4,,,,-3.6,,,-2.4,2.8,85.3,,,
12/31/2009,191.1,108.2,63.9,33.6,82.2,-48.6,-14.6,12.3,22.0,-48.9,0.0,-24.3,-16.0,4.5,4.5,0.0,-20.5,-20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.3,-20.0,-11.5,-8.6,,,,0.0,0.0,0.0,0.1,1.4,148.2,,,
03/31/2010,74.0,77.4,66.6,-89.9,32.3,-122.2,19.9,49.1,-69.5,40.3,0.0,-202.2,-18.7,0.2,0.2,0.0,-18.9,-18.9,0.0,0.0,0.0,0.0,-107.2,0.0,-107.2,0.0,-76.3,174.2,-11.8,195.1,,,,0.0,0.0,0.0,-9.1,1.7,47.7,,,
06/30/2010,161.7,260.7,88.5,5.1,22.6,-17.5,-192.6,-181.5,-5.5,-5.6,0.0,-155.0,-44.3,0.0,0.0,0.0,-44.3,-44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.7,-26.5,-19.0,0.0,,,,0.0,0.0,0.0,-7.5,-3.1,-22.9,,,
09/30/2010,395.3,297.4,84.4,-26.0,16.9,-42.9,39.5,50.6,90.2,-101.3,0.0,-935.4,-87.1,0.0,0.0,0.0,-87.1,-87.1,0.0,0.0,0.0,0.0,-864.3,0.0,-864.3,0.0,16.0,964.9,-19.1,1642.9,,,,0.0,0.0,0.0,-658.9,17.1,441.9,,,
12/31/2010,689.0,384.1,82.8,103.3,-56.6,159.9,118.8,-122.8,46.0,195.6,0.0,-75.1,-57.7,59.1,59.1,0.0,-116.8,-116.8,0.0,0.0,0.0,0.0,971.5,0.0,971.5,0.0,-988.9,-25.0,-19.0,-466.6,,,,0.0,0.0,0.0,460.6,8.4,597.3,,,
03/31/2011,106.9,423.4,79.8,-54.1,14.2,-68.3,-342.2,-166.7,-229.5,54.0,0.0,-37.4,-65.4,0.3,0.3,0.0,-65.7,-65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,627.4,-19.0,699.3,,,,0.0,0.0,0.0,-52.9,4.1,701.0,,,
06/30/2011,618.1,409.1,106.8,76.9,61.7,15.2,25.3,173.8,32.7,-181.2,0.0,-4683.4,-176.5,2.3,2.3,0.0,-178.8,-178.8,0.0,0.0,0.0,0.0,-4423.4,0.0,-4423.4,0.0,-83.5,2032.0,-19.0,1211.6,,,,853.7,853.7,0.0,-14.3,3.7,-2029.6,,,
09/30/2011,820.7,601.2,119.7,-9.3,-105.6,96.3,109.1,-69.6,68.3,110.4,0.0,-197.8,-237.0,0.0,0.0,0.0,-237.0,-237.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,0.0,39.3,-292.8,-40.8,-15.4,,,,0.0,0.0,0.0,-236.6,-23.1,307.0,,,
12/31/2011,743.1,185.4,120.6,43.8,-36.9,80.7,393.3,143.9,54.0,195.4,0.0,-385.8,-401.8,0.0,0.0,0.0,-401.8,-401.8,0.0,0.0,0.0,0.0,4423.5,0.0,4423.5,0.0,-4407.5,-391.5,-40.1,-1175.4,,,,-853.7,,,1677.7,10.7,-23.5,,,
03/31/2012,-129.0,375.8,117.3,-266.4,-248.5,-17.9,-355.7,-9.5,-219.0,-127.2,,-252.0,-240.8,0.3,0.3,0.0,-241.1,-241.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2,-21.2,-39.7,-12.5,,,,0.0,0.0,0.0,31.0,2.9,-399.3,,,
06/30/2012,96.2,258.0,132.1,14.8,-10.7,25.5,-308.7,-76.9,-46.9,-184.9,0.0,-268.9,-268.2,7.7,7.7,0.0,-275.9,-275.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,212.8,-89.1,312.5,325.0,0.0,-12.5,0.0,0.0,0.0,-10.6,-3.2,36.9,,,
09/30/2012,308.3,85.1,132.9,-96.6,-93.3,-3.3,186.9,-32.2,195.5,23.6,,-263.8,-276.6,0.0,0.0,0.0,-276.6,-276.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,-164.4,-89.0,-99.9,175.1,120.0,-395.0,0.0,0.0,0.0,24.5,0.2,-119.7,,,
12/31/2012,239.0,-1618.3,143.5,1661.8,479.5,1182.3,52.0,43.8,110.3,-102.1,0.0,-177.1,-181.3,152.6,152.6,0.0,-333.9,-333.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,92.4,-89.4,172.1,49.9,839.0,-716.8,0.0,0.0,0.0,9.7,1.4,155.7,,,
03/31/2013,-25.4,107.0,140.6,-42.5,-46.3,3.8,-230.5,102.7,-194.0,-139.2,0.0,-228.4,-230.4,0.0,0.0,0.0,-230.4,-230.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,345.9,-22.9,-622.1,,,,995.0,995.0,0.0,-4.1,-0.1,92.0,,,
06/30/2013,414.3,146.0,144.3,-0.8,-75.2,74.4,124.8,-15.5,88.2,52.1,0.0,-271.9,-270.8,0.0,0.0,0.0,-270.8,-270.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-152.6,-33.1,-110.0,525.1,140.0,-775.1,-0.3,0.0,-0.3,-9.2,-13.7,-23.9,,,
09/30/2013,297.0,117.2,153.1,50.7,82.0,-31.3,-24.0,-51.0,95.0,-68.0,0.0,-234.1,-241.0,0.0,0.0,0.0,-241.0,-241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,-31.3,-35.8,2.1,-463.0,465.1,0.0,0.0,0.0,0.0,2.4,3.9,35.5,,,
12/31/2013,460.0,43.3,155.3,162.0,-98.6,260.6,99.4,102.6,41.6,-44.8,0.0,-76.9,-119.4,0.0,0.0,0.0,-119.4,-119.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,-333.9,-35.8,-1062.3,,,,0.0,0.0,0.0,764.2,-12.5,36.7,,,
03/31/2014,-82.0,-70.3,141.1,17.9,15.1,2.8,-170.7,161.5,-214.5,-117.7,,-90.7,-103.3,0.0,0.0,0.0,-103.3,-103.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,197.9,-35.8,225.0,,,,0.0,0.0,0.0,8.7,3.3,28.5,,,
06/30/2014,-41.9,10.9,145.3,-128.9,-154.1,25.2,-69.2,-76.0,-37.2,44.0,,-57.6,-61.0,0.0,0.0,0.0,-61.0,-61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,92.8,-35.8,189.8,0.0,505.4,-315.6,0.0,0.0,0.0,-61.2,2.6,-4.1,,,
09/30/2014,227.9,-5879.6,144.0,5776.4,-941.7,6718.1,187.1,13.4,122.5,51.2,,-59.6,-68.9,0.0,0.0,0.0,-68.9,-68.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,-273.3,-36.3,-201.4,0.0,188.1,-389.5,0.0,0.0,0.0,-35.6,-10.9,-115.9,,,
12/31/2014,254.9,-1285.1,73.6,1514.9,-73.2,1588.1,-48.5,-181.7,167.0,-33.8,0.0,104.3,104.1,155.0,155.0,0.0,-50.9,-50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-305.7,-35.8,-247.4,,,,0.0,0.0,0.0,-22.5,-6.6,46.9,,,
03/31/2015,-228.2,-759.8,33.0,734.5,165.8,568.7,-235.9,71.7,-154.9,-152.7,,-15.7,-15.9,0.0,0.0,0.0,-15.9,-15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,310.0,-12.8,370.2,,,,0.0,0.0,0.0,-47.4,-1.3,64.8,,,
06/30/2015,-20.0,60.2,30.5,-110.2,-3.2,-107.0,-0.5,64.9,-62.5,-2.9,,-18.3,-18.5,0.0,0.0,0.0,-18.5,-18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-41.6,-12.8,503.5,503.5,14.8,-14.8,0.0,0.0,0.0,-532.3,0.4,-79.5,,,
