Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,22.521,,319.596985,104.015999,413.546997,859.68103,0.0,3873.75708,5023.884766,-1150.128052,1160.313965,5034.071045,5893.751953,,387.445007,13.412,462.140015,862.997009,974.400024,955.463013,1929.863037,2792.860046,0.0,0.0,2958.875,142.016998,3100.891998,5893.752045,
06/30/1990,,125.313004,,302.148987,104.966003,389.339996,921.768005,0.0,4377.179199,5586.174805,-1208.995972,1112.498047,5489.677246,6411.444824,,386.468994,13.136,528.377991,927.982971,1467.088989,952.309998,2419.398987,3347.381958,0.0,0.0,2958.787109,105.276001,3064.06311,6411.445068,
09/30/1990,,13.909,,317.243011,115.510002,382.375,829.036987,0.0,4403.27002,5639.435059,-1236.165039,1073.432007,5476.702026,6305.73877,,403.167999,91.991997,541.666992,1036.827026,1248.901001,945.508972,2194.409973,3231.237,0.0,0.0,2958.093994,116.407997,3074.501991,6305.738991,
12/31/1990,,29.74,,410.274994,123.009003,573.288025,1136.312012,0.0,4451.126953,5639.709961,-1188.583008,772.187012,5223.313965,6359.625977,,467.493988,0.177,601.922974,1069.593994,1377.593018,888.155029,2265.748047,3335.342041,0.0,0.0,2958.093994,66.190002,3024.283996,6359.626037,
03/31/1991,,22.264999,0.0,220.632996,71.786003,604.276001,918.960022,0.0,4456.098145,5677.223145,-1221.125,698.734985,5154.83313,6073.792969,,339.704987,0.0,673.473022,1013.177979,1353.05896,826.91803,2179.97699,3193.154968,0.0,0.0,2957.99292,-77.355003,2880.637917,6073.792885,
06/30/1991,,36.772999,0.0,238.893997,81.334,575.479004,932.47998,0.0,4471.700195,5743.062012,-1271.362061,672.192017,5143.892212,6076.37207,,333.493011,0.0,626.585999,960.078979,1377.956055,843.955994,2221.912048,3181.991028,0.0,0.0,2957.99292,-63.612,2894.38092,6076.371948,
09/30/1991,,42.768002,0.0,283.109009,76.668999,334.136993,736.682983,0.0,4739.73291,6059.851074,-1320.118042,557.216003,5296.948914,6033.631836,,341.588013,0.0,538.356995,879.945007,1354.656982,883.127014,2237.783997,3117.729004,0.0,0.0,2957.27002,-41.367001,2915.903019,6033.632023,
12/31/1991,,35.499001,0.0,240.442993,31.813999,260.903992,568.659973,0.0,3711.627075,4942.788086,-1231.161011,1199.600952,4911.228027,5479.888184,,301.062988,200.335007,137.981995,639.380005,1297.974976,636.018005,1933.992981,2573.372986,0.0,0.0,2957.2229,-50.708,2906.5149,5479.887886,
03/31/1992,,203.959,0.0,234.901993,82.264999,102.459,623.585022,0.0,5022.983887,6476.40918,-1453.425049,632.182983,5655.16687,6278.751953,,409.73999,0.343,242.895004,652.978027,1538.369995,1147.636963,2686.006958,3338.984985,0.0,0.0,2958.24292,-18.476,2939.76692,6278.751905,
06/30/1992,,52.990002,0.0,162.440002,24.99,19.011999,259.432007,0.0,3656.146973,4954.169922,-1298.022949,381.653992,4037.800964,4297.23291,,220.298004,0.0,131.278,351.575989,902.195984,653.68103,1555.877014,1907.453003,0.0,0.0,2959.2771,-569.497009,2389.78009,4297.233093,
09/30/1992,,38.806,0.0,208.960007,19.804001,14.939,282.509003,0.0,3664.326904,5021.442871,-1357.115967,404.197998,4068.524902,4351.03418,,244.671997,0.0,125.873001,370.545013,947.887024,638.557983,1586.445007,1956.990021,0.0,0.0,2953.999023,-559.955017,2394.044006,4351.034027,
12/31/1992,,31.729,0.0,235.654999,19.014,83.737,370.13501,0.0,3744.280273,5161.01123,-1416.730957,355.328003,4099.608276,4469.743164,,231.763,0.0,114.414001,346.177002,1002.505981,715.27002,1717.776001,2063.953003,0.0,0.0,2952.221924,-546.432007,2405.789917,4469.74292,
03/31/1993,,50.846001,0.0,219.953995,16.216999,15.871,302.888,0.0,3749.75293,5224.722168,-1474.968994,352.575012,4102.327942,4405.21582,,227.638,0.0,82.033997,309.671997,934.677002,705.469971,1640.146973,1949.81897,0.0,0.0,2942.625,-487.227997,2455.397003,4405.215973,
06/30/1993,,67.016998,0.0,224.889999,22.968,16.271999,331.147003,0.0,3751.092041,5298.937012,-1547.844971,316.662994,4067.755035,4398.901855,,196.255997,0.0,144.319,340.575012,747.989014,731.414001,1479.403015,1819.978027,0.0,0.0,2941.560059,-362.635986,2578.924072,4398.9021,
