Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/1988,,,,,,,,,,,,,,,,5169.385674,,,,
12/31/1988,,,,,,,,,,,,,,,,5278.031336,,,,
03/31/1989,,,,,,,,,,,,,,,,5027.75,,,,
06/30/1989,,,,,,,,,,,,,,,,5014.13764,,,,
09/30/1989,,,,,,,,,,,,,,,,6071.175085,,,,
12/31/1989,,,,,,,,,,,,,,,,6147.200169,,,,
03/31/1990,5494.400154,-248.0,0.0,557.0,3630.0,,9433.400154,9483.0,38.279026,0.384803,0.791658,,,,,5494.400154,9433.400154,43.352022,,
06/30/1990,5550.462422,-244.0,0.0,585.0,3906.0,,9797.462422,9936.0,39.311594,0.398675,0.803268,,,,,5550.462422,9797.462422,44.901295,,
09/30/1990,4754.550133,-305.0,0.0,617.0,3966.0,,9032.550133,10169.0,39.000885,0.439079,0.717952,,2.246903,,,4754.550133,9032.550133,41.31999,,
12/31/1990,5868.949837,-256.0,0.0,651.0,4183.0,,10446.949837,10466.0,39.967514,0.400404,0.806092,4.970005,7.280104,6.732974,,5858.25,10436.25,47.615999,,
03/31/1991,6703.900093,-272.0,0.0,709.0,4346.0,,11486.900093,10833.0,40.118157,0.378344,0.89101,5.619814,8.42766,7.843661,,6703.900093,11486.900093,52.260691,,
06/30/1991,7769.099785,-185.0,0.0,678.0,4492.0,,12754.099785,10924.0,41.120469,0.3522,0.999146,6.625506,10.343958,8.882847,,7769.099785,12754.099785,57.867968,,
09/30/1991,7541.437292,-341.0,0.0,688.0,4715.0,,12603.437292,11240.0,41.948399,0.374104,0.98657,6.955539,11.303531,8.911278,,7541.437292,12603.437292,56.926096,,
12/31/1991,7959.375,-238.0,0.0,1080.0,5050.0,,13851.375,11869.0,42.547814,0.364585,1.090402,8.086033,13.673618,10.267896,,7895.699892,13787.699892,61.561667,,
03/31/1992,8768.737388,-175.0,0.0,1058.0,4431.0,,14082.737388,11880.0,37.29798,0.314641,1.086463,8.372614,14.870895,10.254116,,8768.737388,14082.737388,59.121484,,
06/30/1992,8538.724787,-232.0,0.0,1097.0,4909.0,,14312.724787,12483.0,39.325483,0.342982,1.081512,8.429167,15.307727,10.412643,,8524.75,14298.75,58.562705,,
09/30/1992,7811.912695,-265.0,,1131.0,5415.0,,14092.912695,13092.0,41.361137,0.384236,1.04897,8.329145,15.589505,11.813407,,7805.524805,14086.524805,57.616158,,
12/31/1992,8174.8873,-225.0,0.0,1226.0,5452.0,,14627.8873,12867.0,42.371959,0.372713,1.075738,8.599581,17.189057,11.718602,,8161.5625,14614.5625,59.608344,,
03/31/1993,7693.749905,-250.0,0.0,1204.0,5509.0,,14156.749905,12881.0,42.768419,0.389143,1.040631,8.528163,17.762547,11.441462,,7675.000191,14138.000191,57.501016,,
06/30/1993,7891.200195,-272.0,0.0,1212.0,5704.0,,14535.200195,13120.0,43.47561,0.392427,1.059108,8.787908,19.025131,13.078975,,7878.399902,14522.399902,58.942416,,
09/30/1993,7440.875,-287.0,0.0,1217.0,5663.0,,14033.875,13002.0,43.554838,0.403524,1.028047,8.495082,18.939103,14.145784,,7434.850092,14027.850092,56.817308,,
12/31/1993,8394.225136,-242.0,0.0,1182.0,5690.0,,15024.225136,13097.0,43.445064,0.378722,1.097861,8.796385,18.548426,13.557567,,8373.899864,15003.899864,60.630448,,
03/31/1994,8457.224896,-123.0,0.0,1184.0,6030.0,,15548.224896,13453.0,44.822716,0.387826,1.13185,8.930629,18.356818,13.530062,,8430.074793,15521.074793,62.392557,,
06/30/1994,8261.374798,-193.0,0.0,1195.0,6352.0,,15615.374798,13861.0,45.826419,0.406779,1.126325,8.822246,17.644491,13.570929,,8254.749899,15608.749899,62.611769,,
09/30/1994,9812.5,-196.0,0.0,1195.0,6418.0,,17229.5,14052.0,45.673214,0.372501,1.209003,9.333424,17.891485,12.599935,,9796.80024,17213.80024,68.918,,
12/31/1994,9489.712651,-270.0,0.0,342.0,6547.0,,16108.712651,13403.0,48.847273,0.406426,1.076354,8.265117,15.139768,10.907809,,9467.099849,16086.099849,63.974235,,
03/31/1995,9494.999886,-196.0,0.0,,6751.0,,16049.999886,13588.0,49.683544,0.420623,1.000374,7.082966,11.775495,10.355793,,9480.000114,16035.000114,63.388626,,
06/30/1995,10890.25,-347.0,0.0,1966.0,9362.0,,21871.25,18487.0,50.640991,0.428051,1.250143,7.912898,12.04364,11.257853,,10873.100262,21854.100262,86.107283,,
09/30/1995,10951.835815,-372.0,450.0,1976.0,8270.0,,21275.835815,18283.0,45.233277,0.388704,1.128811,6.540374,9.414087,9.258336,,10865.400513,21189.400513,81.592266,,
12/31/1995,9902.26778,-312.0,450.0,1967.0,8229.0,,20236.26778,18443.0,44.618554,0.406646,1.022189,5.697147,8.02708,7.885652,19.305483,9877.799546,20211.799545,77.401325,,
03/31/1996,11784.745682,-399.0,450.0,1994.0,9879.0,,23708.745682,21655.0,45.619949,0.416682,1.179364,6.862155,9.899268,8.820905,20.442264,11004.700241,22928.700241,79.466751,,
06/30/1996,11060.619564,-362.0,450.0,1881.0,9762.0,,22791.619564,21462.0,45.485043,0.428315,1.133235,7.223968,11.080029,9.067786,23.485104,11047.750225,22778.750225,75.984981,,
09/30/1996,12756.630249,-405.0,450.0,1894.0,9962.0,,24657.630249,21720.0,45.865562,0.404013,1.228275,8.685322,14.504488,10.526655,30.961389,12805.249481,24706.249481,82.149382,,
12/31/1996,12178.309708,-352.0,450.0,1865.0,9987.0,,24128.309708,21646.0,46.137855,0.413912,1.197851,9.230417,16.991767,11.764626,36.729438,11781.449753,23731.449753,80.240737,,
03/31/1997,11731.199524,-560.0,450.0,1912.0,9905.0,,23438.199524,21580.0,45.898981,0.422601,1.159905,9.282455,18.397331,11.820449,36.630662,11735.099762,23442.099762,77.919549,,
06/30/1997,14651.306843,-455.0,450.0,1856.0,9854.0,,26356.306843,20953.0,47.029065,0.373876,1.308135,10.801765,22.469145,,,14680.443157,26385.443157,87.359316,,
09/30/1997,16626.499329,-469.0,450.0,1812.0,9735.0,,28154.499329,20746.0,46.924708,0.345771,1.396622,11.687214,24.740333,,,16753.000336,28281.000336,93.134305,,
12/31/1997,13032.375526,-398.0,450.0,1643.0,9366.0,,24093.375526,20169.0,46.437602,0.388738,1.198914,10.022203,21.023888,42.399253,-44.391295,13066.875,24127.875,79.726587,,
03/31/1998,14179.6875,-534.0,450.0,1807.0,9433.0,,25335.6875,20332.0,46.394846,0.372321,1.192829,10.191347,20.26855,18.105263,89.098844,19200.000286,30356.000286,83.754339,,
06/30/1998,13218.199738,-578.0,1000.0,1571.0,8836.0,,24047.199738,20420.0,43.271303,0.367444,1.09112,9.19587,18.080601,13.208981,41.929221,17810.600525,28639.600525,78.227717,,
09/30/1998,14313.875,-857.0,1805.0,1632.0,8238.0,,25131.875,20644.0,39.905057,0.327791,1.094975,9.851774,19.695827,12.293742,30.305588,19223.486931,30041.486931,81.862785,,
12/31/1998,36979.275,-533.0,,1720.0,10920.0,,49086.275,23378.0,46.710583,0.222465,2.047053,19.848878,40.533671,20.967788,42.024746,18561.3375,30668.3375,59.484095,,
03/31/1999,12943.125,-403.0,1805.0,1597.0,7477.0,,23419.125,19556.0,38.23379,0.319269,0.975594,9.55103,21.193778,9.686656,18.891439,17385.46875,27861.46875,76.333523,,
06/30/1999,20758.275307,-624.0,1805.0,1683.0,9141.0,,32763.275307,23027.0,39.696878,0.279001,1.355647,13.400113,30.0305,,,20753.25,32758.25,79.31076,,
09/30/1999,19869.037207,-353.0,1805.0,1675.0,8710.0,,31706.037207,22604.0,38.533003,0.274711,1.30012,11.712611,24.945741,13.798771,27.198123,20032.449413,31869.449413,76.695785,,
12/31/1999,23331.2625,-453.0,1805.0,1581.0,8440.0,,34704.2625,22130.0,38.138274,0.243198,1.412292,11.062883,22.520612,15.881887,35.299148,23325.61875,34698.61875,83.948385,,
