Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1991,,,-0.81,,-0.81,-0.81,,,,,,,,,,,,,
06/29/1991,,,1.413,,1.413,1.413,,,,,,,,,,,,,
09/28/1991,,,2.357,,2.357,2.357,,,,,,,,,,,,,
12/31/1991,,,0.0,,2.833,2.833,,,,,,,,,,,,,
04/01/1992,,,-0.097,,-0.139,-0.139,,,,,,,,,,,,,
06/28/1992,,,3.144,,-0.329,-0.329,,,,,,,,,,,,,
09/27/1992,,,4.308,,4.308,4.308,,,,,,,,,,,,,
12/31/1992,,,0.0,,4.855,4.855,,,,,,,,,,,,,
04/03/1993,,,2.146,,5.762,5.762,,,,,,,,,,,,,
07/03/1993,,,5.973,,9.942,9.942,,,,,,,,,,,,,
10/02/1993,,,7.186,,11.665,11.665,,,,,,,,,,,,,
12/31/1993,,,0.0,,12.153998,12.153998,,,,,,,,,,,,,
04/02/1994,,,-0.428,,-0.428,-0.428,,,,,,,,,,,,,
07/02/1994,,,12.464,,12.464,12.464,,,,,,,,,,,,,
10/01/1994,,,13.358,,13.358,13.358,,,,,,,,,,,,,
12/31/1994,,,0.0,,7.613,7.613,,,,,,,,,,,,,
04/01/1995,,,4.307,,4.307,4.307,,,,,,,,,,,,,
07/01/1995,,,10.491,,5.619,5.619,,,,,,,,,,,,,
09/30/1995,,,6.629,,6.629,6.629,,,,,,,,,,,,,
12/31/1995,,,0.0,,-10.143,-10.143,,,,,,,,,,,,,
03/31/1996,,,5.338,,5.338,5.338,,,,,,,,,,,,,
06/29/1996,,,16.395,,16.395,16.395,,,,,,,,,,,,,
09/28/1996,,,15.617,,14.8,14.8,,,,,,,,,,,,,
12/31/1996,,,1.35,,12.516998,12.516998,,,,,,,,,,,,,
03/29/1997,,,8.547,,8.547,8.547,,,,,,,,,,,,,
