Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1991,5.221691,15.364703,15.364703,,0.109228,-0.085724,-0.09633,-0.07,-0.07,,-0.07,-0.07,-0.07,,-0.061381,,3.926748,2.112592,,
06/30/1991,15.363702,15.364171,15.364171,,0.11336,-0.110344,-0.121523,-0.02,-0.02,,-0.02,-0.02,-0.02,,-0.112808,,7.159066,7.11231,,
09/30/1991,15.3636,15.363667,15.363667,,0.121845,-0.15655,-0.169621,-0.06,-0.06,,-0.06,-0.06,-0.06,,-0.175282,,6.965201,7.05526,,
12/31/1991,15.366,15.364,15.364,,0.131534,-0.219799,-0.235654,-0.14,-0.14,,-0.14,-0.14,-0.14,,-0.093846,,6.787388,6.913966,,
03/31/1992,15.349937,15.361679,15.361679,,0.140427,-0.269115,-0.29292,-0.21,-0.21,,-0.21,-0.21,-0.21,,-0.209792,,6.538671,6.707704,,
06/30/1992,15.349425,15.349741,15.349741,,0.123546,-0.281794,-0.314907,-0.24,-0.24,,-0.24,-0.24,-0.24,,-0.273456,,6.194743,6.46696,,
09/30/1992,15.349425,15.349425,15.349425,,0.081436,-0.405615,-0.440725,-0.38,-0.38,,-0.38,-0.38,-0.38,,-0.249456,,5.86392,6.091504,,
12/31/1992,15.368184,15.353,15.353,,0.081417,-0.427467,-0.472872,-0.42,-0.42,,-0.42,-0.42,-0.42,,-0.385746,,5.423169,5.67103,,
03/31/1993,15.351,15.361,15.361,,0.081375,-0.602695,-0.648656,-0.61,-0.61,,-0.61,-0.61,-0.61,,-0.474318,,4.91297,5.070419,,
06/30/1993,15.351,15.35177,15.35177,,0.081424,-0.595892,-0.643379,-0.61,-0.61,,-0.61,-0.61,-0.61,,-0.509843,,4.31568,4.456583,,
09/30/1993,18.844,16.714001,16.714001,,0.16184,-0.569104,-0.612241,-0.58,-0.58,,-0.58,-0.58,-0.58,,-0.358502,,5.710677,5.843133,,
12/31/1993,18.854,18.849001,18.849001,,0.100111,-0.598546,-0.648735,-0.61,-0.61,,-0.61,-0.61,-0.61,,-0.47907,,4.682349,5.218468,,
03/31/1994,18.854,18.85449,18.85449,,0.117115,-0.548039,-0.596038,-0.57,-0.57,,-0.57,-0.57,-0.57,,-0.475218,,2.221597,4.59982,,
06/30/1994,18.855,18.854,18.854,,0.174552,-0.349104,-0.545508,-0.54,-0.54,,-0.54,-0.54,-0.54,,0.303702,,2.767542,4.061893,,
09/30/1994,18.896,18.879,18.879,,0.426029,-0.322793,-0.238466,-0.21,-0.21,,-0.21,-0.21,-0.21,,-0.312305,,2.292443,3.85362,,
12/31/1994,18.879,18.879,18.879,,0.374164,-0.250755,-0.307908,-0.3,-0.3,,-0.3,-0.3,-0.3,,-0.603263,,2.641983,3.552678,,
03/31/1995,19.487,19.325001,19.325001,,0.356999,-0.166934,-0.244864,-0.22,-0.22,,-0.22,-0.22,-0.22,,-0.343596,-0.350893,1.787705,3.272951,,
06/30/1995,19.495001,19.488001,19.488001,,0.349343,-0.171644,-0.247178,-0.22,-0.22,,-0.22,-0.22,-0.22,,-0.123563,-0.124589,1.865966,3.048012,,
09/30/1995,19.535,19.52,19.52,,0.283094,-0.267059,-0.342008,-0.37,-0.37,,-0.37,-0.37,-0.37,,-0.575461,-0.596004,1.303251,2.715126,,
12/31/1995,21.851999,20.740999,20.740999,,0.248493,-0.324912,-0.393086,-0.38,-0.38,,-0.38,-0.38,-0.38,,0.098452,-0.035582,2.112118,3.105299,,
03/31/1996,22.031,22.007999,22.007999,,0.20847,-0.174891,-0.242639,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,,-0.33347,-0.549709,1.536017,2.819346,,
06/30/1996,25.579,24.586,24.586,,0.204466,-0.136744,-0.198772,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,,-0.238794,-0.348735,2.929708,4.409906,,
09/30/1996,25.615999,25.605,25.605,,0.189963,-0.325249,-0.383753,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,,-0.273267,-0.294864,2.603178,4.068746,,
12/31/1996,25.676001,25.655001,25.655001,,0.205613,0.00113,-0.060066,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,,-0.002923,-0.026584,3.118204,4.164668,,
03/31/1997,26.497999,25.799,25.799,,0.191286,-0.158882,-0.205434,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,,-0.130199,-0.176131,2.568345,3.813156,,
06/30/1997,26.605,27.193001,27.193001,,0.19255,-0.139999,-0.182878,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,,-0.150995,,3.918549,5.259914,,
09/30/1997,26.709,30.895,30.895,,0.229196,-0.061531,-0.092895,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,,-0.056967,-0.069752,3.645775,5.175597,,
12/31/1997,30.922001,30.922001,30.922001,,0.310653,0.01659,-0.017463,0.02,0.02,0.02,0.02,0.02,0.02,,0.101772,0.080234,2.992141,4.491721,,
03/31/1998,30.993,30.9,30.9,,0.209061,-0.149806,-0.177929,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,,-0.136117,-0.164401,2.744846,4.36989,,
06/30/1998,31.007999,31.988001,31.003,,0.434893,0.048415,0.023256,0.07,0.07,0.07,0.07,0.07,0.07,,-0.144857,-0.151824,2.41844,4.442983,4.442983,
09/30/1998,27.382999,31.014,31.014,,0.34852,-0.054524,-0.076482,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.0,0.135294,0.0937,3.015995,4.99759,4.99759,
12/31/1998,31.018,31.016001,31.016001,,0.244229,-0.152857,-0.175071,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,,-0.183808,-0.205378,2.765459,4.230673,,
03/31/1999,31.301001,31.274,31.274,,0.174554,-0.275277,-0.298459,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,0.0,-0.269457,-0.301209,2.170985,3.943516,3.943516,
06/30/1999,31.312,31.302999,31.302999,,0.186915,-0.263297,-0.289781,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,0.0,-0.14989,-0.237262,2.229784,3.68536,3.68536,
09/30/1999,31.31885,31.313999,31.313999,,0.360861,-0.165677,-0.194354,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,0.0,-0.245098,-0.281983,2.042923,3.529089,3.529089,
12/31/1999,31.423,31.341,31.341,,0.379343,0.05204,0.020963,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.0,0.222041,0.196548,2.105464,3.485727,3.485727,
03/31/2000,32.450356,31.817391,31.817391,,0.329945,-0.197471,-0.226574,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,,-0.521319,-0.57698,1.738471,3.254048,,
06/30/2000,35.083,34.971001,34.971001,,0.413371,-0.083784,-0.113666,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,0.0,-0.095765,-0.167768,3.35949,5.015848,5.015848,
09/30/2000,36.754002,36.133999,36.133999,,0.41252,-0.125284,-0.15722,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0.0,-0.114297,-0.143106,3.184089,5.195951,5.195951,
12/31/2000,36.810001,36.766998,36.766998,,0.520494,-0.230995,-0.266244,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,0.0,-0.102538,-0.134224,3.19511,4.94784,4.94784,
03/31/2001,43.402,37.433998,37.433998,,0.168643,-0.357483,-0.392985,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,0.0,-0.224315,-0.268205,6.313142,7.474563,7.474563,
06/30/2001,43.637001,43.547001,43.547001,,0.132707,-0.382713,-0.415298,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,0.0,-0.215354,-0.266172,5.610078,7.179549,7.179549,
09/30/2001,43.731998,43.647999,43.647999,,0.12555,-0.498877,-0.533679,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,0.0,-0.501535,-0.542018,5.504185,6.742683,6.742683,
12/31/2001,43.827,43.708,43.708,,0.100691,-0.63565,-0.677061,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,0.0,-0.403908,-0.463393,8.537865,6.077419,6.077419,
03/31/2002,43.991001,43.821999,43.821999,,0.112752,-0.529118,-0.57494,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,0.0,-0.594542,-0.68582,7.140733,5.512127,5.512127,
06/30/2002,44.021,43.914001,43.914001,,0.126816,-0.631257,-0.681992,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,0.0,-0.673794,-0.830487,6.538379,4.842211,4.842211,
09/30/2002,44.02724,43.95,43.95,,0.149397,-0.682776,-0.732127,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,0.0,-0.542753,-0.732014,6.440331,4.106276,4.106276,
12/31/2002,44.240002,43.984001,43.984001,,0.111677,-0.741406,-0.787991,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,0.0,-0.705393,-1.050314,5.726921,3.299752,3.299752,
03/31/2003,46.907,44.309,44.309,,0.228757,-0.588842,-0.640479,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,0.0,0.026925,-0.424541,6.302897,3.53071,3.53071,
06/30/2003,52.10422,49.566,49.566,,0.212484,-0.489307,-0.543356,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,,1.553182,1.452689,5.046827,2.645525,,
09/30/2003,55.287109,52.902,52.902,,0.328759,-0.416752,-0.485861,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,0.0,1.168387,1.104382,6.662313,2.825287,2.825287,
12/31/2003,55.531509,55.182999,55.182999,,0.385481,-0.232409,-0.310585,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,0.0,-0.515177,-0.538463,5.093703,2.478646,2.478646,
03/31/2004,55.636299,63.619999,55.283001,,0.400123,-0.222546,-0.290795,1.17,1.17,-0.32,1.06,1.06,-0.32,0.0,-0.336125,-0.353942,5.56757,3.668576,3.668576,
06/30/2004,55.681,55.382999,55.382999,,0.513118,-0.159724,-0.228283,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,0.0,0.315223,0.287272,6.079848,3.41463,3.41463,
09/30/2004,55.586601,55.467999,55.467999,,0.65838,-0.101013,-0.170891,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,0.0,-0.06465,-0.106368,4.91426,3.217916,3.217916,
12/31/2004,55.860377,55.719,55.541,,0.397724,-0.308061,-0.378567,0.05,0.05,-0.4,0.05,0.05,-0.4,0.0,-0.21964,-0.243532,5.298604,3.267844,3.267844,
03/31/2005,56.121609,55.814999,55.814999,,0.290406,-0.438628,-0.507749,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,0.0,0.593604,0.569256,6.306056,3.310382,3.310382,
06/30/2005,53.762428,55.917,55.917,,0.292684,-0.506751,-0.575263,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,0.0,-0.511168,-0.538673,6.24624,3.070174,3.070174,
09/30/2005,56.132206,55.978,55.978,,0.289292,-0.543999,-0.614295,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,0.0,-0.267927,-0.298582,5.478887,2.429639,,
12/31/2005,54.092268,56.091,56.091,,0.310638,-0.457239,-0.526412,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,0.0,-0.353836,-0.360093,5.519181,2.107547,2.107547,
03/31/2006,56.922118,56.727,56.727,,0.32117,-0.314929,-0.381882,-0.36,-0.37,-0.37,-0.36,-0.37,-0.37,0.0,0.093042,0.081654,5.312399,1.797596,,
06/30/2006,56.966623,56.915,56.915,,0.338364,-0.361223,-0.426056,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,0.0,-0.363261,-0.369235,4.802391,1.470458,,
09/30/2006,57.081377,57.011,57.011,,0.274052,-0.430601,-0.495641,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,0.0,-0.260143,-0.270965,4.587994,1.094455,,
12/31/2006,65.401315,61.229,61.229,,0.168972,-0.491434,-0.546898,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,0.0,0.870552,0.850822,7.022428,3.312227,3.312227,
