Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2007,2667.727,30.89,30.89,,298.462,296.644,,297.8,41.541,20.461,250.937,-15.139,64.131,,,,,691.283,1347.44,2846.337,-1498.897,8.812,620.192,584.974,574.667,10.307,35.218,1976.444,,92.351,92.351,,,,131.139,,,,,,129.881,,,129.881,353.371,1051.527,,,,,358.492,,,,358.492,1410.019,1763.39,,72.612,,,,861.299,-29.574,904.337,,904.337,2667.727,
09/30/2007,2721.95,26.417,26.417,,314.177,312.265,,285.252,42.35,18.559,239.879,-15.536,65.014,,,,,690.86,1405.716,2924.336,-1518.62,8.801,616.573,584.517,574.667,9.85,32.056,2031.09,,92.845,92.845,,,,78.189,,,,,,145.597,,,145.597,316.631,1050.705,,,,,367.331,,,,367.331,1418.036,1734.667,,53.732,,,,963.622,-30.071,987.283,,987.283,2721.95,
12/31/2007,2683.805,20.038,20.038,,247.916,245.838,,286.885,,18.642,244.568,-19.136,71.171,,,,,626.01,1433.553,2978.361,-1544.808,8.457,615.785,584.093,574.667,9.426,31.692,2057.795,,86.868,86.868,,,,282.487,282.299,0.188,0.188,,,137.261,,,137.261,506.616,848.186,847.764,0.422,0.422,,383.012,,,,383.012,1231.198,1737.814,,51.367,,,,931.656,-37.032,945.991,,945.991,2683.805,
03/31/2008,2760.108,13.577,13.577,,241.029,239.009,,296.466,,15.766,257.161,23.539,69.808,,,,,620.88,1505.184,3082.223,-1577.039,7.438,626.606,590.548,578.447,12.101,36.058,2139.228,,92.623,92.623,,,,345.34,,,,,,106.545,,,106.545,544.508,855.655,,,,,404.758,,,,404.758,1260.413,1804.921,0.0,57.954,,,0.0,938.085,-40.852,955.187,,955.187,2760.108,
06/30/2008,3071.582,13.156,13.156,,323.032,321.985,,297.371,,15.817,255.853,25.701,57.288,,,,,690.847,1704.677,3282.172,-1577.495,7.609,668.449,629.221,614.4,14.821,39.228,2380.735,,101.037,101.037,,,,291.865,,,,,,99.616,,,99.616,492.518,1153.032,,,,,409.255,,,,409.255,1562.287,2054.805,0.0,68.306,,,0.0,987.403,-38.932,1016.777,,1016.777,3071.582,
09/30/2008,3063.632,13.896,13.896,,301.77,300.416,,305.55,,15.638,262.189,27.723,52.445,,,,,673.661,1718.446,3315.558,-1597.112,7.594,663.931,627.973,613.634,14.339,35.958,2389.971,,97.247,97.247,,,,209.187,,,,,,118.122,,,118.122,424.556,1152.715,,,,,411.146,,,,411.146,1563.861,1988.417,0.0,75.223,,,0.0,1036.944,-36.952,1075.215,,1075.215,3063.632,
12/31/2008,3032.502,37.794,37.794,0.0,213.07,211.596,,318.018,,17.206,268.763,32.049,96.149,,,,,665.031,1690.529,3320.905,-1630.376,7.61,669.332,636.187,622.297,13.89,33.145,2367.471,,62.921,62.921,,,,207.207,207.086,0.121,0.121,,,78.511,,,78.511,348.639,1152.414,1152.112,0.302,0.302,,509.745,,,,509.745,1662.159,2010.798,0.0,78.959,,,0.0,1044.417,-101.672,1021.704,,1021.704,3032.502,
03/31/2009,3253.099,222.003,222.003,0.0,206.785,206.785,0.0,324.949,0.0,18.872,273.468,32.609,138.202,,,56.177,82.025,891.939,1683.683,3349.606,-1665.923,0.0,677.477,637.255,623.81,13.445,40.222,2361.16,,145.626,77.029,0.0,28.282,40.315,186.36,4.434,,,,181.926,15.666,,,15.666,347.652,1152.107,1152.107,,,,469.153,,213.517,175.806,79.83,1621.26,1968.912,0.0,318.162,0.445,317.717,,1021.832,-99.753,1240.241,43.946,1284.187,3253.099,
06/30/2009,3207.193,133.38,133.38,0.0,250.34,250.34,0.0,333.887,0.0,285.369,17.389,31.129,84.516,,,56.105,28.411,802.123,1712.724,3408.415,-1695.691,0.0,692.346,642.391,629.087,13.304,49.955,2405.07,,135.926,75.203,1.646,12.784,46.293,234.921,1.692,,,,233.229,18.217,,,18.217,389.064,1048.729,1048.729,,,,467.857,,211.229,173.8,82.828,1516.586,1905.65,0.0,315.979,0.445,315.534,,1042.581,-96.495,1262.065,39.478,1301.543,3207.193,
09/30/2009,3232.681,193.835,193.835,0.0,241.52,241.52,0.0,329.781,0.0,17.432,345.682,-33.333,79.83,,,58.272,21.558,844.966,1698.139,3436.078,-1737.939,0.0,689.576,637.111,624.224,12.887,52.465,2387.715,,144.352,61.741,2.469,27.68,52.462,226.187,0.162,,,,226.025,24.246,,,24.246,394.785,1038.873,1038.873,,,,447.047,,193.249,175.255,78.543,1485.92,1880.705,0.0,320.223,0.446,319.777,0.0,1080.084,-89.267,1311.04,40.936,1351.976,3232.681,
12/31/2009,3239.283,263.591,263.591,0.0,162.815,162.815,0.0,332.569,0.0,16.296,351.393,-35.12,97.885,0.0,,60.303,37.582,856.86,1692.905,3465.978,-1773.073,0.0,689.518,636.693,624.224,12.469,52.825,2382.423,,91.603,52.107,0.0,0.0,39.496,227.856,1.435,0.302,0.302,,226.119,54.094,0.0,0.0,54.094,373.553,1023.492,1023.492,0.0,0.0,,435.827,0.0,160.354,195.946,79.527,1459.319,1832.872,0.0,381.626,0.453,381.173,0.0,1058.698,-75.084,1365.24,41.171,1406.411,3239.283,
03/31/2010,3244.902,221.043,221.043,0.0,202.101,202.101,0.0,322.027,0.0,15.945,342.099,-36.017,109.54,,,72.921,36.619,854.711,1695.045,3500.655,-1805.61,0.0,695.146,643.087,624.224,18.863,52.059,2390.191,,133.574,67.281,,27.948,38.345,221.81,2.227,,,,219.583,39.962,,,39.962,395.346,1029.606,1029.606,,,,447.055,,159.154,192.299,95.602,1476.661,1872.007,0.0,386.664,0.453,386.211,0.0,1016.156,-70.528,1332.292,40.603,1372.895,3244.902,
06/30/2010,3096.392,32.095,32.095,0.0,257.761,257.761,0.0,319.842,0.0,14.937,345.33,-40.425,98.768,,,72.75,26.018,708.466,1694.417,3526.485,-1832.068,0.0,693.509,642.508,624.224,18.284,51.001,2387.926,,138.351,80.238,1.862,11.759,44.492,247.55,3.403,,,,244.147,28.725,,,28.725,414.626,811.938,811.938,,,,453.031,,158.787,196.896,97.348,1264.969,1679.595,0.0,392.973,0.454,392.519,,1052.159,-69.488,1375.644,41.153,1416.797,3096.392,
09/30/2010,3115.783,60.499,60.499,0.0,249.613,249.613,0.0,323.82,0.0,14.31,350.842,-41.332,98.184,,,71.593,26.591,732.116,1693.206,3541.058,-1847.852,0.0,690.461,641.787,624.224,17.563,48.674,2383.667,,151.036,76.993,0.0,27.231,46.812,245.423,0.0,,,,245.423,30.376,,,30.376,426.835,785.706,785.706,,,,446.014,,144.574,216.844,84.596,1231.72,1658.555,0.0,396.307,0.454,395.853,,1085.75,-67.249,1414.808,42.42,1457.228,3115.783,
12/31/2010,3074.743,70.323,70.323,0.0,183.361,183.361,0.0,331.894,0.0,13.842,358.138,-40.086,110.633,0.0,,83.38,27.253,696.211,1687.83,3568.275,-1880.445,0.0,690.702,644.075,626.527,17.548,46.627,2378.532,,101.374,60.333,0.0,0.0,41.041,250.837,2.123,0.0,0.0,,248.714,33.282,0.0,0.0,33.282,385.493,782.045,782.045,0.0,0.0,,438.946,0.0,127.671,228.698,82.577,1220.991,1606.484,0.0,396.94,0.455,396.485,0.0,1082.16,-53.66,1425.44,42.819,1468.259,3074.743,
03/31/2011,3208.606,176.829,176.829,0.0,203.242,203.242,0.0,331.679,0.0,12.254,361.956,-42.531,128.611,,,88.805,39.806,840.361,1676.321,3589.883,-1913.562,0.0,691.924,643.693,626.527,17.166,48.231,2368.245,,135.393,74.914,,26.914,33.565,7.101,0.0,,,,7.101,16.268,,,16.268,158.762,1161.518,1161.518,,,,453.58,,129.592,240.586,83.402,1615.098,1773.86,0.0,401.427,0.455,400.972,,1046.346,-54.564,1393.209,41.537,1434.746,3208.606,
06/30/2011,3148.919,26.099,26.099,0.0,269.39,269.39,0.0,336.365,0.0,9.793,361.377,-34.805,113.714,,,91.041,22.673,745.568,1697.778,3644.58,-1946.802,0.0,705.573,657.381,638.759,18.622,48.192,2403.351,,126.547,85.415,,,41.132,106.959,0.0,,,,106.959,29.392,,,29.392,262.898,978.956,978.956,,,,456.466,,121.15,248.33,86.986,1435.422,1698.32,0.0,398.031,0.456,397.575,,1063.732,-49.319,1412.444,38.155,1450.599,3148.919,
09/30/2011,3158.558,56.84,56.84,0.0,259.773,259.773,0.0,337.73,0.0,9.483,362.924,-34.677,113.073,,,92.959,20.114,767.416,1686.641,3662.446,-1975.805,0.0,704.501,657.25,639.039,18.211,47.251,2391.142,,170.056,86.322,16.256,18.709,48.769,7.15,0.0,,,,7.15,20.54,,,20.54,197.746,1038.335,1038.335,,,,436.926,,102.787,249.572,84.567,1475.261,1673.007,0.0,401.311,0.456,400.855,,1094.469,-49.56,1446.22,39.331,1485.551,3158.558,
12/31/2011,3147.822,26.022,26.022,0.0,203.748,203.748,0.0,322.607,0.0,11.116,350.685,-39.194,105.473,0.0,,80.674,24.799,657.85,1774.291,3688.692,-1914.401,0.0,715.681,670.804,616.671,54.133,44.877,2489.972,,135.35,92.21,0.0,0.0,43.14,7.182,0.0,0.0,0.0,,7.182,31.18,0.0,0.0,31.18,173.712,1052.902,1052.902,0.0,0.0,,472.344,0.0,158.101,222.064,92.179,1525.246,1698.958,0.0,402.32,0.456,401.864,0.0,1090.891,-83.89,1409.321,39.543,1448.864,3147.822,
03/31/2012,3182.117,44.95,44.95,0.0,212.052,212.052,0.0,333.487,0.0,15.751,357.953,-40.217,111.455,,,79.002,32.453,701.944,1768.928,3721.378,-1952.45,0.0,711.245,669.953,616.729,53.224,41.292,2480.173,,154.8,100.082,,18.304,36.414,9.579,1.929,,,,7.65,20.992,,,20.992,185.371,1127.178,1127.178,,,,471.286,,156.076,225.554,89.656,1598.464,1783.835,0.0,405.929,0.456,405.473,,1035.739,-81.991,1359.677,38.605,1398.282,3182.117,
06/30/2012,3226.533,41.393,41.393,0.0,275.416,275.416,0.0,331.984,0.0,18.714,355.455,-42.185,111.538,,,75.0,36.538,760.331,1753.778,3739.475,-1985.697,0.0,712.424,671.087,618.874,52.213,41.337,2466.202,,166.026,113.308,,7.516,45.202,10.523,3.352,,,,7.171,22.517,,,22.517,199.066,1137.076,1137.076,,,,473.587,,153.24,229.972,90.375,1610.663,1809.729,0.0,404.531,0.457,404.074,,1054.048,-80.64,1377.939,38.865,1416.804,3226.533,
09/30/2012,3243.204,35.421,35.421,0.0,296.947,296.947,0.0,335.092,0.0,18.918,356.849,-40.675,117.647,,,79.758,37.889,785.107,1750.941,3775.32,-2024.379,0.0,707.156,667.316,615.986,51.33,39.84,2458.097,,182.739,99.628,13.291,18.209,51.611,6.773,0.102,,,,6.671,27.597,,,27.597,217.109,1092.117,1092.117,,,,463.957,,135.761,243.759,84.437,1556.074,1773.183,0.0,409.356,0.458,408.898,0.0,1098.529,-77.48,1430.405,39.616,1470.021,3243.204,
12/31/2012,3160.926,25.394,25.394,0.0,224.05,224.05,0.0,332.311,0.0,16.442,355.881,-40.012,118.646,0.0,,77.716,40.93,700.401,1753.241,3812.587,-2059.346,0.0,707.284,666.637,616.204,50.433,40.647,2460.525,,131.68,83.537,0.0,0.0,48.143,5.676,0.0,0.0,0.0,,5.676,35.979,0.0,0.0,35.979,173.335,1042.183,1042.183,0.0,0.0,,495.109,0.0,183.122,225.592,86.395,1537.292,1710.627,0.0,415.116,0.459,414.657,0.0,1101.598,-106.169,1410.545,39.754,1450.299,3160.926,
03/31/2013,3154.775,37.26,37.26,0.0,202.15,202.15,0.0,347.641,0.0,20.908,363.61,-36.877,128.682,,,79.485,49.197,715.733,1732.087,3824.638,-2092.551,0.0,706.955,665.898,616.35,49.548,41.057,2439.042,,135.416,77.08,,18.479,39.857,5.677,0.0,,,,5.677,27.597,,,27.597,168.69,1072.85,1072.85,,,,503.178,,184.287,230.109,88.782,1576.028,1744.718,0.0,421.483,0.459,421.024,,1055.256,-104.948,1371.791,38.266,1410.057,3154.775,
06/30/2013,3231.119,43.712,43.712,0.0,287.521,287.521,0.0,348.873,0.0,18.701,366.32,-36.148,126.379,,,79.104,47.275,806.485,1717.386,3843.806,-2126.42,0.0,707.248,664.971,616.303,48.668,42.277,2424.634,,154.607,99.96,,7.709,46.938,6.169,0.0,,,,6.169,31.757,,,31.757,192.533,1087.15,1087.15,,,,510.769,,184.849,235.505,90.415,1597.919,1790.452,0.0,430.397,0.461,429.936,,1077.998,-106.257,1402.138,38.529,1440.667,3231.119,
09/30/2013,3337.105,57.241,57.241,0.0,331.03,331.03,0.0,350.438,0.0,19.924,366.558,-36.044,106.96,,,77.005,29.955,845.669,1782.618,3942.138,-2159.52,0.0,708.818,665.669,616.634,49.035,43.149,2491.436,,166.365,111.266,,,55.099,16.606,10.437,,,,6.169,43.461,,,43.461,226.432,1107.192,1107.192,,,,504.598,,171.695,243.858,89.045,1611.79,1838.222,0.0,431.583,0.461,431.122,,1131.276,-102.71,1460.149,38.734,1498.883,3337.105,
12/31/2013,3259.826,42.437,42.437,0.0,245.421,245.421,0.0,347.307,0.0,16.077,368.334,-37.104,120.201,0.0,,74.821,45.38,755.366,1799.241,3976.884,-2177.643,0.0,705.219,665.212,616.621,48.591,40.007,2504.46,,150.817,103.6,,,47.217,14.959,1.467,1.089,1.089,,12.403,44.773,0.0,0.0,44.773,210.549,1018.518,1009.293,9.225,9.225,,455.84,0.0,78.489,279.999,97.352,1474.358,1684.907,0.0,433.253,0.461,432.792,0.0,1148.738,-44.114,1537.877,37.042,1574.919,3259.826,
03/31/2014,3255.257,35.801,35.801,0.0,242.587,242.587,0.0,354.718,0.0,16.478,372.567,-34.327,125.108,,,73.32,51.788,758.214,1793.536,4001.505,-2207.969,0.0,703.507,664.364,616.621,47.743,39.143,2497.043,,157.021,98.775,,18.077,40.169,12.403,0.0,,,,12.403,24.334,,,24.334,193.758,1055.541,1055.541,,,,461.665,,80.457,272.346,108.862,1517.206,1710.964,0.0,443.013,0.462,442.551,,1108.516,-42.744,1508.785,35.508,1544.293,3255.257,
06/30/2014,3356.043,34.329,34.329,0.0,343.784,343.784,0.0,348.168,0.0,20.732,358.759,-31.323,150.42,,0.0,72.413,78.007,876.701,1775.374,3970.472,-2195.098,0.0,703.968,663.517,616.621,46.896,40.451,2479.342,,197.235,139.442,,7.386,50.407,12.404,0.0,,,,12.404,35.086,,,35.086,244.725,1072.397,1072.397,,,,471.922,,82.662,275.279,113.981,1544.319,1789.044,0.0,457.452,0.463,456.989,,1149.388,-42.141,1564.699,2.3,1566.999,3356.043,
09/30/2014,7338.858,73.597,73.597,0.0,523.928,523.928,0.0,475.293,0.0,58.678,397.684,18.931,139.98,,,90.136,49.844,1212.798,3377.951,5624.761,-2246.81,0.0,2748.109,2642.542,2043.32,599.222,105.567,6126.06,,377.238,230.206,,22.317,124.715,14.331,0.0,,,,14.331,45.429,,,45.429,436.998,1603.944,1603.944,,,,922.303,,144.077,633.951,144.275,2526.247,2963.245,0.0,3240.38,0.671,3239.709,0.0,1176.121,-43.281,4373.22,2.393,4375.613,7338.858,
12/31/2014,7219.754,108.651,108.651,0.0,421.001,421.001,0.0,484.919,0.0,65.25,413.766,5.903,29.607,0.0,,,29.607,1044.178,3402.77,5691.676,-2288.906,0.0,2772.806,2664.004,2068.799,595.205,108.802,6175.576,,297.408,202.476,0.0,0.0,94.932,17.926,0.183,3.407,3.407,,14.336,81.314,0.0,0.0,81.314,396.648,1589.513,1571.059,18.454,18.454,,880.845,0.0,249.333,489.945,141.567,2470.358,2867.006,0.0,3244.29,0.671,3243.619,0.0,1213.035,-106.159,4351.166,1.582,4352.748,7219.754,
03/31/2015,7177.319,56.366,56.366,0.0,381.389,381.389,0.0,505.047,0.0,70.558,428.783,5.706,103.027,,,,103.027,1045.829,3365.106,5694.546,-2329.44,0.0,2766.384,2663.425,2071.471,591.954,102.959,6131.49,,288.859,184.066,,22.461,82.332,13.873,0.0,,,,13.873,40.29,,,40.29,343.022,1562.19,1562.19,,,,929.924,,252.923,518.36,158.641,2492.114,2835.136,0.0,3256.482,0.673,3255.809,,1190.807,-106.723,4340.566,1.617,4342.183,7177.319,
06/30/2015,7260.397,44.169,44.169,0.0,497.468,497.468,0.0,479.856,0.0,62.059,425.732,-7.935,508.629,,426.495,,82.134,1530.122,3049.523,5421.449,-2371.926,0.0,2680.752,2580.826,2065.882,514.944,99.926,5730.275,,302.068,201.235,,16.165,84.668,15.433,0.0,,,,15.433,45.8,,,45.8,363.301,1637.905,1637.905,,,,948.758,,272.461,521.932,154.365,2586.663,2949.964,0.0,3274.766,0.668,3274.098,,1146.821,-112.814,4308.773,1.66,4310.433,7260.397,
09/30/2015,7308.434,436.429,436.429,0.0,577.424,577.424,0.0,464.525,0.0,59.005,420.027,-14.507,37.427,,,,37.427,1515.805,3073.534,5488.744,-2415.21,0.0,2719.095,2577.055,2065.644,511.411,142.04,5792.629,,350.289,226.837,,22.414,101.038,147.003,0.0,,,,147.003,77.567,,,77.567,574.859,1553.768,1553.768,,,,927.227,,229.042,540.079,158.106,2480.995,3055.854,0.0,3283.86,0.66,3283.2,0.0,1079.764,-112.742,4250.882,1.698,4252.58,7308.434,
12/31/2015,6957.611,168.409,168.409,0.0,410.921,410.921,0.0,469.141,0.0,55.194,433.649,-19.702,33.164,0.0,,,33.164,1081.635,3156.0,5613.198,-2457.198,0.0,2719.976,2578.787,2068.235,510.552,141.189,5875.976,,258.438,164.718,,0.0,93.72,31.386,10.235,2.438,2.438,,18.713,76.834,0.0,0.0,76.834,366.658,1562.547,1550.061,12.486,12.486,,968.229,0.0,224.538,583.459,160.232,2530.776,2897.434,0.0,3288.47,0.643,3287.827,0.0,874.436,-105.622,4057.284,2.893,4060.177,6957.611,
03/31/2016,7058.287,27.242,27.242,0.0,448.048,448.048,0.0,485.367,0.0,59.761,443.47,-17.864,37.658,,,,37.658,998.315,3262.981,5778.368,-2515.387,0.0,2796.991,2654.71,2135.295,519.415,142.281,6059.972,,266.955,174.398,,23.004,69.553,177.43,0.0,,,,177.43,47.746,,,47.746,492.131,1575.327,1575.327,,,,1045.193,,226.924,620.569,197.7,2620.52,3112.651,0.0,3302.891,0.633,3302.258,,743.593,-103.833,3942.651,2.985,3945.636,7058.287,
06/30/2016,7233.305,28.596,28.596,0.0,534.459,534.459,0.0,504.877,0.0,60.324,463.807,-19.254,53.997,,,,53.997,1121.929,3322.205,5896.512,-2574.307,0.0,2789.171,2643.459,2136.783,506.676,145.712,6111.376,,285.122,197.733,,0.0,87.389,245.298,7.143,,,,238.155,71.184,,,71.184,601.604,1541.062,1541.062,,,,1074.139,,236.562,639.776,197.801,2615.201,3216.805,0.0,3319.492,0.633,3318.859,,800.028,-106.068,4013.452,3.048,4016.5,7233.305,
09/30/2016,7373.201,60.684,60.684,0.0,566.425,566.425,0.0,508.199,0.0,61.137,462.698,-15.636,56.217,,,,56.217,1191.525,3379.613,6013.084,-2633.471,0.0,2802.063,2675.655,2160.605,515.05,126.408,6181.676,,317.083,192.738,,23.06,101.285,228.025,0.0,,,,228.025,59.801,,,59.801,604.909,1536.81,1536.81,,,,1073.084,,200.152,676.144,196.788,2609.894,3214.803,0.0,3327.164,0.633,3326.531,0.0,932.679,-104.511,4155.332,3.066,4158.398,7373.201,
12/31/2016,7300.905,50.038,50.038,0.0,457.91,457.91,0.0,521.624,0.0,61.171,479.291,-18.838,56.813,0.0,,,56.813,1086.385,3423.395,6115.53,-2692.135,0.0,2791.125,2670.649,2159.337,511.312,120.476,6214.52,,286.119,178.598,,0.0,107.521,182.719,0.0,2.683,2.683,,180.036,77.75,0.0,0.0,77.75,546.588,1519.075,1506.153,12.922,12.922,,1092.652,0.0,248.086,663.019,181.547,2611.727,3158.315,0.0,3335.091,0.63,3334.461,0.0,935.574,-130.687,4139.978,2.612,4142.59,7300.905,
03/31/2017,7393.791,55.418,55.418,0.0,479.215,479.215,0.0,537.0,0.0,61.815,495.793,-20.608,51.609,,,,51.609,1123.242,3467.645,6211.813,-2744.168,0.0,2802.904,2667.127,2159.398,507.729,135.777,6270.549,,284.343,188.399,,23.649,72.295,290.048,0.0,,,,290.048,57.167,,,57.167,631.558,1556.246,1556.246,,,,1130.033,,252.568,667.16,210.305,2686.279,3317.837,0.0,3350.439,0.626,3349.813,0.0,851.354,-128.425,4073.368,2.586,4075.954,7393.791,
06/30/2017,7515.86,36.722,36.722,0.0,570.618,570.618,0.0,549.865,0.0,59.41,508.144,-17.689,87.092,,,,87.092,1244.297,3505.26,6306.083,-2800.823,0.0,2766.303,2663.299,2160.06,503.239,103.004,6271.563,,283.387,187.227,,0.0,96.16,143.831,3.794,,,,140.037,107.107,,,107.107,534.325,1641.944,1641.944,,,,1139.06,,253.908,663.414,221.738,2781.004,3315.329,0.0,3356.619,0.627,3355.992,0.0,967.058,-125.906,4197.771,2.76,4200.531,7515.86,
09/30/2017,7566.785,35.219,35.219,0.0,582.532,582.532,0.0,576.429,0.0,62.449,526.404,-12.424,83.809,,,,83.809,1277.989,3521.577,6375.813,-2854.236,0.0,2767.219,2664.646,2160.06,504.586,102.573,6288.796,,299.887,163.597,,28.082,108.208,81.085,1.047,,,,80.038,87.531,,,87.531,468.503,1642.502,1642.502,,,,1121.798,,230.212,662.982,228.604,2764.3,3232.803,0.0,3363.371,0.627,3362.744,0.0,1090.778,-122.928,4331.221,2.761,4333.982,7566.785,
12/31/2017,8992.511,1446.364,1446.364,0.0,487.24,487.24,0.0,600.591,0.0,62.761,552.999,-15.169,96.965,0.0,,,96.965,2631.16,3592.813,6498.067,-2905.254,0.0,2768.538,2666.639,2160.29,506.349,101.899,6361.351,,295.851,186.638,,0.0,109.213,303.532,0.0,3.623,3.623,,299.909,94.833,0.0,0.0,94.833,694.216,2736.919,2727.294,9.625,9.625,,878.899,0.0,244.043,410.723,224.133,3615.818,4310.034,0.0,3368.635,0.628,3368.007,0.0,1440.069,-129.104,4679.6,2.877,4682.477,8992.511,
03/31/2018,8948.05,1422.373,1422.373,0.0,466.465,466.465,0.0,606.794,0.0,62.857,563.315,-19.378,106.298,,,,106.298,2601.93,3582.494,6523.364,-2940.87,0.0,2763.626,2659.066,2160.29,498.776,104.56,6346.12,,277.79,162.328,,39.72,75.742,300.006,0.0,,,,300.006,73.183,,,73.183,650.979,2728.102,2728.102,,,,889.139,,248.501,413.57,227.068,3617.241,4268.22,0.0,3381.908,0.628,3381.28,0.0,1422.207,-127.485,4676.63,3.2,4679.83,8948.05,
06/30/2018,9596.752,33.779,33.779,0.0,675.57,675.57,0.0,650.917,0.0,62.48,612.161,-23.724,96.887,,,,96.887,1457.153,5113.426,8118.705,-3005.279,0.0,3026.173,2916.191,2401.505,514.686,109.982,8139.599,,304.942,188.761,,15.696,100.485,320.046,0.0,,,,320.046,84.145,,,84.145,709.133,2898.876,2898.876,,,,1133.273,,249.967,644.469,238.837,4032.149,4741.282,0.0,3389.657,0.629,3389.028,,1579.674,-125.883,4843.448,12.022,4855.47,9596.752,
09/30/2018,9588.171,53.961,53.961,0.0,644.835,644.835,0.0,651.295,0.0,61.891,610.663,-21.259,104.717,,,,104.717,1454.808,5103.395,8183.412,-3080.017,0.0,3029.968,2908.41,2399.434,508.976,121.558,8133.363,,337.836,191.381,,31.708,114.747,380.041,0.0,,,,380.041,54.809,,,54.809,772.686,2829.657,2829.657,,,,1043.5,,108.454,692.881,242.165,3873.157,4645.843,0.0,3391.759,0.626,3391.133,0.0,1669.126,-121.491,4939.394,2.934,4942.328,9588.171,
12/31/2018,9551.419,44.892,44.892,0.0,523.276,523.276,0.0,663.035,0.0,66.92,615.719,-19.604,134.613,0.0,,,134.613,1365.816,5157.229,8294.963,-3137.734,0.0,3028.374,2900.4,2399.118,501.282,127.974,8185.603,,325.785,210.808,,0.0,114.977,393.291,0.0,3.249,3.249,,390.042,67.674,0.0,0.0,67.674,786.75,2738.069,2730.439,7.63,7.63,,1077.188,0.0,134.469,705.564,237.155,3815.257,4602.007,0.0,3396.683,0.624,3396.059,0.0,1693.259,-143.579,4946.363,3.049,4949.412,9551.419,
03/31/2019,10048.407,37.357,37.357,0.0,550.607,550.607,0.0,646.176,0.0,63.114,605.785,-22.723,135.971,,,,135.971,1370.111,5644.915,8837.283,-3192.368,0.0,3033.381,2895.678,2397.483,498.195,137.703,8678.296,,296.896,184.844,,31.844,80.208,414.288,0.0,54.232,3.456,50.776,360.056,46.453,,,46.453,757.637,3255.218,2801.228,453.99,7.862,446.128,1060.056,,138.049,695.771,226.236,4315.274,5072.911,0.0,3407.081,0.625,3406.456,0.0,1705.717,-140.324,4972.474,3.022,4975.496,10048.407,
06/30/2019,10163.657,53.595,53.595,0.0,710.605,710.605,0.0,646.342,0.0,62.019,604.654,-20.331,122.579,,,,122.579,1533.121,5620.042,8883.865,-3263.823,0.0,3010.494,2888.144,2394.32,493.824,122.35,8630.536,,295.692,199.181,,,96.511,439.322,0.0,54.279,3.268,51.011,385.043,87.202,,,87.202,822.216,3178.045,2732.018,446.027,7.095,438.932,1066.126,,140.066,699.455,226.605,4244.171,5066.387,0.0,3417.213,0.623,3416.59,0.0,1814.974,-137.334,5094.853,2.417,5097.27,10163.657,
09/30/2019,10223.485,49.087,49.087,0.0,763.878,763.878,0.0,649.716,0.0,65.928,605.912,-22.124,115.717,,,,115.717,1578.398,5617.0,8961.683,-3344.683,0.0,3028.087,2888.578,2396.955,491.623,139.509,8645.087,,362.523,238.559,,,123.964,244.853,0.0,54.809,3.058,51.751,190.044,81.606,,,81.606,688.982,3175.986,2732.815,443.171,6.473,436.698,1054.079,,100.076,725.096,228.907,4230.065,4919.047,0.0,3415.09,0.624,3414.466,0.0,2021.647,-134.765,5301.972,2.466,5304.438,10223.485,
12/31/2019,10131.6,21.0,21.0,0.0,573.7,573.7,0.0,690.8,32.4,41.9,643.6,-27.1,141.2,0.0,,,141.2,1426.7,5687.9,9115.4,-3427.5,0.0,3017.0,2883.6,2396.8,486.8,133.4,8704.9,,349.4,229.6,,0.0,119.8,395.5,0.0,55.5,2.8,52.7,340.0,93.6,0.0,0.0,93.6,838.5,2873.4,2433.6,439.8,5.9,433.9,1066.4,0.0,114.4,733.0,219.0,3939.8,4778.3,0.0,3419.4,0.6,3418.8,0.0,2077.2,-145.8,5350.8,2.5,5353.3,10131.6,
