Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/01/1992,628.322021,10.052,10.052,0.0,146.725998,,,,177.735001,,,,,51.596001,,,,,,386.109009,114.461998,213.707993,-99.246002,0.0,127.750999,,,,,127.750999,242.212997,,66.704002,66.704002,,,,15.167,,,,,,62.903992,,,62.903992,144.774994,197.477997,,,,,78.848999,,,,,,78.848999,276.326996,421.10199,0.0,214.953003,,,-50.0,,42.267,207.220003,0.0,207.220003,628.321993,
12/31/1992,560.328003,9.729,9.729,0.0,84.931,,,,171.621994,,,,,41.396999,,,,,,307.678986,116.794998,218.104996,-101.309998,0.0,135.854004,,,,,135.854004,252.649002,,49.956001,49.956001,,,,13.999,,,,,,61.552003,,,61.552003,125.507004,160.320007,,,,,78.932999,,,,,,78.932999,239.253006,364.76001,0.0,215.559006,,,-50.0,,30.009001,195.568007,0.0,195.568007,560.328017,
03/31/1993,578.672974,7.692,7.692,0.0,102.470001,,,,172.520996,,,,,45.736,,,,,,328.419006,115.416,221.660004,-106.244003,0.0,134.837997,,,,,134.837997,250.253998,,48.692001,48.692001,,,,12.995,,,,,,61.669002,,,61.669002,123.356003,179.404007,,,,,81.441002,,,,,,81.441002,260.845009,384.201012,0.0,215.587006,,,-50.0,,28.885,194.472006,0.0,194.472006,578.673018,
06/30/1993,716.052979,20.500999,20.500999,0.0,112.997002,,,,186.970993,,,,,48.764999,,,,,,369.234009,120.571999,241.449005,-120.876999,83.341003,142.906006,,,,,142.906006,346.819008,,53.490002,53.490002,,,,18.542999,,,,,,87.674992,,,87.674992,159.707993,273.515015,,,,,83.431,,,,,,83.431,356.946014,516.654007,0.0,215.598007,,,-50.0,,33.801001,199.399008,0.0,199.399008,716.053015,
09/30/1993,714.947021,17.780001,17.780001,0.0,89.594002,,,,186.817993,,,,,70.209999,,,,,,364.402008,116.991997,231.052002,-114.059998,2.486,231.067001,,,,,231.067001,350.544998,,53.506001,53.506001,,,,19.684,,,,,,105.987001,,,105.987001,179.177002,262.802002,,,,,94.278,,,,,,94.278,357.080002,536.257004,0.0,215.628998,,,-50.0,,13.061001,178.689999,0.0,178.689999,714.947002,
12/31/1993,1024.401001,117.843002,117.843002,0.0,123.081001,,,,159.223007,,,,,118.049004,,,,,,518.195984,198.145004,367.832001,-169.686996,13.446,294.614014,,,,,294.614014,506.205018,,62.967999,62.967999,,,,93.974998,,,,,,241.861996,,,241.861996,398.804993,336.187012,,,,,144.022003,,,,,,144.022003,480.209015,879.014008,0.0,214.483994,,,-50.0,,-19.097,145.386994,0.0,145.386994,1024.401002,
03/31/1994,947.903992,14.899,14.899,0.0,148.440002,,,,161.065994,,,,,114.778999,,,,,,439.18399,198.440994,374.644012,-176.203003,13.945,296.334015,,,,,296.334015,508.720009,,80.140999,80.140999,,,,44.208,,,,,,191.73999,,,191.73999,316.088989,338.513,,,,,145.291,,,,,,145.291,483.804001,799.89299,0.0,214.395996,,,-50.0,,-16.385002,148.010994,0.0,148.010994,947.903984,
06/30/1994,957.734009,16.872,16.872,0.0,153.447006,,,,164.535995,,,,,108.800003,,,,,,443.654999,201.419006,384.203003,-182.783997,14.976,297.68399,,,,,297.68399,514.078997,,69.495003,69.495003,,,,5.608,,,,,,157.232004,,,157.232004,232.335007,427.596008,,,,,143.197006,,,,,,143.197006,570.793015,803.128021,0.0,214.100998,,,-50.0,,-9.494999,154.605999,0.0,154.605999,957.73402,
09/30/1994,942.89801,22.466999,22.466999,0.0,136.977997,,,,163.496002,,,,,109.539001,,,,,,432.480011,201.792007,391.681,-189.889008,15.637,292.989014,,,,,292.989014,510.418021,,68.879997,68.879997,,,,1.203,,,,,,152.892009,,,152.892009,222.975006,416.567993,,,,,142.987,,,,,,142.987,559.554993,782.529999,0.0,213.817993,,,-50.0,,-3.450001,160.367992,0.0,160.367992,942.897991,
12/31/1994,929.044006,9.859,9.859,0.0,128.529007,,,,151.820999,,,,,80.990997,,,,,,371.200012,214.785995,408.235992,-193.449997,16.363001,326.695007,,,,,326.695007,557.844003,,82.946999,82.946999,,,,1.133,,,,,,135.173007,,,135.173007,219.253006,414.082001,,,,,137.016998,,,,,,137.016998,551.098999,770.352005,0.0,214.550003,,,-50.0,,-2.580002,161.970001,-3.278,158.692001,929.044006,
03/31/1995,960.213989,14.23,14.23,0.0,177.468994,,,,168.145996,,,,,72.002998,,,,,,431.847992,221.069,423.149994,-202.080994,17.316999,289.980011,,,,,289.980011,528.366011,,98.369003,98.369003,,,,1.386,,,,,,144.903001,,,144.903001,244.658005,415.230011,,,,,136.785995,,,,,,136.785995,552.016006,796.674011,0.0,215.996994,,,-50.0,,-2.457001,163.539993,0.0,163.539993,960.214005,
06/30/1995,945.380981,14.669,14.669,0.0,136.938995,,,,168.104996,,,,,69.414001,,,,,,389.127014,218.210007,427.536987,-209.326996,17.665001,320.378998,,,,,320.378998,556.254005,,83.667,83.667,,,,1.812,,,,,,140.422993,,,140.422993,225.901993,417.229004,,,,,135.940002,,,,,,135.940002,553.169006,779.070999,0.0,215.190994,,,-50.0,,1.118999,166.309994,0.0,166.309994,945.380993,
09/30/1995,850.906006,20.844999,20.844999,0.0,143.770004,,,,162.283005,,,,,54.513,,,,,,381.411011,214.257004,428.602997,-214.345993,18.436001,236.802002,,,,,236.802002,469.495007,,77.028999,77.028999,,,,2.397,,,,,,145.258998,,,145.258998,224.684998,319.126007,,,,,140.093002,,,,,,140.093002,459.219009,683.904007,0.0,214.653,,,-50.0,,2.348999,167.001999,0.0,167.001999,850.906006,
12/31/1995,831.357971,17.069,17.069,0.0,130.171005,,,,150.850998,,,,,65.436996,,,,,,363.528015,212.964005,425.635986,-212.671997,18.885,235.981003,,,,,235.981003,467.830008,,71.378998,71.378998,,,,0.893,,,,,,138.739004,,,138.739004,211.011002,318.894012,,,,,139.225998,,,,,,139.225998,458.12001,669.131012,0.0,217.141998,,,-50.0,,-4.915001,162.226997,0.0,162.226997,831.358009,
03/31/1996,854.619019,27.079,27.079,0.0,152.559006,,,,148.438995,,,,,68.931999,,,,,,397.009003,209.005005,428.824005,-219.819,18.558001,230.046997,,,,,230.046997,457.610003,,88.491997,88.491997,,,,0.64,,,,,,149.873008,,,149.873008,239.005005,311.140991,,,,,139.371994,,,,,,139.371994,450.512985,689.51799,0.0,217.339005,,,-50.0,,-2.237999,165.101006,0.0,165.101006,854.618996,
06/30/1996,845.966003,30.561001,30.561001,0.0,168.304993,,,,138.345993,,,,,68.611,,,,,,405.822998,201.501007,425.609985,-224.108994,19.844999,218.796997,,,,,218.796997,440.143003,,90.873001,90.873001,,,,2.46,,,,,,147.527991,,,147.527991,240.860992,296.95401,,,,,138.832001,,,,,,138.832001,435.786011,676.647003,0.0,219.820999,,,-50.0,,-0.501999,169.319,0.0,169.319,845.966003,
09/30/1996,806.734985,25.239,25.239,0.0,150.966995,,,,133.880005,,,,,65.486,,,,,,375.571991,197.214996,427.877991,-230.662994,21.110001,212.837997,,,,,212.837997,431.162994,,68.213997,68.213997,,,,1.755,,,,,,154.126004,,,154.126004,224.095001,284.084991,,,,,124.896004,,,,,,124.896004,408.980995,633.075996,0.0,220.811005,,,-50.0,,2.848,173.659004,0.0,173.659004,806.735001,
12/31/1996,616.04303,12.312,12.312,0.0,96.495003,,,,109.258003,,,,,190.076004,,,,,,408.140991,123.864998,251.309998,-127.445,3.464,80.572998,,,,,80.572998,207.901996,,53.011002,53.011002,,,,1.43,,,,,,119.988991,,,119.988991,174.429993,227.858994,,,,,107.836998,,,,,,107.836998,335.695992,510.125985,0.0,224.725006,,,-50.0,,-68.807999,105.917007,0.0,105.917007,616.042992,
03/31/1997,583.807,12.113,12.113,,172.783,172.783,,,92.875,,,,,105.774,,,,,,383.545,122.118,263.821,-141.703,,78.144,60.156,60.156,0.0,,17.988,200.262,,91.491,91.491,,,,2.774,,,,,,192.289,,,192.289,286.554,202.49,,,,,136.347,,,,,,136.347,338.837,625.391,,235.399,,,-191.413,-63.837,-23.497,-43.348,1.764,-41.584,583.807,
06/30/1997,551.539978,15.833,15.833,0.0,146.951004,,,,128.806,,,,,57.793999,,,,,,349.384003,123.134003,261.998993,-138.865005,0.0,79.022003,,,,,79.022003,202.156006,,74.948997,74.948997,,,,3.878,,,,,,146.77101,,,146.77101,225.598007,193.563995,,,,,106.458,,,,,,106.458,300.021996,525.620003,0.0,231.904007,,,-170.207001,,-37.278,24.419006,1.501,25.920006,551.540009,
09/30/1997,540.896,15.35,15.35,0.0,143.039993,,,,125.752998,,,,,56.747002,,,,,,340.890015,122.986,262.811005,-139.824997,0.0,77.019997,,,,,77.019997,200.005997,,76.764,76.764,,,,2.951,,,,,,137.931,,,137.931,217.646,193.223007,,,,,113.832001,,,,,,113.832001,307.055008,524.701008,0.0,233.335999,,,-190.473999,,-28.300003,14.561997,1.633,16.194997,540.896005,
12/31/1997,1388.0,50.0,50.0,0.0,285.399994,,,,156.800003,87.300003,38.299999,31.200001,,75.900002,,,,,,568.099976,240.699997,576.299988,-335.600006,0.0,579.200012,264.299988,,,,314.900024,819.900009,,142.699997,142.699997,,,,9.0,,,,,,224.800003,,,224.800003,376.5,207.399994,,,,,174.399994,,,,,,174.399994,381.799988,758.299988,0.0,445.700012,,,-550.900024,,734.900024,629.700012,0.0,629.700012,1388.0,
06/30/1998,642.883,12.395,12.395,0.0,168.733,168.733,,,129.624,,,,,81.373,,,,,,392.125,132.847,283.143,-150.296,0.0,117.911,96.141,96.141,0.0,,21.77,250.758,,97.865,97.865,,,,3.181,,,,,,181.909,,,181.909,282.955,258.803,,,,,137.53,,,,,,137.53,396.333,679.288,0.0,238.623,,,-219.939,-35.135,-21.975,-38.426,2.021,-36.405,642.883,
09/30/1998,635.523,10.532,10.532,0.0,162.436996,,,,120.642998,,,,,79.174004,,,,,,372.786011,135.858994,288.208008,-152.348999,0.0,126.877998,102.853996,,,,24.024002,262.736992,,84.491997,84.491997,,,,3.848,,,,,,175.520003,,,175.520003,263.86,251.856003,,,,,139.809998,,,,,,139.809998,391.666001,655.526001,0.0,240.557007,,,-219.938995,,-42.567994,-21.949982,1.947,-20.002982,635.523019,
12/31/1998,2968.300049,70.300003,70.300003,0.0,458.700012,,,,282.100006,112.099998,66.199997,115.5,-11.7,164.600006,,,,,,975.700012,433.100006,791.099976,-358.0,0.0,1559.5,1219.5,,,,340.0,1992.600006,,226.600006,226.600006,,,,49.099998,,,,,,403.70002,,,403.70002,679.400024,1466.5,,,,,431.899994,,,,,,431.899994,1898.399994,2577.800018,0.0,833.400024,,,-286.399994,,-156.5,390.50003,0.0,390.50003,2968.300048,
03/31/1999,2932.2,78.8,78.8,0.0,462.1,462.1,,,287.9,122.7,58.9,106.3,-12.4,126.3,,,,,,955.1,435.5,808.3,-372.8,0.0,1541.6,1197.9,1197.9,0.0,82.8,260.9,1977.1,,235.2,235.2,,,,160.8,,,,,,373.4,,,373.4,769.4,1262.9,,,,,449.9,,,,,,449.9,1712.8,2482.2,0.0,836.1,,,-259.0,-82.3,-44.8,450.0,0.0,450.0,2932.2,
06/30/1999,2890.8,49.3,49.3,0.0,466.8,466.8,,,289.2,112.299,61.8,115.1,0.0,127.0,,,,,,932.3,443.2,828.2,-385.0,0.0,1515.3,1187.5,1187.5,0.0,81.3,246.5,1958.5,,238.0,238.0,,,,142.4,,,,,,357.7,,,357.7,738.1,1218.1,,,,,438.4,,,,,,438.4,1656.5,2394.6,0.0,838.7,,,-259.0,-40.6,-42.9,496.2,0.0,496.2,2890.8,
09/30/1999,2946.7,42.4,42.4,0.0,490.0,490.0,,,303.4,148.1,68.6,97.0,-10.3,89.0,,,,,,924.8,428.3,808.1,-379.8,0.0,1593.6,1174.5,1174.5,0.0,81.2,337.9,2021.9,,260.4,260.4,,,,68.7,,,,,,335.5,,,335.5,664.6,1273.4,,,,,457.1,,,,,,457.1,1730.5,2395.1,0.0,845.6,,,-259.0,3.4,-38.4,551.6,0.0,551.6,2946.7,
12/31/1999,2846.0,78.8,78.8,0.0,473.7,,,,274.0,96.2,58.4,132.4,-13.0,150.0,,,,,,976.5,444.7,799.8,-355.1,0.0,1424.8,1103.594,,,,321.206,1869.5,,238.3,238.3,,,,97.7,,,,,,418.9,,,418.9,754.9,1017.0,,,,,521.8,,,,,,521.8,1538.8,2293.7,0.0,844.6,,,-248.5,,-43.8,552.3,0.0,552.3,2846.0,
03/31/2000,2942.5,32.6,32.6,0.0,488.2,488.2,,,294.2,109.6,60.3,137.3,0.0,170.7,,,,,,985.7,453.8,827.8,-374.0,0.0,1503.0,1106.4,1106.4,0.0,84.3,312.3,1956.8,,283.5,283.5,,,,105.4,,,,,,324.9,,,324.9,713.8,1153.3,,,,,525.7,,,,,,525.7,1679.0,2392.8,0.0,852.4,,,-288.0,17.3,-32.0,549.7,0.0,549.7,2942.5,
06/30/2000,2971.3,30.0,30.0,0.0,509.5,509.5,,,298.5,106.0,65.3,140.1,0.0,174.2,,,,,,1012.2,465.4,853.5,-388.1,0.0,1493.7,1148.9,1148.9,0.0,83.2,261.6,1959.1,,266.3,266.3,,,,117.9,,,,,,368.5,,,368.5,752.7,1090.3,,,,,525.0,,,,,,525.0,1615.3,2368.0,0.0,856.3,,,-289.0,65.8,-29.8,603.3,0.0,603.3,2971.3,
09/30/2000,3083.2,46.6,46.6,0.0,515.4,515.4,,,301.5,134.7,66.9,112.9,0.0,172.8,,,,,,1036.3,468.6,869.0,-400.4,0.0,1578.3,1207.8,1207.8,0.0,83.4,287.1,2046.9,,276.1,276.1,,,,105.0,,,,,,400.3,,,400.3,781.4,1093.8,,,,,530.0,,,,,,530.0,1623.8,2405.2,0.0,852.5,,,-298.5,128.5,-31.4,651.1,26.9,678.0,3083.2,
12/31/2000,3164.6,73.7,73.7,0.0,547.7,,,,299.6,117.7,65.9,131.1,0.0,141.9,,,,,,1062.9,492.0,884.7,-392.7,0.0,1609.7,1211.8,1058.4,153.4,,397.9,2101.7,,289.4,289.4,,,,137.5,,,,,,347.7,,,347.7,774.6,1158.1,,,,,595.5,,,,,,595.5,1753.6,2528.2,0.0,850.2,,,-387.3,,145.3,608.2,28.2,636.4,3164.6,
03/31/2001,3812.8,562.9,562.9,0.0,546.8,546.8,,,325.9,120.5,72.1,146.6,-13.3,157.7,,,,,,1593.3,507.2,916.1,-408.9,0.0,1712.3,1278.6,1278.6,0.0,80.9,352.8,2219.5,,279.1,279.1,,,,0.0,,,,,,332.6,,,332.6,611.7,1926.4,,,,,584.4,,,,,,584.4,2510.8,3122.5,0.0,854.2,,,-387.3,213.3,-17.8,662.4,27.9,690.3,3812.8,
06/30/2001,6260.7,360.3,360.3,0.0,890.0,890.0,,,608.1,212.7,152.2,256.3,0.0,351.4,,,,,,2209.8,840.1,1250.7,-410.6,0.0,3210.8,2545.5,2545.5,0.0,155.9,509.4,4050.9,,437.6,437.6,,,,0.0,,,,,,732.3,,,732.3,1169.9,2513.2,,,,,933.9,,,,,,933.9,3447.1,4617.0,0.0,1515.7,,,-103.6,226.6,-22.0,1616.7,27.0,1643.7,6260.7,
09/30/2001,6791.700195,340.5,340.5,0.0,916.0,,,,637.700012,244.199997,163.300003,247.399994,-17.200001,433.5,,,,,,2327.699951,861.700012,1284.400024,-422.700012,0.0,3602.300049,2994.800049,,,,607.5,4464.000061,,481.299988,481.299988,,,,0.0,,,,,,859.200012,,,859.200012,1340.5,2709.100098,,,,,1098.199951,,,,,,1098.199951,3807.300049,5147.800049,0.0,1524.900024,,,-103.599998,,196.599998,1617.900024,26.0,1643.900024,6791.700073,
12/31/2001,7080.1,460.0,460.0,0.0,976.2,,,,625.5,224.7,149.9,265.6,0.0,367.3,,,,,,2429.0,839.5,1279.2,-439.7,0.0,3811.6,3061.7,2374.8,686.9,,749.9,4651.1,,514.3,514.3,,,,161.6,,,,,,856.9,,,856.9,1532.8,2450.8,,,,,1356.2,,,,,,1356.2,3807.0,5339.8,0.0,1555.5,,,-100.5,,260.3,1715.3,25.0,1740.3,7080.1,
03/31/2002,6803.7,374.3,374.3,0.0,885.4,885.4,,,649.7,236.1,127.8,301.1,0.0,376.7,,,,,,2286.1,840.7,1306.8,-466.1,0.0,3676.9,2919.8,2390.5,529.3,,757.1,4517.6,,480.3,480.3,,,,150.8,,,,,,779.5,,,779.5,1410.6,2390.9,,,,,1299.0,,,,,,1299.0,3689.9,5100.5,0.0,1617.6,,,-100.5,267.3,-104.6,1679.8,23.4,1703.2,6803.7,
06/30/2002,7034.398438,381.299805,381.299805,0.0,932.399902,,,,670.399902,230.299927,128.0,327.399902,-15.299995,388.099854,,,,,,2372.199219,840.799805,1339.0,-498.199951,0.0,3821.398438,3041.798828,2516.199219,525.599609,,779.599609,4662.198242,,485.399902,485.399902,,,,157.099976,,,,,,872.699341,,,872.699341,1515.199219,2330.898438,,,,,1405.699219,,,,,,1405.699219,3736.597656,5251.796875,0.0,1644.5,,,-100.5,,225.099976,1769.099976,13.5,1782.599976,7034.396851,
09/30/2002,7105.7,271.4,271.4,0.0,1033.9,1033.9,,,669.3,224.2,120.8,339.6,-15.3,382.4,,,,,,2357.0,835.6,1386.8,-551.2,0.0,3913.1,3114.5,2562.6,551.9,,798.6,4748.7,,548.3,548.3,,,,155.8,,,,,,861.7,,,861.7,1565.8,2248.5,,,,,1468.0,,,,,,1468.0,3716.5,5282.3,0.0,1714.0,,,-178.0,401.4,-125.8,1811.6,11.8,1823.4,7105.7,
12/31/2002,7091.5,541.3,541.3,0.0,991.8,991.8,,,605.0,201.0,105.2,311.9,0.0,584.0,,,,,,2722.1,767.3,1260.8,-493.5,0.0,3602.1,3126.4,2596.0,530.4,,475.7,4369.4,,482.6,482.6,,,,298.6,,,,,,876.0,,,876.0,1657.2,2414.6,,,,,1315.6,,,,,,1315.6,3730.2,5387.4,0.0,1731.3,,,-273.4,478.2,-243.7,1692.4,11.7,1704.1,7091.5,
03/31/2003,7045.6,398.9,398.9,0.0,957.9,957.9,,,667.6,231.9,138.3,310.5,0.0,529.8,,,,,,2554.2,773.0,1294.8,-521.8,0.0,3718.4,3249.5,2693.5,556.0,,468.9,4491.4,,529.6,529.6,,,,485.8,,,,,,790.2,,,790.2,1805.6,2215.6,,,,,1322.8,,,,,,1322.8,3538.4,5344.0,0.0,1738.8,,,-322.1,486.6,-214.2,1689.1,12.5,1701.6,7045.6,
06/30/2003,7175.1,579.9,579.9,0.0,1023.8,1023.8,,,680.3,229.1,141.1,323.5,-13.4,399.8,,,,,,2683.8,760.0,1307.2,-547.2,0.0,3731.3,3327.0,2744.199,582.801,,404.3,4491.3,,569.0,569.0,,,,294.4,,,,,,785.4,,,785.4,1648.8,2470.7,,,,,1355.5,,,,,,1355.5,3826.2,5475.0,0.0,1744.9,,,-416.8,540.4,-169.9,1698.6,1.5,1700.1,7175.1,
09/30/2003,7135.9,706.0,706.0,0.0,983.0,983.0,,,663.1,232.9,141.0,301.0,-11.8,300.5,,,,,,2652.6,741.9,1304.4,-562.5,0.0,3741.4,3340.3,2759.3,581.0,,401.1,4483.3,,557.9,557.9,,,,302.6,,,,,,772.4,,,772.4,1632.9,2460.0,,,,,1312.7,,,,,,1312.7,3772.7,5405.6,0.0,1753.9,,,-468.8,615.4,-171.9,1728.6,1.7,1730.3,7135.9,
12/31/2003,7624.3,718.1,718.1,,791.0,791.0,,,461.0,151.4,101.2,215.8,-7.4,1777.6,,,,,,3747.7,555.1,948.8,-393.7,,3321.5,2682.5,2270.7,411.8,,639.0,3876.6,,487.0,487.0,,,,89.7,,,,,,1091.0,,,1091.0,1667.7,2530.2,,,,,1357.6,,,,,,1357.6,3887.8,5555.5,,1775.3,,,-588.8,714.2,166.5,2067.2,1.6,2068.8,7624.3,
03/31/2004,7660.3,583.599976,583.599976,0.0,997.099976,997.099976,,,745.099976,252.5,186.399994,319.5,-13.3,293.799988,,,,,,2619.600098,736.700012,1328.099976,-591.400024,0.0,4304.0,3639.600098,3012.399902,627.200196,,664.399902,5040.700012,,572.200012,572.200012,,,,142.600006,,,,,,801.599982,,,801.599982,1516.4,2517.699951,,,,,1525.5,,,,,,1525.5,4043.199951,5559.599951,0.0,1834.300049,,,-588.799988,732.099976,121.0,2098.600037,2.1,2100.700037,7660.299988,
06/30/2004,7588.9,514.4,514.4,0.0,1030.5,1030.5,,,746.5,237.0,184.199997,335.5,-10.2,322.600006,,,,,,2614.0,713.299988,1285.599976,-572.299988,0.0,4261.600098,3598.399902,2928.699951,669.699951,,663.200196,4974.900086,,586.900024,586.900024,,,,128.300003,,,,,,734.699973,,,734.699973,1449.9,2512.0,,,,,1439.199951,,,,,,1439.199951,3951.199951,5401.099951,0.0,1881.300049,,,-589.900024,767.700012,126.300018,2185.400055,2.4,2187.800055,7588.900006,
