Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
09/30/1997,-15.902,-14.079,18.582001,0,-0.123,7.204,,11.185,0.0,44.484001,0,-33.002998,-6.073,8.923,-41.93,-11.072,,-36.301998,0.0,0.0,0.0,-36.301998,-3.833,0.175,-0.128,-40.088001,-10.753,-16.448999,2.81,0.0,-0.035,2.921,0.0,0.0,-66.742996,
12/31/1997,-28.062,35.542999,18.879,0,-0.236,4.856,,-1.442,0.0,-107.764999,0,2.732,-6.22,-1.233,31.976,-5.152,,-20.257,0.0,0.0,0.0,-20.257,-0.007,0.0,14.995,-5.269,44.105999,-16.483,57.691002,0.0,0.0,2.898,0.0,0.0,10.775,
03/31/1998,131.766998,47.116001,18.768,0,-0.121,3.74,,-0.036,0.0,-0.138,0,30.264999,-7.817,-5.181,21.250999,23.92,,-18.458,0.0,0.0,0.0,-18.458,-6.222,0.0,-14.868,-39.548,-73.389,-16.525999,-59.646,0.0,0.0,2.783,0.0,0.0,18.83,
06/30/1998,51.400002,8.006,19.410999,0,-0.079,5.483,,-6.077,0.0,103.253998,0,-16.145,-8.771,2.374,-24.357,-31.698999,,-27.077,0.0,0.0,0.0,-27.077,0.0,0.0,-19.931999,-47.008999,-13.689,-16.912001,-0.041,0.0,0.0,3.264,0.0,0.0,-9.298,
09/30/1998,3.542,-11.242,20.136999,0,-1.143,10.015,,-2.761,0.0,33.632999,0,-28.659,-5.404,-7.426,-24.532,20.924,,-50.400002,0.0,0.0,0.0,-50.400002,-20.25,0.225,29.868999,-40.556,-5.969,-16.954,8.086,0.0,0.0,2.899,0.0,0.0,-42.983002,
12/31/1998,21.161,23.37,20.447,0,,-1.921,,15.156,-25.693,-99.785,0,30.276,-6.742,33.339,24.622,8.092,,-30.258,0.0,0.0,0.0,-18.755,0.0,0.0,-17.48,-47.738,29.194,-16.993,23.64,30.035,-10.4,2.912,0.0,0.0,2.617,
03/31/1999,125.937,66.083,20.431,0,,9.026,,39.411,0.617,-32.636,0,38.195,-5.239,-14.766,26.459,-21.027,,-71.674,0.0,0.0,0.0,-34.903,0.0,0.0,6.591,-65.082,-15.359,-17.031,27.315,0.0,-24.905,0.05,0.0,-0.788,45.495,
06/30/1999,71.208,6.992,20.235,0,,3.88,,-51.894,25.693,97.772,0,-14.079,-3.654,2.702,-16.16,-0.279,,-77.015,0.0,0.0,0.0,-59.921,0.0,0.0,-22.641,-99.656,-0.884,-17.386,15.685,0.0,0.0,0.029,0.0,0.788,-29.332,
09/30/1999,-34.675,-3.809,22.418,0,,11.472,,-7.677,,5.367,0,-43.149,-9.154,16.767,-22.333,-4.577,,-50.12,0.0,0.0,0.0,-115.488,0.0,0.0,30.901,-19.22,36.1,-17.39,53.46,0.0,0.0,0.03,0.0,0.0,-17.794,
12/31/1999,-32.953999,29.570999,22.884001,0,,8.276,,-4.615,0.0,-130.264999,0,19.274,-7.159912,-11.383,21.367001,19.097,,-73.205002,0.0,0.0,0.0,-73.205002,0.0,0.0,6.886,-66.319,106.877998,-17.374001,123.488998,0.0,0.0,0.763,0.0,0.0,7.605,
03/31/2000,105.240997,57.428001,23.695999,0,,1.538,,-6.981,0.0,-46.455002,0,33.008999,-6.918,18.052999,13.16,18.711,,-49.299999,0.0,0.0,0.0,-49.299999,0.0,0.0,-25.059,-74.359001,-22.888,-17.396999,176.175995,0.0,0.0,0.242,-3.246,-178.662994,7.994,
06/30/2000,-11.711,10.851,28.409,0,,12.23,,1.086,0.0,53.745998,0,-19.756001,-13.58,-8.483,-19.405001,-56.808998,,-48.078999,0.0,0.0,0.0,-48.078999,0.0,0.0,-20.962999,-69.042,80.969002,-17.778999,98.334999,0.0,-175.022995,0.344,-3.571,178.662994,0.216,
09/30/2000,-9.35,-11.435,25.946,0,,16.72,,-40.979,0.0,39.959,0,-33.964,-15.703,29.37,-37.452,18.188,,-77.14,0.0,0.0,0.0,-77.14,0.0,0.0,-33.006,-110.146,96.63,-17.518,14.215,100.0,-0.048,0.0,-0.019,0.0,-22.866,
12/31/2000,-59.075,35.137,23.898,0,,-1.523,,-13.919,0.0,-355.174,0,27.375,-64.659,206.713,54.396,28.681,,-25.447,0.0,0.0,0.0,-25.447,-50.699,0.0,-9.481,-85.627,155.741,-17.648,172.478,0.0,-0.337,1.248,0.0,0.0,11.039,
03/31/2001,34.821,62.226,19.869,0,,3.511,,-19.495,0.0,-255.662,0,35.345,85.11,-98.256,57.938,144.235,,-29.016,0.0,0.0,0.0,-29.016,-25.927,37.784,3.904,-13.255,-3.197,-17.688,-310.313,325.0,-0.013,0.0,-0.183,0.0,18.369,
06/30/2001,125.393,12.539,22.771,0,,8.822,,8.902,0.0,276.877,0,-24.847,45.754,-42.49,-60.405,-122.53,,-147.767,0.0,0.0,0.0,-147.767,0.0,0.0,-23.983,-171.75,33.792,-18.062,51.616,0.0,-0.005,0.243,0.0,0.0,-12.565,
09/30/2001,66.529,-12.963,26.652,0,,-17.674,,-14.547,0.0,150.474,0,-39.844,-18.18,38.488,-35.977,-9.9,,-61.972,0.0,0.0,5.933,-61.972,-2.548,0.0,35.856,-22.731,1.439,-18.179,25.459,0.0,-5.818,0.0,-0.023,0.0,45.237,
12/31/2001,14.331,31.021,25.63,0,,8.857,,10.01,0.0,-49.453,0,14.368,22.813,-56.075,29.977,-22.817,,-35.504,0.0,0.0,0.0,-35.504,0.0,0.0,203.512,168.008,-248.471,-18.049,-230.844,0.0,-0.285,0.707,0.0,0.0,-66.132,
03/31/2002,211.318,54.994,23.667,0,,12.799,,-1.39,0.0,10.517,0,54.653,-30.555,17.687,24.338,44.608,,-38.087,0.0,0.0,1.871,-38.087,0.0,62.921,-62.44,-35.735,-92.085,-18.012,-74.61,0.0,-0.003,0.54,0.0,0.0,83.498,
06/30/2002,73.107,1.336,28.212,0,,12.488,,-4.944,0.0,162.54,0,-25.179,2.384,-54.363,-19.609,-29.758,,-39.177,0.0,0.0,0.0,-39.177,0.0,0.0,-5.456,-44.633,-18.141,-18.45,0.0,0.0,0.0,0.309,0.0,0.0,10.333,
09/30/2002,29.436,1.72,25.796,0,0.0,8.536,0.0,-8.805,0.0,53.829,0,-44.163,47.835,2.032,-18.623,-38.721,,-88.084,0.0,0.0,0.0,-88.084,0.0,0.001,-14.169,-102.252,-14.616,-18.445,103.019,0.0,-100.006,0.816,0.0,0.0,-87.432,
12/31/2002,-24.251,31.001,27.464,0,,6.868,,-8.674,0.0,-170.932,0,11.896,-22.105,41.34,21.206,37.685,,-58.361,0.0,0.0,0.0,-58.361,0.0,0.0,-3.64,-62.001,94.488,-18.439,134.701,0.0,-24.669,2.895,0.0,0.0,8.236,
03/31/2003,247.836,63.481,30.395,0,0.0,-1.676,0.0,13.027,0.0,-179.6,0,51.888,7.024,151.102,53.942,58.253,,-28.467,0.0,0.0,0.0,-28.467,0.0,0.0,21.119,-7.348,-195.769,-18.552,-287.72,150.0,-50.0,10.503,0.0,0.0,44.719,
06/30/2003,7.569,8.013,28.957,0,0.0,9.453,0.0,-20.004,0.0,236.108,0,-52.646,6.549,-90.676,-46.364,-71.821,,-46.498,0.0,0.0,0.0,-46.498,0.0,0.0,-1.789,-48.287,34.337,-18.996,-90.0,115.0,0.0,28.333,0.0,0.0,-6.381,
09/30/2003,-25.375,1.439,29.957,0,0.0,10.759,0.0,43.722,0.0,116.067,0,-87.153,-37.885,-48.437,-30.337,-23.507,,-53.825,0.0,0.0,0.347,-53.825,0.0,7.93,-6.315,-51.863,38.879,-19.408,151.603,0.0,-96.431,3.115,0.0,0.0,-38.359,
12/31/2003,-59.599,31.351,30.304,0,,-6.941,,5.366,0.0,-227.049,0,-7.769,36.897,21.305,31.42,25.517,,-70.518,0.0,0.0,0.0,-70.518,0.0,0.0,-4.06,-74.578,123.155,-19.446,35.135,172.9,-76.515,11.081,0.0,0.0,-11.022,
03/31/2004,269.849,54.904,32.329,0,0.0,1.497,0.0,-16.828,0.0,-38.349,0,121.329,-2.243,21.432,14.996,80.782,,-41.024,0.0,0.0,0.0,-41.024,0.0,8.04,17.253,-15.731,-197.295,-19.512,-198.313,5.6,0.0,20.754,0.0,-5.824,56.823,
06/30/2004,51.917,5.623,31.132,0,0.0,14.55,0.0,-6.775,0.0,188.008,0,-45.987,-20.403,6.395,-40.42,-80.206,,-33.313,0.0,0.0,1.25,-33.313,0.0,3.536,-9.398,-37.925,2.459,-20.252,19.274,0.0,-5.954,3.567,0.0,5.824,16.451,
09/30/2004,-59.875,-10.314,31.447001,0,0.0,7.897,0.0,-6.123,0.0,53.178001,0,-93.042,6.57,13.32,-25.67,-37.138,,-44.534,0.0,0.0,2.477,-44.534,0.0,3.116,2.412,-36.528999,27.732,-20.292999,-9.018,51.062,0.0,5.981,0.0,0.0,-68.671997,
12/31/2004,-80.459999,22.476,31.742001,0,,5.261,0.0,15.913,0.0,-288.670013,0,12.801,30.288,75.583,28.316,-14.17,,-31.275,0.0,0.0,10.545,-31.275,0.0,0.0,8.699,-12.031,101.764999,-20.367001,116.424004,0.642,,5.066,0.0,0.0,9.274,
03/31/2005,308.980988,51.172001,30.333,0,0.0,-1.568,0.0,35.681,0.0,-34.671001,0,98.890999,-48.137001,-30.091999,18.825001,188.546997,,-47.335999,0.0,0.0,0.0,-36.791,0.0,13.07,-14.473,-48.738998,-183.968994,-20.448999,-163.369995,0.0,-2.585,2.435,0.0,0.0,76.273003,
06/30/2005,49.443001,6.799,25.518999,0,0.0,14.228,0.0,-19.958,0.0,225.645004,0,-47.036999,-29.434999,-42.187,-7.799,-76.332001,,-44.113998,0.0,0.0,0.0,-45.305,0.0,0.0,-27.896999,-72.011002,-5.768,-20.693001,10.084,47.404999,-47.678001,5.114,0.0,0.0,-28.336,
09/30/2005,4.188,-2.314,28.632,0,0.0,1.693,0.0,-23.780001,0.0,40.740002,0,-92.999001,59.551998,92.001999,-30.528999,-68.808998,,-45.644001,0.0,0.0,0.0,-49.387001,-2.711,0.0,24.945999,-23.409,-27.032,-20.763,-8.011,0.0,-1.631,3.373,0.0,0.0,-46.252998,
12/31/2005,-163.261993,-19.481001,30.437,0,0.0,-20.997999,0.0,75.217003,0.0,-420.471985,0,7.587,7.895,170.869003,36.415001,-30.731001,,-38.033001,0.0,0.0,23.643,-38.033001,0.0,0.0,11.414,-2.976,165.563995,-20.796,169.121002,15.428,-0.45,2.261,0.0,0.0,-0.674,
03/31/2006,281.053986,33.169998,30.922001,0,0.0,14.848,0.0,98.080002,0.0,20.077999,0,133.587006,-41.249001,-201.151993,-32.338001,225.108002,,-214.313995,0.0,0.0,0.0,-193.233002,0.0,24.635,-7.143,-196.822006,-33.488998,-20.868999,1.249,0.0,-16.299999,2.431,0.0,0.0,50.743,
06/30/2006,85.407997,-10.111,31.378,0,0.0,3.756,0.0,-155.393005,0.0,377.884003,0,-62.210999,1.299,-26.530001,-19.573999,-55.09,,-46.667999,0.0,0.0,0.0,-46.669998,0.0,0.0,31.983999,-14.684,-22.507,-20.906,-3.216,0.0,-0.656,2.594,0.0,-0.323,48.216999,
09/30/2006,-72.038002,-21.214001,31.075001,0,0.0,-30.013,0.0,-42.216,0.0,47.214001,0,-96.887001,95.844002,15.182,1.847,-72.870003,,-66.078003,0.0,0.0,0.0,-66.081001,0.0,34.708,-94.413002,-125.782997,123.463997,-20.943001,139.389999,1.978,0.0,2.716,0.0,0.323,-74.357002,
