Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,11.25,,9.8125,12.6875,9.5,,,
12/31/1980,9.4375,-16.111111,11.375,12.4375,9.125,,,
03/31/1981,11.0,16.556291,9.5625,11.5,8.875,,,
06/30/1981,13.0625,18.75,11.0,13.875,10.0,,,
09/30/1981,13.3125,1.913876,13.0,17.6875,11.5,,,
12/31/1981,12.5,-6.103286,13.25,14.9375,12.3125,,,
03/31/1982,9.75,-22.0,12.5,12.6875,9.0,,,
06/30/1982,10.125,3.846154,9.75,11.4375,9.25,,,
09/30/1982,11.0,8.641975,10.0625,12.5,9.8125,,,
12/31/1982,14.5,31.818182,10.875,15.0,10.8125,,,
03/31/1983,16.6875,15.086207,14.5,17.625,13.6875,,,
06/30/1983,16.375,-1.872659,16.625,18.6875,15.625,,,
09/30/1983,13.25,-19.083969,16.25,16.5625,12.125,,,
12/31/1983,13.625,2.830189,13.375,17.0,13.1875,,,
03/31/1984,12.375,-9.174312,13.5,15.25,11.25,,,
06/30/1984,11.25,-9.090909,12.375,12.375,10.5625,,,
09/30/1984,11.875,5.555556,11.375,13.6875,11.25,,,
12/31/1984,13.0,9.473684,11.8125,14.0,11.375,,,
03/31/1985,13.6875,5.288462,13.0,15.6875,12.375,,,
06/30/1985,16.75,22.374429,13.75,17.625,13.375,,,
09/30/1985,17.3125,3.358209,16.5,18.875,16.125,,,
12/31/1985,19.3125,11.552347,17.4375,20.75,16.75,,,
03/31/1986,21.625,11.97411,19.3125,22.875,18.75,,,
06/30/1986,19.125,-11.560694,21.5,22.5,18.25,,,
09/30/1986,17.625,-7.843137,19.125,19.3125,16.375,,,
12/31/1986,19.25,9.219858,17.625,21.25,17.625,,,
03/31/1987,24.6875,28.246753,19.375,25.75,19.3125,,,
06/30/1987,26.375,6.835443,24.5625,26.5625,22.0,,12.194,
09/30/1987,25.75,-2.369668,26.375,30.75,25.375,,12.194,
12/31/1987,19.125,-25.728155,25.875,26.75,15.0,,12.194,
03/31/1988,20.875,9.150327,19.25,24.375,18.875,,12.194,
06/30/1988,20.875,0.0,20.625,22.625,19.0,,12.239,
09/30/1988,25.875,23.952096,21.0,26.25,20.375,,12.239,
12/31/1988,27.25,5.31401,25.625,29.0,25.125,,12.239,
03/31/1989,28.625,5.045872,27.0,29.125,25.75,,12.239,
06/30/1989,35.75,24.89083,28.5,38.875,27.5,439.081485,12.227,
09/30/1989,41.5,16.083916,36.0,44.25,35.125,510.325497,12.282,
12/31/1989,40.375,-2.710843,41.5,42.0,35.375,497.177755,12.297,
03/31/1990,40.875,1.23839,40.125,43.75,34.625,503.579988,12.314,
06/30/1990,48.5,18.654434,40.625,49.0,40.375,600.284493,12.32,
09/30/1990,32.0,-34.020619,48.625,51.125,30.125,396.544006,12.377,
12/31/1990,35.0,9.375,32.25,36.5,29.625,433.929992,12.392,
03/31/1991,37.75,7.857143,35.25,41.375,29.5,468.1,12.398,
06/30/1991,35.0,-7.284768,37.375,37.5,33.5,438.234997,12.4,
09/30/1991,33.5,-4.285714,35.25,39.25,32.25,419.922495,12.4,
12/31/1991,36.0,7.462687,33.75,37.125,30.25,452.015991,12.521,
03/31/1992,36.25,0.694444,35.625,38.125,34.25,455.445,12.535,
06/30/1992,28.0,-22.758621,36.0,36.0,27.875,347.760002,12.564,
09/30/1992,30.75,9.821429,27.875,32.125,27.75,381.146264,12.42,
12/31/1992,39.375,28.04878,30.875,39.375,29.375,489.037503,12.395,
03/31/1993,37.125,-5.714286,39.0,40.75,35.25,461.500875,12.42,
06/30/1993,32.0,-13.804714,37.5,39.5,31.375,398.727509,12.431,
09/30/1993,32.125,0.390625,32.0,35.0,30.125,400.75761,12.4602,
12/31/1993,27.375,-14.785992,32.25,32.25,25.125,339.532122,12.4749,
03/31/1994,23.5,-14.155251,27.5,29.75,22.75,291.635,12.403,
06/30/1994,20.25,-13.829787,23.25,23.375,19.0,249.682498,12.41,
09/30/1994,19.625,-3.08642,20.25,20.375,16.875,242.192117,12.33,
12/31/1994,18.0,-8.280255,19.625,19.625,16.75,222.137993,12.341,
03/31/1995,18.375,2.083333,18.5,19.5,16.875,226.7475,12.341,
06/30/1995,20.0,8.843537,18.375,20.875,18.375,246.819992,12.34,
09/30/1995,25.375,26.875,20.125,26.0,19.875,313.152865,12.341,
12/31/1995,21.375,-15.763547,25.25,25.625,20.25,263.788867,12.341,
03/31/1996,20.5,-4.093567,21.25,23.25,19.375,252.9905,12.341,
06/30/1996,20.75,1.219512,20.375,21.625,19.5,256.075742,12.341,
09/30/1996,22.375,7.831325,20.75,22.5,18.5,276.353621,12.341,
12/31/1996,26.125,16.759777,22.375,29.0,22.125,322.696006,12.351,
03/31/1997,24.25,-7.177033,26.125,26.25,23.375,299.536006,12.352,
06/30/1997,28.75,18.556701,24.125,30.0,23.75,356.356263,12.352,
09/30/1997,34.625,20.434783,29.0,34.625,28.0625,433.158758,12.395,
12/31/1997,31.4375,-9.205776,34.4375,37.4375,30.875,395.169365,12.51,
03/31/1998,47.375,50.695825,31.4375,47.875,30.4375,,12.57,
