Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,27.029095,17.304747,,11.408882,7.733537,7.274119,7.197549,,32.214765,29.914894,,
06/30/1990,,,,,,,27.054264,17.131783,,11.085271,7.44186,6.744186,6.666667,,32.867133,32.732558,,
09/30/1990,,,,,,,30.102791,20.484582,,14.537445,10.352423,10.132159,10.058737,,28.787879,20.569343,,
12/31/1990,,,,,,,16.653258,5.792438,,10.297667,7.401448,7.562349,7.562349,,28.125,30.37234,,
03/31/1991,,11.466741,4.169387,8.978565,7.535316,,26.507713,16.619916,9.166675,10.939692,7.012623,6.732118,6.661991,,35.897434,29.684207,8.06293,
06/30/1991,,11.585532,4.202792,8.948885,7.370767,,25.651302,15.898463,8.212557,10.955243,7.147628,6.746827,6.680027,,34.7561,28.250003,8.312619,
09/30/1991,,10.878772,3.940418,8.539923,6.820206,,26.095237,16.380952,,12.507936,8.126983,7.809524,7.746032,,35.025382,23.18033,8.357037,
12/31/1991,,10.753522,3.94186,8.435423,7.417761,,25.124689,15.586035,49.307492,13.8404,8.977556,6.17207,6.17207,,35.135135,20.635036,8.534529,
03/31/1992,,11.671885,4.359344,8.812256,8.539792,,25.014276,16.162192,14.15384,13.306681,8.794973,8.338092,8.280982,,33.905581,22.92414,8.996206,
06/30/1992,,12.717325,4.718335,9.15679,8.77604,,25.984251,16.760404,21.352309,14.173228,9.448818,8.886389,8.830146,,33.333335,21.254778,10.014286,
09/30/1992,,13.334916,4.749895,9.141081,8.787278,,27.071241,17.889183,25.312509,14.353563,9.393141,8.548813,8.496043,,34.558821,20.813662,10.559431,
12/31/1992,,14.750291,5.452293,10.746324,8.826227,,29.54774,17.035177,23.056996,14.170855,9.396986,8.643217,8.643217,,33.687941,15.627905,12.445129,
03/31/1993,,14.448925,5.270435,10.467366,10.365778,,30.661695,20.969245,42.278484,17.334575,11.136999,7.269338,7.22274,,35.752688,15.190909,12.254002,
06/30/1993,,15.074082,4.764641,9.726634,9.627843,,29.218818,20.025897,30.797783,16.659475,10.228745,9.279241,9.236081,,38.601034,15.616821,12.71999,
09/30/1993,,16.044002,4.997585,9.914414,9.842825,,33.872878,23.055666,38.401252,18.515595,10.185551,9.198578,9.159099,,44.989337,14.538792,13.711398,
12/31/1993,,17.831373,5.718077,11.247205,9.847705,,34.416826,23.824091,45.439995,20.0,12.466538,11.510516,11.510516,,37.667307,8.780731,16.265648,
03/31/1994,,19.219851,6.117942,11.665328,10.820428,,31.837043,21.199547,22.17822,17.804602,11.165598,10.411165,10.388532,,37.288135,11.98257,16.916819,
06/30/1994,,20.166592,5.765103,10.783293,9.986865,,32.185627,21.931136,34.366171,20.284429,12.761975,11.901197,11.878742,,37.084872,10.68053,18.012693,
09/30/1994,,20.292548,5.95968,11.008524,10.030603,,32.114119,20.88515,,17.812728,11.082662,10.460863,10.438918,,37.782342,11.587247,17.941201,
12/31/1994,,17.218064,5.058103,9.390811,7.435837,,21.697466,10.472279,,8.076659,5.544148,5.78371,5.763176,,31.355932,18.171021,14.089366,
03/31/1995,,16.338469,4.80628,8.988695,7.545366,,31.501057,21.987314,-19.235838,21.723044,15.380549,14.48203,14.450317,,29.197082,11.704463,14.426139,
06/30/1995,,12.623066,3.606557,7.637985,5.972813,,,11.334746,-47.448972,8.633474,5.932203,4.502119,4.470339,,31.288345,40.284365,7.537944,
09/30/1995,,12.193698,3.529539,7.69868,5.896689,,,27.309238,-3.638809,24.598395,16.114459,14.508032,14.477912,,34.489795,11.44244,10.798441,
12/31/1995,,35.077584,11.085612,18.833525,5.772034,,,21.111111,,168.53536,88.282838,86.818179,86.786866,,47.617617,1.663194,34.494176,
03/31/1996,,33.608514,10.463603,17.170654,6.149804,,29.557873,20.119225,,17.585693,11.376055,9.885743,9.855936,,35.310734,19.657258,27.002001,
06/30/1996,,36.754408,10.751167,17.505708,6.806789,,31.367812,22.087966,134.254216,20.299663,12.711456,10.826487,10.778154,,37.380951,16.7713,30.590216,
09/30/1996,,41.672487,12.343473,19.944915,7.265552,,36.617783,27.589368,30.526311,47.204402,36.892761,34.87626,34.83043,,21.84466,5.263158,39.479198,
12/31/1996,,21.556526,7.31867,15.265741,9.17333,,34.268901,26.029878,68.558973,25.758262,16.749661,14.71254,14.667271,,34.973638,10.185185,19.360954,
03/31/1997,,23.283102,7.318192,14.282978,9.592413,,31.160638,23.380991,41.369858,22.96047,13.961311,11.984861,11.95963,,39.194141,12.918426,20.275292,
06/30/1997,,24.17904,7.436761,14.401294,10.007308,,33.966746,26.682502,47.483578,24.544735,14.924783,12.589073,12.549485,,39.193546,23.110408,18.591165,
09/30/1997,,17.952524,5.694342,11.791071,10.073216,,37.938595,30.884502,43.862807,27.010234,17.726608,15.277777,15.241227,,34.370771,9.928057,16.170187,
12/31/1997,,-2.051722,-0.624128,1.289335,3.297361,,38.871902,32.415904,51.634884,-37.818555,-36.901124,-39.483521,-39.483521,,,,,
03/31/1998,,0.453518,0.149747,2.969269,4.372561,,36.252958,30.571525,60.103625,28.542441,17.889753,15.623943,15.603398,,37.322274,9.41281,0.410829,
06/30/1998,,3.794743,1.216569,5.129459,5.617372,,37.910725,32.362058,52.857143,33.880967,21.202727,18.195908,18.176999,,37.419947,7.503539,3.510003,
09/30/1998,,5.206605,1.716487,5.968227,5.491771,,37.133453,31.538001,34.488449,30.760023,19.329742,16.517055,16.498803,,37.159533,7.798473,4.800569,
12/31/1998,,22.626648,7.24589,14.990518,14.468309,,34.478604,28.420737,,17.450273,11.362267,6.931887,6.913804,,34.887737,14.54394,19.335842,
03/31/1999,,23.305831,7.926559,15.331386,10.493484,,25.477289,16.0632,-45.897075,8.163266,5.003292,45.161291,44.996709,,38.709677,59.782313,9.373066,
06/30/1999,,22.876447,8.286553,15.034251,7.489544,,22.932079,13.248152,-48.706151,5.514459,3.496975,51.176866,51.008742,,36.585361,89.090891,2.495616,
09/30/1999,,24.914482,9.293341,15.952322,4.337403,,19.382964,9.792085,-49.054565,4.225352,3.085178,58.551308,58.383635,,26.984127,101.586207,-0.395195,
12/31/1999,,29.289315,12.219136,19.72548,7.054538,,35.752839,33.165829,40.827248,33.705565,20.472734,16.99237,16.981203,,39.260077,4.860807,27.865618,
03/31/2000,,35.962839,14.864103,24.534921,5.858571,,21.625253,12.088651,-213.333333,8.0591,6.984554,129.751514,129.583616,,13.333333,0.0,35.962839,
06/30/2000,,38.551482,18.451246,27.60694,5.959835,,22.714682,12.742383,-30.23256,6.99446,6.094183,111.149589,110.976459,,12.871287,0.0,38.551482,
09/30/2000,,52.277838,19.384755,32.270412,7.542788,,22.553782,12.977099,,1.040944,1.804303,16.099931,15.92644,,,0.0,52.277838,
12/31/2000,,39.648957,16.484349,,,,15.281899,5.118694,-42.559007,-1.335312,2.670623,2.670623,2.485163,,,0.0,39.648957,
03/31/2001,,17.891508,7.326785,13.134275,,,14.236111,4.236111,-242.85744,2.152778,4.375,4.097222,4.097222,,,0.0,17.891508,
06/30/2001,,3.158258,1.525472,,,,18.935729,8.914997,,3.2481,3.2481,3.2481,3.075328,,0.0,0.0,3.158258,
09/30/2001,,3.474426,1.192986,,,,21.013004,10.951403,,7.255304,6.160164,6.160164,5.989048,,15.09434,0.0,3.474426,
12/31/2001,,4.567289,1.552308,5.957687,2.937926,,23.917526,14.020619,126.16826,10.652921,7.628866,7.628866,7.457045,,28.387097,0.0,4.567289,
03/31/2002,,5.313974,1.845158,5.628617,3.031387,,19.666436,9.312023,,10.979848,8.130647,8.130647,7.956915,,25.949367,0.0,5.313974,
06/30/2002,,6.704529,2.358815,6.214678,3.060478,,20.905173,10.416667,,11.350575,10.416667,10.416667,10.344828,,8.227848,0.0,6.704529,
09/30/2002,,6.807002,2.420353,6.292881,2.656048,,15.988372,4.505814,-115.294036,7.485465,7.703488,7.703488,7.521802,,,0.0,6.807002,
12/31/2002,,7.508797,2.696719,7.038977,1.227808,,20.804438,9.63939,-500.0,13.31484,12.066574,12.066574,11.893204,,9.375,0.0,7.508797,
