Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,53.290001,16.589001,31.111,5.59,,,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,60.027,26.827,31.381001,1.819,,,1.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,45.153999,9.173,31.723,4.258,,,4.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,55.640999,12.247,32.021999,24.738001,,,24.738001,-13.366,,,-13.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.640999,,,
03/31/1991,41.735001,5.109,29.440001,7.186,,,7.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,55.206001,5.351,29.408001,20.447001,,,20.447001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,50.646,1.937,29.117001,19.591999,,,19.591999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,53.5,34.596001,28.875,-39.182999,,,-39.182999,29.212,,,29.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,,,
04/01/1992,50.957001,-20.021,26.496,44.481998,,,44.481998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/1992,46.433998,14.0,26.754,5.68,,,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/01/1992,21.225,-35.018002,26.546,29.697001,,,29.697001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,37.368,-3.67,28.136,-2.862,,,-2.862,15.764,,,15.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.368,,,
03/31/1993,31.881001,10.888,28.261,-7.268,,,-7.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,46.132,22.389,29.01,-5.267,,,-5.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,53.532001,-3.032,29.003,27.561001,,,27.561001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,43.748001,-24.122,42.557999,26.070999,,,26.070999,-0.759,,,-0.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.748001,,,
03/31/1994,86.82,17.735001,38.896,30.188999,,,30.188999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,64.487999,34.297001,38.783001,-8.592,,,-8.592,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
