Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/30/1991,395.992004,48.042999,48.042999,,36.816002,,,242.511993,,,,,9.528,,,,,336.898987,53.131001,80.306,-27.174999,,,,5.962,,,,5.962,59.093,,138.039001,138.039001,,,,43.027,,,,,,31.557991,,,31.557991,212.623993,10.124,,,,,21.025999,,,,,,21.025999,31.149999,243.773992,,133.197998,,,,,19.02,152.217999,,152.217999,395.99199,
02/29/1992,337.217987,112.789001,112.789001,,15.981,,,135.837997,,,,,8.483,,,,,273.091003,58.25,87.878998,-29.629,,,,5.877,,,,5.877,64.127,,68.669998,68.669998,,,,42.27,,,,,,35.334004,,,35.334004,146.274002,14.884,,,,,18.492001,,,,,,18.492001,33.376001,179.650003,,133.440002,,,,,24.128,157.568002,,157.568002,337.218005,
05/30/1992,377.424011,69.836998,69.836998,,16.966,,,216.451004,,,,,8.498,,,,,311.752014,59.845001,91.894997,-32.049999,,,,5.827,,,,5.827,65.672001,,107.449997,107.449997,,,,41.715,,,,,,36.831005,,,36.831005,185.996002,14.044,,,,,18.51,,,,,,18.51,32.554,218.550002,,133.501999,,,,,25.372,158.873999,,158.873999,377.424001,
08/29/1992,429.170013,9.096,9.096,,27.041,,,287.740997,,,,,10.709,,,,,334.587006,88.652,123.711998,-35.060001,,,,5.931,,,,5.931,94.583001,,139.639008,139.639008,,,,33.991001,,,,,,39.84399,,,39.84399,213.473999,34.964001,,,,,19.135,,,,,,19.135,54.099001,267.573,,133.610001,,,,,27.987,161.597,,161.597,429.17,
11/28/1992,636.72998,13.852,13.852,,73.977997,,,411.119995,,,,,12.708,,,,,511.65799,118.320999,157.421005,-39.099998,,,,6.751,,,,6.751,125.071999,,245.001007,245.001007,,,,109.620003,,,,,,54.86898,,,54.86898,409.48999,40.553001,,,,,18.261,,,,,,18.261,58.814001,468.303991,,135.218994,,,,,33.207001,168.425995,,168.425995,636.729986,
02/27/1993,439.141998,7.138,7.138,0.0,37.967999,,,249.990997,,,,,9.829,,,,,304.925995,126.442001,169.867004,-43.424999,0.0,,,7.774,,,,7.774,134.216001,,118.337997,118.337997,,,,14.311,,,,,,53.356008,,,53.356008,186.005005,48.130001,,,,,22.724001,,,,,,22.724001,70.854002,256.859007,0.0,138.300003,,,0.0,,43.983002,182.283005,0.0,182.283005,439.142012,
05/29/1993,570.517029,95.450996,95.450996,0.0,40.172001,,,328.453003,,,,,10.752,,,,,474.828003,88.419998,134.289001,-45.868999,0.0,,,7.269,,,,7.269,95.688998,,160.149994,160.149994,,,,25.284,,,,,,43.243999,,,43.243999,228.677994,49.081001,,,,,26.781,,,,,,26.781,75.862001,304.539995,0.0,220.903,,,0.0,,45.074001,265.977001,0.0,265.977001,570.516996,
08/28/1993,672.646973,43.888,43.888,0.0,37.605999,,,468.963013,,,,,11.064,,,,,561.520996,101.695,152.585999,-50.890999,0.0,,,9.431,,,,9.431,111.125999,,229.470001,229.470001,,,,34.199001,,,,,,56.600986,,,56.600986,320.269989,50.907001,,,,,23.988001,,,,,,23.988001,74.895002,395.164991,0.0,224.813995,,,0.0,,52.667999,277.481995,0.0,277.481995,672.646986,
11/27/1993,1168.751953,74.976997,74.976997,0.0,86.195999,,,823.875,,,,,13.412,,,,,998.460022,152.546997,208.563995,-56.016998,0.0,,,17.745001,,,,17.745001,170.291998,,521.026978,521.026978,,,,43.625999,,,,,,75.175026,,,75.175026,639.828003,212.503998,,,,,26.796,,,,,,26.796,239.299997,879.128,0.0,225.794998,,,0.0,,63.828999,289.623997,0.0,289.623997,1168.751997,
02/26/1994,952.494019,59.872002,59.872002,0.0,52.944,,,637.950012,,,,,13.844,,,,,764.609985,172.723999,233.492004,-60.768002,0.0,,,15.16,,,,15.16,187.883999,,294.059998,294.059998,,,,20.055,,,,,,87.913017,,,87.913017,402.028015,210.811005,,,,,28.211,,,,,,28.211,239.022005,641.05002,0.0,226.175995,,,0.0,,85.267998,311.443993,0.0,311.443993,952.494013,
05/28/1994,1004.72998,10.226,10.226,0.0,67.331001,,,704.518005,,,,,16.101999,,,,,798.177002,191.625,260.532013,-68.906998,0.0,,,14.928,,,,14.928,206.553,,312.664001,312.664001,,,,55.061001,,,,,,81.018009,,,81.018009,448.743011,208.710999,,,,,29.667,,,,,,29.667,238.377998,687.12101,0.0,228.100006,,,0.0,,89.509003,317.609009,0.0,317.609009,1004.730019,
08/27/1994,1270.905029,47.426998,47.426998,0.0,87.804001,,,863.5,,,,,20.115,,,,,1018.846008,235.126007,312.411987,-77.286003,0.0,,,16.933001,,,,16.933001,252.059008,,481.440002,481.440002,,,,127.857002,,,,,,91.062004,,,91.062004,700.359009,211.013,,,,,31.886999,,,,,,31.886999,242.9,943.259008,0.0,230.537003,,,0.0,,97.109001,327.646004,0.0,327.646004,1270.905012,
11/26/1994,2008.605957,20.478001,20.478001,0.0,149.981003,,,1491.079956,,,,,26.542999,,,,,1688.082031,295.040985,383.072998,-88.031998,0.0,,,25.483,,,,25.483,320.523985,,787.70697,787.70697,,,,257.949005,,,,,,122.426056,,,122.426056,1168.082031,227.095993,,,,,266.203003,,,,,,266.203003,493.298996,1661.381027,0.0,232.414001,,,0.0,,114.810997,347.224998,0.0,347.224998,2008.606026,
02/25/1995,1507.125,144.699997,144.699997,0.0,84.440002,,,907.677002,,,,,103.849998,,,,,1240.666992,237.477005,325.592987,-88.115997,0.0,,,28.981001,,,,28.981001,266.458006,,406.682007,406.682007,,,,95.473,,,,,,129.462974,,,129.462974,631.617981,227.246994,,,,,272.138,,,,,,272.138,499.384994,1131.002975,0.0,233.203003,,,0.0,,142.919006,376.122009,0.0,376.122009,1507.124984,
05/27/1995,1558.041992,51.668999,51.668999,0.0,100.004997,,,1002.390991,,,,,125.18,,,,,1279.244995,249.253006,350.037994,-100.785004,0.0,,,29.544001,,,,29.544001,278.797007,,448.545013,448.545013,,,,105.030998,,,,,,119.142982,,,119.142982,672.718994,224.723007,,,,,275.196991,,,,,,275.196991,499.919998,1172.638992,0.0,237.811996,,,0.0,,147.591003,385.403,0.0,385.403,1558.041992,
08/26/1995,1901.482056,43.693001,43.693001,0.0,116.473999,,,1269.060059,,,,,172.225998,,,,,1601.453003,268.820007,380.032013,-111.211998,0.0,,,31.209,,,,31.209,300.029007,,662.257019,662.257019,,,,195.975006,,,,,,159.226959,,,159.226959,1017.458984,212.143005,,,,,279.558014,,,,,,279.558014,491.701019,1509.160004,0.0,239.016998,,,0.0,,153.304993,392.321991,0.0,392.321991,1901.481995,
11/25/1995,2758.215088,107.041,107.041,0.0,191.919998,,,1973.967041,,,,,159.279007,,,,,2432.207031,297.786987,418.454987,-120.667999,0.0,,,28.221001,,,,28.221001,326.007988,,1122.86499,1122.86499,,,,507.510986,,,,,,223.077026,,,223.077026,1853.453003,208.766998,,,,,285.333008,,,,,,285.333008,494.100006,2347.553009,0.0,239.554993,,,0.0,,171.106995,410.661987,0.0,410.661987,2758.214996,
03/02/1996,1890.832031,86.445,86.445,0.0,121.438004,,,1201.141968,,,,,151.518005,,,,,1560.542969,311.039001,443.714996,-132.675995,0.0,,,19.25,,,,19.25,330.289001,,673.85199,673.85199,,,,117.518997,,,,,,183.317001,,,183.317001,974.687988,206.287003,,,,,278.243011,,,,,,278.243011,484.530014,1459.218002,0.0,240.675995,,,0.0,,190.938004,431.613998,0.0,431.613998,1890.832001,
06/01/1996,1978.56897,20.604,20.604,0.0,104.732002,,,1368.958984,,,,,159.033997,,,,,1653.328979,310.079987,459.528992,-149.449005,0.0,,,15.16,,,,15.16,325.239986,,515.296997,515.296997,,,,350.817993,,,,,,198.360962,,,198.360962,1064.475952,207.854996,,,,,271.408997,,,,,,271.408997,479.263992,1543.739944,0.0,243.481995,,,0.0,,191.347,434.828995,0.0,434.828995,1978.568939,
08/31/1996,2064.404053,30.67,30.67,0.0,125.870003,,,1447.381958,,,,,130.052994,,,,,1733.974976,317.516998,478.962006,-161.445007,0.0,,,12.912,,,,12.912,330.428998,,619.515015,619.515015,,,,329.751007,,,,,,199.847015,,,199.847015,1149.113037,209.927002,,,,,265.433014,,,,,,265.433014,475.360016,1624.473053,0.0,244.796005,,,0.0,,195.134995,439.931,0.0,439.931,2064.404053,
11/30/1996,2576.047119,43.195,43.195,0.0,217.106003,,,1844.781982,,,,,137.660995,,,,,2242.743896,320.464996,494.247986,-173.783005,0.0,,,12.838,,,,12.838,333.302997,,1047.94104,1047.94104,,,,413.381012,,,,,,213.063934,,,213.063934,1674.385986,212.768005,,,,,259.208008,,,,,,259.208008,471.976013,2146.362,0.0,245.522995,,,0.0,,184.162003,429.684998,0.0,429.684998,2576.046997,
03/01/1997,1734.307007,89.807999,89.807999,0.0,79.581001,,,1132.05896,,,,,83.586998,,,,,1385.035034,331.632996,519.827026,-188.194,0.0,,,17.639,,,,17.639,349.271996,,487.802002,487.802002,,,,21.391001,,,,,,308.385,,,308.385,817.578003,216.625,,,,,258.210999,,,,,,258.210999,474.835999,1292.414002,0.0,249.207001,,,0.0,,192.686005,441.893006,0.0,441.893006,1734.307008,
05/31/1997,1720.68103,94.908997,94.908997,0.0,84.422997,,,1110.016968,,,,,92.676003,,,,,1382.025024,321.321014,525.968018,-204.647003,0.0,,,17.334999,,,,17.334999,338.656013,,520.354004,520.354004,,,,105.396004,,,,,,184.19799,,,184.19799,809.947998,212.608994,,,,,258.035004,,,,,,258.035004,470.643997,1280.591995,0.0,250.042007,,,0.0,,190.046997,440.089005,0.0,440.089005,1720.681,
08/30/1997,1820.368042,101.352997,101.352997,0.0,101.470001,,,1188.360962,,,,,89.932999,,,,,1481.116943,324.227997,546.953003,-222.725006,0.0,,,15.023,,,,15.023,339.250997,,617.879028,617.879028,,,,80.273003,,,,,,201.891975,,,201.891975,900.044006,217.820007,,,,,255.662994,,,,,,255.662994,473.483002,1373.527008,0.0,250.145996,,,0.0,,196.695007,446.841003,0.0,446.841003,1820.368011,
11/29/1997,2389.739014,122.059998,122.059998,0.0,185.884995,,,1679.720947,,,,,60.478001,,,,,2048.144043,326.959991,565.229004,-238.268997,0.0,,,14.635,,,,14.635,341.594992,,1152.821045,1152.821045,,,,68.525002,,,,,,229.504906,,,229.504906,1450.850952,211.623993,,,,,252.440002,,,,,,252.440002,464.063995,1914.914948,0.0,251.710999,,,0.0,,223.113007,474.824005,0.0,474.824005,2389.738953,
02/28/1998,2056.345947,520.127014,520.127014,0.0,95.702003,,,1060.787964,,,,,33.66,,,,,1710.276978,332.924011,581.572021,-248.647995,0.0,,,13.145,,,,13.145,346.069011,,727.086975,727.086975,,,,50.490002,,,,,,256.099048,,,256.099048,1033.676025,440.251007,,,,,24.673,,,,,,24.673,464.924007,1498.600032,0.0,270.606995,,,0.0,,287.139008,557.746003,0.0,557.746003,2056.346035,
05/30/1998,1967.295044,397.298004,397.298004,0.0,75.563004,,,1101.144043,0.0,0.0,1101.144043,,55.703999,,,,,1629.708984,327.638,592.982971,-265.345001,0.0,,,9.948,0.0,,,9.948,337.586,,661.629028,661.629028,,,,56.062,,,,,,204.775951,,,204.775951,922.46698,207.246994,,,,,26.187,,,,,,26.187,233.433994,1155.900974,0.671,507.859009,,,0.0,,302.864014,811.394022,0.0,811.394022,1967.294997,
08/29/1998,2208.933105,491.631989,491.631989,0.0,140.714005,,,1167.965942,0.0,0.0,1167.965942,,70.528,,,,,1870.839966,328.194,608.330994,-280.136993,0.0,,,9.899,0.0,,,9.899,338.093,,799.280029,799.280029,,,,242.914001,,,,,,239.374939,,,239.374939,1281.56897,35.294998,,,,,26.664,,,,,,26.664,61.958998,1343.527967,0.0,518.406006,,,0.0,,346.998993,865.404999,0.0,865.404999,2208.932966,
11/28/1998,2857.251953,409.372986,409.372986,0.0,278.467987,,,1684.927979,0.0,0.0,1684.927979,0.0,98.884003,,,,,2471.653076,373.427002,671.249023,-297.821991,0.0,,,12.172,0.0,,,12.172,385.599002,,1482.838989,1482.838989,,,,83.314003,,,,,,303.196007,,,303.196007,1869.348999,31.83,,,,,34.452,,,,,,34.452,66.282,1935.630999,0.0,520.232971,,,0.0,,401.388,921.620972,0.0,921.620972,2857.25197,
02/27/1999,2531.623047,785.776978,785.776978,0.0,132.401001,,,1046.365967,0.0,0.0,1046.365967,0.0,107.282997,,,,,2071.826904,423.640015,731.963989,-308.324005,0.0,,,36.155998,0.0,,,36.155998,459.796013,,1011.745972,1011.745972,,,,30.087999,,,,,,367.881971,,,367.881971,1409.715942,30.509001,,,,,57.452999,,,,,,57.452999,87.962,1497.677942,0.0,552.557983,,,0.0,,481.386993,1033.944977,0.0,1033.944977,2531.622919,
05/29/1999,2343.840088,510.882996,510.882996,0.0,145.699005,,,1111.395996,0.0,0.0,1111.395996,0.0,109.490997,,,,,1877.468994,437.386993,769.018982,-331.631989,0.0,,,28.983999,0.0,,,28.983999,466.370993,,867.328979,867.328979,,,,29.191,,,,,,290.447062,,,290.447062,1186.967041,28.402,,,,,39.355999,,,,,,39.355999,67.757999,1254.72504,0.0,530.263977,,,0.0,,558.851013,1089.11499,0.0,1089.11499,2343.840031,
08/28/1999,2608.174,473.444,473.444,0.0,178.492,178.492,,1287.646,0.0,0.0,1287.645996,0.0,115.673,,,,,2055.255,522.82,876.106,-353.286,0.0,,,30.099,0.0,,,30.099,552.919,,1058.921,1058.921,,,,10.13,,,,,,305.272,,,305.272,1374.323,25.69,,,,,42.045,,,,,,42.045,67.735,1442.058,0.0,548.244,,,0.0,617.872,0.0,1166.116,0.0,1166.116,2608.174,
11/27/1999,3772.052979,514.796997,514.796997,0.0,383.460999,,,2082.542969,0.0,0.0,2082.542969,0.0,127.977997,,,,,3108.779053,609.086975,981.809021,-372.721985,0.0,,,54.187,0.0,,,54.187,663.273975,,2070.253906,2070.253906,,,,9.046,,,,,,437.753073,,,437.753073,2517.052979,23.679001,,,,,72.931999,,,,,,72.931999,96.611,2613.663979,0.0,493.737,,,0.0,,664.651978,1158.388977,0.0,1158.388977,3772.052956,
02/26/2000,2995.342041,750.723022,750.723022,0.0,189.300995,,,1183.68103,0.0,0.0,1183.68103,0.0,114.754997,,,,,2238.459961,698.083984,1093.470947,-395.386993,0.0,,,58.798,0.0,0.0,0.0,58.798,756.881985,,1313.939941,1313.939941,,,,15.79,,,,,,455.319009,,,455.319009,1785.04895,14.86,,,,,99.447998,,,,,,99.447998,114.307998,1899.356948,0.0,267.528015,,,0.0,,828.45697,1095.984985,0.0,1095.984985,2995.341933,
05/27/2000,3260.850098,765.387024,765.387024,0.0,202.207001,,,1314.447998,0.0,0.0,1314.447998,0.0,172.410995,,,,,2454.452881,744.148987,1172.875977,-428.72699,0.0,,,62.248001,0.0,0.0,0.0,62.248001,806.396988,,1223.141968,1223.141968,,,,15.961,,,,,,411.23004,,,411.23004,1650.333008,12.839,,,,,140.875,,,,,,140.875,153.714,1804.047008,0.0,556.187988,,,0.0,,900.61499,1456.802978,0.0,1456.802978,3260.849986,
08/26/2000,3644.187,845.021,845.021,0.0,201.375,201.375,,1456.752,0.0,0.0,1456.751953,0.0,173.197,,,,,2676.345,889.401,1353.932,-464.531,0.0,,,78.441,0.0,0.0,0.0,78.441,967.842,,1478.697,1478.697,,,,7.218,,,,,,431.488,,,431.488,1917.403,21.585,,,,,141.161,,,,,,141.161,162.746,2080.149,0.0,586.675,,,0.0,977.363,0.0,1564.038,0.0,1564.038,3644.187,
11/25/2000,4781.963867,728.796021,728.796021,0.0,427.113007,,,2327.798096,0.0,0.0,2327.798096,0.0,168.992996,,,,,3652.699951,1049.801025,1549.105957,-499.304993,0.0,,,79.462997,0.0,0.0,0.0,79.462997,1129.264023,,2483.261963,2483.261963,,,,5.809,,,,,,526.120932,,,526.120932,3015.191895,20.948,,,,,119.920998,,,,,,119.920998,140.868998,3156.060892,0.0,591.276978,,,0.0,,1034.625977,1625.902954,0.0,1625.902954,4781.963846,
03/03/2001,4839.586914,746.879028,746.879028,0.0,209.031006,,,1766.93396,0.0,0.0,1766.93396,0.0,205.819,,,,,2928.663086,1444.171997,1987.391968,-543.219971,0.0,,,466.752014,385.355011,385.355011,0.0,81.397003,1910.924011,,1772.722046,1772.722046,,,,114.940002,,,,,,827.03595,,,827.03595,2714.697998,181.009003,,,,,121.952003,,,,,,121.952003,302.961006,3017.659004,0.0,597.632019,,,0.0,,1224.296021,1821.92804,0.0,1821.92804,4839.587044,
06/02/2001,4809.0,466.0,466.0,0.0,193.0,,,1981.0,0.0,0.0,1981.0,0.0,211.0,,,,,2851.0,1496.0,2103.0,-607.0,0.0,,,462.0,381.0,381.0,0.0,81.0,1958.0,,1822.0,1822.0,,,,19.0,,,,,,694.0,,,694.0,2535.0,170.0,,,,,177.0,,,,,,177.0,347.0,2882.0,0.0,648.0,,,0.0,,1279.0,1927.0,0.0,1927.0,4809.0,
09/01/2001,5521.0,961.0,961.0,0.0,236.0,,,2092.0,0.0,0.0,2092.0,0.0,214.0,,,,,3503.0,1558.0,2236.0,-678.0,0.0,,,460.0,376.0,376.0,0.0,84.0,2018.0,,2058.0,2058.0,,,,2.0,,,,,,787.0,,,787.0,2847.0,362.0,,,,,273.0,,,,,,273.0,635.0,3482.0,0.0,675.0,,,0.0,,1364.0,2039.0,0.0,2039.0,5521.0,
12/01/2001,7470.0,843.0,843.0,0.0,370.0,,,3459.0,0.0,0.0,3459.0,0.0,215.0,,,,,4887.0,1753.0,2606.0,-853.0,0.0,,,830.0,750.0,750.0,0.0,80.0,2583.0,,3645.0,3645.0,,,,14.0,,,,,,981.0,,,981.0,4640.0,364.0,,,,,323.0,,,,,,323.0,687.0,5327.0,0.0,699.0,,,0.0,,1444.0,2143.0,0.0,2143.0,7470.0,
03/02/2002,7375.0,1855.0,1855.0,0.0,247.0,247.0,,2258.0,0.0,0.0,2258.0,0.0,251.0,,,,,4611.0,1897.0,,,0.0,,,867.0,773.0,773.0,0.0,94.0,2764.0,,2449.0,2449.0,,,,0.0,,,,,,1281.0,,,1281.0,3730.0,813.0,,,,,311.0,,,,,,311.0,1124.0,4854.0,0.0,,,,0.0,,2521.0,2521.0,0.0,2521.0,7375.0,
06/01/2002,6784.0,1248.0,1248.0,0.0,215.0,,,2145.0,0.0,0.0,2145.0,0.0,667.0,,,,,4275.0,1760.0,2602.0,-842.0,0.0,,,749.0,418.0,418.0,0.0,331.0,2509.0,,2174.0,2174.0,,,,7.0,,,,,,1191.0,,,1191.0,3372.0,812.0,,,,,329.0,,,,,,329.0,1141.0,4513.0,0.0,798.0,,,0.0,1462.0,11.0,2271.0,0.0,2271.0,6784.0,
08/31/2002,6804.0,1114.0,1114.0,0.0,235.0,,,2133.0,0.0,0.0,2133.0,0.0,642.0,,,,,4124.0,1917.0,2824.0,-907.0,0.0,,,763.0,410.0,410.0,0.0,353.0,2680.0,,2081.0,2081.0,,,,6.0,,,,,,1256.0,,,1256.0,3343.0,821.0,,,,,314.0,,,,,,314.0,1135.0,4478.0,0.0,803.0,,,0.0,1523.0,0.0,2326.0,0.0,2326.0,6804.0,
11/30/2002,8861.0,1156.0,1156.0,0.0,579.0,579.0,,4090.0,0.0,0.0,4090.0,0.0,228.0,,,,,6053.0,2268.0,3333.0,-1065.0,0.0,,,540.0,439.0,407.0,32.0,101.0,2808.0,,4094.0,4094.0,,,,7.0,,,,,,1184.0,,,1184.0,5285.0,822.0,,,,,284.0,,,,,,284.0,1106.0,6391.0,0.0,806.0,,,0.0,1582.0,82.0,2470.0,0.0,2470.0,8861.0,
03/01/2003,7694.0,1914.0,1914.0,0.0,312.0,312.0,,2077.0,0.0,0.0,2077.0,0.0,595.0,,,,,4898.0,2062.0,3089.0,-1027.0,0.0,,,734.0,462.0,429.0,33.0,272.0,2796.0,,2195.0,2195.0,,,,321.0,,,,,,1308.0,,,1308.0,3824.0,828.0,,,,,312.0,,,,,,312.0,1140.0,4964.0,0.0,810.0,,,0.0,1893.0,27.0,2730.0,0.0,2730.0,7694.0,
05/31/2003,7152.0,1466.0,1466.0,0.0,302.0,,,2368.0,0.0,0.0,2368.0,0.0,230.0,,,,,4366.0,2161.0,3280.0,-1119.0,0.0,,,625.0,502.0,465.0,37.0,123.0,2786.0,,2357.0,2357.0,,,,6.0,,,,,,913.0,,,913.0,3276.0,829.0,,,,,284.0,,,,,,284.0,1113.0,4389.0,0.0,819.0,,,0.0,1868.0,76.0,2763.0,0.0,2763.0,7152.0,
08/30/2003,7730.0,1734.0,1734.0,0.0,302.0,,,2641.0,0.0,0.0,2641.0,0.0,209.0,,,,,4886.0,2229.0,3417.0,-1188.0,0.0,,,615.0,495.0,459.0,36.0,120.0,2844.0,,2590.0,2590.0,,,,14.0,,,,,,1071.0,,,1071.0,3675.0,840.0,,,,,281.0,,,,,,281.0,1121.0,4796.0,0.0,860.0,,,0.0,2007.0,67.0,2934.0,0.0,2934.0,7730.0,
11/29/2003,10083.0,1827.0,1827.0,0.0,678.0,678.0,,4428.0,0.0,0.0,4428.0,0.0,211.0,,,,,7144.0,2261.0,3520.0,-1259.0,0.0,,,678.0,527.0,489.0,38.0,151.0,2939.0,,4501.0,4501.0,,,,14.0,,,,,,1439.0,,,1439.0,5954.0,836.0,,,,,276.0,,,,,,276.0,1112.0,7066.0,0.0,881.0,,,0.0,2032.0,104.0,3017.0,0.0,3017.0,10083.0,
