Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
08/29/2003,17.876768,20.508981,20.673559,20.322077,2.12111,2.843264,1.892396,,88.49,43367.261221,0.41626,257677.261221,11.280854,20.635642,
11/28/2003,16.395904,20.724916,20.968851,20.459475,2.203462,2.86278,1.986479,,96.08,48654.598409,0.461124,269472.598409,11.407213,20.847331,
02/27/2004,14.97454,20.951793,21.600413,20.785681,2.326426,2.992138,2.036763,,105.87,51728.08204,0.430064,297613.08204,11.701387,21.595899,
05/28/2004,11.709476,21.387853,21.713294,20.348596,1.973765,2.505846,1.69536,,93.91,45696.605588,0.326806,294629.605588,10.861921,20.336113,
08/27/2004,10.720379,20.214405,20.475746,20.029242,1.882018,2.375531,1.570842,,90.48,44253.767474,0.306524,307215.767474,10.889156,20.463316,
11/26/2004,11.766554,20.639832,20.93844,20.279913,2.010599,2.49524,1.719702,,104.84,51790.9596,0.338015,327952.9596,10.990749,20.259017,
02/25/2005,11.775401,20.369743,22.588899,20.219096,2.019975,2.582537,1.69242,,110.1,54015.045552,0.350435,406510.045552,12.744061,22.570099,
05/27/2005,10.914286,22.448833,22.662905,20.53246,1.786366,2.303351,1.409419,,95.5,45811.350073,0.264449,401198.350073,12.094852,20.493352,
08/26/2005,10.696881,20.734538,20.950569,19.193989,1.981332,2.513186,1.373429,,109.75,51231.29887,0.30769,450476.29887,11.639914,19.140697,
11/25/2005,11.921778,19.358639,19.607539,17.854425,2.352158,2.933576,1.472418,,134.12,61748.84667,0.346312,485240.84667,11.182984,17.787421,
02/24/2006,10.766243,17.836489,18.0056,17.698211,,,1.326913,,144.16,64814.33798,,,,,
05/26/2006,9.291616,,,,,,1.174312,,152.94,68799.073079,,,,,
08/25/2006,9.111718,,,,,,1.073948,,150.07,67201.346458,,,,,
11/24/2006,10.228311,,,,2.545233,3.08124,1.304734,,201.6,90476.837842,0.415831,343542.837842,4.95354,,
02/23/2007,10.164319,,,,2.634619,3.157022,1.296987,,216.5,94891.947357,0.440745,405045.947357,5.445117,,
05/25/2007,10.514219,,,,2.600314,3.079083,1.299194,,225.53,98082.999925,0.424681,422313.999925,5.503466,,
08/31/2007,7.237253,,,,1.942721,2.29104,0.909515,,176.01,74892.255,0.267078,408894.255,4.835552,,
11/30/2007,9.160873,9.33338,9.33338,9.33338,2.50617,2.874912,1.115209,,226.64,99494.958271,0.305679,563093.958271,6.401123,9.307184,
02/29/2008,7.96385,9.053804,9.335223,5.16621,1.834951,2.114133,0.864816,,169.63,72533.79033,0.19942,302496.79033,3.587613,5.162061,
05/30/2008,8.420525,5.187635,5.384715,3.406264,1.809431,2.072477,0.924979,,176.41,75485.839942,0.206811,191400.839942,2.34534,3.407892,
08/29/2008,9.859892,3.374761,3.493428,3.144905,1.651313,1.883195,0.981287,,163.97,70179.730452,0.187084,154770.730452,2.166717,3.147346,
11/28/2008,16.987097,2.764896,4.083206,2.222815,0.800487,0.897975,0.636077,,78.99,38341.534592,0.140496,144265.534592,2.692576,4.084759,
03/27/2009,21.22123,4.194931,5.622548,3.811609,1.061992,1.192194,1.019383,1.871601,108.08,51457.226533,0.206174,159008.226533,3.395435,5.624429,
06/26/2009,25.185333,6.23698,8.578223,5.494355,1.341763,1.472898,1.556104,2.391029,146.74,77023.331948,0.339594,206015.331948,4.642494,8.623136,
09/25/2009,18.665225,8.96593,9.678959,8.400792,1.577025,1.722566,2.029348,2.580663,179.5,94834.551104,0.422989,207969.551104,4.68052,9.702788,
12/31/2009,7.299028,9.527839,9.992276,6.912043,1.364114,1.478183,1.671119,1.862108,168.84,91630.125084,0.416861,195592.125084,3.78519,6.918227,
03/31/2010,6.835645,6.849657,7.162197,6.52656,1.329601,1.462175,1.66556,2.42702,170.63,87736.364942,0.399594,203830.364942,3.764111,6.873158,
06/30/2010,6.15103,6.662895,7.352088,6.340862,1.012054,1.109893,1.420713,2.044478,131.27,70938.309452,0.318745,185744.309452,3.753472,7.077861,
09/30/2010,7.619921,7.39726,8.134922,7.070462,1.076496,1.176995,1.677768,2.80767,144.58,73955.28444,0.328928,196493.28444,4.224209,7.941048,
12/31/2010,11.548825,8.525845,10.617859,8.178728,1.306364,1.417555,1.983964,,168.16,91966.704,0.407222,228742.704,4.976237,10.58896,
03/31/2011,12.466905,10.570484,11.872398,10.332828,1.184127,1.280843,1.89487,41.980758,158.6,82141.714866,0.362575,244458.714866,5.402164,11.714525,
06/30/2011,10.384534,11.487922,11.970492,11.012529,0.975952,1.054965,1.619963,24.532421,133.09,67590.524962,0.278855,233459.524962,5.272704,10.833891,
09/30/2011,11.457122,10.599454,11.124872,9.986231,0.695311,0.757,1.292711,,94.55,46577.472219,0.182197,190251.472219,4.859552,10.43732,
12/31/2011,15.056959,10.658814,11.233551,10.339124,0.652519,0.710243,1.29655,2.192024,90.43,43900.831903,0.182362,173170.831903,4.706624,10.809665,
03/31/2012,18.416154,11.729144,13.219442,11.04736,0.924847,1.003447,1.839444,2.771124,124.37,63403.824956,0.246227,198844.824956,5.689246,13.165916,
06/30/2012,13.941227,12.51724,13.239364,12.019428,0.699727,0.760082,1.435185,2.542581,95.86,47584.904,0.178329,181123.904,5.328114,12.371851,
09/30/2012,9.696022,12.687619,13.223432,12.026433,0.808637,0.87657,1.482784,1.844628,113.68,55259.848,0.212259,209109.848,5.423958,11.969654,
12/31/2012,8.238776,12.165071,12.404921,11.166987,0.853535,0.921097,1.518642,5.368893,127.56,59334.328246,0.228802,225837.328246,5.420443,11.045551,
03/31/2013,9.432692,11.600818,11.903884,10.091521,0.954611,1.021993,1.724818,29.688601,147.15,67804.103379,0.251814,202388.103379,4.860892,9.951229,
06/30/2013,8.639765,10.18379,10.540041,9.039107,0.961777,1.026921,1.675672,9.461466,151.25,68135.181675,0.253451,188597.181675,4.336265,8.855575,
09/30/2013,9.225857,9.204401,9.42089,8.329452,0.991956,1.059001,1.808553,31.400336,158.21,69849.564542,0.263587,169323.564542,4.067443,8.13469,
12/31/2013,10.350956,8.516564,10.163703,8.213653,1.162548,1.238602,2.047477,21.521111,177.26,82851.324,0.306604,199997.324,4.893021,10.138253,
03/31/2014,9.665589,9.939214,10.214,9.747986,1.021017,1.088961,1.918992,14.824398,163.85,73410.119063,0.257298,187256.119063,4.683042,9.683825,
06/30/2014,9.454734,9.758866,10.398994,9.553,1.018883,1.085883,1.936043,,167.44,73796.64094,0.270314,196992.64094,4.895322,10.215871,
09/30/2014,9.661432,10.527303,10.824493,8.656423,1.094598,1.164491,2.044885,,183.57,79987.717915,0.281466,170692.717915,4.103585,8.478677,
12/31/2014,10.753255,8.713735,8.908381,8.052201,1.133159,1.201047,2.221831,,193.83,83397.121741,0.287632,151149.121741,3.770715,7.851495,
03/31/2015,9.405634,7.86911,8.065765,7.551285,1.069719,1.132135,2.087953,37.446179,187.97,81220.527601,0.270058,151514.527601,3.696107,7.725603,
06/30/2015,10.49176,8.255197,8.676631,7.981999,1.181856,1.249967,2.314049,,208.79,90357.638863,0.31465,155845.638863,3.815538,8.471713,
09/30/2015,9.300634,8.378677,8.793883,7.779592,0.971892,1.027893,1.992678,22.820339,173.76,74352.656728,0.24197,136869.656728,3.47844,8.010163,
12/31/2015,9.877736,8.492987,8.849768,6.140146,1.000993,1.059162,2.065733,19.747916,180.23,75603.013049,0.249948,88405.013049,2.25477,5.832619,
03/31/2016,10.662205,5.413691,8.12357,4.978381,0.86668,0.916816,1.988763,,156.98,65550.484584,0.211605,102781.484584,2.918436,7.841126,
06/30/2016,10.507767,8.004927,8.414373,6.279693,0.802159,0.84888,1.90424,5.32342,148.58,60411.386614,0.181204,84529.386614,2.459394,5.989045,
09/30/2016,10.170631,6.656479,7.479675,6.152638,0.848155,0.896633,1.932755,12.006453,161.27,64380.903436,0.20108,111425.903436,3.080191,7.207834,
12/31/2016,14.123955,8.486437,9.607657,4.980833,1.242116,1.313161,2.707951,25.279125,239.45,94015.787473,0.305081,85732.787473,2.273356,4.657872,
03/31/2017,11.764425,5.049157,6.018053,4.665716,1.197817,1.26581,2.403283,36.511789,229.72,90691.517852,0.287364,116036.517852,2.888996,5.758065,
06/30/2017,11.417582,5.826444,7.249337,5.548517,1.14141,1.206641,2.24033,,221.9,86144.498429,0.273908,146643.498429,3.577456,7.025175,
09/30/2017,12.142248,7.271029,7.443224,7.064335,1.197491,1.265904,2.295878,,237.19,89918.392902,0.275616,149934.392902,3.55978,6.839761,
12/31/2017,12.72432,7.161061,7.402969,6.823223,1.356532,1.439087,2.387021,,254.76,95486.291162,0.301434,148954.291162,3.478371,6.630505,
03/31/2018,11.609286,6.949535,7.849195,6.676548,1.314373,1.392262,2.165941,,251.86,95129.057339,0.288094,188051.057339,4.091713,7.685278,
06/30/2018,9.130398,7.605911,7.973547,6.050497,1.10548,1.169151,1.760425,,220.57,83348.801248,0.247709,158919.801248,3.244652,5.931614,
09/30/2018,8.737511,6.221884,6.37162,5.854206,1.106196,1.169681,1.708013,,224.24,83583.072292,0.251913,162227.072292,3.185107,5.70118,
12/31/2018,6.485136,5.495342,5.910882,3.4252,0.777789,0.820178,1.226026,7.352652,167.05,61431.29659,0.181485,98654.29659,1.878128,3.319346,
03/31/2019,7.834065,3.772595,5.014112,3.457197,0.890559,0.939162,1.405968,,191.99,70416.475836,0.204027,150755.475836,2.881302,4.922628,
06/30/2019,8.462518,5.085055,5.212235,4.890303,0.925679,0.976069,1.467863,,204.6,73766.405843,0.209775,159207.405843,3.008568,5.082115,
09/30/2019,9.205613,5.257699,6.255967,5.063131,0.916811,0.975812,1.479004,,207.23,74086.595458,0.199768,195792.595458,3.717557,6.147592,
12/31/2019,9.71892,6.346074,6.497932,6.13402,1.010152,1.07598,1.584207,,229.93,79864.618297,0.218906,195573.618297,3.626973,6.315345,
03/31/2020,7.229207,6.26013,6.730107,5.298773,0.654834,0.696079,1.070249,,154.59,53156.800142,0.122715,191028.800142,3.610039,6.651421,
06/30/2020,10.939403,7.136624,7.556746,6.614027,0.892005,0.949742,1.31824,,197.62,70313.196,0.150323,165732.196,3.060557,6.800665,
09/06/2020,11.6767418249056,,,,0.952128141332204,1.01375655602362,1.40709222818894,,210.94,75619.45998564,0.161667094216629,171038.45998564,3.15854665630625,7.01840213318178,
