Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/30/1995,1634.689941,,,-1212.579956,,,422.109985,,-320.554993,,,,101.555,-9.33,,9.33,,0.0,,0.0,92.225,-33.290001,58.935001,0.0,,,58.934999,0.0,58.935001,0.0,,58.935001,58.935001,,1278.52002,0.04625,0.04625,0.04625,1278.52002,0.04625,0.04625,0.04625,
07/31/1995,1978.057983,,,-1484.485962,,,493.572021,,-351.114014,,,,142.457993,-8.929,,8.929,,0.0,,0.0,133.528993,-48.521999,85.007004,0.0,,,85.006993,0.0,85.007004,0.0,,85.007004,85.007004,,1283.456055,0.06625,0.06625,0.06625,1283.456055,0.06625,0.06625,0.06625,
10/31/1995,1765.991943,,,-1337.04895,,,428.942993,,-351.591003,,,,77.351997,-9.145,,9.145,,0.0,,0.0,68.206997,-24.288,43.918999,0.0,,,43.918997,0.0,43.918999,0.0,,43.918999,43.918999,,1286.128052,0.03375,0.03375,0.03375,1286.128052,0.03375,0.03375,0.03375,
01/31/1996,1696.702026,,,-1278.079956,,,418.62207,,-349.839996,,,,68.781998,-10.636,,10.636,,0.0,,0.0,58.145998,-19.98,38.166,0.0,,,38.165998,0.0,38.166,0.0,,38.166,38.166,,1287.04004,0.03,0.03,0.03,1287.04004,0.03,0.03,0.03,
04/30/1996,1906.498047,,,-1429.998047,,,476.5,,-389.777008,,,,86.723,-13.189,,13.189,,0.0,,0.0,73.533999,-26.472,47.062,0.0,,,47.061999,0.0,47.062,0.0,,47.062,47.062,,1289.119995,0.03625,0.03625,0.03625,1289.119995,0.03625,0.03625,0.03625,
07/31/1996,2459.008057,,,-1830.215942,,,628.792114,,-439.292999,,,,189.498993,-12.115,,12.115,,0.0,,0.0,177.383993,-63.105,114.278999,0.0,,,114.278994,0.0,114.278999,0.0,,114.278999,114.278999,,1306.904053,0.0875,0.0875,0.0875,1306.904053,0.08375,0.08375,0.08375,
10/31/1996,2193.239014,,,-1627.072998,,,566.166016,,-439.066986,,,,127.098999,-10.54,,10.54,,0.0,,0.0,116.558999,-41.375999,75.182999,0.0,,,75.183,0.0,75.182999,0.0,,75.182999,75.182999,,1383.631958,0.05375,0.05375,0.05375,1383.631958,0.05375,0.05375,0.05375,
01/31/1997,2041.495972,,,-1489.194946,,,552.301026,,-452.949005,,,,99.351997,-13.223,,13.223,,0.0,,0.0,86.128997,-30.503,55.625999,0.0,,,55.625997,0.0,55.625999,0.0,,55.625999,55.625999,,1384.887936,0.04,0.04,0.04,1384.887936,0.04,0.04,0.04,
05/02/1997,2400.753906,,,-1777.051025,,,623.702881,,-496.444,,,,127.259003,-17.286,,18.785,,0.0,,-1.499,109.973003,-39.59,70.383003,0.0,,,70.383003,0.0,70.383003,0.0,,70.383003,70.383003,,1387.624023,0.05,0.05,0.05,1387.624023,0.05,0.05,0.05,
08/01/1997,2808.085938,,,-2076.99292,,,731.093018,,-518.161011,,,,212.932007,-16.005001,,18.193001,,0.0,,-2.188,196.927006,-70.431,126.496002,0.0,,,126.496006,0.0,126.496002,0.0,,126.496002,126.496002,,1392.432007,0.09,0.09,0.09,1392.975952,0.09,0.09,0.09,
10/31/1997,2530.480957,,,-1859.594971,,,670.885986,,-518.981995,,,,151.904007,-15.046,,15.046,,0.0,,0.0,136.858007,-48.758999,88.098999,0.0,,,88.099009,0.0,88.098999,0.0,,88.098999,88.098999,,1397.560059,0.0625,0.0625,0.0625,1398.104004,0.0625,0.0625,0.0625,
01/30/1998,2397.569092,,,-1733.478027,,,664.091065,,-532.072021,,,,132.018997,-17.230001,,24.971001,,0.0,,-7.741,114.788996,-42.283001,72.505997,0.0,,,72.505995,0.0,72.505997,0.0,,72.505997,72.505997,,1399.255984,0.0525,0.0525,0.0525,1399.255984,0.0525,0.0525,0.0525,
05/01/1998,3149.779053,,,-2319.275879,,,830.503174,,-650.797974,,,,179.705002,-21.639,,27.423,-5.784,0.0,,0.0,158.066002,-57.339001,100.726997,0.0,,,100.727001,0.0,100.726997,0.0,,100.726997,100.726997,,1478.560056,0.0675,0.0675,0.0675,1497.232056,0.0675,0.0675,0.0675,
07/31/1998,3733.64209,,,-2743.764893,,,989.877197,,-687.461975,,,,302.415009,-18.809999,,26.712999,-7.903,0.0,,0.0,283.605009,-102.856003,180.748993,0.0,,,180.749006,0.0,180.748993,0.0,,180.748993,180.748993,,1482.447998,0.12,0.12,0.12,1502.667969,0.12,0.12,0.12,
10/30/1998,3278.298096,,,-2396.163086,,,882.13501,,-671.554993,,,,210.580002,-19.282,,25.355,-6.073,0.0,,0.0,191.298002,-69.405998,121.891998,0.0,,,121.892004,0.0,121.891998,0.0,,121.891998,121.891998,,1485.072021,0.0825,0.0825,0.0825,1504.088013,0.0825,0.0825,0.0825,
01/29/1999,2915.664062,,,-2096.331055,,,819.333008,,-631.280029,,,,188.052994,-19.801,,23.278,,0.0,,-3.477,168.251994,-62.040001,106.211998,0.0,,,106.211993,0.0,106.211998,0.0,,106.211998,106.211998,,1411.043945,0.075,0.075,0.075,1411.043945,0.075,0.075,0.075,
04/30/1999,3771.918945,,,-2764.829102,,,1007.089843,,-760.481018,,,,246.608994,-47.685,,31.261,-7.954,0.0,,24.378,198.923994,-73.966003,124.958,0.0,,,124.957991,0.0,124.958,0.0,,124.958,124.958,,1515.219972,0.0825,0.0825,0.0925,1528.004028,0.0825,0.0825,0.0925,
07/30/1999,4435.219238,,,-3247.933105,,,1187.286133,,-802.008972,,,,385.277008,-22.096,,31.917,-9.821,0.0,,0.0,363.181008,-132.960999,230.216995,0.0,,,230.22001,0.0,230.216995,0.0,,230.216995,230.216995,,1526.540039,0.15,0.15,0.15,1537.244019,0.15,0.15,0.15,
10/29/1999,3909.187988,,,-2819.638916,,,1089.549072,,-804.55603,,,,284.993011,-18.921,,30.513,-11.592,0.0,,0.0,266.072011,-97.384003,168.688004,0.0,,,168.688008,0.0,168.688004,0.0,,168.688004,168.688004,,1528.671997,0.11,0.11,0.11,1537.391968,0.11,0.11,0.11,
01/28/2000,3789.269043,,,-2692.612061,,,1096.656982,,-841.189026,,,,255.468002,-20.528,,20.528,-9.006,0.0,,9.006,234.940002,-86.008003,148.932007,0.0,,,148.931999,0.0,148.932007,0.0,,148.932007,148.932007,,1529.404053,0.0975,0.0975,0.0975,1539.088013,0.0975,0.0975,0.0975,
04/28/2000,4467.11377,,,-3218.998047,,,1248.115723,,-925.981018,,,,322.13501,-26.013,,30.923,-4.91,0.0,,0.0,296.122009,-108.973,187.149002,0.0,,,187.14901,0.0,187.149002,0.0,0.0,187.149002,187.149002,,1530.015991,0.1225,0.1225,0.1225,1539.187988,0.1225,0.1225,0.1225,
07/28/2000,5264.251953,,,-3812.225098,,,1452.026855,,-983.398987,,,,468.627991,-26.223999,,34.882999,-8.659,0.0,,0.0,442.403992,-162.804993,279.598999,0.0,,,279.598999,0.0,279.598999,0.0,0.0,279.598999,279.598999,,1530.916016,0.185,0.185,0.185,1537.47998,0.18,0.18,0.18,
10/27/2000,4504.141113,,,-3204.769043,,,1299.37207,,-951.268982,,,,348.102997,-28.020998,,34.252998,-6.232,0.0,,0.0,320.081998,-117.789001,202.292999,0.0,,,202.292997,0.0,202.292999,0.0,0.0,202.292999,202.292999,,1531.359985,0.13,0.13,0.13,1537.5,0.13,0.13,0.13,
02/02/2001,4543.051758,,,-3251.799072,,,1291.252686,,-1027.854004,,,,263.398987,-40.566999,,45.814999,-5.248,0.0,,0.0,222.831988,-82.001999,140.830002,0.0,,,140.829989,0.0,140.830002,0.0,,140.830002,140.830002,,1532.380004,0.0925,0.0925,0.0925,1538.411988,0.0925,0.0925,0.0925,
05/04/2001,5276.365,,,-3782.836,,,1493.529,,-1094.615,939.745,,154.87,398.914,-41.326,33.03,41.326,-8.296,,,8.296,357.588,-132.308,225.28,,,,225.28,,225.28,,,225.28,225.28,,1536.836,0.1475,0.1475,0.1475,1575.02,0.145,0.145,0.145,
08/03/2001,6126.726,,,-4409.018,,,1717.708,,-1152.747,999.706,,153.041,564.961,-42.614,35.331,42.614,-7.283,,,7.283,522.347,-193.264,329.083,,,,329.083,,329.083,,,329.083,329.083,,1543.334,0.215,0.215,0.215,1590.174,0.21,0.21,0.21,
11/02/2001,5454.534,,,-3863.645,,,1590.889,,-1149.856,973.036,,176.82,441.033,-43.419,38.651,43.419,-4.768,,,4.768,397.614,-147.117,250.497,,,,250.497,,250.497,,,250.497,250.497,,1546.702,0.16,0.16,0.16,1591.278,0.16,0.16,0.16,
02/01/2002,5253.484863,,,-3687.768066,,,1565.716797,,-1172.834961,,,,392.881989,-46.178,,50.485001,-4.306,0.0,,-0.001,346.703988,-128.300003,218.404007,0.0,,,218.403985,0.0,218.404007,0.0,0.0,218.404007,218.404007,,1549.91394,0.14,0.14,0.14,1598.540039,0.14,0.14,0.14,
05/03/2002,6471.0,,,-4548.0,,,1923.0,,-1323.0,,,,600.0,-47.0,,47.0,-4.226,0.0,,4.226,553.0,-207.0,346.0,0.0,,,346.0,0.0,346.0,0.0,0.0,346.0,346.0,,1554.0,0.225,0.225,0.225,1596.0,0.22,0.22,0.22,
08/02/2002,7487.662,,,-5285.624,,,2202.038,,-1409.593,1232.899,,176.694,792.445,-46.323,,46.323,,0.0,,0.0,746.122,-279.05,467.072,0.0,,,467.072,0.0,467.072,0.0,0.0,467.072,467.072,,1557.856,0.3,0.3,0.3,1600.022,0.295,0.295,0.295,
11/01/2002,6414.812,,,-4449.596,,,1965.216,,-1379.5,1192.67,,186.83,585.716,-43.839,,43.839,,0.0,,0.0,541.877,-202.663,339.214,0.0,,,339.214,0.0,339.214,0.0,0.0,339.214,339.214,,1561.06,0.22,0.22,0.22,1601.892,0.215,0.215,0.215,
01/31/2003,6037.0,,,-4119.0,,,1918.0,,-1359.0,,,,559.0,-45.0,,45.0,,0.0,,0.0,514.0,-197.0,317.0,-2.0,,,319.0,0.0,319.0,0.0,0.0,319.0,319.0,,1564.0,0.205,0.205,0.205,1602.0,0.2,0.2,0.2,
05/02/2003,7118.0,,,-4899.0,,,2219.0,,-1512.0,,,,707.0,-48.0,,48.0,,0.0,,0.0,659.0,-255.0,404.0,-2.0,,,406.0,0.0,406.0,0.0,0.0,406.0,406.0,,1566.0,0.26,0.26,0.26,1604.0,0.25,0.25,0.25,
08/01/2003,8666.0,,,-6040.0,,,2626.0,,-1633.0,,,,993.0,-45.0,,45.0,,0.0,,0.0,948.0,-360.0,588.0,-3.0,,,591.0,0.0,591.0,0.0,0.0,591.0,591.0,,1568.0,0.375,0.375,0.375,1608.0,0.365,0.365,0.365,
10/31/2003,7802.0,,,-5361.0,,,2441.0,,-1685.0,,,,756.0,-42.0,,42.0,,0.0,,0.0,714.0,-272.0,442.0,-4.0,,,446.0,0.0,446.0,0.0,0.0,446.0,446.0,,1572.0,0.285,0.28,0.28,1616.0,0.275,0.275,0.275,
01/30/2004,7252.0,,,-4931.0,,,2321.0,,-1653.0,,,,668.0,-45.0,,63.0,,0.0,,-18.0,623.0,-228.0,395.0,-6.0,,,401.0,,401.0,0.0,0.0,401.0,401.0,,1574.0,0.255,0.25,0.25,1638.0,0.245,0.24,0.24,
04/30/2004,8681.0,,,-5811.0,,,2870.0,,-2083.0,,,,787.0,-48.0,48.0,48.0,,0.0,,0.0,739.0,-284.0,455.0,0.0,,,455.0,0.0,455.0,0.0,0.0,455.0,455.0,,1572.0,0.29,0.29,0.29,1616.0,0.285,0.285,0.285,
07/30/2004,10169.0,,,-6780.0,,,3389.0,,-2201.0,,,,1188.0,-45.0,45.0,45.0,,0.0,,0.0,1143.0,-439.0,704.0,0.0,,,704.0,0.0,704.0,0.0,0.0,704.0,704.0,,1552.0,0.455,0.455,0.455,1592.0,0.445,0.445,0.445,
10/29/2004,9064.0,,,-6013.0,,,3051.0,,-2160.0,,,,891.0,-40.0,40.0,40.0,,0.0,,0.0,851.0,-329.0,522.0,0.0,,,522.0,0.0,522.0,0.0,0.0,522.0,522.0,,1544.0,0.34,0.34,0.34,1584.0,0.33,0.33,0.33,
01/28/2005,8550.001,,,-5561.0,,,2989.001,,-2125.0,,,,864.0,-43.0,,59.0,,0.0,,-16.0,821.0,-313.0,508.0,0.0,,,508.0,0.0,508.0,0.0,0.0,508.0,508.0,,1546.0,0.33,0.33,0.33,1610.0,0.32,0.32,0.32,
04/29/2005,9913.0,,,-6515.0,,,3398.0,,-2398.0,2136.0,,262.0,1000.0,-47.0,,47.0,,,,,953.0,-367.0,586.0,,,,586.0,,586.0,,,586.0,586.0,,1548.0,0.38,0.38,0.38,1610.0,0.365,0.365,0.365,
07/29/2005,11929.0,,,-7902.0,,,4027.0,,-2624.0,2363.0,,261.0,1403.0,-39.0,44.0,55.0,-11.0,,,-5.0,1364.0,-525.0,839.0,,,,839.0,,839.0,0.0,0.0,839.0,839.0,,3096.0,0.27,0.27,0.27,3210.0,0.26,0.26,0.26,
10/28/2005,10592.0,,,-7012.0,,,3580.0,,-2493.0,2212.0,,281.0,1087.0,-36.0,45.0,58.0,-13.0,,,-9.0,1051.0,-405.0,646.0,,,,646.0,,646.0,0.0,0.0,646.0,646.0,,3118.0,0.205,0.205,0.205,3216.0,0.2,0.2,0.2,
02/03/2006,10808.0,,,-7023.0,,,3785.0,,-2621.0,,,,1164.0,-36.0,,96.0,-21.0,0.0,,-39.0,1128.0,-435.0,693.0,0.0,,,693.0,0.0,693.0,0.0,0.0,693.0,693.0,,1563.0,0.44,0.44,0.44,1600.0,0.43,0.43,0.43,
05/05/2006,11921.0,,,-7752.0,,,4169.0,,-2766.0,2467.0,,299.0,1403.0,-35.0,40.0,53.0,-13.0,,,-5.0,1368.0,-527.0,841.0,,,,841.0,,841.0,,,841.0,841.0,,1556.0,0.54,0.54,0.54,1590.0,0.53,0.53,0.53,
08/04/2006,13389.0,,,-8911.0,,,4478.0,,-2928.0,2617.0,,311.0,1550.0,-30.0,38.0,53.0,-15.0,,,-8.0,1520.0,-585.0,935.0,,,,935.0,,935.0,0.0,0.0,935.0,935.0,,1541.0,0.61,0.61,0.61,1571.0,0.6,0.6,0.6,
11/03/2006,11211.0,,,-7346.0,,,3865.0,,-2661.0,2320.0,,341.0,1204.0,-45.0,55.0,64.0,-9.0,,,-10.0,1159.0,-443.0,716.0,,,,716.0,,716.0,0.0,0.0,716.0,716.0,,1522.0,0.47,0.47,0.47,1551.0,0.46,0.46,0.46,
02/02/2007,10406.0,,,-6719.0,,,3687.0,,-2692.0,,,,995.0,-43.0,,68.0,-14.0,0.0,,-11.0,952.0,-339.0,613.0,0.0,,,613.0,0.0,613.0,0.0,0.0,613.0,613.0,,1519.0,0.4,0.4,0.4,1549.0,0.4,0.4,0.4,
05/04/2007,12172.0,,,-7913.0,,,4259.0,0.0,-3020.0,2685.0,,335.0,1239.0,-47.0,51.0,62.0,-11.0,,,-4.0,1192.0,-453.0,739.0,,,,739.0,,739.0,,0.0,739.0,739.0,,1510.0,0.49,0.49,0.49,1540.0,0.48,0.48,0.48,
08/03/2007,14167.0,,,-9284.0,,,4883.0,,-3197.0,,,,1686.0,-50.0,54.0,67.0,-13.0,0.0,,-4.0,1636.0,-617.0,1019.0,0.0,,,1019.0,0.0,1019.0,0.0,0.0,1019.0,1019.0,,1490.0,0.68,0.68,0.68,1518.0,0.67,0.67,0.67,
11/02/2007,11565.0,,,-7601.0,,,3964.0,,-2884.0,,,,1080.0,-50.0,72.0,82.0,-10.0,0.0,,-22.0,1030.0,-387.0,643.0,0.0,,,643.0,0.0,643.0,0.0,0.0,643.0,643.0,,1470.0,0.44,0.44,0.44,1497.0,0.43,0.43,0.43,
02/01/2008,10379.0,,,-6759.0,,,3620.0,,-2920.0,2489.0,,431.0,700.0,-47.0,82.0,93.0,-11.0,0.0,,-35.0,653.0,-245.0,408.0,0.0,,,408.0,0.0,408.0,0.0,0.0,408.0,408.0,,1456.0,0.28,0.28,0.28,1482.0,0.28,0.28,0.28,
05/02/2008,12009.0,12009.0,,-7843.0,7843.0,375.0,4166.0,0.0,-3118.0,2725.0,,18.0,1048.0,-76.0,76.0,93.0,-17.0,,,0.0,972.0,-365.0,607.0,0.0,0.0,0.0,607.0,,607.0,0.0,0.0,607.0,607.0,0.0,1454.0,0.42,0.42,0.42,1480.0,0.41,0.41,0.41,
08/01/2008,14509.0,14509.0,,-9527.0,9527.0,381.0,4982.0,0.0,-3416.0,3014.0,,21.0,1566.0,-69.0,69.0,81.0,-12.0,,,0.0,1497.0,-559.0,938.0,0.0,0.0,0.0,938.0,,938.0,0.0,0.0,938.0,938.0,0.0,1455.0,0.64,0.64,0.64,1473.0,0.64,0.64,0.64,
10/31/2008,11728.0,11728.0,,-7743.0,7743.0,385.0,3985.0,0.0,-3142.0,2726.0,,31.0,843.0,-65.0,65.0,86.0,-21.0,,,0.0,778.0,-290.0,488.0,0.0,0.0,0.0,488.0,,488.0,0.0,0.0,488.0,488.0,0.0,1459.0,0.33,0.33,0.33,1464.0,0.33,0.33,0.33,
01/30/2009,9984.0,9984.0,,-6616.0,6616.0,397.0,3368.0,0.0,-3039.0,2610.0,,32.0,329.0,-70.0,70.0,89.0,-19.0,,,0.0,259.0,-97.0,162.0,0.0,0.0,0.0,162.0,0.0,162.0,0.0,0.0,162.0,162.0,0.0,1462.0,0.11,0.11,0.11,1466.0,0.11,0.11,0.11,
05/01/2009,11832.0,11832.0,,-7636.0,7636.0,401.0,4196.0,0.0,-3358.0,2944.0,,13.0,838.0,-78.0,78.0,87.0,-9.0,,,0.0,760.0,-284.0,476.0,0.0,0.0,0.0,476.0,,476.0,,0.0,476.0,479.25,3.25,1462.0,0.32,0.32,0.327804,1464.0,0.32,0.32,0.32222,
07/31/2009,13844.0,13844.0,,-9021.0,9021.0,408.0,4823.0,0.0,-3531.0,3109.0,,14.0,1292.0,-76.0,76.0,85.0,-9.0,,,0.0,1216.0,-457.0,759.0,0.0,0.0,0.0,759.0,,759.0,0.0,0.0,759.0,806.45,47.45,1464.0,0.51,0.51,0.550854,1466.0,0.51,0.51,0.542367,
10/30/2009,11375.0,11375.0,,-7485.0,7485.0,403.0,3890.0,0.0,-3285.0,2872.0,,10.0,605.0,-77.0,77.0,85.0,-8.0,,,0.0,528.0,-184.0,344.0,0.0,0.0,0.0,344.0,,344.0,0.0,0.0,344.0,390.54,46.54,1466.0,0.23,0.23,0.266398,1469.0,0.23,0.23,0.261681,
01/29/2010,10168.0,10168.0,,-6614.0,6614.0,401.0,3554.0,0.0,-3176.0,2763.0,0.0,12.0,378.0,-56.0,56.0,75.0,-19.0,,,0.0,322.0,-117.0,205.0,0.0,0.0,0.0,205.0,0.0,205.0,0.0,0.0,205.0,227.75,22.75,1455.0,0.14,0.14,0.156529,1458.0,0.14,0.14,0.155604,
