Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1999,,,,,,44.577795,41.411966,,48.342659,31.080499,26.146592,26.259148,,35.707925,0.0,,
06/30/1999,,,,,,43.727852,40.78153,,46.323271,29.698049,25.124025,25.186503,,35.889569,0.0,,
09/30/1999,,,,,,45.88689,42.544285,,49.275364,31.368762,26.574548,26.63446,,36.339867,0.0,,
12/31/1999,,,,,,47.588174,44.307774,,49.934574,30.6726,25.544605,25.778592,,38.574422,0.0,,
03/31/2000,,,,,,47.789399,44.663595,47.098648,60.884793,39.815668,34.617502,34.78341,,34.604905,0.0,,
06/30/2000,,62.972353,42.074695,68.747535,,51.740675,45.308884,49.857242,50.169129,31.95656,26.944938,27.007299,,36.302342,0.0,62.972353,
09/30/2000,,73.364655,43.579377,75.439802,,51.501231,47.81106,53.31538,51.925609,33.130349,27.908122,27.995393,,36.196513,1.293357,72.415788,
12/31/2000,,70.892973,47.196444,77.423865,,50.405279,45.648882,49.146747,51.986377,33.787362,28.878416,28.982215,,35.007277,1.436031,69.874928,
03/31/2001,,58.316344,36.70391,62.356451,,46.309923,40.090193,-65.151511,45.63698,29.357386,24.83835,25.118377,,35.671935,0.0,58.316344,
06/30/2001,,45.992818,25.327385,38.692445,,48.651276,39.407519,-60.124998,37.241724,24.470999,21.968409,22.504357,,34.291443,4.867257,43.754229,
09/30/2001,,32.220769,17.215646,31.39412,,46.017699,35.081782,-65.652176,40.947545,27.636773,7.411504,7.557811,,32.506887,0.0,32.220769,
12/31/2001,,24.972121,12.158629,22.276364,,50.703382,36.68639,-59.518069,38.243537,23.606353,22.059262,22.952349,,38.273615,5.970149,23.481248,
03/31/2002,,22.1207,10.941891,19.248581,,49.406033,39.568118,-41.368586,46.681487,31.057479,29.607067,30.866942,,33.469389,0.0,22.1207,
06/30/2002,,19.437779,9.144821,15.376748,,45.940722,33.198653,-57.020059,38.080808,24.983164,23.743556,24.814814,,34.394343,12.211669,17.064102,
09/30/2002,,8.433734,3.787196,5.329017,,38.662447,13.249476,-79.931085,-3.815514,-50.566039,-51.919271,-55.010482,,,,,
12/31/2002,,5.899766,2.523349,3.617763,,49.81489,26.710816,-60.570824,34.039734,20.618101,18.5109,19.867549,,39.429312,0.0,5.899766,
03/31/2003,,1.697341,0.757554,1.16353,,43.339102,22.036263,-77.354713,31.380755,18.596003,16.695501,17.945141,,40.74074,0.0,1.697341,
06/30/2003,,-0.006179,-0.002956,0.135404,,44.928717,26.981377,-54.916795,35.599827,22.21741,19.348269,20.571676,,37.591241,18.811881,-0.005016,
