Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2008,49337.0,652.0,652.0,0.0,1995.0,1995.0,,,,0.0,180.0,221.0,2520.0,,,5167.0,36811.0,45135.0,-8324.0,0.0,7359.0,5115.0,5115.0,0.0,,,2244.0,44170.0,,3198.0,3198.0,,,,52.0,,,,,,1621.0,,,1621.0,4871.0,12983.0,,,,,14484.0,,,,14484.0,27467.0,32338.0,0.0,5658.0,,,-59.0,11316.0,-264.0,16651.0,348.0,16999.0,49337.0,
09/30/2008,49229.0,1980.0,1980.0,0.0,1020.0,1020.0,,,,0.0,169.0,256.0,1986.0,,,4986.0,36877.0,46073.0,-9196.0,0.0,7366.0,5100.0,5100.0,0.0,,,2266.0,44243.0,,3251.0,3251.0,,,,1708.0,,,,,,1273.0,,,1273.0,6232.0,10990.0,,,,,13437.0,,,,13437.0,24427.0,30659.0,0.0,5707.0,,,-674.0,13435.0,-257.0,18211.0,359.0,18570.0,49229.0,
12/31/2008,48923.0,2360.0,2360.0,0.0,791.0,791.0,,420.0,,0.0,140.0,280.0,1804.0,,,5375.0,37047.0,47073.0,-10026.0,0.0,6501.0,5544.0,5413.0,131.0,,,957.0,43548.0,,3166.0,3166.0,,,,1472.0,,,,,,898.0,,,898.0,5536.0,10867.0,,,,,13364.0,,,,13364.0,24231.0,29767.0,0.0,5743.0,,,-686.0,14179.0,-441.0,18795.0,361.0,19156.0,48923.0,
03/31/2009,48154.0,2165.0,2165.0,0.0,672.0,672.0,0.0,359.0,0.0,0.0,73.0,286.0,1356.0,140.0,962.0,4552.0,37154.0,47799.0,-10645.0,0.0,6448.0,5359.0,5359.0,0.0,,,949.0,43602.0,,3094.0,2637.0,,,457.0,1020.0,0.0,,,,1020.0,59.0,,52.0,0.0,4173.0,11970.0,11970.0,,,,13189.0,,,9757.0,3380.0,25159.0,29332.0,0.0,5782.0,47.0,5735.0,-694.0,13799.0,-427.0,18460.0,362.0,18822.0,48154.0,
06/30/2009,49372.0,3527.0,3527.0,0.0,769.0,769.0,0.0,131.0,0.0,0.0,131.0,0.0,1219.0,14.0,982.0,5646.0,36909.0,48443.0,-11534.0,0.0,6817.0,5332.0,5332.0,0.0,,,1471.0,43726.0,,3372.0,2635.0,,,737.0,0.0,0.0,,,,0.0,50.0,,243.0,0.0,3422.0,12873.0,12873.0,,,,13116.0,,,9857.0,3016.0,25989.0,29411.0,0.0,7173.0,50.0,7123.0,-695.0,13528.0,-409.0,19597.0,364.0,19961.0,49372.0,
09/30/2009,49476.0,3586.0,3586.0,0.0,806.0,806.0,0.0,160.0,0.0,0.0,160.0,0.0,1504.0,5.0,1384.0,6056.0,36703.0,49124.0,-12421.0,0.0,6717.0,5323.0,5323.0,0.0,,,1389.0,43420.0,,2747.0,2043.0,,,704.0,0.0,0.0,,,,0.0,135.0,,394.0,0.0,2882.0,12780.0,12780.0,,,,13629.0,,,10174.0,3061.0,26409.0,29291.0,0.0,7234.0,50.0,7184.0,-703.0,13684.0,-395.0,19820.0,365.0,20185.0,49476.0,
12/31/2009,50123.0,3531.0,3531.0,0.0,1019.0,1019.0,0.0,236.0,0.0,0.0,236.0,0.0,1297.0,129.0,1220.0,6083.0,37204.0,50344.0,-13140.0,0.0,6836.0,5362.0,5322.0,40.0,1224.0,2.0,119.0,44040.0,,3602.0,2876.0,0.0,0.0,726.0,0.0,0.0,0.0,0.0,,0.0,222.0,0.0,30.0,0.0,3824.0,12748.0,12748.0,0.0,0.0,,13136.0,0.0,828.0,9925.0,2353.0,25884.0,29708.0,0.0,7293.0,50.0,7243.0,-721.0,13868.0,-512.0,19928.0,487.0,20415.0,50123.0,
03/31/2010,50708.0,3692.0,3692.0,0.0,1097.0,1097.0,0.0,149.0,0.0,0.0,149.0,0.0,1464.0,247.0,1100.0,6402.0,37353.0,51422.0,-14069.0,0.0,6953.0,5313.0,5313.0,0.0,,,1393.0,44306.0,,3356.0,2449.0,,,907.0,478.0,0.0,,,,478.0,65.0,,44.0,0.0,3899.0,12459.0,12459.0,,,,13225.0,,,9952.0,3229.0,25684.0,29583.0,0.0,7399.0,51.0,7348.0,-749.0,14539.0,-522.0,20667.0,458.0,21125.0,50708.0,
06/30/2010,50547.0,3374.0,3374.0,0.0,957.0,957.0,0.0,140.0,0.0,0.0,140.0,0.0,1603.0,227.0,1237.0,6074.0,37619.0,52654.0,-15035.0,0.0,6854.0,5313.0,5313.0,0.0,,,1314.0,44473.0,,3519.0,2778.0,,,741.0,909.0,0.0,,,,909.0,241.0,,153.0,0.0,4669.0,11442.0,11442.0,,,,13231.0,,,9746.0,3332.0,24673.0,29342.0,0.0,7458.0,51.0,7407.0,-750.0,14454.0,-507.0,20655.0,550.0,21205.0,50547.0,
09/30/2010,51826.0,4218.0,4218.0,0.0,848.0,848.0,0.0,194.0,0.0,0.0,194.0,0.0,1820.0,228.0,1404.0,7080.0,37711.0,53710.0,-15999.0,0.0,7035.0,5312.0,5312.0,0.0,,,1495.0,44746.0,,3538.0,2904.0,,,634.0,718.0,0.0,,,,718.0,448.0,,169.0,0.0,4704.0,12753.0,12753.0,,,,13225.0,,,9820.0,3236.0,25978.0,30682.0,0.0,7496.0,51.0,7445.0,-756.0,14382.0,-493.0,20629.0,515.0,21144.0,51826.0,
12/31/2010,51559.0,3680.0,3680.0,0.0,1032.0,1032.0,0.0,251.0,0.0,0.0,251.0,0.0,1712.0,186.0,1542.0,6675.0,37957.0,54815.0,-16858.0,0.0,6927.0,5340.0,5311.0,29.0,,14.0,1387.0,44884.0,,3591.0,2726.0,0.0,0.0,865.0,291.0,0.0,0.0,0.0,,291.0,232.0,0.0,47.0,0.0,4114.0,12722.0,12722.0,0.0,0.0,,13284.0,0.0,1062.0,9861.0,2314.0,26006.0,30120.0,0.0,7547.0,51.0,7496.0,-763.0,14449.0,-549.0,20684.0,755.0,21439.0,51559.0,
03/31/2011,52013.0,3460.0,3460.0,0.0,1192.0,1192.0,0.0,200.0,0.0,0.0,200.0,0.0,1835.0,148.0,1776.0,6687.0,38423.0,56219.0,-17796.0,0.0,6903.0,5366.0,5366.0,0.0,,,1389.0,45326.0,,3285.0,2385.0,,,900.0,424.0,0.0,,,,424.0,356.0,,26.0,0.0,4065.0,12769.0,12769.0,,,,13395.0,,,10026.0,3343.0,26164.0,30229.0,0.0,7615.0,51.0,7564.0,-793.0,14620.0,-533.0,20909.0,875.0,21784.0,52013.0,
06/30/2011,52617.0,3406.0,3406.0,0.0,1264.0,1264.0,0.0,171.0,0.0,0.0,171.0,0.0,2029.0,143.0,1806.0,6870.0,38343.0,57155.0,-18812.0,0.0,7404.0,5836.0,5836.0,0.0,,,1425.0,45747.0,,3400.0,2286.0,,,1114.0,425.0,0.0,,,,425.0,302.0,,63.0,0.0,4127.0,12801.0,12801.0,,,,13341.0,,,10077.0,3201.0,26142.0,30269.0,0.0,7662.0,51.0,7611.0,-793.0,15119.0,-517.0,21471.0,877.0,22348.0,52617.0,
09/30/2011,53062.0,3487.0,3487.0,0.0,1169.0,1169.0,0.0,227.0,0.0,0.0,227.0,0.0,2721.0,157.0,2374.0,7604.0,38116.0,58185.0,-20069.0,0.0,7342.0,5832.0,5832.0,0.0,,,1353.0,45458.0,,3507.0,2446.0,,,1061.0,141.0,0.0,,,,141.0,4215.0,,994.0,4017.0,7863.0,12808.0,12808.0,,,,12892.0,,,8670.0,3228.0,25700.0,33563.0,0.0,7896.0,51.0,7845.0,-794.0,12023.0,-501.0,18624.0,875.0,19499.0,53062.0,
12/31/2011,51779.0,2697.0,2697.0,0.0,1269.0,1269.0,0.0,211.0,0.0,0.0,211.0,0.0,2754.0,135.0,2183.0,6931.0,37501.0,60081.0,-22580.0,0.0,7347.0,6021.0,5831.0,190.0,,11.0,1180.0,44848.0,,4310.0,3299.0,0.0,0.0,1011.0,170.0,0.0,0.0,0.0,,170.0,419.0,0.0,824.0,0.0,4899.0,15060.0,15060.0,0.0,0.0,,12837.0,0.0,1030.0,8479.0,2504.0,27897.0,32796.0,0.0,7902.0,51.0,7851.0,-804.0,11619.0,-612.0,18105.0,878.0,18983.0,51779.0,
03/31/2012,54521.0,2957.0,2957.0,0.0,1319.0,1319.0,0.0,194.0,0.0,0.0,194.0,0.0,4244.0,105.0,3680.0,8714.0,38166.0,61606.0,-23440.0,0.0,7641.0,5825.0,5825.0,0.0,,,1711.0,45807.0,,4456.0,3556.0,,,900.0,39.0,0.0,,,,39.0,402.0,,663.0,0.0,4897.0,15347.0,15347.0,,,,13113.0,,,8864.0,3586.0,28460.0,33357.0,0.0,7970.0,51.0,7919.0,-826.0,13730.0,-595.0,20279.0,885.0,21164.0,54521.0,
06/30/2012,53332.0,2794.0,2794.0,0.0,1087.0,1087.0,0.0,141.0,0.0,0.0,141.0,0.0,4408.0,86.0,3760.0,8430.0,37484.0,60990.0,-23506.0,0.0,7418.0,5757.0,5757.0,0.0,,,1575.0,44902.0,,3695.0,2873.0,,,822.0,1739.0,0.0,,,,1739.0,449.0,,905.0,0.0,5883.0,13093.0,13093.0,,,,13078.0,,,8809.0,3364.0,26171.0,32054.0,,8046.0,51.0,7995.0,-827.0,13595.0,-578.0,20236.0,1042.0,21278.0,53332.0,
09/30/2012,52718.0,2532.0,2532.0,0.0,1352.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,3440.0,42.0,3183.0,7324.0,37976.0,62125.0,-24149.0,0.0,7418.0,5754.0,5754.0,0.0,,,1622.0,45394.0,,3703.0,2882.0,,,821.0,1039.0,0.0,,,,1039.0,82.0,,1293.0,0.0,4824.0,13102.0,13102.0,,,,13361.0,,,8743.0,3325.0,26463.0,31287.0,0.0,8113.0,51.0,8062.0,-830.0,13671.0,-561.0,20393.0,1038.0,21431.0,52718.0,
12/31/2012,52589.0,2471.0,2471.0,0.0,1473.0,1473.0,0.0,176.0,0.0,0.0,176.0,0.0,2675.0,17.0,2397.0,6795.0,38398.0,63598.0,-25200.0,0.0,7396.0,5870.0,5680.0,190.0,,30.0,1479.0,45794.0,,3986.0,2989.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,1200.0,0.0,3994.0,13269.0,13269.0,0.0,0.0,,13444.0,0.0,1164.0,8759.0,2321.0,26713.0,30707.0,0.0,8281.0,51.0,8230.0,-841.0,13829.0,-640.0,20629.0,1253.0,21882.0,52589.0,
03/31/2013,53588.0,3735.0,3735.0,0.0,1511.0,1511.0,0.0,118.0,0.0,0.0,118.0,0.0,1946.0,15.0,1923.0,7310.0,38970.0,65160.0,-26190.0,0.0,7308.0,5678.0,5678.0,0.0,,,1615.0,46278.0,,3593.0,2909.0,,,684.0,387.0,0.0,,,,387.0,92.0,,1105.0,0.0,4072.0,13663.0,13663.0,,,,13523.0,,,8964.0,3454.0,27186.0,31258.0,0.0,8334.0,52.0,8282.0,-868.0,14243.0,-619.0,21090.0,1240.0,22330.0,53588.0,
06/30/2013,55300.0,4581.0,4581.0,0.0,1302.0,1302.0,0.0,164.0,0.0,0.0,164.0,0.0,1852.0,62.0,1578.0,7899.0,39831.0,66975.0,-27144.0,0.0,7570.0,5677.0,5677.0,0.0,,,1831.0,47401.0,,4129.0,3286.0,,,843.0,285.0,0.0,,,,285.0,599.0,,255.0,0.0,5013.0,13538.0,13538.0,,,,13040.0,,,9378.0,3407.0,26578.0,31591.0,0.0,8533.0,52.0,8481.0,-871.0,15126.0,-599.0,22189.0,1520.0,23709.0,55300.0,
09/30/2013,55294.0,3939.0,3939.0,0.0,1266.0,1266.0,0.0,209.0,0.0,0.0,209.0,0.0,1726.0,37.0,1537.0,7140.0,40485.0,69167.0,-28682.0,0.0,7669.0,5663.0,5663.0,0.0,,,1969.0,48154.0,,3768.0,3070.0,,,698.0,311.0,0.0,,,,311.0,659.0,,217.0,0.0,4738.0,13647.0,13647.0,,,,13008.0,,,9372.0,3419.0,26655.0,31393.0,0.0,8573.0,52.0,8521.0,-871.0,15218.0,-578.0,22342.0,1559.0,23901.0,55294.0,
12/31/2013,55781.0,3698.0,3698.0,0.0,1481.0,1481.0,0.0,210.0,0.0,0.0,210.0,0.0,1719.0,23.0,1640.0,7108.0,40929.0,71244.0,-30315.0,0.0,7744.0,5832.0,5662.0,170.0,1463.0,37.0,389.0,48673.0,,4289.0,3530.0,0.0,0.0,759.0,500.0,0.0,0.0,0.0,,500.0,914.0,0.0,185.0,391.0,5703.0,13065.0,13057.0,8.0,8.0,,13363.0,0.0,701.0,9245.0,3232.0,26428.0,32131.0,0.0,8681.0,52.0,8629.0,-895.0,14356.0,-285.0,21857.0,1793.0,23650.0,55781.0,
03/31/2014,58103.0,5924.0,5924.0,0.0,1674.0,1674.0,0.0,217.0,0.0,0.0,217.0,0.0,1849.0,14.0,1824.0,9664.0,40564.0,70573.0,-30009.0,0.0,7875.0,5597.0,5597.0,0.0,,,2264.0,48439.0,,4518.0,3940.0,,,578.0,0.0,0.0,,,,0.0,6411.0,,266.0,5669.0,10929.0,13569.0,13569.0,,,,12688.0,,,9343.0,3079.0,26257.0,37186.0,0.0,8734.0,52.0,8682.0,-930.0,11595.0,-279.0,19120.0,1797.0,20917.0,58103.0,
06/30/2014,58414.0,5365.0,5365.0,0.0,1484.0,1484.0,0.0,286.0,0.0,0.0,286.0,0.0,1845.0,9.0,1830.0,8980.0,41487.0,72529.0,-31042.0,0.0,7947.0,5595.0,5595.0,0.0,,,2343.0,49434.0,,4811.0,3979.0,,,832.0,0.0,0.0,,,,0.0,5949.0,,832.0,5772.0,10760.0,13414.0,13414.0,,,,13068.0,,,9186.0,3050.0,26482.0,37242.0,0.0,8850.0,52.0,8798.0,-930.0,11684.0,-273.0,19331.0,1841.0,21172.0,58414.0,
09/30/2014,60665.0,8335.0,8335.0,0.0,1350.0,1350.0,0.0,332.0,0.0,0.0,332.0,0.0,1722.0,16.0,1516.0,11739.0,41104.0,72677.0,-31573.0,0.0,7822.0,5501.0,5501.0,0.0,,,2305.0,48926.0,,5295.0,3653.0,,,1642.0,0.0,0.0,,,,0.0,5688.0,,926.0,5684.0,10983.0,14728.0,14728.0,,,,12391.0,,,7512.0,3953.0,27119.0,38102.0,0.0,9242.0,52.0,9190.0,-931.0,12633.0,-267.0,20677.0,1886.0,22563.0,60665.0,
12/31/2014,61689.0,7369.0,7369.0,0.0,1118.0,1118.0,0.0,243.0,0.0,0.0,243.0,0.0,2491.0,1.0,2188.0,11221.0,41589.0,75107.0,-33518.0,0.0,8879.0,6569.0,5576.0,993.0,,41.0,2268.0,50468.0,,4654.0,3683.0,0.0,0.0,971.0,0.0,0.0,0.0,0.0,,0.0,5580.0,0.0,1223.0,5537.0,10234.0,15092.0,15071.0,21.0,21.0,,14045.0,106.0,1085.0,9249.0,2382.0,29137.0,39371.0,0.0,9057.0,52.0,9005.0,-940.0,12125.0,-517.0,19725.0,2593.0,22318.0,61689.0,
03/31/2015,52973.0,2308.0,2308.0,0.0,1025.0,1025.0,0.0,170.0,0.0,0.0,170.0,0.0,1662.0,35.0,1246.0,5165.0,38270.0,76040.0,-37770.0,0.0,9538.0,6540.0,,,,,2963.0,47808.0,,4149.0,3252.0,,,897.0,500.0,500.0,,,,,579.0,,1453.0,376.0,5228.0,16365.0,16365.0,,,,12446.0,,,7521.0,3472.0,28811.0,34039.0,0.0,9097.0,52.0,9045.0,-976.0,8718.0,-507.0,16332.0,2602.0,18934.0,52973.0,
06/30/2015,52124.0,2173.0,2173.0,0.0,1028.0,1028.0,0.0,203.0,0.0,0.0,203.0,0.0,2006.0,39.0,1708.0,5410.0,37820.0,75608.0,-37788.0,0.0,8894.0,6420.0,,,,,2435.0,46714.0,,4116.0,3034.0,,,1082.0,33.0,0.0,,,,33.0,520.0,,1150.0,358.0,4669.0,16025.0,16025.0,,,,12071.0,,,7594.0,3327.0,28096.0,32765.0,0.0,9221.0,52.0,9169.0,-977.0,8641.0,-496.0,16389.0,2970.0,19359.0,52124.0,
09/30/2015,49182.0,2072.0,2072.0,0.0,833.0,833.0,0.0,202.0,0.0,0.0,202.0,0.0,2080.0,42.0,1807.0,5187.0,35381.0,70387.0,-35006.0,0.0,8614.0,6343.0,,,,,2229.0,43995.0,,3808.0,3074.0,,,734.0,33.0,0.0,,,,33.0,597.0,,1478.0,424.0,4438.0,15892.0,15892.0,,,,11800.0,,,6090.0,4232.0,27692.0,32130.0,0.0,9276.0,52.0,9224.0,-978.0,6268.0,-487.0,14079.0,2973.0,17052.0,49182.0,
12/31/2015,46331.0,939.0,939.0,0.0,652.0,652.0,0.0,216.0,0.0,0.0,216.0,0.0,2174.0,62.0,1710.0,3981.0,33751.0,70683.0,-36932.0,0.0,8599.0,6331.0,5395.0,936.0,,41.0,2165.0,42350.0,,3782.0,2850.0,318.0,247.0,367.0,32.0,0.0,0.0,0.0,,32.0,366.0,0.0,1488.0,132.0,4180.0,15636.0,15616.0,20.0,20.0,,11058.0,0.0,798.0,5400.0,3372.0,26694.0,30874.0,0.0,9317.0,52.0,9265.0,-995.0,4880.0,-383.0,12819.0,2638.0,15457.0,46331.0,
03/31/2016,47922.0,2947.0,2947.0,0.0,633.0,633.0,0.0,188.0,0.0,0.0,188.0,0.0,1999.0,27.0,1675.0,5767.0,33526.0,71541.0,-38015.0,0.0,8629.0,6325.0,,,,,2277.0,42155.0,,3243.0,2505.0,339.0,158.0,241.0,3025.0,3025.0,,,,,389.0,,1550.0,181.0,6657.0,15726.0,15726.0,,,,10838.0,,,4940.0,4348.0,26564.0,33221.0,0.0,9381.0,53.0,9328.0,-1025.0,3821.0,-491.0,11686.0,3015.0,14701.0,47922.0,
06/30/2016,44033.0,1394.0,1394.0,0.0,770.0,770.0,0.0,216.0,0.0,0.0,216.0,0.0,832.0,27.0,714.0,3212.0,32345.0,69610.0,-37265.0,0.0,8476.0,6237.0,,,,,2212.0,40821.0,,2862.0,2200.0,282.0,242.0,138.0,32.0,0.0,,,,32.0,350.0,,1793.0,221.0,3244.0,15641.0,15641.0,,,,10548.0,,,4686.0,4069.0,26189.0,29433.0,0.0,9691.0,53.0,9638.0,-1026.0,3103.0,-487.0,11281.0,3319.0,14600.0,44033.0,
09/30/2016,45417.0,3980.0,3980.0,0.0,848.0,848.0,0.0,254.0,0.0,0.0,254.0,0.0,836.0,50.0,765.0,5918.0,31099.0,69089.0,-37990.0,0.0,8400.0,6197.0,,,,,2153.0,39499.0,,2676.0,1983.0,313.0,145.0,235.0,788.0,788.0,,,,0.0,298.0,,1830.0,224.0,3762.0,15090.0,15090.0,,,,10653.0,,,4343.0,4480.0,25743.0,29505.0,0.0,11899.0,57.0,11842.0,-1027.0,2246.0,-518.0,12600.0,3312.0,15912.0,45417.0,
12/31/2016,45564.0,3184.0,3184.0,0.0,1007.0,1007.0,0.0,313.0,0.0,0.0,313.0,0.0,762.0,32.0,678.0,5266.0,32168.0,69013.0,-36845.0,0.0,8130.0,5904.0,5000.0,904.0,,44.0,2150.0,40298.0,,1719.0,1617.0,,,102.0,42.0,0.0,,,,42.0,1567.0,0.0,1340.0,1315.0,3328.0,15281.0,15281.0,,,,11458.0,0.0,1212.0,4324.0,4582.0,26739.0,30067.0,0.0,11932.0,57.0,11875.0,-1033.0,1704.0,-391.0,12212.0,3285.0,15497.0,45564.0,
03/31/2017,44693.0,5831.0,5831.0,0.0,973.0,973.0,0.0,243.0,0.0,0.0,243.0,0.0,660.0,35.0,586.0,7707.0,29065.0,64485.0,-35420.0,0.0,7921.0,5739.0,,,,,2147.0,36986.0,,1875.0,1637.0,,,238.0,42.0,42.0,,,,,1845.0,,1271.0,1710.0,3762.0,15284.0,15284.0,,,,10568.0,,,3664.0,5633.0,25852.0,29614.0,0.0,11971.0,57.0,11914.0,-1054.0,1330.0,-391.0,11856.0,3223.0,15079.0,44693.0,
06/30/2017,44348.0,6008.0,6008.0,0.0,834.0,834.0,0.0,213.0,0.0,0.0,213.0,0.0,929.0,45.0,828.0,7984.0,28516.0,64316.0,-35800.0,0.0,7848.0,5714.0,,,,,2089.0,36364.0,,1821.0,1626.0,,,195.0,44.0,0.0,,,,44.0,1289.0,,1341.0,1198.0,3154.0,15436.0,15436.0,,,,11102.0,,,4232.0,5529.0,26538.0,29692.0,0.0,11998.0,57.0,11941.0,-1070.0,887.0,-343.0,11472.0,3184.0,14656.0,44348.0,
09/30/2017,43128.0,5251.0,5251.0,0.0,1009.0,1009.0,0.0,264.0,0.0,0.0,264.0,0.0,949.0,238.0,841.0,7473.0,27832.0,64855.0,-37023.0,0.0,7823.0,5671.0,,,,,1914.0,35655.0,,1770.0,1770.0,,,,149.0,0.0,,,,149.0,1764.0,,1652.0,1724.0,3683.0,15424.0,15424.0,,,,10099.0,,,3378.0,5069.0,25523.0,29206.0,0.0,12029.0,57.0,11972.0,-1070.0,160.0,-337.0,10782.0,3140.0,13922.0,43128.0,
12/31/2017,42086.0,4553.0,4553.0,0.0,1222.0,1222.0,0.0,316.0,0.0,0.0,316.0,0.0,671.0,42.0,605.0,6762.0,27451.0,65050.0,-37599.0,0.0,7873.0,5662.0,4789.0,873.0,1295.0,58.0,816.0,35324.0,,1954.0,1894.0,,,60.0,142.0,0.0,,,,142.0,1810.0,0.0,1185.0,1367.0,3906.0,15547.0,15547.0,,,,8843.0,0.0,1117.0,2234.0,4307.0,24390.0,28296.0,0.0,12057.0,57.0,12000.0,-2132.0,1109.0,-338.0,10696.0,3094.0,13790.0,42086.0,
03/31/2018,41076.0,3361.0,3361.0,0.0,1156.0,1156.0,0.0,309.0,0.0,0.0,309.0,0.0,704.0,48.0,650.0,5530.0,27758.0,,,0.0,7788.0,5654.0,,,,,2086.0,35546.0,,1958.0,2059.0,,,-101.0,761.0,761.0,,,,,2015.0,,1046.0,1512.0,4734.0,15643.0,15643.0,,,,8943.0,,,2267.0,5630.0,24586.0,29320.0,0.0,11758.0,57.0,11701.0,-3759.0,1152.0,-410.0,8741.0,3015.0,11756.0,41076.0,
06/30/2018,41081.0,2321.0,2321.0,0.0,1238.0,1238.0,0.0,349.0,0.0,0.0,349.0,0.0,724.0,96.0,668.0,4632.0,28502.0,63731.0,-35229.0,0.0,7947.0,5646.0,,,,,2205.0,36449.0,,1894.0,2246.0,,,-352.0,938.0,0.0,,,,938.0,2595.0,,1106.0,2043.0,5427.0,15355.0,15355.0,,,,8804.0,,,2317.0,5381.0,24159.0,29586.0,0.0,12363.0,57.0,12306.0,-4105.0,1054.0,-410.0,8902.0,2593.0,11495.0,41081.0,
09/30/2018,41145.0,1883.0,1883.0,0.0,1644.0,1644.0,0.0,318.0,0.0,0.0,318.0,0.0,626.0,96.0,570.0,4471.0,28744.0,65119.0,-36375.0,0.0,7930.0,5638.0,,,,,2196.0,36674.0,,2345.0,2144.0,,,201.0,938.0,0.0,,,,938.0,1834.0,,1106.0,1077.0,5117.0,15755.0,15755.0,,,,9036.0,,,2455.0,5475.0,24791.0,29908.0,0.0,12401.0,57.0,12344.0,-4608.0,1291.0,-383.0,8701.0,2536.0,11237.0,41145.0,
12/31/2018,40376.0,1295.0,1295.0,0.0,1491.0,1491.0,0.0,235.0,0.0,0.0,235.0,0.0,774.0,34.0,451.0,3795.0,28615.0,66520.0,-37905.0,0.0,7966.0,5630.0,4789.0,841.0,1034.0,63.0,1205.0,36581.0,,2158.0,2003.0,,,155.0,947.0,0.0,,,,947.0,1553.0,0.0,1156.0,1339.0,4658.0,15470.0,15470.0,,,,9305.0,0.0,907.0,2437.0,4805.0,24775.0,29433.0,0.0,12450.0,57.0,12393.0,-4864.0,1245.0,-335.0,8496.0,2447.0,10943.0,40376.0,
03/31/2019,41993.0,2026.0,2026.0,0.0,1553.0,1553.0,0.0,254.0,0.0,0.0,254.0,0.0,596.0,30.0,530.0,4429.0,28936.0,,,0.0,8628.0,5622.0,4789.0,833.0,,,2976.0,37564.0,,2109.0,1946.0,,,163.0,2266.0,2000.0,266.0,21.0,245.0,,1374.0,,1237.0,1262.0,5749.0,16209.0,15674.0,535.0,229.0,306.0,9502.0,,,2624.0,5641.0,25711.0,31460.0,0.0,13114.0,57.0,13057.0,-4881.0,1024.0,-329.0,8928.0,1605.0,10533.0,41993.0,
06/30/2019,41129.0,1394.0,1394.0,0.0,1195.0,1195.0,0.0,224.0,0.0,0.0,224.0,0.0,658.0,16.0,621.0,3471.0,29091.0,69089.0,-39998.0,0.0,8567.0,5614.0,4789.0,825.0,,,2937.0,37658.0,,1897.0,1729.0,,,168.0,280.0,0.0,280.0,31.0,249.0,,1615.0,,1426.0,1516.0,3792.0,18506.0,17968.0,538.0,230.0,308.0,9500.0,,,2555.0,5519.0,28006.0,31798.0,0.0,13193.0,58.0,13135.0,-4892.0,-149.0,-379.0,7773.0,1558.0,9331.0,41129.0,
