Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
09/24/1988,,,,,,,,,,,,,18.181157,18.181157,,,,,
12/31/1988,,,,,,,,,,,,,11.796546,11.796546,,,,,
04/01/1989,,,,,,,,,,,,,13.603465,13.603465,,,,,
07/01/1989,,,,,,,,,,,,,13.289721,13.289721,,,,,
09/30/1989,,,,,,,,,,,,,9.33296,9.33296,,,,,
12/31/1989,,,,,,,,,,,,,13.70988,13.70988,,,,,
03/31/1990,,,,,,,50.897693,30.351599,22.643459,,24.79359,16.073215,16.073217,16.073217,,35.171892,0.0,,
06/30/1990,,,,,,,51.565784,29.385387,22.454484,,27.077633,17.628092,17.628092,17.628092,,34.897957,0.0,,
09/29/1990,,,,,,,51.956805,31.050402,22.975759,,26.068087,16.981138,16.981138,16.981138,,34.85852,0.0,,
12/29/1990,,,,,,,48.790383,28.174749,19.669336,,22.787659,15.665799,15.6658,15.6658,,31.253147,0.0,,
03/30/1991,,21.389546,14.7415,20.033828,15.917794,,51.411395,32.638346,23.760172,27.951378,26.343291,17.427157,17.427157,17.427157,,33.845938,0.0,21.389546,
06/29/1991,,20.99122,14.610129,19.992981,16.478641,,52.899848,34.508246,25.775492,37.083173,27.924235,18.424648,18.424648,18.424648,,34.019149,0.0,20.99122,
09/28/1991,,20.416738,14.196153,19.297141,15.955757,,49.833334,29.27609,20.038933,3.073688,23.215316,16.984802,16.984802,16.984802,,26.837945,0.0,20.416738,
12/28/1991,,20.441813,14.031541,19.08029,15.667797,,51.942387,30.254868,20.730948,27.698996,22.455202,15.652757,15.652758,15.652758,,30.293402,0.0,20.441813,
03/28/1992,,18.883769,13.448737,17.778414,15.386175,,53.159734,31.572208,21.617009,,22.401756,14.828995,14.828996,14.828996,,33.804318,0.0,18.883769,
06/27/1992,,17.876626,12.397973,16.919458,14.703271,,53.733936,31.111706,21.410511,,23.199336,16.152242,16.152242,16.152242,,30.376273,0.0,17.876626,
09/26/1992,,17.548109,12.330945,16.601104,14.757831,,55.063399,31.757081,22.988823,37.681162,24.80488,16.881544,16.881544,16.881544,,31.94265,0.0,17.548109,
12/26/1992,,21.628401,14.833069,20.142361,17.954716,,60.97969,40.51506,32.921863,55.482326,33.958844,23.080105,23.080104,23.080104,,32.035066,4.867941,20.575543,
03/27/1993,,25.852016,18.364538,24.12594,22.507951,,64.510498,47.975278,40.461733,70.364259,41.656608,27.078333,27.078331,27.078331,,34.996309,3.828297,24.862324,
06/26/1993,,32.165107,21.853251,29.727146,28.179768,,64.060699,47.405424,39.659927,69.397681,41.019598,26.697391,26.697392,26.697392,,34.915523,3.661503,30.98738,
09/25/1993,,35.227398,23.922899,32.229559,30.791365,,62.805735,46.709244,38.823976,66.578804,40.155763,26.092308,26.092306,26.092306,,35.022258,3.564169,33.971834,
12/31/1993,,35.458708,23.620116,32.262629,29.589617,,60.845872,45.309085,35.958189,46.551858,38.261882,24.867341,24.867342,24.867342,,35.007533,3.598114,34.182863,
04/02/1994,,32.561397,22.515931,30.042363,28.372035,,57.744361,43.609023,34.849624,17.00597,36.503759,23.195489,23.195489,23.195489,,36.457261,3.403566,31.453148,
07/02/1994,,33.065747,22.399994,30.544117,28.822161,,58.267148,43.754513,35.090253,19.895391,36.425993,23.104693,23.104693,23.104693,,36.570862,3.28125,31.980777,
10/01/1994,,31.249737,21.153134,28.460996,26.614587,,55.536151,43.415997,33.880545,16.111954,36.255676,23.017813,23.017813,23.017813,,36.512524,3.793627,30.064238,
12/31/1994,,27.291704,18.187599,24.992704,22.305375,,37.329616,24.783147,16.047088,,18.122677,11.524164,11.524164,11.524164,,36.410256,7.795699,25.164125,
04/01/1995,,28.210921,19.078849,25.911857,23.550891,,54.765252,44.194546,35.619904,37.904125,39.808828,24.992972,24.992972,24.992972,,37.217514,2.812148,27.417588,
07/01/1995,,29.470913,20.166433,27.299997,24.801842,,53.646636,42.424242,34.052388,31.494662,35.927067,22.57319,22.57319,22.57319,,37.169407,4.040956,28.280007,
09/30/1995,,30.439092,20.288036,27.502895,25.112886,,51.858068,41.78854,33.301367,32.033639,35.555023,22.320786,22.320786,22.320786,,37.221848,2.414608,29.704107,
12/30/1995,,33.316205,22.771392,31.084401,27.604048,,47.838428,36.157205,27.729258,55.621302,29.257642,18.930131,18.930131,18.930131,,35.298507,4.72895,31.740698,
03/30/1996,,31.176881,21.558151,28.966486,27.2428,,47.868217,36.950904,28.100775,3.49586,29.62963,19.250646,19.250646,19.250646,,35.02907,3.914989,29.95631,
06/29/1996,,30.410167,21.470681,28.694109,27.014817,,53.473274,42.782947,32.785111,25.997249,34.64618,22.527591,22.527591,22.527591,,34.978139,4.26513,29.113134,
09/28/1996,,31.536987,21.610548,28.927328,27.39316,,57.195644,47.121743,37.47569,55.406797,39.24543,25.515364,25.515364,25.515364,,34.985134,3.372713,30.473335,
12/28/1996,,35.550807,25.010306,33.510929,31.175451,,62.857143,51.630435,43.571429,82.580645,45.636646,29.658385,29.658385,29.658385,,35.011909,1.274869,35.09758,
03/29/1997,,41.627512,28.835899,39.113914,36.908539,,64.221464,52.543424,44.4634,86.585366,47.689206,30.753722,30.753722,30.753722,,35.512195,2.067574,40.766832,
06/28/1997,,43.783957,30.823228,42.174819,39.494809,,60.687919,48.104027,39.228188,61.463779,42.785235,27.600671,27.600671,27.600671,,35.490196,2.492401,42.692685,
09/27/1997,,40.744772,29.465747,38.862443,36.275409,,57.692933,46.271324,37.189277,35.735439,39.642567,25.572705,25.572705,25.572705,,35.491803,3.113088,39.476352,
12/27/1997,,38.405176,26.399316,36.593221,33.855249,,58.644537,45.735362,36.77578,,39.864761,26.786538,26.786538,26.786538,,32.806476,3.270224,37.149241,
03/28/1998,,32.228052,22.537095,30.730593,28.718854,,54.190968,42.926179,32.427929,-206.040268,33.011165,21.213131,21.213131,21.213131,,35.739525,3.849175,30.987537,
06/27/1998,,29.443777,21.514048,28.543809,25.919059,,48.928632,38.468028,27.096339,-2218.181818,29.525898,19.773916,19.773916,19.773916,,33.028571,4.351536,28.162521,
09/26/1998,,27.533836,20.311368,26.696894,24.20081,,52.577626,42.697965,31.793196,,34.556529,23.161492,23.161492,23.161492,,32.975064,3.207184,26.650776,
12/26/1998,,28.440195,20.109029,27.495112,25.50694,,58.287365,47.136853,37.037037,38.572719,40.451799,27.107959,27.107959,27.107959,,32.987013,3.246124,27.516991,
03/27/1999,,29.340761,21.458577,28.41002,24.939145,,59.003238,48.275377,37.125158,62.704174,42.010418,28.143038,28.143038,28.143038,,33.009383,3.351676,28.357354,
