Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2002,714.611023,,,-638.547974,,,76.063049,,-25.132,,,,50.931,-19.889,20.313,25.813,-5.5,0.0,,-0.424,31.042,1.465,32.507,0.0,,,32.507,-3.471,29.035999,0.0,0.0,29.035999,29.035999,,52.176998,0.56,0.56,0.56,53.648998,0.54,0.54,0.54,
12/31/2002,669.781,,,-640.672,,,29.109,,-29.224,,,,-0.115,-12.445,24.804,25.704,-0.9,0.0,,-12.359,-12.56,44.575,32.015,0.0,,,32.015,-2.344,29.671,0.0,0.0,29.671,29.671,-44.6,52.342,0.57,0.57,0.02,53.879,0.55,0.55,0.0,
03/31/2003,681.294,,,-622.667,,,58.627,,-25.324,,,,33.303,-45.436,25.48,26.152,-0.672,0.0,,19.956,-12.133,12.246,0.113,10.144,,,-10.031,-1.05,-11.081,0.0,0.0,-11.081,-11.081,21.184,52.414,-0.21,-0.02,0.39,52.414,-0.21,-0.02,0.39,
06/30/2003,693.244995,,,-639.520996,,,53.723999,,-28.502001,,,,25.222,-54.645,27.392,28.892,-1.5,0.0,,27.253,-29.423,28.777,-0.646,0.0,,,-0.646,-0.658,-1.304,0.0,0.0,-1.304,-1.304,,52.751999,-0.02,-0.02,0.59,52.751999,-0.02,-0.02,0.59,
09/30/2003,701.955017,,,-640.221008,,,61.734009,,-22.59,,,,39.144001,-25.531,21.947001,22.347,-0.4,0.0,,3.584,13.613001,8.598,22.211,0.0,,,22.211,-0.693,21.518,0.0,0.0,21.518,21.518,,54.002998,0.4,0.4,0.4,55.226002,0.39,0.39,0.39,
12/31/2003,752.986023,,,-667.72699,,,85.259033,,-32.109001,,,,53.150002,-41.479,,21.149,-1.5,0.0,,21.83,11.671001,-1.913,9.758,0.0,,,9.758001,-0.634,9.124,0.0,0.0,9.124,9.124,,54.441002,0.41,0.41,0.41,55.685001,0.4,0.4,0.4,
03/31/2004,788.598,,,-711.404,,,77.194,,-40.829,,,,36.365,-19.839,20.428,21.328,-0.9,0.0,,-0.589,16.526,6.317,22.843,0.0,,,22.843,-0.263,22.58,0.0,0.0,22.58,22.58,,55.788,0.4,0.4,0.4,57.155,0.4,0.4,0.4,
06/30/2004,920.106995,,,-832.356995,,,87.75,,-32.144001,,,,55.605999,-30.105999,23.395,24.594999,-1.2,0.0,,6.711,25.5,16.371,41.870998,0.0,,,41.871,-0.39,41.480999,0.0,0.0,41.480999,41.480999,,63.964001,0.63,0.63,0.63,65.438004,0.63,0.63,0.63,
09/30/2004,918.989,,,-805.75,,,113.239,,-43.769,,,,69.47,-18.851,23.842,24.926,-1.084,0.0,,-4.991,50.619,-6.933,43.686,0.002,,,43.684,-0.247,43.437,0.0,0.0,43.437,43.437,,128.557174,0.34,0.34,0.34,131.558064,0.33,0.33,0.33,
12/31/2004,999.809021,,,-888.419983,,,111.389038,,-36.429001,,,,74.959999,-14.531,24.211,25.944,-1.733,0.0,,-9.68,60.428999,10.681,71.110001,2.839,,,68.270999,-0.382,67.889,0.0,0.0,67.889,67.889,,64.701744,1.05,1.12,1.14,66.440636,1.02,1.09,1.11,
03/31/2005,1082.611,,,-995.166,,,87.445,,-37.76,,,,49.685,6.935,24.183,25.556,-1.373,,,-31.118,56.62,-4.424,52.196,,,,52.196,-0.306,51.89,,,51.89,51.89,,130.346759,0.4,0.4,0.421,133.400653,0.39,0.39,0.4101,
06/30/2005,1108.786,,,-959.583,,,149.203,,-40.671,,,,108.532,-2.618,23.395,25.205,-1.81,0.0,,-20.777,105.914,-10.162,95.752,0.0,,,95.752,-0.498,95.254,0.0,0.0,95.254,95.254,,130.815073,0.73,0.73,0.73,133.810208,0.71,0.71,0.71,
09/30/2005,1223.51,,,-1064.662,,,158.848,,-64.403,,,,94.445,34.331,22.109,25.327,-3.218,0.0,,-56.44,128.776,-14.714,114.062,0.0,,,114.062,-0.722,113.34,0.0,0.0,113.34,113.34,,131.216197,0.86,0.86,0.86,134.260988,0.84,0.84,0.84,
12/31/2005,1229.546,,,-1089.698,,,139.848,,-5.71,,,,134.138,0.637,22.611,26.851,-4.24,0.0,,-23.248,134.775,28.34,163.115,0.0,,,163.115,-0.946,162.169,0.0,0.0,162.169,162.169,,131.538098,1.24,1.24,1.24,134.487662,1.2,1.2,1.2,
03/31/2006,1311.81,,,-1103.306,,,208.504,,-53.741,,,,154.763,-8.316,24.794,27.4,-2.606,0.0,,-16.478,146.447,-11.566,134.881,0.0,,,134.881,-4.659,130.222,0.0,0.0,130.222,130.222,,263.491072,0.49,0.49,0.46,269.358728,0.48,0.48,0.45,
06/30/2006,1316.388,,,-1145.009,,,171.379,,-52.407,,,,118.972,32.919,23.804,25.338,-1.534,,,-56.723,151.891,3.318,155.209,,,,155.209,-1.775,153.434,,,153.434,153.434,,263.95859,0.58,0.58,0.58,269.756666,0.57,0.57,0.57,
09/30/2006,1264.988,,,-1093.668,,,171.32,,-38.556,,,,132.764,15.734,24.506,26.392,-1.886,0.0,,-40.24,148.498,-2.657,145.841,0.0,,,145.841,-3.833,142.008,0.0,0.0,142.008,142.008,,263.444254,0.54,0.54,0.45,268.822681,0.53,0.53,0.45,
12/31/2006,1101.0,,,-930.0,,,171.0,0.0,-37.2,37.2,,0.0,133.8,-42.7,56.4,62.1,-5.7,0.0,-4.8,-8.9,91.1,92.4,183.5,7.0,,,176.5,-1.5,175.0,0.0,0.0,175.0,175.0,,268.1,0.65,0.68,0.68,268.1,0.65,0.68,0.68,
03/31/2007,1109.792,,,-934.261,,,175.531,,-31.722,,,,143.809,-51.147,54.722,57.484,-2.762,0.0,-2.153,-1.422,92.662,-10.995,81.667,-6.588,,,88.255,0.251,88.506,0.0,0.0,88.506,88.506,-1.8486,263.031869,0.34,0.311438,0.333,269.358728,0.33,0.305542,0.323,
06/30/2007,1068.8,,,-911.6,,,157.2,,-35.9,,,,121.3,0.2,57.1,58.6,-1.5,0.0,,-57.3,121.5,-17.0,104.5,-8.0,,,112.5,-4.8,107.7,0.0,0.0,107.7,107.7,,263.479042,0.41,0.38,0.21,268.712309,0.4,0.37,0.2,
09/30/2007,1198.5,,,-1074.4,,,124.1,,-8.4,,,,115.7,-57.2,57.2,58.7,-1.5,,,0.0,58.5,-6.7,51.8,22.7,,,29.1,3.2,32.3,0.0,0.0,32.3,32.3,,263.87133,0.12,0.21,0.14,268.94093,0.12,0.2,0.13,
12/31/2007,1168.008,,,-975.122,,,192.886,,-46.278,,,,146.608,-54.47,,60.216,-1.338,0.0,,-4.408,92.138,107.595,199.733,167.588,,,32.145,3.649,35.794,0.0,0.0,35.794,35.794,,270.5,0.13,0.75,0.7,270.5,0.13,0.75,0.7,
03/31/2008,1266.1,,,-1087.7,,,178.4,0.0,-50.9,50.9,,0.0,127.5,-3.0,58.4,59.5,-1.1,,-2.7,-52.7,124.5,-46.4,78.1,20.2,,,57.9,-0.9,57.0,0.0,0.0,57.0,57.0,-77.22975,269.204883,0.21,0.29,0.003119,271.458262,0.21,0.26,-0.0045,
06/30/2008,1526.9,,,-1137.0,,,389.9,0.0,-43.1,43.1,,0.0,346.8,-57.1,55.4,57.9,-2.5,,-3.7,5.4,289.7,-45.4,244.3,0.0,,0.0,235.8,-2.5,233.3,0.0,0.0,233.3,233.3,2.35,269.991967,0.86,0.89,0.8987,272.664395,0.85,0.88,0.8886,
09/30/2008,1889.6,,,-1334.6,,,555.0,0.0,-44.2,44.2,,0.0,510.8,-65.1,50.9,54.4,-3.5,,3.5,10.7,445.7,-62.5,383.2,0.0,,0.0,371.8,-2.3,369.5,0.0,0.0,369.5,369.5,,270.192203,1.36,1.4,1.38,272.617085,1.35,1.39,1.37,
12/31/2008,1893.9,,,-1446.8,,,447.1,0.0,-80.6,63.6,,17.0,366.5,-50.2,52.4,55.4,-3.0,,2.9,-5.1,316.3,-36.0,280.3,0.0,,0.0,293.6,-0.5,293.1,0.0,0.0,293.1,293.1,-6.63,267.2,1.09,1.04,1.015187,267.2,1.09,1.04,1.015187,
03/31/2009,1453.0,1280.0,173.0,-1177.0,1080.7,96.3,276.0,0.0,-42.8,46.1,,-3.3,233.2,-61.8,48.3,51.1,-2.8,,4.1,9.4,171.4,-30.2,141.2,-34.0,-34.0,0.0,175.2,-5.2,170.0,0.0,0.0,170.0,133.855,-2.145,265.3,0.64,0.51,0.504542,267.3,0.63,0.5,0.491975,
06/30/2009,1338.2,1206.5,131.7,-1071.1,969.9,101.2,267.1,0.0,-35.5,45.6,,-10.1,231.6,-63.2,47.0,48.2,-1.2,,6.6,9.6,168.4,-78.4,90.0,8.0,8.0,0.0,82.0,-2.8,79.2,0.0,0.0,79.2,80.635,-6.565,265.3,0.32,0.33,0.303939,267.1,0.29,0.32,0.295421,
09/30/2009,1667.0,1537.0,130.0,-1369.4,1261.4,108.0,297.6,0.0,-52.5,55.3,,-2.8,245.1,-74.9,50.1,52.3,-2.2,,12.0,12.8,170.2,-57.0,113.2,2.4,2.4,0.0,110.8,-4.0,106.8,0.0,0.0,106.8,107.38,-1.82,265.675383,0.4,0.41,0.404177,267.267395,0.4,0.41,0.40319,
12/31/2009,1554.2,1554.2,,-1257.2,1157.5,99.7,297.0,0.0,-52.9,59.9,,-7.0,244.1,-102.4,47.7,49.6,-1.9,,46.4,8.3,141.7,-28.2,113.5,18.5,18.5,0.0,95.0,-2.8,92.2,0.0,0.0,92.2,128.705,18.005,267.7,0.34,0.41,0.480781,267.7,0.34,0.41,0.477258,
03/31/2010,1515.6,1385.1,130.5,-1214.2,1108.7,105.5,301.4,0.0,-48.1,55.4,,-7.3,253.3,-60.1,49.0,50.0,-1.0,,1.6,9.5,193.2,-56.1,137.1,0.4,0.4,0.0,136.7,-3.0,133.7,0.0,0.0,133.7,129.355,-4.745,266.5,0.5,0.5,0.485385,268.2,0.5,0.5,0.482308,
06/30/2010,1661.4,1569.8,91.6,-1279.8,1174.7,105.1,381.6,0.0,-52.7,54.1,,-1.4,328.9,-60.8,56.3,57.9,-1.6,,-6.4,10.9,268.1,-53.4,214.7,0.5,0.5,0.0,214.2,-8.0,206.2,0.0,0.0,206.2,211.835,5.135,266.6,0.77,0.77,0.79458,268.3,0.76,0.76,0.779139,
09/30/2010,1864.7,1663.4,201.3,-1360.0,1243.3,116.7,504.7,0.0,-47.4,54.1,,-6.7,457.3,-72.0,59.4,62.2,-2.8,,2.7,9.9,385.3,-147.7,237.6,1.3,1.3,0.0,236.3,-12.2,224.1,0.0,0.0,224.1,226.505,1.105,267.1,0.84,0.84,0.848016,268.6,0.83,0.83,0.834114,
12/31/2010,1792.7,1792.7,,-1391.5,1279.0,112.5,401.2,0.0,-54.0,68.6,,-14.6,347.2,-68.7,47.8,52.0,-4.2,,3.8,17.1,278.5,-54.7,223.8,8.8,8.8,0.0,215.0,-5.0,210.0,0.0,0.0,210.0,209.31,-9.49,270.3,0.77,0.8,0.774362,270.3,0.77,0.8,0.764891,
03/31/2011,1743.1,1612.0,131.1,-1354.9,1247.2,107.7,388.2,0.0,-57.6,61.6,,-4.0,330.6,-63.2,46.9,51.0,-4.1,,3.0,13.3,267.4,-72.8,194.6,15.9,15.9,0.0,178.7,-2.2,176.5,0.0,0.0,176.5,189.8,-2.6,268.9,0.66,0.71,0.705839,272.8,0.65,0.7,0.690469,
06/30/2011,1980.5,1773.3,207.2,-1449.8,1345.7,104.1,530.7,0.0,-32.9,58.6,,-25.7,497.8,-63.9,45.4,48.9,-3.5,,2.8,15.7,433.9,-126.1,307.8,15.6,15.6,0.0,292.2,-7.4,284.8,0.0,0.0,284.8,284.865,-15.535,269.0,1.05,1.11,1.058978,270.5,1.05,1.1,1.042569,
09/30/2011,1980.6,1682.2,298.4,-1507.8,1399.4,108.4,472.8,0.0,-69.5,71.2,,-1.7,403.3,-72.9,55.1,59.2,-4.1,,3.2,14.6,330.4,-39.2,291.2,9.7,9.7,0.0,281.5,-7.4,274.1,0.0,0.0,274.1,296.93,13.13,269.2,1.01,1.05,1.103009,270.6,1.0,1.04,1.088522,
12/31/2011,2229.8,2229.8,,-1675.6,1518.9,156.7,554.2,0.0,-116.5,85.9,0.0,30.6,437.7,-91.8,72.3,79.5,-7.2,0.0,10.2,9.3,345.9,-124.4,221.5,27.5,27.5,0.0,194.0,28.4,222.4,0.0,0.0,222.4,248.47,-1.43,270.2,0.823094,0.92487,0.919578,270.2,0.823094,0.92487,0.919578,
03/31/2012,2020.7,1785.1,235.6,-1564.7,1421.8,142.9,456.0,0.0,-67.0,71.0,,-4.0,389.0,-131.6,93.9,102.0,-8.1,,22.7,15.0,257.4,-74.4,183.0,4.7,4.7,0.0,178.3,-5.6,172.7,0.0,0.0,172.7,174.8,-2.6,270.1,0.63,0.65,0.647168,270.9,0.63,0.65,0.640402,
06/30/2012,1981.1,1699.7,281.4,-1621.3,1466.0,155.3,359.8,0.0,-59.3,62.7,,-3.4,300.5,-124.2,100.4,106.9,-6.5,,6.6,17.2,176.3,38.2,214.5,6.7,6.7,0.0,207.8,-3.1,204.7,0.0,0.0,204.7,202.04,-9.36,269.2,0.75,0.78,0.75052,269.8,0.75,0.78,0.745308,
09/30/2012,2058.8,1797.2,261.6,-1673.8,1501.3,172.5,385.0,0.0,-76.2,68.7,,7.5,308.8,-136.6,94.3,99.4,-5.1,,21.2,21.1,172.2,-49.3,122.9,81.3,81.3,0.0,41.6,1.3,42.9,0.0,0.0,42.9,129.985,5.785,266.2,0.16,0.46,0.488298,266.8,0.16,0.46,0.481683,
12/31/2012,2016.9,2016.9,,-1736.3,1543.6,192.7,280.6,0.0,-979.8,66.4,,913.4,-699.2,-115.3,92.5,97.3,-4.8,0.0,9.1,13.7,-814.5,-176.8,-991.3,11.5,11.5,0.0,-1002.8,-3.2,-1006.0,0.0,0.0,-1006.0,-401.83,592.67,266.3,-3.78,-3.73,-1.508937,266.3,-3.78,-3.73,-1.508937,
03/31/2013,1748.0,1577.2,170.8,-1560.1,1389.4,170.7,187.9,0.0,-62.5,65.1,,-2.6,125.4,-132.0,95.4,101.3,-5.9,,17.6,19.0,-6.6,-3.7,-10.3,9.1,9.1,0.0,-19.4,-4.0,-23.4,0.0,0.0,-23.4,-15.405,-1.105,266.9,-0.09,-0.05,-0.057718,266.9,-0.09,-0.05,-0.057718,
06/30/2013,1725.3,1588.6,136.7,-1622.9,1437.2,185.7,102.4,0.0,-42.3,64.0,,-21.7,60.1,-143.4,109.7,110.8,-1.1,,15.4,18.3,-83.3,184.7,101.4,14.3,14.3,0.0,87.1,3.2,90.3,0.0,0.0,90.3,111.295,6.695,266.9,0.33,0.39,0.416991,267.5,0.33,0.39,0.415028,
09/30/2013,1797.6,1621.4,176.2,-1618.5,1432.1,186.4,179.1,0.0,-50.9,55.0,,-4.1,128.2,-122.8,106.8,111.0,-4.2,0.0,2.6,13.4,5.4,18.6,24.0,43.1,43.1,0.0,-19.1,-7.0,-26.1,0.0,0.0,-26.1,21.81,4.81,267.2,-0.1,0.06,0.081624,267.7,-0.1,0.06,0.077968,
12/31/2013,1742.8,1742.8,,-1674.9,1477.4,197.5,67.9,0.0,-599.7,65.0,0.0,534.7,-531.8,-118.0,97.6,102.1,-4.5,0.0,4.6,15.8,-649.8,248.7,-401.1,160.1,160.1,0.0,-561.2,-4.5,-565.7,0.0,0.0,-565.7,1.625,407.225,267.3,-2.12,-1.52,0.006079,267.3,-2.12,-1.52,0.003475,
03/31/2014,1626.8,1470.2,156.6,-1552.0,1394.8,157.2,74.8,0.0,-49.7,59.5,,-9.8,25.1,-121.9,99.7,103.3,-3.6,0.0,6.6,15.6,-96.8,52.5,-44.3,-0.2,-0.2,0.0,-44.1,-4.4,-48.5,0.0,0.0,-48.5,-57.749,-9.049,267.9,-0.18,-0.18,-0.215562,267.9,-0.18,-0.18,-0.215562,
06/30/2014,1758.0,1598.6,159.4,-1630.7,1467.6,163.1,127.3,0.0,-57.0,59.2,,-2.2,70.3,-138.3,100.8,105.2,-4.4,0.0,21.6,15.9,-68.0,-4.0,-72.0,-0.8,-0.8,0.0,-71.2,-2.1,-73.3,0.0,0.0,-73.3,-75.53,-1.43,268.0,-0.27,-0.28,-0.281828,268.0,-0.27,-0.28,-0.285336,
09/30/2014,1722.9,1550.5,172.4,-1616.9,1453.3,163.6,106.0,0.0,-39.0,52.9,,-13.9,67.0,-141.6,110.8,114.5,-3.7,0.0,15.8,15.0,-74.6,-79.4,-154.0,-5.0,-5.0,0.0,-149.0,-1.6,-150.6,0.0,0.0,-150.6,-157.745,-2.145,268.2,-0.56,-0.58,-0.588162,268.2,-0.56,-0.58,-0.588162,
12/31/2014,1684.5,1684.5,,-1573.0,1401.2,171.8,111.5,0.0,-254.9,55.5,,199.4,-143.4,-165.1,101.5,105.2,-3.7,0.0,63.6,0.0,-308.5,-170.3,-478.8,34.2,34.2,0.0,-513.0,-1.6,-514.6,0.0,0.0,-514.6,-316.935,163.465,268.2,-1.92,-1.79,-1.181711,268.2,-1.92,-1.79,-1.181711,
03/31/2015,1537.9,1418.7,119.2,-1469.1,1321.6,147.5,68.8,0.0,-49.3,49.4,,-0.1,19.5,-180.9,104.1,106.6,-2.5,0.0,3.1,73.7,-161.4,-3.0,-164.4,8.9,8.9,0.0,-173.3,-3.3,-176.6,0.0,0.0,-176.6,-129.29,38.41,270.1,-0.65,-0.62,-0.478675,270.1,-0.65,-0.62,-0.478675,
06/30/2015,1339.3,1226.8,112.5,-1345.9,1198.8,147.1,-6.6,0.0,-951.4,41.6,,909.8,-958.0,-142.3,116.2,118.9,-2.7,0.0,3.9,22.2,-1100.3,93.1,-1007.2,36.3,36.3,0.0,-1043.5,-1.8,-1045.3,0.0,0.0,-1045.3,-164.517,844.483,272.3,-3.84,-3.71,-0.604176,272.3,-3.84,-3.71,-0.608704,
09/30/2015,1418.9,1277.4,141.5,-1390.0,1254.0,136.0,28.9,0.0,-44.0,37.8,,6.2,-15.1,-122.4,117.1,118.5,-1.4,0.0,5.3,0.0,-137.5,-6.9,-144.4,157.5,157.5,0.0,-301.9,-2.8,-304.7,0.0,0.0,-304.7,-151.555,-4.355,272.998635,-1.115339,-0.538669,-0.555149,272.998635,-1.115339,-0.538669,-0.555149,
12/31/2015,1313.1,1313.1,,-1374.9,1233.3,141.6,-61.8,0.0,-405.4,47.6,,357.8,-467.2,-123.9,120.3,121.4,-1.1,0.0,3.6,0.0,-591.1,93.2,-497.9,-27.7,-27.7,0.0,-470.2,0.8,-469.4,0.0,0.0,-469.4,-135.395,361.705,18.2,-25.76,-27.28,-7.439286,18.2,-25.76,-27.28,-7.439286,
03/31/2016,1027.2,879.8,147.4,-1032.0,920.2,111.8,-4.8,0.0,-88.9,48.3,,40.6,-93.7,-133.8,124.8,126.2,-1.4,0.0,9.0,0.0,-227.5,65.8,-161.7,3.4,3.4,0.0,-165.1,0.0,-165.1,0.0,0.0,-165.1,-137.905,23.795,18.3,-9.03,-8.85,-7.535792,18.3,-9.03,-8.85,-7.549727,
06/30/2016,1040.2,905.3,134.9,-1112.1,996.2,115.9,-71.9,0.0,-130.5,34.2,,96.3,-202.4,-58.4,57.7,59.0,-1.3,0.0,0.7,0.0,-260.8,30.0,-230.8,3.0,3.0,0.0,-233.8,-1.7,-235.5,0.0,0.0,-235.5,-177.38,55.12,18.3,-12.87,-12.71,-9.692896,18.3,-12.87,-12.71,-9.697978,
09/30/2016,1207.1,1064.0,143.1,-1195.3,1077.5,117.8,11.8,0.0,-33.4,32.1,,1.3,-21.6,-86.9,57.2,58.5,-1.3,0.0,-0.6,30.3,-108.5,10.8,-97.7,38.1,38.1,0.0,-135.8,-1.8,-137.6,0.0,0.0,-137.6,-48.215,51.285,18.3,-7.53,-5.44,-2.634699,18.3,-7.53,-5.44,-2.637541,
12/31/2016,1440.8,1440.8,,-1250.8,1130.9,119.9,190.0,0.0,-263.7,38.8,,224.9,-73.7,-87.8,53.2,54.9,-1.7,0.0,-28.8,63.4,-161.5,-13.7,-175.2,13.1,13.1,0.0,-188.3,-4.4,-192.7,0.0,0.0,-192.7,1.75,181.35,18.3,-10.53,-9.82,0.095628,18.3,-10.53,-9.82,0.089836,
03/31/2017,1326.2,1081.4,244.8,-1084.7,964.8,119.9,241.5,0.0,-44.0,36.3,,7.7,197.5,-71.0,30.2,32.9,-2.7,,-15.0,55.8,126.5,-2.2,124.3,4.1,4.1,0.0,120.2,-4.8,115.4,0.0,-1.1,114.3,148.925,30.525,18.3,6.24,6.46,8.137978,18.4,6.21,6.44,8.098967,
06/30/2017,1258.3,1059.6,198.7,-1087.2,938.9,148.3,171.1,15.7,-34.2,34.7,,-0.5,152.6,-632.3,39.9,41.4,-1.5,0.0,-15.7,608.1,-479.7,261.3,-218.4,14.8,14.8,0.0,-233.2,-3.8,-237.0,-115.1,0.0,-352.1,28.62,365.92,93.093548,-3.782217,-3.623237,0.307433,93.093548,-3.782217,-3.623237,0.307433,
09/30/2017,1477.2,1264.2,213.0,-1244.9,1050.4,194.5,232.3,10.5,-33.3,33.7,,-0.4,209.5,-59.9,40.4,42.4,-2.0,,-3.4,22.9,149.6,84.1,233.7,3.7,3.7,0.0,230.0,-5.1,224.9,-23.5,-50.7,150.7,166.425,12.025,101.6,1.48,1.51,1.638041,103.1,1.47,1.49,1.606634,
12/31/2017,1517.1,1517.1,,-1283.4,1104.6,178.8,233.7,22.8,45.2,37.9,,-83.1,301.7,-5.3,33.8,35.9,-2.1,0.0,,-28.5,296.4,81.6,378.0,13.4,13.4,0.0,364.6,-6.3,358.3,-40.9,0.0,317.4,187.66,-143.14,106.5,2.980282,3.106103,1.762066,106.5,2.980282,3.106103,1.762066,
03/31/2018,1462.7,1462.7,,-1239.1,1069.5,169.6,223.6,22.0,-6.4,37.0,,-30.6,239.2,-20.8,29.1,36.3,-7.2,,,-8.3,218.4,-10.1,208.3,1.3,1.3,0.0,207.0,2.1,209.1,-102.5,-6.0,100.6,31.985,-69.915,120.9,0.83,0.84,0.264557,123.2,0.82,0.83,0.262508,
