Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2007,34454,40572.0,20951.0,95977.0,1285,1460,311,3056,-829.0,74.680828,87.94191,45.412377,208.035114,7.090745,8.349849,4.311784,19.752378,
06/30/2007,60756,47102.0,21249.0,129107.0,2470,2091,392,4953,845.0,128.445487,99.57929,44.92294,272.947718,11.253925,8.724774,3.935984,23.914682,
09/30/2007,34928,53239.0,22568.0,110735.0,1936,822,321,3079,-1313.0,73.166031,111.523315,47.274708,231.964054,6.365278,9.702275,4.112792,20.180345,
12/31/2007,40364,60719.0,22749.0,123832.0,1670,606,315,2591,-3997.0,84.748467,127.485933,47.76392,259.99832,7.014434,10.551715,3.953309,21.519458,
03/31/2008,45262,68158.0,23310.0,136730.0,3597,2230,408,6235,-2848.0,93.98451,141.527025,48.402168,283.913703,7.604234,11.450873,3.916192,22.9713,
06/30/2008,51286,59637.0,33799.0,144722.0,4107,2414,443,6964,2819.0,106.926028,124.337003,70.467434,301.730465,8.420323,9.791421,5.549244,23.760988,
09/30/2008,49977,49964.0,34771.0,134712.0,7455,2762,550,10767,-1456.0,106.431416,106.403731,74.048598,286.883745,8.030227,8.028138,5.58695,21.645315,
12/31/2008,10380,350299.0,55557.0,247546.0,4815,187098,9308,18786,-8633.0,10.47596,353.537403,56.070607,249.834484,0.792585,26.747753,4.242161,18.90185,
03/31/2009,12333,351350.0,61693.0,285252.0,6313,157898,8567,20570,-957.0,11.520031,328.189656,57.626311,266.448714,0.959102,27.323467,4.797685,22.183218,
06/30/2009,9515,329334.0,62207.0,313276.0,8693,100834,8747,21013,1302.0,7.838889,271.320295,51.24895,258.090985,0.740942,25.64555,4.844118,24.395098,
09/30/2009,9155,310174.0,52955.0,285645.0,7064,103755,7855,23466,-562.0,7.101083,240.586702,41.074587,221.560764,0.745142,25.24562,4.310103,23.249161,
12/31/2009,7771,283567.0,51983.0,277394.0,6527,81613,7942,22783,188.0,6.795268,247.962119,45.455976,242.564206,0.624856,22.801263,4.179887,22.3049,
03/31/2010,8387,269143.0,49347.0,262342.0,5320,76506,8378,18413,-612.0,7.098363,227.790003,41.764985,222.033956,0.68542,21.995456,4.032837,21.439651,
06/30/2010,9094,278541.0,47177.0,260416.0,5845,90058,8192,21785,-2017.0,7.491062,229.444472,38.861431,214.514242,0.741845,22.722052,3.848476,21.2435,
09/30/2010,8799,319172.0,48616.0,288643.0,5698,100833,7745,18908,-243.0,7.029921,255.000999,38.841529,230.609995,0.720766,26.144838,3.982359,23.644068,
12/31/2010,7781,300867.0,47931.0,293110.0,4863,80015,6375,21244,,6.084182,235.256355,37.478595,229.190939,0.618459,23.913863,3.809708,23.297312,
03/31/2011,9492,274103.0,47649.0,277131.0,6304,72518,5678,24707,719.0,7.034081,203.125023,35.310464,205.368934,0.762614,22.022213,3.828256,22.265491,
06/30/2011,9263,288397.0,48185.0,287284.0,6905,76531,5336,23690,42849.0,6.716407,209.110618,34.937933,208.303605,0.735314,22.893484,3.825014,22.805132,
09/30/2011,10283,,,,6104,108009,5083,26988,,7.384878,,,,0.788003,,,,
12/31/2011,10017,390839.0,53273.0,372986.0,5028,106784,4620,26442,-2201.0,7.069809,275.846761,37.599074,263.246452,0.762406,29.747227,4.054672,28.388414,
03/31/2012,13639,375861.0,55550.0,371407.0,5429,95774,4500,24505,1029.0,9.287772,255.95067,37.827973,252.917623,1.022568,28.179733,4.164795,27.8458,
06/30/2012,13598,368954.0,49977.0,363793.0,5214,96002,4333,27343,173.0,9.099487,246.896016,33.443525,243.442387,1.017659,27.612101,3.740222,27.225858,
09/30/2012,14215,364736.0,49759.0,364004.0,4690,92484,4090,27298,,9.108735,233.716735,31.884736,233.247682,1.034033,26.531754,3.619587,26.478506,
12/31/2012,13561,355327.0,51879.0,358659.0,5732,84670,3104,22390,2464.0,8.533708,223.601261,32.646576,225.698032,0.953008,24.970836,3.64583,25.204994,
03/31/2013,17598,374007.0,41797.0,373830.0,8964,77296,3197,23038,332.0,10.770219,228.897457,25.580342,228.789131,1.224947,26.033562,2.90937,26.021241,
06/30/2013,16008,368559.0,42459.0,368475.0,6292,77253,3636,23183,1196.0,9.774266,225.037093,25.924886,224.985804,1.111232,25.584372,2.947389,25.578541,
09/30/2013,19093,359330.0,43607.0,367463.0,8420,73747,2811,23603,,11.310148,212.85683,25.831541,217.674587,1.283084,24.147629,2.93047,24.694181,
12/31/2013,21194,351671.0,37171.0,353142.0,6649,76084,3677,22671,38.0,12.393572,205.645935,21.73641,206.506128,1.391137,23.083068,2.439839,23.179622,
03/31/2014,23657,344453.0,36008.0,356149.0,7188,65654,3130,22222,-435.0,13.405754,195.19179,20.404717,201.819583,1.529508,22.270087,2.328043,23.026275,
06/30/2014,29901,349907.0,34946.0,363880.0,8970,68939,2878,24213,,16.469934,192.734193,19.248798,200.430738,1.870129,21.884589,2.185663,22.758516,
09/30/2014,36719,335972.0,33473.0,357977.0,10531,62832,2277,28776,,20.066124,183.60129,18.292256,195.626537,2.243265,20.525459,2.044958,21.869805,
12/31/2014,55614,356030.0,32324.0,378099.0,10681,86958,2270,34866,-1953.0,30.019108,192.176485,17.447723,204.088804,3.296318,21.102388,1.915888,22.410448,
03/31/2015,54584,383756.0,30423.0,380634.0,14644,108265,2109,38241,516.0,28.733865,202.015119,16.01514,200.371649,3.141097,22.083664,1.750725,21.904005,
06/30/2015,62730,359621.0,29871.0,386736.0,11699,83309,2000,30629,616.0,32.898739,188.60318,15.665842,202.823638,3.645785,20.9007,1.736063,22.476588,
09/30/2015,57421,391101.0,28358.0,382738.0,13275,110365,1494,32848,-712.0,29.591895,201.553779,14.614287,197.24391,3.27883,22.332485,1.619287,21.854945,
12/31/2015,66232,357215.0,27664.0,384187.0,11095,83031,1498,29620,-2246.0,34.159399,184.234957,14.26781,198.145865,3.705013,19.98258,1.547522,21.491392,
03/31/2016,62735,384150.0,26801.0,373013.0,12292,116018,1554,32541,527.0,31.603897,193.522549,13.501491,187.912082,3.392581,20.77405,1.449344,20.171784,
06/30/2016,61371,418748.0,26357.0,384277.0,12248,134780,1628,32437,-870.0,30.28259,206.624856,13.005462,189.615664,3.248458,22.16495,1.395115,20.340349,
09/30/2016,69626,464952.0,25949.0,447941.0,13475,127373,1791,34822,-11.0,34.13742,227.964581,12.722717,219.624138,3.585044,23.940387,1.336114,23.06449,
12/31/2016,60573,422888.0,23463.0,436293.0,12590,89273,1708,30875,-2514.0,30.211425,210.919864,11.702419,217.60575,3.13831,21.90999,1.215627,22.604508,
03/31/2017,65208,401590.0,24291.0,423931.0,15614,84331,1779,32447,345.0,32.203231,198.326823,11.996207,209.360015,3.34132,20.577854,1.244694,21.722629,
06/30/2017,58099,343205.0,24151.0,402843.0,12116,37556,1904,28483,-624.0,28.18356,166.487181,11.71554,195.417303,3.008953,17.774621,1.250783,20.863279,
09/30/2017,48700,358445.0,24127.0,407949.0,13843,36984,2023,28599,-19.0,23.54659,173.30919,11.665474,197.244517,2.516875,18.524873,1.246913,21.0833,
12/31/2017,51601,364276.0,24876.0,416626.0,13937,36814,2022,27271,828.0,24.798754,175.066201,11.955075,200.224915,2.643823,18.664004,1.274544,21.346202,
03/31/2018,48372,359659.0,26301.0,409465.0,18130,35840,2007,31188,730.0,23.491817,174.668059,12.773056,198.856296,2.525441,18.777344,1.373142,21.377653,
06/30/2018,45638,361759.0,27132.0,410150.0,16877,35928,2095,30274,0.0,22.146951,175.552364,13.166464,199.035275,2.427941,19.245571,1.443422,21.819971,
09/30/2018,50410,354249.0,27893.0,409702.0,19305,35332,2027,32580,770.0,25.245519,177.409242,13.96892,205.180314,2.691431,18.913646,1.48923,21.874328,
12/31/2018,55874,350852.0,25322.0,408258.0,16277,33941,1551,28221,-722.0,28.352938,178.037815,12.849502,207.168157,2.947123,18.505994,1.335631,21.533924,
03/31/2019,56952,349437.0,25273.0,407951.0,17308,35840,1857,28981,979.0,28.657546,175.832398,12.717063,205.275923,3.016858,18.510355,1.33876,21.609955,
06/30/2019,58037,358863.0,24932.0,441832.0,11872,39897,2304,24356,22630.0,29.013133,179.398311,12.463694,220.875138,3.017436,18.657858,1.296254,22.971548,
09/30/2019,69070,371396.0,23398.0,463864.0,15060,44133,2085,94316,-1848.0,35.526911,191.031602,12.035018,238.593531,3.553075,19.105224,1.203632,23.861931,
12/31/2019,82518,346760.0,24296.0,428451.0,13527,40017,1818,26511,-4978.0,43.896289,184.462507,12.924504,227.918865,4.280967,17.989629,1.260457,22.227693,
