Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
03/31/1995,10.315534,21.191024,21.615757,13.584916,1.475255,,0.467266,,10.625,7502.185135,0.682885,152228.505142,8.141364,13.497689,
06/30/1995,12.096774,13.643696,13.77081,12.293274,1.749788,,0.531551,,13.125,9211.650352,0.799539,149580.003319,7.553458,12.189698,
09/29/1995,13.269639,12.381213,12.764819,12.289206,2.009475,,0.596663,,15.625,10968.812943,1.041911,163118.748428,7.878696,12.647699,
12/29/1995,9.375,12.651908,12.789977,11.260326,1.582903,,0.464445,,12.75,8740.788,0.767342,149738.788,6.960386,11.152896,
03/29/1996,9.521944,11.35674,12.535926,11.236159,1.829796,,0.513188,,15.1875,10512.179592,0.991809,171561.179592,7.683636,12.518312,
06/28/1996,9.070334,12.562344,13.22023,12.477804,1.866187,,0.517452,,16.28125,11001.175238,1.087933,180882.175238,7.887374,13.181837,
09/27/1996,8.829499,13.178473,13.237967,12.945413,1.801516,,0.482844,,16.3125,10807.292107,1.070983,182165.292107,7.685332,12.892838,
12/27/1996,10.746174,13.059524,13.181883,12.685223,2.203756,,0.571576,,21.0625,13824.16184,1.175724,186451.16184,7.501254,12.669101,
03/28/1997,10.749386,12.761604,13.860732,12.632772,2.22736,,0.554702,,21.875,14477.837412,1.075939,218109.837412,8.2346,13.862326,
06/27/1997,14.429929,14.344194,15.174643,13.843673,2.921185,,0.716052,,30.375,19989.666243,1.461553,242475.666243,8.508814,14.15503,
09/26/1997,15.902928,14.253106,14.37153,14.141522,3.305149,,0.806418,,36.65625,24365.555267,1.644321,263742.555267,8.609472,14.259437,
12/31/1997,15.227035,14.224953,14.359779,12.425585,3.092041,9.47821,0.76401,,36.46875,25088.821708,0.888855,246155.821708,7.574258,12.432112,
03/27/1998,17.34407,12.447105,15.658282,12.221429,3.409223,9.240675,0.849753,,42.40625,29237.496881,1.681282,327730.496881,9.572407,15.653174,
06/26/1998,18.939012,15.744325,15.892735,15.619034,3.520304,8.368174,0.92197,11.99024,46.96875,32619.14039,1.72588,338279.14039,9.566988,15.723675,
09/25/1998,16.203704,15.572129,15.954696,14.812584,2.007259,4.753101,0.521424,1.412933,26.25,18864.825296,0.910157,310032.825296,8.766409,14.824176,
12/25/1998,24.343221,14.90735,15.298493,11.726953,2.669136,5.965762,0.72435,2.728815,35.90625,26062.142442,0.750724,245856.142442,6.979196,11.737618,
03/26/1999,28.354633,11.841433,13.476672,11.63999,3.165229,6.380799,0.918806,1.760218,44.375,32647.574927,1.031323,272321.574927,7.850146,13.495965,
06/25/1999,21.238938,13.37663,14.033456,13.0983,2.410409,4.396743,0.767677,1.373659,36.0,26607.888474,0.764375,268839.888474,7.907521,14.032042,
09/24/1999,15.184471,14.06253,14.183756,13.471901,2.161124,3.826376,0.844154,2.474439,34.46875,25552.994428,0.711149,256477.994428,7.510337,13.471898,
12/31/1999,15.203011,13.638408,13.913722,12.285436,5.037029,8.307433,1.002308,,41.65625,32201.273181,0.789866,226731.273181,6.484706,12.282966,
03/31/2000,19.886364,12.548767,16.217286,12.078371,2.886872,4.407682,1.432498,,52.5,40727.08546,0.936599,314163.08546,8.395817,16.209849,
06/30/2000,24.364407,16.236772,16.626741,14.355518,2.945825,4.208871,1.80357,,57.5,46189.979227,0.87095,299033.979227,7.506061,14.355239,
09/29/2000,22.259696,15.624417,17.757667,13.561447,3.188735,4.32202,1.660949,,66.0,53466.401253,0.733784,310101.401253,7.350116,13.567615,
12/29/2000,22.767112,13.517614,13.88685,12.001788,3.099154,4.112958,1.622542,14.964964,68.1875,56814.587253,0.61481,304408.587253,6.784083,11.996398,
03/30/2001,16.813354,11.903209,12.390596,11.393557,2.380176,3.035735,1.127854,5.067297,55.4,46498.997014,0.446419,306665.997014,6.74006,11.424856,
06/29/2001,17.686567,11.670509,11.897024,11.300765,2.466865,3.091552,1.088426,8.362997,59.25,49997.39307,0.473294,309946.39307,6.923237,11.530744,
09/28/2001,13.809524,11.274662,11.782998,10.801176,1.665136,2.091415,0.787852,4.262791,40.6,34360.68534,0.288757,300873.68534,7.021556,11.78695,
12/28/2001,20.928571,12.054002,13.202803,11.746635,2.289718,2.890636,1.144038,9.5543,52.74,45208.917106,0.394758,297240.917106,7.672515,13.228345,
03/29/2002,24.396476,13.233389,16.001811,12.915047,2.33338,2.899524,1.3638,14.267354,55.38,47774.761413,0.413359,304289.761413,8.853354,16.01778,
06/28/2002,16.463415,15.526197,18.190704,15.232626,1.655814,2.072166,1.098355,2.172276,40.5,35046.044308,0.317208,304220.044308,9.687919,18.197155,
09/27/2002,13.031496,17.980849,19.54145,17.729387,1.31501,1.638724,0.96641,1.748136,33.1,28751.017931,0.261487,300226.017931,10.235094,19.54851,
12/27/2002,14.291045,19.846483,20.27172,19.278323,1.49068,1.858797,1.16859,1.777873,38.3,35512.565741,0.32164,303036.565741,10.725819,20.423006,
03/28/2003,13.514925,20.196353,21.608278,19.877746,1.450685,1.786346,1.141246,1.534851,36.22,33696.292409,0.305552,306820.292409,11.107823,21.616196,
06/27/2003,16.093426,22.049227,24.002183,21.554713,1.785758,2.198217,1.483894,3.391103,46.51,43633.474468,0.379464,333538.474468,12.097438,24.028418,
09/26/2003,16.464832,24.459438,24.9303,24.01358,1.978465,2.410314,1.738038,4.624112,53.84,50894.983909,0.447086,338713.983909,12.290503,24.958661,
12/26/2003,15.157895,25.175285,26.024104,24.908872,2.007328,2.438493,1.868764,5.70003,57.6,54651.502757,0.504556,355717.502757,12.816801,26.038907,
03/26/2004,13.68046,26.23912,27.434003,26.000577,1.935007,2.318425,1.883287,,59.51,57589.650978,0.528835,389135.650978,13.507433,27.423231,
06/25/2004,12.2,27.214057,28.301054,26.925646,1.748796,2.10655,1.726084,15.08095,54.29,51517.791026,0.474639,405097.791026,14.024989,28.255408,
09/24/2004,11.480638,28.051866,30.231135,27.776565,1.583294,1.900542,1.561654,,50.4,47017.504095,0.421455,454284.504095,15.340712,30.209104,
12/31/2004,13.584091,30.481716,30.862554,27.874836,1.80986,2.263614,1.671264,,59.77,55635.078834,0.487484,469767.078834,14.401198,27.872735,
04/01/2005,12.744875,27.777295,27.973204,23.167926,1.699854,2.108846,1.441589,,55.95,53079.649909,0.436489,445860.649909,12.668295,23.143558,
07/01/2005,12.315436,23.021134,23.2181,19.102409,1.637143,2.005253,1.267276,,55.05,51244.228986,0.430309,426714.228986,10.900862,19.066766,
09/30/2005,12.419028,19.227148,19.899819,19.114657,1.769891,2.168267,1.24915,,61.35,56546.234067,0.485371,518463.234067,11.793172,19.888877,
12/30/2005,13.125969,20.003394,20.152789,18.063861,1.890773,2.315093,1.260343,,67.73,62257.466498,0.538396,532503.466498,11.141172,18.064437,
03/31/2006,14.064286,18.29881,18.488924,17.442203,2.11788,2.622177,1.318714,,78.76,73517.970311,0.601527,551041.970311,10.435413,17.40444,
06/30/2006,11.422003,17.248954,17.489242,16.991348,1.8708,2.361233,1.054396,,69.56,62473.503753,0.49378,623535.503753,10.716799,17.34452,
09/29/2006,11.744745,17.416003,17.55697,15.773836,1.944696,2.076997,1.084739,,78.22,69089.224443,0.564607,628510.224443,9.964332,15.767548,
12/29/2006,12.34748,15.968969,16.109108,15.053531,2.251364,2.416802,1.183427,,93.1,80808.193078,0.605133,669356.193078,9.815902,15.02011,
03/30/2007,10.196005,14.977522,15.141405,14.677792,1.932871,2.14127,0.948063,,81.67,71568.105424,0.507154,745255.105424,10.107621,14.664891,
06/29/2007,9.856132,14.801248,14.870236,14.477805,1.919043,2.125186,0.876311,,83.58,72047.429618,0.519253,821040.429618,10.204711,14.464869,
09/28/2007,20.25,14.364417,14.536257,14.242402,1.800045,2.103831,0.77602,,71.28,60971.13,0.386091,797581.13,10.375579,14.477259,
12/28/2007,,14.419568,19.860361,14.166566,1.805683,2.215013,0.703987,,52.97,49717.246466,0.296697,788758.246466,12.584894,19.971091,
03/28/2008,,19.941066,24.181994,19.725267,1.539636,1.920242,0.632087,,39.93,39336.16104,0.213349,764693.16104,14.095986,24.199151,
06/27/2008,,24.699854,48.48229,23.98488,1.526231,2.007088,0.793179,,32.7,32221.7952,0.194001,746240.7952,20.23649,48.48238,
09/26/2008,,49.90436,124.925213,47.946473,1.471554,1.768052,0.899738,,27.36,43778.736,0.274668,653737.736,21.074717,125.285116,
12/26/2008,,121.516237,124.93696,119.276718,1.604746,2.08277,0.604255,0.647967,11.43,18290.890316,0.129694,432083.890316,25.786816,,
03/31/2009,,,,,,,,,11.64,,,,,,
