Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,82.988134,25.214141,18.626695,,15.309275,11.228323,11.228322,11.228322,,26.656729,0.0,,
06/30/1990,,,,,,,76.882067,23.994417,18.722958,,23.500349,15.556176,15.556175,15.556175,,33.804489,0.0,,
09/30/1990,,,,,,,79.661104,24.670234,19.811272,,28.196184,18.154837,18.154837,18.154837,,35.612432,0.0,,
12/31/1990,,,,,,,79.993202,-27.480432,-32.762516,,-25.785517,-30.688274,-30.688273,-30.688273,,,,,
03/31/1991,,11.717415,8.354195,10.594023,7.089556,,84.231423,41.032128,37.289751,50.167746,40.774848,26.423816,26.423814,26.423814,,35.195795,0.0,11.717415,
07/02/1991,,-8.660043,-5.078115,,,,82.547091,39.850115,36.355244,51.723757,-43.655674,-31.444746,-31.444747,-31.444747,,,,,
10/02/1991,,2.708614,1.756103,2.706297,,,82.087671,39.678088,36.064271,48.907556,42.640243,27.655918,27.655917,27.655917,,35.141274,0.0,2.708614,
12/31/1991,,23.29094,14.769243,20.849945,,,84.854689,41.326084,39.214976,94.470533,43.81618,28.548506,28.548507,28.548507,,34.844832,0.0,23.29094,
03/31/1992,,24.542503,16.190112,22.110347,,,83.58046,41.522693,38.619321,40.958491,43.900588,28.900292,28.900293,28.900293,,34.168783,0.0,24.542503,
06/30/1992,,46.116417,27.629161,41.68263,36.189039,,82.869499,42.076532,37.61434,39.482212,44.084965,27.814445,27.814446,27.814446,,36.907186,0.0,46.116417,
09/30/1992,,46.932638,28.615294,41.958291,35.971513,,83.068264,42.729442,39.586625,44.773372,48.268549,29.646706,29.646708,29.646708,,38.579661,0.0,46.932638,
12/31/1992,,48.823211,31.930553,43.667217,33.622574,,82.982009,44.217349,42.229386,48.164501,65.910654,42.245804,42.245805,42.245805,,35.904438,0.0,48.823211,
03/31/1993,,48.274286,32.337417,42.151041,32.742019,,83.592217,45.378945,41.49586,48.383923,42.700078,25.966743,28.783242,28.783242,,39.188066,0.0,48.274286,
06/30/1993,,47.863224,31.509978,40.945061,31.340658,,83.661909,43.00443,39.143881,44.750577,49.431256,30.572034,30.572035,30.572035,,38.152423,0.0,47.863224,
