Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,1060.610962,97.523003,0.0,869.651978,70.607002,22.829,0.0,4.159,181.287003,,38.964001,89.024002,1374.045044,,623.067017,155.923996,0.0,0.0,778.991028,0.0,112.299004,96.001999,54.393002,1041.685032,0.0,0.0,0.0,187.936996,144.423004,332.360001,1374.045033,
06/30/1990,,1066.859985,84.182999,0.0,890.492004,67.725998,24.459,0.0,3.313,188.423996,,39.848999,90.502998,1388.948975,,633.289978,156.673004,0.0,0.0,789.963013,0.0,114.453003,96.021004,44.41,1044.847019,0.0,0.0,0.0,188.602997,155.498993,344.10199,1388.949009,
09/30/1990,,1085.536987,138.095001,0.0,875.666016,45.411999,26.364,0.0,1.145,136.645004,,41.069,96.287003,1360.682983,,607.494019,162.246002,0.0,0.0,769.73999,0.0,116.974998,96.040001,49.014,1031.76899,0.0,0.0,0.0,188.987,139.927002,328.914001,1360.682991,
12/31/1990,,1120.857056,94.886002,0.0,962.752014,36.334,26.885,0.0,4.801,147.292007,,39.307999,96.077003,1408.334961,,642.866028,155.613007,0.0,0.0,798.479004,0.0,113.627998,96.060997,50.035999,1058.203999,0.0,0.0,0.0,189.348007,160.783005,350.131012,1408.335011,
03/31/1991,,1172.713989,115.32,0.0,997.669006,32.979,26.746,0.0,3.288,148.498993,,38.828999,99.531998,1462.862061,,657.828979,151.748001,0.0,0.0,809.577026,0.0,118.209999,96.081001,64.317001,1088.185028,0.0,0.0,0.0,190.934006,183.742996,374.677002,1462.86203,
06/30/1991,,1192.644043,67.931,0.0,1069.704956,28.538,26.469999,0.0,3.719,132.195999,,40.339001,100.745003,1469.642944,,666.429993,158.785995,0.0,0.0,825.216003,0.0,114.669998,106.042999,38.522999,1084.452,0.0,0.0,0.0,191.748001,193.442993,385.190994,1469.642994,
09/30/1991,,1247.581055,96.961998,0.0,1095.005981,29.038,26.575001,0.0,3.878,139.447998,,41.318001,96.696999,1528.921997,,673.633972,166.274994,0.0,0.0,839.908997,0.0,117.572998,106.066002,60.832001,1124.379997,0.0,0.0,0.0,191.753006,212.789001,404.542007,1528.922005,
12/31/1991,,1267.387939,89.918999,0.0,1120.295044,28.431,28.743,0.0,5.766,114.849998,,40.241001,97.730003,1525.974976,,680.109009,159.139999,0.0,0.0,839.249023,0.0,115.999001,106.089996,42.901001,1104.239021,0.0,0.0,0.0,191.768005,229.968002,421.736008,1525.975029,
03/31/1992,,1378.969971,126.361,0.0,1192.149048,31.429001,29.031,0.0,4.372,120.879997,,40.16,101.404999,1645.786987,,688.174988,157.792007,0.0,0.0,845.96698,0.0,117.389,204.917007,42.560001,1210.832989,0.0,0.0,0.0,191.832001,243.121994,434.953995,1645.786983,
06/30/1992,,1398.48999,99.157997,0.0,1239.447998,30.502001,29.382,0.0,3.821,126.889,,41.206001,109.475998,1679.881958,,700.325012,160.714996,0.0,0.0,861.039978,0.0,120.953003,204.944,43.277,1230.213982,0.0,0.0,0.0,191.852997,257.815002,449.667999,1679.881981,
09/30/1992,,1427.848999,1110.105957,0.0,256.718994,30.228001,30.796,0.0,5.584,153.600998,,42.757999,80.490997,1710.282959,,705.075012,165.945999,0.0,0.0,871.020996,0.0,119.564003,204.972,53.221001,1248.778,0.0,0.0,0.0,191.916,269.588989,461.50499,1710.28299,
12/31/1992,,1427.099976,1109.177979,0.0,254.410004,32.493999,31.018,0.0,7.928,349.790009,,42.023998,126.452003,1953.293945,,995.247009,206.378998,0.0,0.0,1201.625977,0.0,22.861,205.001007,49.41,1478.897984,0.0,0.0,0.0,192.942993,281.453003,474.395996,1953.29398,
03/31/1993,,1526.093994,1208.182007,0.0,246.367004,38.557999,32.987,0.0,9.949,353.819,,42.818001,128.643005,2061.322998,,1002.10498,216.884003,0.0,0.0,1218.989014,0.0,31.947001,254.725998,66.616997,1572.279009,0.0,0.0,0.0,192.964996,296.07901,489.044006,2061.323015,
06/30/1993,,1514.392944,1193.321045,0.0,249.134995,37.619999,34.317001,0.0,5.912,367.825012,,46.236,131.826004,2066.191895,,1009.39502,232.612,0.0,0.0,1242.006958,0.0,28.455,254.763,44.986,1570.210958,0.0,0.0,0.0,192.983002,302.997986,495.980988,2066.191946,
09/30/1993,,1440.159058,1130.525024,0.0,236.309006,39.247002,34.077999,0.0,8.946,372.882996,,47.359001,245.076996,2114.424072,,1007.721985,239.033997,0.0,0.0,1246.755981,0.0,37.716999,254.800995,66.889,1606.162975,0.0,0.0,0.0,193.095993,315.165009,508.261002,2114.423977,
12/31/1993,,1748.702026,1474.149048,0.0,231.078995,43.473999,,0.0,11.019,1350.47998,,58.084999,169.419006,3337.705078,,2016.348022,275.032013,0.0,0.0,2291.379883,0.0,39.325001,330.721985,77.981003,2739.407871,0.0,72.015999,0.0,193.610992,332.670013,598.297005,3337.704876,
03/31/1994,,1848.046021,1545.491943,0.0,221.731003,80.822998,,0.0,6.084,1362.573975,,62.224998,227.356003,3506.284912,,2047.494019,302.75,0.0,0.0,2350.243896,0.0,45.984001,330.790009,70.497002,2797.514908,150.0,66.736,0.0,188.688004,303.346008,708.770012,3506.28492,
06/30/1994,,1846.011963,1537.067993,0.0,213.014999,95.929001,,0.0,10.314,1374.093018,,65.896004,241.136002,3537.450928,,2072.491943,323.306,0.0,0.0,2395.798096,0.0,39.880001,330.859985,73.151001,2839.689083,150.0,63.962002,0.0,190.901993,292.89801,697.762005,3537.451088,
09/30/1994,,1862.045044,1536.753052,0.0,202.098999,123.193001,,0.0,5.737,1349.232056,,70.706001,263.878998,3551.599121,,2080.582031,344.997986,0.0,0.0,2425.580078,0.0,40.062,330.929993,88.266998,2884.839069,150.0,61.896999,0.0,190.925003,263.937988,666.759991,3551.59906,
12/31/1994,,1901.714966,1639.550049,0.0,192.826996,69.337997,,0.0,5.513,1346.687012,,72.026001,256.350006,3582.291016,,2070.885986,350.263,0.0,0.0,2421.148926,0.0,54.845001,331.002014,116.983002,2923.978943,149.970993,60.710999,0.0,190.953003,256.677002,658.311996,3582.290939,
03/31/1995,,1969.074951,1708.651978,0.0,188.108002,72.315002,,0.0,9.415,1342.956055,,74.785004,240.283005,3636.513916,,2079.416016,361.497009,0.0,0.0,2440.913086,0.0,60.029999,328.074005,110.879997,2939.897087,150.0,65.771004,0.0,190.923996,289.921997,696.616997,3636.514084,
06/30/1995,,2041.678955,1764.01001,0.0,185.906998,91.762001,,0.0,11.823,1364.331055,,81.403,237.397003,3736.633057,,2107.853027,389.154999,0.0,0.0,2497.008057,,59.342999,325.14801,115.087997,2996.587063,150.0,70.583,0.0,190.925003,328.537994,740.045998,3736.63306,
09/30/1995,,2150.803955,1899.297974,0.0,160.701004,90.805,,0.0,10.5,1372.198975,,90.341003,243.880997,3867.725098,,2148.448975,425.833008,0.0,0.0,2574.281982,0.0,59.256001,322.21701,153.981995,3109.736988,150.0,75.069,0.0,190.921997,341.997009,757.988006,3867.724994,
12/31/1995,,2588.345947,2156.64209,0.0,169.078003,262.626007,0.0,0.0,10.185,689.09198,77.015999,89.516998,164.528,3618.684082,,1660.02002,450.522003,0.0,0.0,2110.541992,0.0,65.797997,319.286987,183.442993,2679.069969,216.063995,9.799,0.0,336.003998,377.747009,939.614002,3618.683971,
03/31/1996,,2610.397949,2166.23291,0.0,191.098007,253.067001,0.0,0.0,15.262,711.968994,,96.964996,250.667007,3685.260986,,1694.493042,468.552002,0.0,0.0,2163.044922,0.0,71.097,389.898987,165.718994,2789.759903,189.703995,9.853,0.0,336.269989,359.674011,895.500995,3685.260898,
06/30/1996,,2572.762939,2191.416016,0.0,201.761002,179.585999,0.0,0.0,10.799,707.0,,106.726997,301.95401,3699.24292,,1722.005005,492.898987,0.0,0.0,2214.904053,0.0,75.827003,389.96701,142.003998,2822.702064,189.886993,10.102,0.0,336.377991,340.174011,876.540995,3699.243059,
09/30/1996,,2669.014893,2214.51001,0.0,194.658997,259.846008,0.0,0.0,10.424,734.768982,,114.003998,285.82901,3814.041016,,1761.948975,511.847992,0.0,0.0,2273.797119,0.0,68.913002,390.035004,177.886002,2910.631127,190.0,10.066,0.0,336.34201,367.002014,903.410024,3814.041151,
12/31/1996,,2938.189941,2372.447021,0.0,204.233994,361.509003,0.0,0.0,19.292,718.437012,116.303001,119.156998,161.884995,4073.263916,,1782.703003,514.213013,0.0,0.0,2296.916016,0.0,71.351997,390.104004,214.929001,2973.301018,139.651993,220.231003,0.0,336.786987,403.292999,1099.962982,4073.264,
03/31/1997,,2899.878906,2413.751953,0.0,200.552994,285.574005,0.0,0.0,26.063999,753.445984,116.612999,128.070999,166.677002,4090.75,,1809.661987,540.635986,0.0,0.0,2350.298096,0.0,73.5,390.183014,204.751007,3018.732117,112.158997,223.399994,0.0,336.882996,399.575989,1072.017975,4090.750092,
06/30/1997,,3079.679932,2430.466064,0.0,194.005997,455.208008,0.0,0.0,19.6,802.859985,117.503998,136.692001,176.285004,4332.621094,,1839.993042,577.10199,0.0,0.0,2417.094971,0.0,85.473,390.259003,325.342987,3218.16996,105.831001,229.548996,0.0,337.136993,441.93399,1114.450981,4332.620941,
09/30/1997,,3181.800049,2544.937988,0.0,185.75,451.112,0.0,0.0,10.444,805.323975,126.257004,144.535995,169.781006,4438.14209,,1869.456055,591.950989,0.0,0.0,2461.406982,0.0,83.684998,390.337006,352.808014,3288.237,98.093002,234.720001,0.0,337.19101,479.901001,1149.905014,4438.142014,
12/31/1997,,3321.322021,2740.937988,0.0,182.171997,398.212006,0.0,0.0,21.669001,801.219971,126.831001,145.737,182.505005,4599.28418,,1909.687988,589.383972,0.0,0.0,2499.072021,159.455994,95.139999,390.415009,275.608002,3419.691025,98.093002,232.300995,0.0,338.013,511.186005,1179.593002,4599.284027,
