Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,189.602997,136.548004,99.989998,,-0.712,28.436001,,-28.309,0.0,23.391001,,8.903,0.0,-35.813,7.315,-50.146,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,203.796005,117.763,99.82,,-0.934,22.691,,-28.811001,0.0,-4.442,,-3.935,0.0,-18.943001,-24.93,45.516998,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,296.122986,149.145004,99.908997,,-0.932,31.684999,,-20.045,0.0,-30.407,,-0.377,0.0,33.356998,20.087999,13.7,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,230.636002,111.002998,106.611,0.0,-0.682,17.641001,0.0,-39.678001,0.0,22.663,0.0,-8.595,0.0,-48.664001,19.499001,50.838001,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,214.552994,133.093002,103.421997,,-0.886,33.243,,-17.813999,0.0,15.635,,-4.746,0.0,17.577999,9.233,-74.205002,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,116.917999,135.524994,103.071999,,-1.188,35.529999,,-45.971001,0.0,-77.652,,-9.504,0.0,-54.276001,-19.811001,51.193001,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,364.346008,163.483002,103.142998,,-0.831,33.433998,,-13.85,0.0,23.08,,23.9,0.0,23.25,12.793,-4.056,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,254.100998,135.936005,102.615997,,-0.746,14.571,,-20.110001,0.0,9.751,,-3.584,0.0,14.651,-3.81,4.826,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,235.809006,156.104996,105.848,,-0.731,30.200001,,-8.092,0.0,3.637,,-16.634001,0.0,-8.195,33.972,-60.300999,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,241.570999,125.774002,105.891998,,-0.22,26.302999,,-12.989,0.0,2.127,,-12.115,0.0,-16.792,-47.630001,71.221001,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,291.81601,155.369995,105.957001,,-0.734,49.618999,,-34.860001,0.0,8.039,,20.613001,0.0,-4.758,2.11,-9.54,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,292.89801,150.798004,105.709999,,-1.074,26.056999,,-16.530001,0.0,-4.735,,13.375,0.0,-10.384,3.439,26.242001,,,0.0,,,,,,,,,,,,,0.0,,,292.89801,
03/31/1993,276.001007,135.203003,110.316002,,-0.76,30.368999,,-10.195,0.0,21.59,,5.963,0.0,-3.115,31.995001,-45.365002,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1993,233.412994,102.664001,108.580002,,-0.795,22.132999,,1.246,0.0,9.303,,6.726,0.0,-10.728,-57.238998,51.522999,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1993,325.415009,153.365005,105.862,,-0.99,25.753,,3.925,0.0,-14.316,,30.844,0.0,-8.626,46.012001,-16.414,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1993,304.516998,130.671005,107.753998,,-0.946,7.319,,35.101002,0.0,-5.844,,-9.694,0.0,24.063999,-27.267,43.359001,,,0.0,,,,,,,,,,,,,0.0,,,304.516998,
