Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
12/31/2015,-274.902,65.744,,,,193.919,,-28.857,-890.973,1070.295,43.454,-174.648,-33.262,0.0,0.0,0.0,0.0,-74.233,0.0,-67.153,-255.631,
03/31/2016,-346.0,220.4,,,,1133.0,0.0,-22.8,-851.5,1102.1,905.2,-14.5,-32.4,0.0,249.6,0.0,0.0,-245.8,0.0,14.1,772.5,
06/30/2016,22.2,169.3,,,,-387.4,0.0,-24.9,-1374.1,1076.6,-65.0,-462.9,-32.6,0.0,0.1,-250.0,7.9,-199.8,0.0,11.5,-828.1,
09/30/2016,233.705,144.4,,,,-114.335,,-19.302,-1157.525,1087.356,-24.864,-235.339,-30.034,0.0,24.975,0.0,0.0,-228.699,0.0,-1.581,-115.969,
12/31/2016,173.75,31.283,5.3,137.167,0.0,94.37,0.0,-18.499,-1292.52,1402.402,2.987,-346.911,-30.229,0.0,0.0,-123.1,0.0,-196.75,0.0,3.168,-78.791,
03/31/2017,24.2,143.8,,,,-58.8,,-14.8,-950.6,1058.7,-152.1,-122.9,-29.7,,,0.0,0.0,-105.1,,11.9,-157.5,
06/30/2017,-24.5,120.2,,,,62.5,,-16.3,-1171.1,1226.0,23.9,-64.3,-30.3,,0.0,0.0,,-113.5,,79.5,-26.3,
09/30/2017,366.7,-57.3,,,,-245.7,0.0,-12.3,-1092.2,820.0,38.8,23.6,-28.8,,175.9,0.0,0.0,-38.2,0.0,-85.3,144.6,
12/31/2017,310.9,312.9,1.9,-3.9,,,,,,,,,,,,,,,,,310.9,
03/31/2018,-75.7,106.0,,,,79.1,,-16.5,-1152.8,1251.8,-3.4,1341.8,-29.7,,,-350.0,1718.8,-7.0,,9.7,1345.2,
06/30/2018,248.0,67.0,,,,-1593.9,,-21.6,-1513.0,1151.9,-1211.2,257.6,-35.7,,404.9,-296.3,229.2,0.0,,-44.5,-1088.3,
09/30/2018,282.3,53.0,23.0,-334.6,540.9,-389.6,0.0,-20.8,-1899.5,917.6,613.1,160.2,-40.2,,415.0,,445.6,-80.3,,-579.9,52.9,
12/31/2018,22.3,25.0,-0.3,-2.4,,,,,,,,,,,,,,,,,22.3,
03/31/2019,246.7,165.7,21.9,-121.2,180.3,-447.2,,-32.4,-1417.0,1001.9,0.3,220.7,-42.1,0.0,418.5,-317.4,189.1,-50.0,0.0,22.6,20.2,
06/30/2019,479.0,144.1,25.7,-253.1,562.3,-162.4,,-25.4,-1309.7,1170.5,2.2,-100.4,-42.9,,,-2.8,1.1,-48.5,0.0,-7.3,216.2,
09/30/2019,442.2,-54.8,22.9,-23.4,497.5,-4.0,,-12.7,-1070.0,322.8,755.9,-179.3,-42.0,,,-270.7,547.7,-65.8,0.0,-348.5,258.9,
12/31/2019,245.5,127.6,41.0,21.7,55.2,-6.2,3.3,-39.8,-780.2,636.9,173.6,-121.5,-43.0,,,-18.1,0.0,-113.7,0.0,53.3,117.8,
03/31/2020,-123.7,154.7,29.3,-296.5,-11.2,181.9,,-21.6,-719.1,922.3,0.3,74.6,-42.7,200.0,0.0,-0.7,0.0,-56.6,0.0,-25.4,132.8,
06/30/2020,415.9,178.1,29.1,-12.3,221.0,-214.1,,-24.6,-665.6,663.6,-187.5,-64.2,-44.2,0.0,0.0,-0.5,0.0,-29.6,0.0,10.1,137.6,
