Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/31/1991,1369.285034,41.124,8.721,32.403,133.529999,,,552.317993,,,,,15.176,,,,742.14801,583.064026,852.280029,-269.216003,0.0,,44.073002,,,,44.073002,627.137028,,234.360001,234.360001,,,,133.356995,,,,,,118.701004,,,118.701004,486.417999,145.473007,,,,,21.201,,,,,,21.201,166.674007,653.092007,0.0,187.580002,,,0.0,,528.612976,716.192978,0.0,716.192978,1369.284985,
01/31/1992,1441.228027,30.813999,26.087999,4.726,115.738998,,,602.794983,,,,,20.73,,,,770.078003,612.955017,869.789978,-256.834991,11.35,,46.845001,,,,46.845001,671.150018,,307.813995,307.813995,,,,161.533005,,,,,,119.603989,,,119.603989,588.950989,113.650002,,,,,70.072998,,,,,,70.072998,183.723,772.673989,0.0,188.367996,,,0.0,,480.186005,668.554001,0.0,668.554001,1441.22799,
04/30/1992,1554.598999,39.707,26.080999,13.626,51.174,,,697.887024,,,,,49.282001,,,,838.049988,657.39502,922.560974,-265.165985,12.35,,46.804001,,,,46.804001,716.549021,,311.138,311.138,,,,254.046005,,,,,,144.354996,,,144.354996,709.539001,88.035004,,,,,69.517998,,,,,,69.517998,157.553001,867.092003,0.0,206.871002,,,0.0,,480.635986,687.506989,0.0,687.506989,1554.598991,
07/31/1992,1579.422974,43.928001,24.329,19.599001,62.132999,,,660.596985,,,,,61.522999,,,,828.18103,680.195007,951.08197,-270.886993,17.492001,,53.555,,,,53.555,751.242008,,266.17099,266.17099,,,,189.339996,,,,,,140.712036,,,140.712036,596.223022,208.585999,,,,,61.972,,,,,,61.972,270.557999,866.781021,0.0,207.399994,,,0.0,,505.242004,712.641998,0.0,712.641998,1579.423019,
10/31/1992,1603.887939,42.650999,23.636,19.014999,35.851002,,,660.007019,,,,,63.992001,,,,802.500977,730.114014,1010.28302,-280.169006,18.855,,52.417999,,,,52.417999,801.387012,,274.312988,274.312988,,,,158.660995,,,,,,139.651993,,,139.651993,572.625977,242.626007,,,,,62.118999,,,,,,62.118999,304.745007,877.370983,0.0,207.481995,,,0.0,,519.034973,726.516968,0.0,726.516968,1603.887951,
01/31/1993,1608.876953,54.849001,48.949001,5.9,53.287998,,,594.195007,,,,,43.222,,,,745.554016,787.197021,1067.939941,-280.743011,23.27,,52.855999,,,,52.855999,863.32302,,330.584015,330.584015,,,,24.914,,,,,,144.135988,,,144.135988,499.634003,313.562012,,,,,62.460999,,,,,,62.460999,376.023011,875.657014,0.0,207.699997,,,0.0,,525.52002,733.220017,0.0,733.220017,1608.877031,
04/30/1993,1761.803955,56.195999,27.094,29.101999,66.892998,,,691.39502,,,,,56.877998,,,,871.362,818.195007,,,26.368,,45.879002,,,,45.879002,890.442009,,353.572998,353.572998,,,,92.272003,,,,,,147.178986,,,147.178986,593.023987,344.53299,,,,,59.846001,,,,,,59.846001,404.37899,997.402977,0.0,215.292007,,,0.0,,549.109009,764.401016,0.0,764.401016,1761.803993,
07/31/1993,2011.130981,238.376999,238.376999,0.0,76.413002,,,741.656006,,,,,0.0,,,,1056.446045,870.179993,,,,,84.504997,,,,84.504997,954.68499,,345.041992,345.041992,,,,41.176998,,,,,,172.671024,,,172.671024,558.890015,580.958008,,,,,56.569,,,,,,56.569,637.527008,1196.417023,0.0,,,,0.0,,814.713989,814.713989,0.0,814.713989,2011.131012,
10/31/1993,2091.072021,152.404999,152.404999,0.0,74.570999,,,829.250977,,,,,0.0,,,,1056.227051,931.479004,,,,,103.365997,,,,103.365997,1034.845001,,387.528015,387.528015,,,,58.91,,,,,,168.872959,,,168.872959,615.310974,572.812012,,,,,49.924999,,,,,,49.924999,622.737011,1238.047985,0.0,,,,0.0,,853.023987,853.023987,0.0,853.023987,2091.071972,
01/31/1994,2201.647949,108.467998,73.252998,35.215,53.300999,,,853.70697,,,,,68.431,,,,1083.906982,1020.234009,1317.021973,-296.787994,40.408001,,57.098999,,,,57.098999,1117.741009,,467.278015,467.278015,,,,51.827999,,,,,,162.070011,,,162.070011,681.176025,592.333008,,,,,54.470001,,,,,,54.470001,646.803009,1327.979034,0.0,276.904999,,,0.0,,596.763977,873.668976,0.0,873.668976,2201.64801,
04/30/1994,2385.676025,53.001999,53.001999,0.0,75.158997,,,946.223999,,,,,127.653999,,,,1202.03894,1081.78894,1393.557983,-311.769012,0.0,,101.848,,,,101.848,1183.63694,,561.213013,561.213013,,,,52.633999,,,,,,185.157993,,,185.157993,799.005005,605.708984,,,,,52.710999,,,,,,52.710999,658.419983,1457.424988,0.0,,,,0.0,,928.250977,928.250977,0.0,928.250977,2385.675964,
07/30/1994,2769.773926,431.731995,246.181,185.550995,97.661003,,,941.713989,,,,,38.819,,,,1509.926025,1159.407959,1490.829956,-331.421997,42.446999,,57.993,,,,57.993,1259.847958,,516.140991,516.140991,,,,35.868,,,,,,215.720013,,,215.720013,767.729004,628.856018,,,,,52.485001,,,,,,52.485001,681.341019,1449.070023,0.0,616.924988,,,0.0,,703.778992,1320.703979,0.0,1320.703979,2769.774002,
10/31/1994,2897.325928,320.081009,73.772003,246.309006,165.925995,,,1040.015015,,,,,41.493999,,,,1567.515991,1223.383057,,,0.0,,106.427002,,,,106.427002,1329.810059,,597.130981,597.130981,,,,27.93,,,,,,213.150993,,,213.150993,838.211975,628.288025,,,,,52.105999,,,,,,52.105999,680.394024,1518.605999,0.0,628.502991,,,0.0,,750.21698,1378.719971,0.0,1378.719971,2897.32597,
01/31/1995,3105.991943,268.473999,150.319,118.154999,109.213997,,,1132.281982,,,,,47.198002,,,,1557.167969,1397.713013,1742.151001,-344.437988,83.459,,67.652,,,,67.652,1548.824013,,675.435974,675.435974,,,,28.816,,,,,,241.640055,,,241.640055,945.892029,681.184021,,,,,59.026001,,,,,,59.026001,740.210022,1686.102051,0.0,634.60199,,,0.0,,785.288025,1419.890015,0.0,1419.890015,3105.992066,
04/30/1995,3218.663086,191.963005,141.533005,50.43,144.727997,,,1261.074951,,,,,46.021999,,,,1643.787964,1460.003052,,,45.410999,,69.460999,,,,69.460999,1574.87505,,691.755005,691.755005,,,,32.044998,,,,,,267.358994,,,267.358994,991.158997,690.27301,,,,,52.415001,,,,,,52.415001,742.688011,1733.847008,0.0,646.830994,,,0.0,,837.984985,1484.815979,0.0,1484.815979,3218.662987,
07/31/1995,3253.938965,215.880997,93.320999,122.559998,146.932007,,,1165.655029,,,,,55.641998,,,,1584.109985,1567.56897,,,42.460999,,59.799,,,,59.799,1669.828968,,597.254028,597.254028,,,,32.597,,,,,,268.725998,,,268.725998,898.577026,714.922974,,,,,62.006001,,,,,,62.006001,776.928974,1675.506001,0.0,662.08197,,,0.0,,916.351013,1578.432983,0.0,1578.432983,3253.938984,
10/31/1995,3523.5979,143.084999,47.179001,95.905998,144.317001,,,1364.543945,,,,,53.556,,,,1705.501953,1723.43396,,,42.640999,,52.021,,,,52.021,1818.095959,,713.945007,713.945007,,,,105.488998,,,,,,262.760941,,,262.760941,1082.194946,748.885986,,,,,65.771004,,,,,,65.771004,814.65699,1896.851936,0.0,673.960022,,,0.0,,952.786011,1626.746033,0.0,1626.746033,3523.597969,
01/31/1996,3556.385986,171.297001,63.868,107.429001,113.483002,,,1267.077026,,,,,51.827,,,,1603.68396,1858.274048,2317.895996,-459.622009,41.058998,,53.368999,,,,53.368999,1952.702045,,655.398987,655.398987,,,,30.743999,,,,,,263.788044,,,263.788044,949.93103,866.182983,,,,,83.556999,,,,,,83.556999,949.739982,1899.671012,0.0,677.286987,,,0.0,,979.427979,1656.714966,0.0,1656.714966,3556.385978,
04/30/1996,3903.052002,192.599998,108.359001,84.240997,135.063004,,,1451.822998,,,,,53.653999,,,,1833.140015,1984.703979,,,28.277,,56.931,,,,56.931,2069.91198,,842.710999,842.710999,,,,68.679001,,,,,,298.865982,,,298.865982,1210.255981,897.978027,,,,,87.336998,,,,,,87.336998,985.315025,2195.571007,0.0,688.338013,,,0.0,,1019.143005,1707.481018,0.0,1707.481018,3903.052025,
07/31/1996,4031.725098,162.114002,104.966003,57.147999,143.279007,,,1452.714966,,,,,67.989998,,,,1826.098022,2124.568115,,,24.016001,,57.042999,,,,57.042999,2205.627115,,773.174988,773.174988,,,,34.826,,,,,,350.617054,,,350.617054,1158.618042,693.648987,,,,,91.808998,,,,,,91.808998,785.457985,1944.076027,0.0,961.905029,,,0.0,,1125.744019,2087.649048,0.0,2087.649048,4031.725075,
10/31/1996,4239.813965,78.095001,36.389,41.706001,143.742004,,,1572.956055,,,,,70.033997,,,,1864.827026,2301.583984,,,23.191999,,50.210999,,,,50.210999,2374.986982,,833.004028,833.004028,,,,77.572998,,,,,,322.787964,,,322.787964,1233.36499,740.76001,,,,,94.852997,,,,,,94.852997,835.613007,2068.977997,0.0,978.002014,,,0.0,,1192.833984,2170.835999,0.0,2170.835999,4239.813995,
01/31/1997,4434.954102,70.490002,40.387001,30.103001,117.561996,,,1605.880005,,,,,57.534,,,,1851.465942,2494.395996,3104.103027,-609.70697,35.615002,,53.477001,,,,53.477001,2583.487999,,914.166992,914.166992,,,,103.471001,,,,,,330.893013,,,330.893013,1348.531006,767.338013,,,,,101.609001,,,,,,101.609001,868.947014,2217.47802,0.0,990.362976,,,0.0,,1227.113037,2217.476013,0.0,2217.476013,4434.954033,
05/02/1997,4749.326172,67.481001,47.872002,19.608999,147.871002,,,1819.125,,,,,54.848,,,,2089.324951,2583.0271,,,30.518999,,46.455002,,,,46.455002,2660.001101,,1016.172974,1016.172974,,,,164.001999,,,,,,388.53804,,,388.53804,1568.713013,788.637024,,,,,103.370003,,,,,,103.370003,892.007027,2460.720039,0.0,998.817993,,,0.0,,1289.787964,2288.605957,0.0,2288.605957,4749.325996,
08/01/1997,4935.820801,171.499004,35.673,135.826004,149.546997,,,1748.93103,,,,,66.063004,,,,2136.040039,2719.710938,,,30.327999,,49.742001,,,,49.742001,2799.780937,,966.432007,966.432007,,,,96.125,,,,,,400.281006,,,400.281006,1462.838013,934.328979,,,,,105.708,,,,,,105.708,1040.03698,2502.874992,0.0,1024.503052,,,0.0,,1408.442993,2432.946045,0.0,2432.946045,4935.821037,
10/31/1997,5173.452148,110.220999,28.539,81.681999,144.634995,,,1907.187988,,,,,65.039001,,,,2227.083008,2867.989014,,,34.757999,,43.622002,,,,43.622002,2946.369015,,990.734985,990.734985,,,,97.106003,,,,,,389.709061,,,389.709061,1477.550049,1049.897949,,,,,110.205002,,,,,,110.205002,1160.102951,2637.653,0.0,1047.0,,,0.0,,1488.79895,2535.79895,0.0,2535.79895,5173.45195,
01/30/1998,5219.276855,211.300997,195.145996,16.155001,118.407997,,,1714.592041,0.0,0.0,1714.592041,,65.301003,,,,2109.602051,3005.198975,3794.993896,-789.794983,35.160999,,69.315002,,,,69.315002,3109.674976,,969.776978,969.776978,,,,110.582001,,,,,,368.960967,,,368.960967,1449.319946,1045.569946,,,,,123.778,,,,,,123.778,1169.347946,2618.667892,0.0,1067.982056,,,0.0,,1532.626953,2600.609009,0.0,2600.609009,5219.276901,
05/01/1998,6115.862793,651.187006,623.406006,27.781,150.218994,,,2033.142944,0.0,0.0,2033.142944,,87.213997,,,,2921.762939,3097.25293,3944.153076,-846.900024,39.139,,57.708,,,,57.708,3194.09993,,1338.833008,1338.833008,,,,115.720001,,,,,,495.177948,,,495.177948,1949.730957,1331.177002,,,,,122.203003,,,,,,122.203003,1453.380005,3403.110962,0.0,1090.616943,,,0.0,,1622.13501,2712.751953,0.0,2712.751953,6115.862915,
07/31/1998,6846.039062,647.010017,603.330017,43.68,159.613007,,,2182.042969,0.0,0.0,2182.042969,0.0,138.473007,,,,3127.138916,3602.044922,4502.044922,-900.0,36.775002,,80.080002,,,,80.080002,3718.899925,,1287.85498,1287.85498,,,,141.994995,,,,,,517.106079,,,517.106079,1946.956055,1495.494995,,,,,142.882004,,,,,,142.882004,1638.376999,3585.333054,0.0,1395.204956,,,0.0,,1865.500977,3260.705933,0.0,3260.705933,6846.038986,
10/30/1998,7101.008789,388.369991,352.179993,36.189999,159.876999,,,2489.037109,0.0,0.0,2489.037109,0.0,96.059998,,,,3133.343994,3844.820068,4844.819824,-1000.0,34.064999,,88.779999,0.0,,,88.779999,3967.665066,,1359.410034,1359.410034,,,,160.557999,,,,,,529.767075,,,529.767075,2049.735107,1471.921997,,,,,147.645004,,,,,,147.645004,1619.567001,3669.302109,0.0,1418.098022,,,0.0,,2013.609009,3431.707031,0.0,3431.707031,7101.00914,
01/29/1999,6344.650879,243.052,222.709,20.343,143.927994,,,2104.844971,0.0,0.0,2104.844971,,93.858002,,,,2585.683105,3636.916992,4608.76123,-971.843994,28.716,,93.334999,0.0,,,93.334999,3758.967991,,1133.177002,1133.177002,,,,224.968002,,,,,,407.19899,,,407.19899,1765.343994,1364.277954,,,,,160.263,,,,,,160.263,1524.540955,3289.884949,0.0,1159.537964,,,0.0,,1976.41394,3135.951904,0.0,3135.951904,6425.836853,
04/30/1999,8588.015625,1065.619959,1047.631958,17.988001,171.412003,,,2775.793945,0.0,0.0,2775.793945,0.0,138.735992,,,,4151.562012,4289.22998,5389.22998,-1100.0,33.013,,114.210999,0.0,,,114.210999,4436.453979,,1715.44104,1715.44104,,,,224.654999,,,,,,658.610992,,,658.610992,2598.707031,1722.31604,,,,,175.352997,,,,,,175.352997,1897.669037,4496.376068,0.0,1889.374023,,,0.0,,2202.266113,4091.640136,0.0,4091.640136,8588.016204,
07/30/1999,8640.932617,1025.050022,973.684021,51.366001,181.651001,,,2628.462891,0.0,0.0,2628.462891,0.0,117.166,,,,3952.330078,4535.999023,5635.999023,-1100.0,33.202,,119.402,0.0,,,119.402,4688.603024,,1472.208984,1472.208984,,,,210.692001,,,,,,662.932022,,,662.932022,2345.833008,1747.141968,,,,,177.630997,,,,,,177.630997,1924.772964,4270.605972,0.0,1922.503052,,,0.0,,2447.823975,4370.327026,0.0,4370.327026,8640.932999,
10/29/1999,8859.757812,705.094025,623.426025,81.667999,177.705002,,,2820.0,0.0,0.0,2820.0,0.0,174.406998,,,,3877.206055,4851.438965,6051.438965,-1200.0,32.403999,,98.709,0.0,,,98.709,4982.551964,,1549.447021,1549.447021,,,,191.464996,,,,,,650.562103,,,650.562103,2391.474121,1733.312012,,,,,189.306,,,,,,189.306,1922.618011,4314.092133,0.0,1937.095947,,,0.0,,2608.570068,4545.666016,0.0,4545.666016,8859.758148,
01/28/2000,9012.323242,568.792007,491.122009,77.669998,147.901001,,,2812.361084,0.0,0.0,2812.361084,0.0,164.102005,,,,3693.156006,5177.222168,6447.324219,-1270.102051,31.114,,110.831001,0.0,0.0,0.0,110.831001,5319.16717,,1566.946045,1566.946045,,,,152.382996,137.070995,15.312,15.312,,,666.625061,,,666.625061,2385.954102,1726.578979,1256.074982,470.503998,470.503998,,204.319,,,,,,204.319,1930.89798,4316.852081,0.0,1946.795044,,,0.0,,2748.676025,4695.471069,0.0,4695.471069,9012.323151,
04/28/2000,9935.246094,537.996998,522.934998,15.062,175.546005,,,3338.322021,0.0,0.0,3338.322021,0.0,213.227997,,,,4265.092773,5548.147949,6848.147949,-1300.0,33.028,,88.976997,0.0,0.0,0.0,88.976997,5670.152946,,2204.306885,2204.306885,,,,131.074005,,,,,,783.37619,,,783.37619,3118.75708,1732.202026,,,,,207.324997,,,,,,207.324997,1939.527023,5058.284103,0.0,1951.754028,,,0.0,,2925.208008,4876.962036,0.0,4876.962036,9935.24614,
07/28/2000,10249.339844,581.504971,570.232971,11.272,183.748993,,,3167.436035,0.0,0.0,3167.436035,0.0,251.367004,,,,4184.057129,5932.791992,7332.791992,-1400.0,37.5,,94.991997,0.0,0.0,0.0,94.991997,6065.283989,,1698.233032,1698.233032,,,,141.904999,,,,,,825.414948,,,825.414948,2665.552979,2217.006104,,,,,214.845993,,,,,,214.845993,2431.852097,5097.405076,0.0,1957.713013,,,0.0,,3194.2229,5151.935913,0.0,5151.935913,10249.340989,
10/27/2000,10674.75,139.452003,128.746002,10.706,173.783997,,,3500.201904,0.0,0.0,3500.201904,0.0,279.151001,,,,4092.589111,6439.166992,7939.166992,-1500.0,37.213001,,105.785004,0.0,0.0,0.0,105.785004,6582.164997,,1797.764038,1797.764038,,,,290.562012,,,,,,798.053833,,,798.053833,2886.379883,2209.805908,,,,,232.337997,,,,,,232.337997,2442.143906,5328.523788,0.0,1960.281006,,,0.0,,3385.948975,5346.22998,0.0,5346.22998,10674.753769,
02/02/2001,11375.75,468.52899,455.65799,12.871,160.985001,,,3285.370117,0.0,0.0,3285.370117,0.0,260.128998,,,,4175.013184,7034.959961,8628.331055,-1593.370972,34.689999,,131.091003,0.0,0.0,0.0,131.091003,7200.740963,,1731.957031,1731.957031,,,,292.170013,276.129013,16.041,16.041,,,904.457917,,,904.457917,2928.584961,2697.668945,2244.983947,452.684998,452.684998,,254.615005,,,,,,254.615005,2952.28395,5880.868911,0.0,1978.390015,,,0.0,,3516.490967,5494.880982,0.0,5494.880982,11375.749893,
05/04/2001,13059.671,1038.126,999.953,38.173,196.529,196.529,,3917.667,,,,,316.85,,,,5469.172,7421.342,,,32.141,,137.016,,,,137.016,7590.499,,2473.599,2473.599,,,,137.635,,,,,,1110.368,,,1110.368,3721.602,3305.434,,,,,264.773,,,,,,264.773,3570.207,7291.809,,2038.876,,,,3730.174,-1.188,5767.862,,5767.862,13059.671,
08/03/2001,12867.392,665.701,629.293,36.408,213.43,213.43,,3651.191,,,,,314.749,,,,4845.071,7829.205,,,30.985,,162.131,,,,162.131,8022.321,,1910.317,1910.317,,,,143.993,,,,,,1091.621,,,1091.621,3145.931,3291.605,,,,,276.602,,,,,,276.602,3568.207,6714.138,,2109.889,,,,4043.81,-0.445,6153.254,,6153.254,12867.392,
11/02/2001,13531.973,635.31,610.543,24.767,197.771,197.771,,3905.859,,,,,322.788,,,,5061.728,8279.838,,,25.876,,164.531,,,,164.531,8470.245,,1895.822,1895.822,,,,50.333,,,,,,1085.983,,,1085.983,3032.138,3787.138,,,,,293.377,,,,,,293.377,4080.515,7112.653,,2140.159,,,,4278.839,0.322,6419.32,,6419.32,13531.973,
02/01/2002,13736.219727,853.227989,798.838989,54.389,165.578003,,,3610.775879,0.0,0.0,3610.775879,0.0,290.809998,,,,4920.39209,8653.439453,,,21.66,,140.727997,0.0,0.0,0.0,140.727997,8815.82745,,1714.776001,1714.776001,,,,159.259003,140.321003,18.938,18.938,,,1142.795074,,,1142.795074,3016.830078,3734.010986,3286.192993,447.817993,447.817993,,310.936005,,,,,,310.936005,4044.946991,7061.777069,0.0,2192.018066,,,0.0,,4482.424805,6674.442871,0.0,6674.442871,13736.21994,
05/03/2002,15611.0,1524.0,1476.0,48.0,193.0,,,4360.0,0.0,0.0,4360.0,0.0,364.0,,,,6441.0,8992.0,11092.0,-2100.0,19.0,,159.0,0.0,0.0,0.0,159.0,9170.0,,2740.0,2740.0,,,,160.0,,,,,,1597.0,,,1597.0,4497.0,3736.0,,,,,321.0,,,,,,321.0,4057.0,8554.0,0.0,2245.0,,,0.0,4812.0,0.0,7057.0,0.0,7057.0,15611.0,
08/02/2002,15426.617,1534.668,1486.765,47.903,200.803,200.803,,3986.716,0.0,0.0,3987.0,0.0,289.031,,,,6011.218,9259.748,11560.0,-2300.0,13.905,,141.746,0.0,0.0,0.0,141.746,9415.399,,2105.604,2105.604,,,,94.337,,,,,,1567.659,,,1567.659,3767.6,3733.02,,,,,323.235,,,,,,323.235,4056.255,7823.855,0.0,2338.738,,,0.0,5263.478,0.546,7602.762,0.0,7602.762,15426.617,
11/01/2002,15811.202,1396.882,1305.371,91.511,186.851,186.851,,4150.533,0.0,0.0,4151.0,0.0,289.972,,,,6024.238,9647.546,12048.0,-2400.0,9.772,,129.646,0.0,0.0,0.0,129.646,9786.964,,2046.204,2046.204,,,,89.062,,,,,,1651.52,,,1651.52,3786.786,3738.971,,,,,327.78,,,,,,327.78,4066.751,7853.537,0.0,2370.144,,,0.0,5587.075,0.446,7957.665,0.0,7957.665,15811.202,
01/31/2003,16109.0,1126.0,853.0,273.0,172.0,,,3968.0,0.0,0.0,3968.0,0.0,302.0,,,,5568.0,10352.0,12817.0,-2465.0,29.0,,160.0,0.0,0.0,0.0,160.0,10541.0,,1943.0,1943.0,,,,79.0,58.0,21.0,21.0,,,1556.0,,,1556.0,3578.0,3736.0,3293.0,443.0,443.0,,493.0,,,,,,493.0,4229.0,7807.0,0.0,2414.0,,,0.0,5887.0,1.0,8302.0,0.0,8302.0,16109.0,
05/02/2003,17791.0,1677.0,1600.0,77.0,189.0,,,4864.0,0.0,0.0,4864.0,0.0,214.0,,,,6944.0,10545.0,13645.0,-3100.0,132.0,,170.0,0.0,0.0,0.0,170.0,10847.0,,2960.0,2960.0,,,,80.0,,,,,,1766.0,,,1766.0,4806.0,3733.0,,,,,517.0,,,,,,517.0,4250.0,9056.0,0.0,2447.0,,,0.0,6288.0,0.0,8735.0,0.0,8735.0,17791.0,
