Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
05/31/1999,52.27,51.877998,51.877998,,0.257836,-0.071032,-0.081094,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,0,-0.056363,-0.068545,0.287086,-0.003769,-0.003769,
08/31/1999,137.589996,70.584,70.584,,0.231016,-0.096693,-0.110832,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,0,-0.030403,-0.041794,0.056465,0.74102,0.74102,
11/30/1999,148.945999,140.839996,140.839996,,0.119036,-0.044377,-0.054935,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0,-0.030126,-0.053564,0.131779,0.661542,0.661542,
02/29/2000,155.143997,147.503006,147.503006,,0.124269,-0.122987,-0.182512,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,0,-0.06006,-0.073063,1.78636,2.534852,,
05/31/2000,156.389008,159.464005,159.464005,,0.138959,-0.075892,-0.143224,-0.11,-0.11,-0.02,-0.11,-0.11,-0.02,0,-0.102305,-0.117249,0.987051,2.668065,2.10619,
08/31/2000,158.921005,163.975998,163.975998,,0.152785,-0.061527,-0.15609,-0.12,-0.12,-0.02,-0.12,-0.12,-0.02,0,-0.07356,-0.10335,1.096532,2.778978,2.049748,
11/30/2000,161.535995,169.968002,167.143997,,0.174676,-0.05299,-0.180856,-0.15,-0.15,0.0,-0.15,-0.15,0.0,0,-0.022436,-0.033612,0.944489,2.803344,1.990689,
02/28/2001,168.485992,168.156006,168.156006,,0.130688,0.020178,-0.152585,-0.14,-0.12,0.0,-0.14,-0.12,0.0,0,-0.086961,-0.102898,0.879147,2.755612,1.880779,
05/31/2001,169.815994,169.003006,169.003006,,0.126394,-0.052242,-0.179589,-0.16,-0.15,0.0,-0.16,-0.15,0.0,0,-0.01329,-0.028828,0.703915,2.59538,1.824716,
08/31/2001,170.059006,169.968002,169.968002,,0.111356,-0.000983,-0.115904,-0.33,-0.31,-0.31,-0.33,-0.31,-0.31,0,-0.017027,-0.026458,0.749187,2.290152,1.805797,
11/30/2001,169.162003,169.242004,169.242004,,0.118487,0.010724,-0.079247,-0.09,-0.07,0.01,-0.09,-0.07,0.01,0,-0.006984,-0.013401,0.402372,2.186968,1.772573,
02/28/2002,169.720993,169.593002,169.593002,,0.109492,-0.003125,-0.080982,-0.25,-0.17,0.01,-0.25,-0.17,0.01,0,-0.006822,-0.015295,0.567967,1.92949,1.720565,
05/31/2002,169.891006,169.826004,169.826004,,0.114953,-0.018401,-0.034482,-0.03,-0.03,0.0,-0.03,-0.03,0.0,0,-0.031485,-0.040076,0.603387,1.916393,1.703068,
08/31/2002,170.050995,169.977005,169.977005,,0.124923,-0.012072,-0.027027,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0,0.003418,-0.006889,0.518227,1.929697,1.679961,
11/30/2002,170.479996,178.268005,170.182999,,0.142658,-0.007915,-0.017005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005941,-0.002274,0.470906,1.939289,1.66785,
