Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
03/31/1995,11.741329,3511.979895,3742.600143,3234.587621,2.52303,,1.16379,,1.420937,3.385417,3663.175139,
06/30/1995,11.455224,3524.685245,3701.099889,3429.82513,2.239035,,1.03382,,1.278556,3.197917,3507.462574,
09/30/1995,13.318452,3782.714178,4199.500089,3498.475074,2.467479,,1.147925,,1.375702,3.729167,3969.174944,
12/31/1995,17.149123,3912.751987,4302.637437,3726.550076,2.531165,,1.207001,7.3645,1.420596,4.072917,4267.187399,
03/31/1996,15.025253,4140.251116,4393.36242,3915.69993,2.255934,,1.056246,6.252805,1.274346,3.71875,3962.32489,
06/30/1996,13.523392,4036.178678,4251.124878,3660.449965,2.261164,,1.054868,5.121348,1.270575,3.854167,4064.568881,
09/30/1996,15.185677,4519.067338,4911.909546,3896.074843,2.637534,,1.247488,5.92766,1.463135,4.770833,4853.950063,
12/31/1996,16.157075,5474.019331,5889.250085,4737.92506,2.872749,,1.38966,7.830688,1.606316,5.614583,5577.612524,
03/31/1997,14.386262,5574.5741,5829.700132,5314.562489,2.634096,,1.25642,6.689926,1.465269,5.322917,5333.725183,
06/30/1997,19.376392,6229.213395,7003.90029,5180.499989,3.293375,,1.594858,10.315221,1.795499,7.25,7021.300024,
09/30/1997,23.492325,8019.092925,8718.125362,7048.775291,3.747662,,1.823762,13.582233,2.012379,8.927083,8489.624697,
12/31/1997,26.877803,8612.253938,9407.574659,8038.374716,4.057757,,1.876883,14.068874,2.048488,9.989583,9419.562891,
03/31/1998,28.295693,9253.92911,10500.606637,8487.024698,4.235309,,1.989221,17.076182,2.15201,11.223958,10514.075181,
06/30/1998,27.701376,10816.254651,11613.650205,9922.206613,4.239942,,1.998277,19.300709,2.151692,11.75,10977.500011,
09/30/1998,19.74606,9648.157339,11954.375247,7819.218761,3.384791,,1.551234,15.973943,1.69265,9.395833,8907.400198,
12/31/1998,28.418625,10765.235019,13056.825285,7699.768776,4.802193,,2.322738,27.656102,2.466923,14.114583,13037.687475,
03/31/1999,23.916667,10872.139416,13120.300236,9228.800154,3.889642,,1.913641,19.420138,2.112306,11.958333,11492.000439,
06/30/1999,24.617997,11401.84658,12038.000462,10900.668751,3.825318,,1.871445,16.725023,2.058851,12.083333,11590.300198,
09/30/1999,16.70501,9571.398399,11439.300413,6987.218923,2.16142,,1.01621,8.447127,1.197005,6.807292,7003.556174,
12/31/1999,20.483193,7078.895759,8094.387696,6226.86869,1.941818,,0.872179,6.875746,1.043361,6.09375,6379.8375,
03/31/2000,34.891054,5567.812603,6745.337381,4634.574925,2.039774,2.039774,0.880208,7.828783,1.045167,6.338542,6593.229,
06/30/2000,110.447759,6757.607232,8259.470448,5542.487357,1.985981,,0.83983,7.965817,1.003981,6.166667,6462.325136,
09/30/2000,215.460532,6477.864243,7098.901454,5641.482086,2.147205,2.147205,0.906825,8.274998,1.064935,6.822917,7031.337725,
12/31/2000,104.671718,7890.338333,9109.928356,6232.403416,2.653996,2.653996,1.120083,9.555233,1.233827,8.635417,8356.3375,
03/31/2001,44.723504,7681.757157,8257.999135,6910.103491,2.44434,2.44434,1.025749,7.442119,1.137294,8.0875,7893.160397,
06/30/2001,35.764551,9593.354356,10761.999866,7651.412846,3.30059,3.30059,1.390299,9.020882,1.49425,11.265833,10687.322412,
09/30/2001,25.359849,10261.652743,10699.916559,9256.088693,3.165164,3.165164,1.357637,7.933996,1.451658,11.158333,10541.50717,
12/31/2001,23.040124,11313.176763,12029.220174,10580.10401,3.371157,3.371157,1.469328,9.012078,1.610473,12.441667,12043.12,
03/31/2002,21.416453,12217.762238,13310.908279,11424.438248,3.629376,3.629376,1.576679,9.207829,1.712124,13.885,13310.908279,
06/30/2002,20.369718,13746.241176,14166.598742,13310.908279,3.736841,3.736841,1.559692,8.174607,1.678389,14.4625,13709.755177,
09/30/2002,16.654605,12443.434456,13667.382714,11155.645141,3.116688,3.116688,1.272898,6.699144,1.386664,12.6575,12104.194063,
12/31/2002,15.477131,12811.757108,13705.199774,11771.09898,2.871375,2.871375,1.170154,5.77028,1.323696,12.4075,12291.44,
03/31/2003,15.986523,12701.315594,14650.103629,11609.204912,3.255329,3.255329,1.302709,6.491261,1.442256,14.8275,14336.169952,
06/30/2003,17.36342,16554.035742,18029.879646,14910.125876,3.6278,3.6278,1.501466,7.322641,1.63735,18.275,17363.439579,
09/30/2003,14.397916,16620.730829,17791.699728,15506.843631,3.253387,3.253387,1.334452,6.15083,1.45584,17.2775,16402.371398,
12/31/2003,14.79469,18172.067407,19532.956331,16979.707325,3.595769,3.595769,1.525568,7.645815,1.645799,20.8975,19566.576,
03/31/2004,14.060995,19709.285484,20568.833789,19060.199504,3.438053,3.438053,1.524315,7.014066,1.63223,21.9,20319.800024,
06/30/2004,12.581121,19986.460587,21041.309625,19144.177443,3.239826,,1.43122,,1.536051,21.325,19803.69,
09/30/2004,12.07265,18589.302927,19831.33666,17344.070927,2.999633,2.999633,1.382193,,1.482695,21.1875,19646.449951,
12/31/2004,11.495935,19826.11954,22301.961566,17944.730393,3.297889,3.297889,1.309681,,1.326977,21.21,18266.236,
03/31/2005,16.867647,18647.874351,19628.471918,17773.146572,3.45911,3.45911,1.366426,,1.401388,22.94,19582.996,
06/30/2005,17.488495,20044.172122,21260.413218,18802.077105,3.494274,3.494274,1.415669,8.839726,1.465117,24.7025,20799.537,
09/30/2005,26.457071,20816.506587,22350.524916,19877.507796,3.55394,3.55394,1.447807,10.274508,1.525155,26.1925,21928.067,
12/31/2005,33.176136,24284.572639,25713.292379,21689.165701,3.772525,3.772525,1.608733,12.993821,1.701734,29.195,24319.994,
03/31/2006,18.132174,22397.020818,24718.577336,21398.851361,3.233828,3.233828,1.412913,11.695806,1.500545,26.065,21698.934,
06/30/2006,17.460102,22094.292177,22926.023004,21285.533771,3.103311,3.103311,1.376986,9.117914,1.447229,25.71,21097.992,
09/30/2006,12.27,19894.128022,21316.833551,18341.979834,2.784009,2.784009,1.296434,5.757242,1.352845,24.54,19863.018,
12/31/2006,11.370892,19432.040657,20615.634003,18209.852106,2.646067,2.646067,1.261121,5.395316,1.306065,24.22,19296.46,
03/31/2007,10.643902,18477.291322,19635.591083,16806.488669,2.31782,2.31782,1.118097,4.830197,1.164836,21.82,17239.684,
06/30/2007,12.528796,18309.68316,19776.868729,17263.964895,3.148833,3.148833,1.206855,6.346554,1.319628,23.93,19486.813,
09/30/2007,11.091429,17761.599205,19754.782098,15931.078707,2.535624,2.535624,0.959513,8.123618,1.065291,19.41,15715.921,
12/31/2007,12.441558,15387.984584,16763.228535,14256.89052,2.64059,2.64059,0.929598,8.343271,1.035867,19.16,15200.732,
03/31/2008,11.561151,14584.091793,15795.010332,12662.447,2.292283,2.292283,0.766854,7.540849,0.895602,16.07,13053.225,
06/30/2008,13.764706,14914.427743,16393.530713,13243.543149,2.631045,2.631045,0.884514,9.046201,1.025704,18.72,14808.288,
09/30/2008,13.384615,14701.941477,16132.072505,12770.930017,2.759104,2.759104,0.90633,8.09136,1.076396,17.4,13923.94,
12/31/2008,11.570312,11607.053113,13909.553484,10099.453274,2.376809,2.376809,0.771226,6.821894,0.950143,14.81,12191.565,
03/31/2009,9.745486,10773.590296,12367.859537,8865.442605,2.491677,,0.705561,5.848779,1.004038,13.44,12763.832,
06/30/2009,10.99885,12572.810477,13482.434814,11224.602644,2.447667,,0.790894,6.949809,1.102726,15.11,14070.458,
09/30/2009,11.62732,12909.842717,13782.639452,11767.820151,2.039771,,0.781953,7.625327,0.933312,16.58,13215.696,
12/31/2009,11.695359,13405.01292,14174.122504,12861.914258,2.104873,2.104873,0.824133,8.460232,0.970045,17.99,14116.574,
03/31/2010,12.484672,13720.921795,14957.455272,12945.74226,2.451904,2.451904,0.860576,8.173225,1.169731,19.09,17252.602,
06/30/2010,12.211645,15322.365406,16031.335183,14574.613496,2.368579,,0.835462,7.274993,1.141902,18.72,16957.244,
09/30/2010,13.581156,15391.712904,16324.930782,14507.571223,2.47989,,0.917689,8.127068,1.229168,20.87,18450.799,
12/31/2010,13.14991,15627.976829,16470.627184,14817.728916,2.175914,2.175914,0.874235,8.116961,1.000655,19.87,14961.188,
03/31/2011,13.612402,15201.644092,15759.039682,14509.087871,2.192029,2.192029,0.912351,8.564696,1.031532,21.13,15658.141,
06/30/2011,13.814859,15700.559281,16284.367311,14858.992927,2.164096,2.164096,0.906055,9.697105,1.01193,21.38,15550.326,
09/30/2011,12.032814,14089.549034,15999.623955,12793.209966,1.894994,,0.742411,8.036968,0.863072,17.76,13295.456,
12/31/2011,13.12411,13965.951248,14902.731998,13184.247588,2.059626,2.059626,0.783806,8.833314,0.903873,19.51,14246.03,
03/31/2012,16.875868,15364.760506,16473.357178,14164.042235,2.266673,,0.901149,9.980634,1.006172,23.18,16091.616,
06/30/2012,17.133767,15160.723274,16172.107855,14385.452292,2.018521,,0.782466,8.46574,0.894745,20.83,14586.936,
09/30/2012,17.338876,14111.235184,14854.101472,13617.5097,1.913386,1.913386,0.743565,5.595721,0.851948,20.74,14411.978,
12/31/2012,18.311935,15079.072457,15826.976282,14479.510776,2.123699,2.123699,0.737428,5.498536,0.847186,21.1,14641.06,
03/31/2013,20.421704,16209.069008,17211.481421,15000.999699,2.385499,,0.865628,6.524144,0.977494,25.27,17196.164,
06/30/2013,17.674773,17200.952405,17828.758047,16489.718652,2.339424,,0.849097,6.636242,0.957064,25.42,17229.168,
09/30/2013,17.844516,17542.724914,18386.905695,16970.050944,2.405265,,0.903633,9.615313,1.008294,27.23,18247.7,
12/31/2013,17.075564,18086.131563,18793.595231,17491.7,2.625005,2.625005,0.899968,9.292882,0.993453,27.27,18033.266,
03/31/2014,15.291833,16276.56378,17817.700518,15244.921724,2.231057,,0.785319,8.458599,0.875494,24.22,16129.482,
06/30/2014,15.530927,16460.755099,17097.558081,15825.408458,2.209456,,0.812927,8.941412,0.919909,25.36,17082.34,
09/30/2014,14.580076,16658.578674,17166.215518,15816.53,2.147705,,0.796734,8.800454,0.901836,25.28,16968.676,
12/31/2014,14.086948,17632.341159,18188.510635,16524.045,2.289744,2.289744,0.822749,9.873022,0.925075,26.99,17921.022,
03/31/2015,13.810528,17787.617917,18440.358105,17287.30018,2.218104,,0.819106,9.304912,0.942439,27.2,18433.16,
06/30/2015,13.512667,18474.241397,19237.094921,18058.441092,2.215495,2.56341,0.813559,8.187734,0.955878,27.83,19214.197,
09/30/2015,14.698672,20620.801161,21336.173132,19477.65126,2.400448,2.753554,0.872014,8.523458,1.012958,30.64,20874.844,
12/31/2015,15.671533,21556.2627,22673.465029,20668.545347,2.545954,2.924023,0.893725,8.616379,1.032446,31.8,21506.88,
03/31/2016,17.692663,21626.994585,23499.21801,20186.609947,2.709906,3.088637,0.955397,9.42847,1.090818,35.14,23445.72,
06/30/2016,19.251314,22246.678293,23643.862041,21241.870898,2.487863,2.816065,0.887357,8.757517,1.020869,33.5,22489.85,
09/30/2016,19.507893,21963.23277,22862.802355,20901.746411,2.260146,2.542059,0.808789,8.306718,0.959756,31.5,21778.2,
12/31/2016,20.829067,22699.991647,24240.115331,21452.557139,2.58718,2.909787,0.881706,8.187304,1.025101,35.5,24006.85,
03/31/2017,20.03469,25581.54981,26832.570524,24055.551307,2.670413,2.97271,0.94124,8.048562,1.081409,39.18,26151.062,
06/30/2017,19.509532,27522.892404,29437.63,25967.214147,2.848945,3.148125,1.025085,8.455687,1.175147,44.09,29340.49,
09/30/2017,21.012697,30897.904616,32131.650654,29133.441503,3.031528,3.331843,1.088413,7.991931,1.229377,48.42,31746.572,
12/31/2017,21.105047,33663.541643,36451.716,31528.112026,3.528492,3.869983,1.219889,9.041052,1.353951,56.32,36306.344,
03/31/2018,18.566947,36794.580485,40162.832,33247.312,3.610189,3.930619,1.268315,8.31593,1.438337,60.93,40162.832,
06/30/2018,15.431197,40325.523947,41366.909672,38871.675,3.279262,3.543428,1.172724,6.814215,1.325059,59.15,38871.675,
09/30/2018,14.954259,41908.735543,45933.52,38446.45,3.644856,3.908018,1.331973,7.463462,1.477868,71.04,45872.724,
12/31/2018,12.149587,43250.070669,47287.113555,37732.524,3.406739,3.672469,1.099632,5.837293,1.258915,60.33,40228.256,
03/31/2019,13.814418,45030.440726,48024.401638,39003.536,3.62411,3.866907,1.242175,6.88722,1.397644,72.09,47274.46,
06/30/2019,14.557767,50349.791947,53844.46,46946.40456,3.636946,3.850325,1.322195,8.024798,1.472595,79.93,51919.413,
09/30/2019,14.051126,51202.511324,54524.499,47721.028,3.313451,3.491654,1.242184,7.727411,1.3899,77.25,50441.85,
12/31/2019,12.918921,47423.322734,50237.24,45268.14,3.211035,3.385996,1.083753,7.165244,1.215997,72.39,47421.094,
03/31/2020,12.346379,50199.49145,54126.456,44053.615,3.118762,3.276342,1.105314,7.60887,1.259593,73.84,49151.852,
06/30/2020,9.102054,51623.070812,54489.788,48186.107,2.899009,3.020838,1.154737,7.209615,1.303731,80.11,52859.394,
09/12/2020,10.7915757264468,,,,3.43712215502228,3.58156528572296,1.36907866519735,8.54786191122692,1.51889859833714,94.98,61583.288,
09/30/2020,16.1037639877925,,,,3.22042518563727,,1.28450778699368,,1.42221868726524,,,
12/31/2020,17.475620975161,,,,3.14774309007755,,1.26177238084394,,1.39704583910026,,,
