Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
01/31/1983,7.895833,,7.416667,8.208333,7.416667,,,
04/30/1983,9.125,15.567282,7.916667,9.9375,7.729167,,,
07/31/1983,9.46875,3.767123,9.1875,10.1875,9.0,,,
10/31/1983,11.125,17.491749,9.375,11.25,9.0625,,,
01/31/1984,10.9375,-1.685393,11.1875,12.40625,10.6875,,,
04/30/1984,11.15625,2.0,10.9375,11.25,10.0625,,,
07/31/1984,11.125,-0.280112,11.1875,11.5625,9.90625,,,
10/31/1984,12.25,10.11236,11.125,12.84375,11.09375,,,
01/31/1985,13.40625,9.438776,12.1875,13.625,12.0,,,
04/30/1985,14.0,4.428904,13.4375,14.96875,13.03125,,,
07/31/1985,14.375,2.678571,14.0625,15.25,13.53125,,,
10/31/1985,14.84375,3.26087,14.34375,14.875,12.84375,,,
01/31/1986,17.0,14.526316,15.125,17.03125,14.5,,,
04/30/1986,19.6875,15.808824,17.0,21.125,16.1875,,,
07/31/1986,19.71875,0.15873,19.6875,21.96875,18.96875,,,
10/31/1986,21.65625,9.825674,19.78125,21.8125,19.625,,,
01/31/1987,22.40625,3.463203,21.8125,24.125,20.71875,,,
04/30/1987,23.8125,6.276151,22.28125,26.125,21.9375,,381.980011,
07/31/1987,26.0,9.186352,23.8125,26.5,22.625,,381.980011,
10/31/1987,19.125,-26.442308,26.3125,27.375,16.125,,381.980011,
01/31/1988,17.5,-8.496732,18.9375,19.75,16.125,,381.980011,
04/30/1988,16.25,-7.142857,17.75,18.3125,15.5,,379.144012,
07/31/1988,16.84375,3.653846,16.28125,17.5,15.65625,,379.144012,
10/31/1988,18.1875,7.977737,17.0,18.53125,16.125,,379.144012,
01/31/1989,21.125,16.151203,18.125,21.125,16.8125,,392.855988,
04/30/1989,21.5625,2.071006,21.0625,21.71875,19.75,,392.855988,
07/31/1989,23.25,7.826087,21.46875,23.375,21.34375,,383.772003,
10/31/1989,24.3125,4.569892,23.3125,25.625,22.78125,,383.395996,
01/31/1990,22.21875,-8.611825,24.5,27.25,21.625,,381.820007,
04/30/1990,22.0,-0.984529,22.25,23.625,21.5,8271.383667,381.820007,
07/31/1990,24.25,10.227273,22.0,26.0625,21.875,9125.177757,375.971985,
10/31/1990,22.5,-7.216495,24.1875,24.375,21.125,8437.589951,376.29599,
01/31/1991,25.8125,14.722222,22.4375,25.8125,22.375,9678.964337,375.003998,
04/30/1991,28.125,8.958838,25.78125,28.75,25.5,10588.049698,374.971985,
07/31/1991,31.375,11.555556,28.0625,31.375,27.78125,11882.214607,376.463989,
10/31/1991,31.875,1.593625,31.375,33.5,29.8125,12137.235031,378.716003,
01/31/1992,35.0625,10.0,31.8125,36.25,31.25,13305.517921,380.776001,
04/30/1992,35.6875,1.782531,35.09375,35.75,32.78125,13449.47716,379.480011,
07/31/1992,35.875,0.525394,35.75,36.5,32.0,13457.070724,376.868011,
10/31/1992,33.375,-6.968641,35.75,36.125,31.25,12524.569679,375.109985,
01/31/1993,32.0,-4.11985,33.5,34.625,31.375,11958.080064,375.268005,
04/30/1993,38.125,19.140625,32.0,38.625,31.75,14258.864021,373.690002,
07/31/1993,32.625,-14.42623,38.0,38.375,32.5,12167.037151,374.002991,
10/31/1993,38.0,16.475096,32.5,38.0,32.25,14136.038269,372.936005,
01/31/1994,40.625,6.907895,38.0,40.875,34.75,15132.366194,372.001007,
04/30/1994,40.75,0.307692,40.875,42.5,36.0,15189.358551,372.489014,
07/31/1994,42.75,4.907975,40.75,43.875,38.75,15916.08149,372.744995,
10/31/1994,41.625,-2.631579,42.5,44.625,39.25,15508.018227,372.306,
01/31/1995,40.5,-2.702703,41.625,43.125,37.25,15087.747973,372.565002,
04/30/1995,36.75,-9.259259,40.625,45.25,35.5,13703.08223,372.536987,
07/31/1995,49.0,33.333333,36.75,50.0,36.25,18275.725952,372.872986,
10/31/1995,48.75,-0.510204,49.0,52.0,46.25,18204.371452,372.973999,
01/31/1996,49.75,2.051282,48.5,53.25,46.875,18629.484798,373.423004,
09/30/1996,50.9,2.311558,49.625,52.5,42.25,18869.189825,370.710999,
12/31/1996,54.4,6.876228,50.5,57.4,47.5,20147.095117,370.710999,
03/31/1997,53.0,-2.573529,54.0,57.3,51.9,19588.853699,370.351013,
06/30/1997,55.5,4.716981,53.25,58.1,50.0,20273.095825,369.601013,
09/30/1997,48.75,-12.162162,55.2,56.7,46.45,17319.266167,355.266998,
12/31/1997,46.25,-5.128205,49.0,52.3,43.25,15949.636002,344.856995,
03/31/1998,53.9,16.540541,46.75,56.5,44.7,18653.765558,346.080994,
06/30/1998,59.95,11.22449,54.0,67.6,52.65,20810.562712,346.080994,
09/30/1998,44.65,-25.521268,60.25,62.25,43.8,15514.223517,347.131989,
12/31/1998,58.25,30.459127,43.95,59.5,38.65,23120.880539,347.463013,
03/31/1999,75.75,30.042918,58.55,77.35,58.0,30436.046242,396.924988,
06/30/1999,73.35,-3.168317,76.0,98.0,72.0,31569.179205,401.79599,
09/30/1999,66.8,-8.929789,75.7,85.4,63.35,28407.034326,430.390991,
12/31/1999,64.7,-3.143713,66.0,73.4,54.5,28055.407184,425.255005,
03/31/2000,86.1,33.075734,63.1,94.95,63.05,37506.624078,433.622986,
06/30/2000,87.0,1.045296,86.1,92.6,65.9,38038.748108,436.429993,
09/30/2000,86.7,-0.344828,87.2,92.0,78.4,38362.23642,436.468994,
