Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
11/27/2016,11.662093,4907.243636,7264.94,4433.64,,1.545285,12.764859,30.027085,2.364843,13.715462,16.910524,32.59,7266.452013,
02/26/2017,14.80386,7897.253693,8334.551285,7253.26,,1.853087,13.884707,34.489012,2.669058,15.06063,18.559972,39.58,8307.443676,
05/28/2017,19.661559,8704.251408,9191.30829,8250.249445,,2.102996,14.917886,41.814516,2.868862,14.488369,17.538699,45.66,9088.55394,
08/27/2017,19.589576,8971.457268,9339.228266,8661.470169,,2.052652,13.866616,46.207258,2.804596,13.945632,16.956501,45.04,9000.510988,
11/26/2017,24.664298,9590.520689,10425.062394,8975.944965,,2.45635,17.076772,52.107923,3.214712,15.590897,19.126092,54.44,10425.632979,
02/25/2018,21.706881,10712.829523,11286.336807,10290.550788,,2.399094,15.926207,37.154441,3.121855,14.829588,18.310933,54.71,10420.751835,
05/27/2018,24.544789,11413.428235,12368.5269,10323.9072,,2.799551,19.927234,54.252867,3.494255,16.537572,20.622788,65.43,11963.279576,
08/26/2018,23.719054,12373.01991,13005.77656,11707.1625,,2.790011,17.376335,35.272411,3.436453,16.219964,20.332874,67.03,12100.093085,
11/25/2018,26.791197,13037.944733,14490.72425,11839.26498,,3.298036,19.32404,40.325514,3.919349,18.054926,22.470392,81.15,14140.617928,
02/24/2019,22.985185,12890.666316,14023.38835,12161.51888,,2.817076,16.806067,38.129922,3.466765,15.701377,19.46404,70.5,12727.536045,
05/26/2019,19.700638,12592.274955,13385.613702,11402.39778,,2.426905,13.392694,26.309311,3.03199,13.709279,17.040199,62.13,11389.66902,
08/25/2019,21.283845,11729.381713,12529.07841,10940.172237,108.241497,2.618667,14.507532,25.455668,3.232311,14.310784,17.97088,68.4,12381.690185,
11/24/2019,24.216456,13428.308874,14623.752968,12362.402412,60.194558,3.085079,17.134108,26.561259,3.680638,16.153138,20.429388,82.91,14495.825644,
02/23/2020,29.144986,15393.040368,16396.550777,14576.712896,51.221519,3.51733,20.676626,30.581082,4.114665,18.550518,23.939641,94.84,16248.398832,
05/31/2020,23.98958,11460.209288,16323.600116,8973.705961,36.546233,2.31536,15.297512,21.611548,2.932232,14.458713,19.744984,60.06,11120.195914,
09/12/2020,25.2957064528034,,,,38.5360140045633,2.44142133416839,16.1303941945996,22.7882014956933,3.04604082417467,15.0433718213309,20.5136402764558,63.33,11551.8052216,
08/31/2020,28.8256713700501,,,,,2.50386488545464,24.4517374517375,,3.14300626369919,15.530663998788,23.1653693178013,,,
11/30/2020,25.6085725839062,,,,,2.43877169736319,,,3.06129726291242,14.5757474057441,21.3658411214296,,,
