Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
04/04/1990,,5.916,2.637,0.094,5.273,13.92,,,,,,,,,,,,,,,,,
07/04/1990,,6.762,2.813,0.136,-1.892,7.819,,,,,,,,,,,,,,,,,
10/03/1990,,6.029,2.911,-0.209,-0.006,8.725,,,,,,,,,,,,,,,,,
01/02/1991,,5.356,2.805,-2.8,0.634,5.995,,,,,,,,,,,,,,,,,
04/03/1991,,5.933,3.112,-0.075,1.918,10.888,,,,,,,,,,,,,,,,,
07/03/1991,,6.783,3.228,0.104,-1.066,9.049,,,,,,,,,,,,,,,,,
10/02/1991,,5.67,3.263,0.213,0.769,9.915,,,,,,,,,,,,,,,,,
01/01/1992,,4.921,3.206,-1.463,1.294,7.958,,,,,,,,,,,,,,,,,
04/01/1992,,6.096,6.343,-1.562,2.339,13.216,,,,,,,,,,,,,,,,,
07/01/1992,,8.457,3.761,-1.22,0.526,11.524,,,,,,,,,,,,,,,,,
09/30/1992,,7.746,4.007,-0.447,0.851,12.157,,,,,,,,,,,,,,,,,
12/30/1992,,7.008,3.977,-1.283,-3.465,6.237,,,,,,,,,,,,,,,,,
03/31/1993,,7.164,4.119,-0.572,5.514,16.225,,,,,,,,,,,,,,,,,
06/30/1993,,7.928,4.431,-0.562,-1.543,10.254,,,,,,,,,,,,,,,,,
09/29/1993,,7.403,4.737,-1.448,0.839,11.531,,,,,,,,,,,,,,,,,
12/31/1993,,6.047,4.942,1.166,-1.563,10.592,,,,,,,,,,,,,,,,,
03/30/1994,,7.269,5.041,-0.633,8.878,20.555,,,,,,,,,,,,,,,,,
06/29/1994,,8.827,5.278,0.566,-5.409,9.262,,,,,,,,,,,,,,,,,
09/28/1994,,7.84,5.331,-1.399,0.223,11.995,,,,,,,,,,,,,,,,,
12/31/1994,,6.608,5.152,-0.527,1.704,12.937,,,,,,,,,,,,,,,,,
03/29/1995,,7.313,5.145,-0.024,4.522,16.955999,,,-18.68,,,,,,,,,,,,,,
06/28/1995,,9.056,5.517,0.225,0.715,15.513,,,-17.108999,,,,,,,,,,,,,,
09/27/1995,,8.678,5.818,-0.873,0.968,14.591,,,-15.7,,,,,,,,,,,,,,
01/03/1996,,8.112,5.94,3.361,-2.666,14.747,,,-19.853001,,,,,,,,,,,,,,
04/03/1996,,8.504,5.777,0.001,7.789,22.070999,,,-24.813,,,,,,,,,,,,,,
07/03/1996,,10.603,6.349,-0.085,-6.872,9.995,,,-22.274,,,,,,,,,,,,,,
10/02/1996,,9.228,6.746,0.161,4.197,20.332001,,,-21.848,,,,,,,,,,,,,,
01/01/1997,,0.225,6.841,12.559,-3.148,16.476999,,,-20.834,,,,,,,,,,,,,,
04/02/1997,,10.087,6.798,0.072,-1.135,15.822,-13.802,1.867,-15.669,0.0,0.0,0.0,-2.252,0.0,0.0,10.0,0.0,0.223,-12.475,0.0,-0.232,,
07/02/1997,,11.541,6.941,0.076,-4.609,13.949,-7.367,2.402,-9.769,0.0,0.0,0.0,-6.344,0.0,5.0,0.0,-10.0,0.768,-2.112,0.0,0.238,,
10/01/1997,,9.526,7.112,-0.039,4.47,21.069,-11.367,0.613,-11.98,0.0,0.0,0.0,-9.933,0.0,-9.3,0.0,0.0,0.229,-0.862,0.0,-0.231,,
12/31/1997,,8.056,6.546,5.436,-6.254,13.784,-9.42,0.618,-10.038,0.0,0.0,0.0,-4.596,0.0,-2.7,0.0,0.0,0.806,-2.702,0.0,-0.232,,
