Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
12/31/2011,123.8,438.9,101.3,129.8,-18.9,-49.3,198.0,-546.2,-1.8,36.6,-581.0,0.0,-124.0,-74.6,3.4,3.4,0.0,-78.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.4,-220.2,-26.1,0.0,0.0,0.0,0.0,-175.8,22.5,-198.3,-18.3,1.3,-219.1,
03/31/2012,603.2,368.4,103.1,125.1,-6.2,-6.3,137.6,6.6,-191.7,43.5,154.8,0.0,-62.6,-60.4,3.9,3.9,0.0,-64.3,-64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,-34.2,-26.2,0.0,0.0,0.0,0.0,12.9,12.9,0.0,-20.9,-0.1,506.3,
06/30/2012,445.5,606.3,115.9,-17.1,-3.6,19.5,-33.0,-259.6,102.1,32.9,-394.6,0.0,-74.2,-90.2,3.3,3.3,0.0,-93.5,-93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-703.6,-26.1,-13.0,0.0,0.0,-13.0,-492.1,7.9,-500.0,-172.4,2.0,-330.3,
09/30/2012,905.6,403.3,99.7,-10.6,-11.4,19.6,-18.8,413.2,21.8,-73.2,464.6,0.0,-84.2,-99.2,4.4,4.4,0.0,-103.6,-103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.7,-25.1,0.0,0.0,0.0,0.0,21.8,21.8,0.0,21.0,-0.8,838.3,
12/31/2012,421.3,470.7,101.1,-286.6,-3.0,-171.2,-112.4,136.1,121.0,31.6,-16.5,0.0,-292.5,-256.7,5.4,5.4,0.0,-262.1,-262.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.8,-76.7,-25.3,0.0,0.0,0.0,0.0,8.1,8.1,0.0,-59.5,1.5,53.6,
03/31/2013,678.7,406.5,107.1,-9.3,-5.8,-66.7,63.2,174.4,-25.4,-109.8,309.6,0.0,-196.7,-149.5,3.3,3.3,0.0,-152.8,-152.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.2,-528.4,-25.2,0.0,0.0,0.0,0.0,-486.5,13.6,-500.1,-16.7,-18.2,-64.6,
06/30/2013,-110.4,498.2,106.6,25.3,2.4,22.4,0.5,-740.5,-30.2,65.9,-776.2,0.0,-269.2,-245.5,4.2,4.2,0.0,-249.7,-249.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.7,98.6,-23.7,1498.0,0.0,1498.0,0.0,-414.3,1.2,-415.5,-961.4,4.8,-276.2,
09/30/2013,861.0,234.1,100.1,113.2,1.5,80.1,31.6,413.6,100.2,-42.4,355.8,0.0,-265.0,-226.8,3.6,3.6,0.0,-230.4,-230.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.2,-235.5,-23.0,0.0,0.0,0.0,0.0,-193.0,2.9,-195.9,-19.5,-8.4,352.1,
12/31/2013,37.5,325.8,96.8,-93.7,1.0,-70.1,-24.6,-291.4,-44.2,6.0,-253.2,0.0,-288.4,-189.4,1.5,1.5,0.0,-190.9,-190.9,0.0,0.0,0.0,0.0,-72.5,0.0,-72.5,0.0,-26.5,-315.0,-57.2,0.0,0.0,0.0,0.0,-291.5,6.1,-297.6,33.7,-9.5,-575.4,
03/31/2014,750.0,708.5,105.3,-687.8,-0.7,17.1,-704.2,624.0,32.2,-112.3,704.1,0.0,469.0,-391.1,1.3,1.3,0.0,-392.4,-392.4,0.0,0.0,0.0,0.0,1353.6,1353.6,0.0,0.0,-493.5,602.8,-55.2,1494.2,0.0,1494.2,0.0,-767.9,13.9,-781.8,-68.3,-2.4,1819.4,
06/30/2014,-194.7,312.6,97.8,32.0,5.5,-16.0,42.5,-637.1,-44.3,176.3,-769.1,0.0,-268.7,-288.0,4.6,4.6,0.0,-292.6,-292.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,-874.6,-52.0,0.0,0.0,0.0,0.0,-808.4,1.0,-809.4,-14.2,1.9,-1336.1,
09/30/2014,621.6,130.9,95.4,8.5,0.1,14.5,-6.1,386.8,109.2,-50.4,328.0,0.0,-78.4,-583.4,4.3,4.3,0.0,-587.7,-587.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,-82.7,-74.2,0.0,0.0,0.0,0.0,5.8,5.8,0.0,-14.3,-3.4,457.1,
12/31/2014,231.7,238.3,94.0,78.4,3.0,2.9,72.5,-179.0,-61.0,50.2,-168.2,0.0,-465.4,-516.6,19.2,19.2,0.0,-535.8,-535.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,-420.6,-74.3,0.0,0.0,0.0,0.0,-338.1,5.6,-343.7,-8.2,-0.3,-654.6,
03/31/2015,530.9,231.0,115.4,-14.4,2.4,0.3,-17.1,198.9,24.1,-68.0,242.8,0.0,-429.6,-441.5,3.3,3.3,0.0,-444.8,-444.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,-314.3,-71.8,0.0,0.0,0.0,0.0,-229.0,7.2,-236.2,-13.5,-4.8,-217.8,
06/30/2015,-32.0,352.0,104.0,34.0,3.0,-6.0,37.0,-522.0,-28.0,60.0,-554.0,0.0,-571.0,-582.0,5.0,5.0,0.0,-587.0,-587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-366.0,-71.0,0.0,0.0,0.0,0.0,-285.0,2.0,-287.0,-10.0,0.0,-969.0,
09/30/2015,573.0,90.0,129.0,68.0,5.0,0.0,63.0,286.0,20.0,-64.0,330.0,0.0,-1298.0,-758.0,1.0,1.0,0.0,-759.0,-759.0,0.0,0.0,0.0,0.0,-554.0,0.0,-554.0,0.0,14.0,861.0,-69.0,1000.0,0.0,1000.0,0.0,-32.0,1.0,-33.0,-38.0,-3.0,133.0,
12/31/2015,133.0,27.0,132.0,282.0,4.0,84.0,194.0,-308.0,-20.0,1.0,-289.0,0.0,-677.0,-675.0,3.0,3.0,0.0,-678.0,-678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-102.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,-11.0,-657.0,
03/31/2016,346.0,26.0,146.0,118.0,4.0,36.0,78.0,56.0,4.0,16.0,36.0,0.0,-662.0,-674.0,2.0,2.0,0.0,-676.0,-676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2717.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787.0,2.0,2403.0,
06/30/2016,100.0,47.0,181.0,712.0,5.0,839.0,-132.0,-840.0,20.0,65.0,-925.0,0.0,-696.0,-703.0,0.0,0.0,0.0,-703.0,-703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-82.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-3.0,-681.0,
09/30/2016,145.0,-30.0,148.0,-61.0,6.0,-145.0,78.0,88.0,31.0,-85.0,142.0,0.0,-433.0,-434.0,6.0,6.0,0.0,-440.0,-440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-166.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.0,0.0,-454.0,
12/31/2016,26.0,-320.0,203.0,250.0,4.0,9.0,237.0,-107.0,-37.0,-3.0,-67.0,0.0,-404.0,-386.0,6.0,6.0,0.0,-392.0,-392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-30.0,-71.0,0.0,0.0,,,0.0,0.0,0.0,-33.0,0.0,-408.0,
03/31/2017,356.0,-23.0,205.0,56.0,4.0,-16.0,68.0,118.0,-9.0,-15.0,142.0,0.0,-86.0,-86.0,8.0,8.0,0.0,-94.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,1.0,147.0,
06/30/2017,831.0,3.0,217.0,-3.0,4.0,8.0,-15.0,614.0,-26.0,25.0,615.0,0.0,-72.0,-87.0,4.0,4.0,0.0,-91.0,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-75.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,689.0,
09/30/2017,214.0,-87.0,226.0,-36.0,5.0,-46.0,5.0,111.0,6.0,2.0,103.0,0.0,-94.0,-104.0,1.0,1.0,0.0,-105.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-136.0,-70.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-67.0,7.0,-9.0,
12/31/2017,230.0,465.0,235.0,-466.0,4.0,-547.0,77.0,-4.0,-28.0,28.0,-4.0,0.0,-157.0,-176.0,7.0,7.0,0.0,-183.0,-183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-1229.0,-70.0,-1148.0,0.0,0.0,-1148.0,0.0,0.0,0.0,-11.0,-1.0,-1157.0,
03/31/2018,282.0,63.0,193.0,35.0,6.0,29.0,0.0,-9.0,61.0,-97.0,27.0,0.0,-55.0,-60.0,8.0,8.0,0.0,-68.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-127.0,-70.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-59.0,1.0,101.0,
06/30/2018,316.0,148.0,241.0,-7.0,5.0,-27.0,15.0,-66.0,-95.0,118.0,-89.0,0.0,-63.0,-69.0,8.0,8.0,0.0,-77.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-456.0,-70.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-388.0,-5.0,-208.0,
09/30/2018,645.0,30.0,233.0,68.0,6.0,35.0,27.0,314.0,65.0,-24.0,273.0,0.0,-120.0,-130.0,3.0,3.0,0.0,-133.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-231.0,-70.0,0.0,0.0,0.0,0.0,-81.0,6.0,-87.0,-80.0,0.0,294.0,
12/31/2018,254.0,49.0,221.0,96.0,5.0,41.0,50.0,-112.0,37.0,-49.0,-100.0,0.0,-137.0,-137.0,7.0,7.0,0.0,-144.0,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-456.0,-70.0,0.0,0.0,0.0,0.0,-378.0,2.0,-380.0,-8.0,-1.0,-340.0,
03/31/2019,306.0,90.0,188.0,46.0,6.0,14.0,26.0,-18.0,-28.0,-101.0,111.0,0.0,-75.0,-75.0,5.0,5.0,0.0,-80.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.0,-67.0,0.0,0.0,0.0,0.0,-85.0,2.0,-87.0,-90.0,2.0,-9.0,
06/30/2019,387.0,283.0,252.0,78.0,11.0,71.0,-4.0,-226.0,-50.0,122.0,-298.0,0.0,-16.0,-16.0,58.0,58.0,0.0,-74.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184.0,-66.0,0.0,0.0,0.0,0.0,-118.0,4.0,-122.0,0.0,0.0,187.0,
09/30/2019,510.0,65.0,223.0,60.0,7.0,31.0,22.0,162.0,-1.0,-4.0,167.0,0.0,-120.0,-135.0,8.0,8.0,0.0,-143.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-227.0,-67.0,0.0,0.0,0.0,0.0,-60.0,11.0,-71.0,-100.0,-2.0,161.0,
12/31/2019,302.0,55.0,212.0,65.0,4.0,33.0,28.0,-30.0,73.0,-43.0,-60.0,0.0,-108.0,-108.0,0.0,0.0,0.0,-108.0,-108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-930.0,-65.0,-769.0,0.0,0.0,-769.0,-88.0,2.0,-90.0,-8.0,4.0,-732.0,
03/31/2020,292.0,68.0,211.0,-29.0,7.0,-50.0,14.0,42.0,-12.0,-29.0,83.0,0.0,-65.0,-67.0,0.0,0.0,0.0,-67.0,-67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,242.0,-65.0,500.0,500.0,0.0,0.0,-97.0,3.0,-100.0,-96.0,-3.0,466.0,
06/30/2020,426.0,190.0,239.0,-38.0,6.0,-46.0,2.0,35.0,1.0,80.0,-46.0,0.0,-52.0,-52.0,0.0,0.0,0.0,-52.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-565.0,-64.0,-500.0,-500.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-190.0,
