Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,3856.306885,1371.150002,16.223,1354.927002,269.923004,,,,461.173004,,,,,0.0,,,,,2102.246094,0.0,0.0,0.0,1629.655029,124.405998,,,,,,,124.405998,1754.061028,,132.723999,132.723999,,,,1936.47998,,,,,,0.000122,,,0.000122,2069.204102,1194.842041,,,,,135.608994,,,,,135.608994,1330.451035,3399.655136,0.0,,,,0.0,,456.652008,456.652008,0.0,456.652008,3856.307144,
12/31/1992,3705.543945,706.733025,66.991997,639.741028,259.450012,,,,427.565002,,,,,0.0,,,,,1393.748047,0.0,0.0,0.0,2094.710938,217.085007,,,,,,,217.085007,2311.795944,,63.278999,63.278999,,,,2005.561035,,,,,,66.593071,,,66.593071,2135.433105,917.974976,,,,,170.740997,,,,,170.740997,1088.715973,3224.149078,0.0,75.589996,,,0.0,,405.804993,481.394989,0.0,481.394989,3705.544067,
03/31/1993,3712.3479,745.192986,41.497002,703.695984,245.283997,,,,457.958008,,,,,0.0,,,,,1448.435059,0.0,0.0,0.0,2056.662109,207.251007,,,,,,,207.251007,2263.913116,,233.632996,233.632996,,,,2077.141113,,,,,,-0.000183,,,-0.000183,2310.773926,837.491028,,,,,68.433998,,,,,68.433998,905.925026,3216.698952,0.0,,,,0.0,,495.648987,495.648987,0.0,495.648987,3712.347939,
06/30/1993,3609.968018,858.968983,56.825001,802.143982,249.488998,,,,477.626007,,,,,0.0,,,,,1586.083984,0.0,0.0,0.0,1769.237061,254.647003,,,,,,,254.647003,2023.884064,,265.658997,265.658997,,,,1994.578003,,,,,,6.1e-05,,,6.1e-05,2260.237061,758.642029,,,,,74.148003,,,,,74.148003,832.790031,3093.027092,0.0,,,,0.0,,516.940979,516.940979,0.0,516.940979,3609.968071,
09/30/1993,3776.552979,915.767982,23.709999,892.057983,242.104004,,,,511.812012,,,,,0.0,,,,,1669.68396,0.0,0.0,0.0,1868.473999,238.395004,,,,,,,238.395004,2106.869003,,287.272003,287.272003,,,,2197.447998,,,,,,-3.1e-05,,,-3.1e-05,2484.719971,676.588013,,,,,79.040001,,,,,79.040001,755.628014,3240.347984,0.0,,,,0.0,,536.205017,536.205017,0.0,536.205017,3776.553001,
12/31/1993,3810.889893,354.988991,86.834999,268.153992,,,,,567.187012,,,,,0.0,,,,,922.176025,0.0,0.0,0.0,516.40802,2372.305908,,,,,,,2372.305908,2888.713928,,284.588989,284.588989,,,,173.255005,,,,,,0.0,,,0.0,457.843994,644.387024,,,,,2152.344971,,,,,2152.344971,2796.731995,3254.575989,0.0,77.746002,,,0.0,,478.567993,556.313995,0.0,556.313995,3810.889984,
03/31/1994,3820.268066,7.175,7.175,,,,,,636.892029,,,,,0.0,,,,,644.067017,0.0,0.0,0.0,627.359009,2548.842041,,,,,,,2548.842041,3176.20105,,289.489014,289.489014,,,,82.269997,,,,,,48.959984,,,48.959984,420.718994,556.228027,,,,,2286.343994,,,,,2286.343994,2842.572021,3263.291016,0.0,,,,0.0,,556.97699,556.97699,0.0,556.97699,3820.268005,
06/30/1994,3102.441895,56.492001,56.492001,,,,,,690.234985,,,,,0.0,,,,,746.72699,0.0,0.0,0.0,568.031006,1787.68396,,,,,,,1787.68396,2355.714966,,328.174011,328.174011,,,,134.589005,,,,,,-1.5e-05,,,-1.5e-05,462.763,152.25,,,,,1842.949951,,,,,1842.949951,1995.199951,2457.962952,0.0,,,,0.0,,644.479004,644.479004,0.0,644.479004,3102.441956,
09/30/1994,3223.269043,125.07,125.07,,,,,,744.643005,,,,,0.0,,,,,869.713013,0.0,0.0,0.0,499.447998,1854.108032,,,,,,,1854.108032,2353.55603,,342.246002,342.246002,,,,91.365997,,,,,,0.0,,,0.0,433.612,571.635986,,,,,1548.557007,,,,,1548.557007,2120.192993,2553.804993,0.0,,,,0.0,,669.463989,669.463989,0.0,669.463989,3223.268982,
12/31/1994,1941.35498,296.965988,159.591995,137.373993,,,,,752.369019,,,,,0.0,,,,,1049.334961,0.0,0.0,0.0,346.796997,545.223022,,,,,,,545.223022,892.020019,,332.026001,332.026001,,,,76.066002,,,,,,7e-06,,,7e-06,408.09201,563.257019,,,,,259.416992,,,,,259.416992,822.674011,1230.766021,0.0,75.870003,,,0.0,,634.718994,710.588997,0.0,710.588997,1941.355018,
03/31/1995,1906.958008,203.556,91.281998,112.274002,,,,,831.34198,,,,,0.0,,,,,1034.897949,0.0,0.0,0.0,336.575012,535.484985,,,,,,,535.484985,872.059998,,307.575012,307.575012,,,,85.384003,,,,,,0.0,,,0.0,392.959015,551.981018,,,,,253.789001,,,,,253.789001,805.77002,1198.729034,0.0,,,,0.0,,708.229004,708.229004,0.0,708.229004,1906.958038,
06/30/1995,1962.063965,213.098999,72.431,140.667999,,,,,862.617004,,,,,,,,,,1075.715942,0.0,0.0,0.0,324.528015,561.820007,,,,,,,561.820007,886.348022,,335.898987,335.898987,,,,112.010002,,,,,,8e-06,,,8e-06,447.908997,541.732971,,,,,262.497986,,,,,262.497986,804.230957,1252.139954,0.0,64.320999,,,0.0,,645.603027,709.924026,0.0,709.924026,1962.06398,
09/30/1995,1906.28894,199.506004,75.581001,123.925003,,,,,910.11499,,,,,62.515999,,,,,1172.136963,0.0,0.0,0.0,316.740997,417.411011,,,,,,,417.411011,734.152008,,372.584015,372.584015,,,,93.629997,,,,,,-2.3e-05,,,-2.3e-05,466.213989,529.768982,,,,,175.643997,,,,,175.643997,705.412979,1171.626968,0.0,64.320999,,,0.0,,670.341003,734.662003,0.0,734.662003,1906.288971,
12/31/1995,2047.515015,470.528992,292.22699,178.302002,,,,,859.734985,,,,,0.0,,,,,1330.264038,0.0,0.0,0.0,254.169998,463.080994,,,,,,,463.080994,717.250992,,381.407013,381.407013,,,,140.578003,,,,,,-3.1e-05,,,-3.1e-05,521.984985,589.229004,,,,,175.298004,,,,,175.298004,764.527008,1286.511993,0.0,66.204002,,,0.0,,694.799011,761.003013,0.0,761.003013,2047.515006,
03/31/1996,1921.045044,174.828003,174.828003,0.0,,,,,920.817017,,,,,80.505997,,,,,1176.151001,0.0,,,303.718994,441.174988,,,,,,,441.174988,744.893982,,369.049988,369.049988,,,,96.25,,,,,,0.0,,,0.0,465.299988,528.650024,,,,,172.901993,,,,,172.901993,701.552017,1166.852005,0.0,65.515999,,,0.0,,688.677002,754.193001,0.0,754.193001,1921.045006,
06/30/1996,1851.099976,311.096008,173.139008,137.957001,,,,,972.947021,,,,,0.0,,,,,1284.042969,0.0,0.0,0.0,70.721001,496.335999,,,,,,,496.335999,567.056999,,418.319,418.319,,,,117.897003,,,,,,0.0,,,0.0,536.216003,419.976013,,,,,178.936996,,,,,178.936996,598.91301,1135.129013,0.0,60.846001,,,0.0,,655.125,715.971001,0.0,715.971001,1851.100014,
09/30/1996,1948.563965,211.980003,118.899002,93.081001,,,,,1064.751953,,,,,0.0,,,,,1276.732056,0.0,0.0,0.0,189.710999,482.121002,,,,,,,482.121002,671.832001,,439.794006,439.794006,,,,115.639,,,,,,13.819008,,,13.819008,569.252014,442.018005,,,,,127.980003,,,,,127.980003,569.998009,1139.250023,0.0,57.731998,,,0.0,,751.58197,809.313969,0.0,809.313969,1948.563992,
12/31/1996,1985.140991,360.067993,189.625,170.442993,,,,,1017.262024,,,,,0.0,,,,,1377.329956,0.0,0.0,0.0,47.112999,560.697998,,,,,,,560.697998,607.810997,,353.751007,353.751007,,,,239.962997,,,,,,12.929978,,,12.929978,606.643982,436.479004,,,,,112.745003,,,,,112.745003,549.224007,1155.867989,0.0,57.749001,,,0.0,,771.523987,829.272988,0.0,829.272988,1985.140977,
03/31/1997,1878.465942,168.874996,62.271,106.603996,,,,,1113.098022,,,,,0.0,,,,,1281.973022,0.0,0.0,0.0,44.660999,551.83197,,,,,,,551.83197,596.49297,,328.708008,328.708008,,,,150.832993,,,,,,12.094009,,,12.094009,491.63501,439.123993,,,,,114.803001,,,,,114.803001,553.926994,1045.562004,0.0,59.355,,,0.0,,773.549011,832.904011,0.0,832.904011,1878.466015,
06/30/1997,1972.662964,207.899002,81.746002,126.153,,,,,1151.147949,,,,,0.0,,,,,1359.046997,0.0,0.0,0.0,42.946999,570.669006,,,,,,,570.669006,613.616005,,353.203003,353.203003,,,,294.657013,,,,,,11.14798,,,11.14798,659.007996,436.253998,,,,,106.442001,,,,,106.442001,542.695999,1201.703995,0.0,54.502998,,,0.0,,716.455994,770.958992,0.0,770.958992,1972.662987,
09/30/1997,2015.817993,185.251007,56.388,128.863007,,,,,1222.233032,,,,,0.0,,,,,1407.484009,0.0,0.0,0.0,41.198002,567.135986,,,,,,,567.135986,608.333988,,474.862,474.862,,,,194.425003,,,,,,12.01799,,,12.01799,681.304993,441.122009,,,,,98.521004,,,,,98.521004,539.643013,1220.948006,0.0,59.879002,,,0.0,,734.991028,794.870029,0.0,794.870029,2015.818035,
12/31/1997,2129.418945,430.174011,245.156006,185.018005,,,,,1141.952026,,,1141.952026,,0.0,,,,,1572.125977,0.0,0.0,0.0,39.466999,517.825989,0.0,,,,,,517.825989,557.292988,,397.5,397.5,,,,247.330002,,,,,,7.264969,,,7.264969,652.094971,584.312988,,,,,80.174004,,,,,80.174004,664.486992,1316.581963,0.0,62.048,,,,,750.789001,812.837001,0.0,812.837001,2129.418964,
03/31/1998,2075.178955,438.083985,302.928986,135.154999,,,,,1100.026001,,,1100.026001,,0.0,,,,,1538.109985,0.0,0.0,0.0,37.174999,499.894012,0.0,,,,,,499.894012,537.069011,,355.98999,355.98999,,,,186.360001,,,,,,13.868027,,,13.868027,556.218018,575.45697,,,,,119.370003,,,,,119.370003,694.826973,1251.044991,0.0,63.558998,,,,,760.575012,824.13401,0.0,824.13401,2075.179001,
06/30/1998,2200.074951,444.330002,279.901001,164.429001,,,,,1196.552002,,,1196.552002,,0.0,,,,,1640.881958,0.0,0.0,0.0,34.422001,524.770996,0.0,,,,,,524.770996,559.192997,,428.447998,428.447998,,,,227.304001,,,,,,12.016006,,,12.016006,667.768005,572.583984,,,,,102.966003,,,,,102.966003,675.549988,1343.317993,0.0,74.181,,,,,782.575989,856.756989,0.0,856.756989,2200.074982,
09/30/1998,2292.924072,289.729004,154.238007,135.490997,,,,,1402.661987,0.0,0.0,1402.661987,0.0,0.0,,,,,1692.390991,0.0,0.0,0.0,31.547001,568.986023,0.0,,,,,,568.986023,600.533024,,521.669983,521.669983,,,,247.602997,,,,,,15.500031,,,15.500031,784.77301,538.94397,,,,,86.211998,,,,,86.211998,625.155968,1409.928978,0.0,75.442001,,,,,807.552979,882.99498,0.0,882.99498,2292.923958,
12/31/1998,2349.839111,360.171997,125.197998,234.973999,,,,,1455.208008,,,1455.208008,,0.0,,,,,1815.380005,0.0,0.0,0.0,29.290001,505.169006,0.0,,,,,,505.169006,534.459007,,462.684998,462.684998,,,,329.747986,,,,,,9.592041,,,9.592041,802.025024,570.114014,,,,,56.257999,,,,,56.257999,626.372013,1428.397038,0.0,75.483002,,,,,845.958984,921.441986,0.0,921.441986,2349.839024,
03/31/1999,2299.866,200.719,44.03,156.689,,,,,1582.886,0.0,0.0,,1582.886,0.0,,,,,1783.605,0.0,0.0,0.0,0.0,516.261,0.0,,,,,,516.261,516.261,,440.578,440.578,,,,300.492,,,,,,15.943,,,15.943,757.013,541.759,,,,,56.505,,,,,56.505,598.264,1355.277,0.0,77.156,,,0.0,867.426,0.007,944.589,0.0,944.589,2299.866,
06/30/1999,2467.632,185.198,25.217,159.981,,,,,1723.814,0.0,0.0,1723.814,0.0,67.732,,,,,1976.744,0.0,0.0,0.0,0.0,490.888,0.0,,,,,,490.888,490.888,,622.505,622.505,,,,259.425,,,,,,8.066,,,8.066,889.996,540.944,,,,,56.501,,,,,56.501,597.445,1487.441,,77.142,,,,902.816,0.233,980.191,,980.191,2467.632,
09/30/1999,2619.1,180.441,30.587,149.854,,,,,1879.075,0.0,0.0,1879.075,0.0,0.0,,,,,2059.516,0.0,0.0,0.0,0.0,559.584,0.0,,,,,,559.584,559.584,,549.86,549.86,,,,465.717,,,,,,4.348,,,4.348,1019.925,518.391,,,,,56.684,,,,,56.684,575.075,1595.0,0.0,77.178,,,0.0,946.45,0.472,1024.1,0.0,1024.1,2619.1,
12/31/1999,2596.797,269.78,51.718,218.062,,,,,1792.733,0.0,0.0,1792.733,0.0,0.0,,,,,2062.513,0.0,0.0,0.0,0.0,534.284,0.0,,,,,,534.284,534.284,,581.491,581.491,,,,327.294,,,,,,11.769,,,11.769,920.554,525.965,,,,,56.959,,,,,56.959,582.924,1503.478,0.0,77.503,,,0.0,,1015.816,1093.319,0.0,1093.319,2596.797,
03/31/2000,2694.078,162.858,38.864,123.994,0.0,,,,1992.601,0.0,0.0,1992.601,0.0,0.0,,,,,2155.459,0.0,0.0,0.0,0.0,538.619,0.0,0.0,0.0,,,,538.619,538.619,,549.01,549.01,,,,466.904,,,,,,0.0,,,0.0,1015.914,524.641,,,,,57.269,,,,,57.269,581.91,1597.824,0.0,78.134,,,0.0,1018.406,-0.286,1096.254,0.0,1096.254,2694.078,
06/30/2000,2823.594,70.091,30.715,39.376,,,,,1983.751,0.0,0.0,1983.751,0.0,0.0,,,,,2053.842,0.0,0.0,0.0,148.836,620.916,0.0,0.0,0.0,,,,620.916,769.752,,593.175,593.175,,,,359.202,,,,,,5.206,,,5.206,957.583,701.219,,,,,57.528,,,,,57.528,758.747,1716.33,0.0,78.333,,,0.0,1028.993,-0.062,1107.264,0.0,1107.264,2823.594,
09/30/2000,2895.846,181.429,32.13,149.299,,,,,2052.831,0.0,0.0,2052.831,0.0,0.0,,,,,2234.26,0.0,0.0,0.0,0.0,661.586,0.0,0.0,0.0,,,,661.586,661.586,,690.781,690.781,,,,309.869,,,,,,11.991,,,11.991,1012.641,685.853,,,,,57.817,,,,,57.817,743.67,1756.311,0.0,85.503,,,0.0,1053.794,0.238,1139.535,0.0,1139.535,2895.846,
12/31/2000,2886.483,443.224,183.985,259.239,,,,,1880.263,0.0,0.0,1880.263,0.0,0.0,,,,,2323.487,0.0,0.0,0.0,0.0,562.996,0.0,0.0,0.0,,,,562.996,562.996,,109.705,109.705,,,,353.814,,,,,,497.431,,,497.431,960.95,677.602,,,,,0.0,,,,,0.0,677.602,1638.552,0.0,110.009,,,0.0,,1137.922,1247.931,0.0,1247.931,2886.483,
03/31/2001,3042.911,419.451,199.343,220.108,0.0,,,,2049.248,0.0,0.0,2049.248,0.0,0.0,,,,,2468.699,0.0,0.0,0.0,0.0,574.212,0.0,0.0,0.0,,,,574.212,574.212,,550.393,550.393,,,,309.895,,,,,,0.775,,,0.775,861.063,886.237,,,,,0.0,,,,,0.0,886.237,1747.3,0.0,125.977,,,0.0,1175.413,-5.779,1295.611,0.0,1295.611,3042.911,
06/30/2001,3227.565,305.427,101.805,203.622,,,,,2289.842,0.0,0.0,2289.842,0.0,0.0,,,,,2595.269,0.0,0.0,0.0,0.0,632.296,0.0,0.0,0.0,,,,632.296,632.296,,750.987,750.987,,,,196.186,,,,,,36.104,,,36.104,983.277,884.918,,,,,0.0,,,,,0.0,884.918,1868.195,0.0,128.631,,,0.0,1233.52,-2.781,1359.37,0.0,1359.37,3227.565,
09/30/2001,5721.365,361.77,59.754,302.016,,,,,4002.423,0.0,0.0,4002.423,0.0,0.0,,,,,4364.193,0.0,0.0,0.0,0.0,1357.172,450.855,281.28,169.575,,,,906.317,1357.172,,1252.63,1252.63,,,,337.795,,,,,,66.179,,,66.179,1656.604,1894.878,,,,,0.0,,,,,0.0,1894.878,3551.482,0.0,858.341,,,0.0,1313.951,-2.409,2169.883,0.0,2169.883,5721.365,
12/31/2001,5714.276,72.144,72.144,0.0,0.0,,,,3833.763,0.0,0.0,3833.763,0.0,0.0,,,,,3905.907,0.0,0.0,0.0,431.735,1376.634,467.297,307.693,159.604,,,,909.337,1808.369,,333.845,333.845,,,,523.675,,,,,,842.222,,,842.222,1699.742,1737.869,,,,,0.0,,,,,0.0,1737.869,3437.611,0.0,863.473,,,0.0,1431.02,-17.828,2276.665,0.0,2276.665,5714.276,
03/31/2002,5608.028,338.834,59.772,279.062,,,,,3972.287,0.0,0.0,3972.287,0.0,0.0,,,,,4311.121,0.0,0.0,0.0,0.0,1296.907,465.26,307.693,157.567,,,,831.647,1296.907,,1099.293,1099.293,,,,386.256,,,,,,23.424,,,23.424,1508.973,1722.605,,,,,0.0,,,,,0.0,1722.605,3231.578,0.0,914.777,,,0.0,1496.71,-35.037,2376.45,0.0,2376.45,5608.028,
06/30/2002,6107.163,499.251,212.767,286.484,,,,,4244.918,0.0,0.0,4244.918,0.0,0.0,,,,,4744.169,0.0,0.0,0.0,0.0,1362.994,463.222,307.693,155.529,,,,899.772,1362.994,,1173.087,1173.087,,,,428.731,,,,,,88.082,,,88.082,1689.9,1949.265,,,,,0.0,,,,,0.0,1949.265,3639.165,0.0,926.892,,,0.0,1584.469,-43.363,2467.998,0.0,2467.998,6107.163,
09/30/2002,6319.157,541.238,212.077,329.161,,,,,4439.06,0.0,0.0,4439.06,0.0,0.0,,,,,4980.298,0.0,0.0,0.0,0.0,1338.859,461.184,307.693,153.491,,,,877.675,1338.859,,1425.222,1425.222,,,,301.695,,,,,,80.972,,,80.972,1807.889,1918.364,,,,,0.0,,,,,0.0,1918.364,3726.253,0.0,932.531,,,0.0,1705.467,-45.094,2592.904,0.0,2592.904,6319.157,
12/31/2002,6872.087,1213.507,613.168,600.339,,,,,4293.597,0.0,0.0,4293.597,0.0,60.641,,,,,5567.745,0.0,0.0,0.0,0.0,1304.342,459.647,307.693,151.954,,,,844.695,1304.342,,376.653,376.653,,,,559.621,,,,,,1262.119,,,1262.119,2198.393,1913.268,,,,,0.0,,,,,0.0,1913.268,4111.661,0.0,933.773,,,0.0,1871.89,-45.237,2760.426,0.0,2760.426,6872.087,
03/31/2003,6802.88,868.727,479.577,389.15,,,,,4604.208,0.0,0.0,4604.208,0.0,0.0,,,,,5472.935,0.0,0.0,0.0,0.0,1329.945,457.585,307.693,149.892,,,,872.36,1329.945,,1376.538,1376.538,,,,343.724,,,,,,41.678,,,41.678,1761.94,2209.882,,,,,0.0,,,,,0.0,2209.882,3971.822,0.0,933.557,,,0.0,1943.422,-45.921,2831.058,0.0,2831.058,6802.88,
06/30/2003,7329.016,822.822,391.087,431.735,,,,,5018.263,0.0,0.0,5018.263,0.0,0.0,,,,,5841.085,0.0,0.0,0.0,0.0,1487.931,455.522,307.693,147.829,,,,1032.409,1487.931,,1637.936,1637.936,,,,381.355,,,,,,55.69,,,55.69,2074.981,2269.955,,,,,0.0,,,,,0.0,2269.955,4344.936,0.0,959.513,,,0.0,2062.625,-38.058,2984.08,0.0,2984.08,7329.016,
09/30/2003,7874.203,830.443,312.151,518.292,,,,,5535.951,4212.677,0.0,1260.95,62.324,62.986,,,,,6429.38,0.0,0.0,0.0,0.0,1444.823,145.767,,,,,,1299.056,1444.823,,1871.174,1871.174,,,,468.068,,,,,,127.646,,,127.646,2466.888,2254.055,,,,,0.0,,,,,0.0,2254.055,4720.943,0.0,966.675,,,0.0,2229.038,-42.453,3153.26,0.0,3153.26,7874.203,
12/31/2003,8063.352,945.218,404.092,541.126,,,,,5601.666,0.0,0.0,5528.41,73.256,122.3,,,,,6669.184,0.0,0.0,0.0,0.0,1394.168,451.397,307.693,143.704,,,,942.771,1394.168,,452.648,452.648,,,,479.287,,,,,,1532.322,,,1532.322,2464.257,2150.972,,,,,0.0,,,,,0.0,2150.972,4615.229,0.0,1017.243,,,0.0,2470.678,-39.798,3448.123,0.0,3448.123,8063.352,
03/31/2004,8354.127,768.94,464.414,304.526,,,,,6145.177,0.0,0.0,,6145.177,70.617,,,,,6984.734,0.0,0.0,0.0,0.0,1369.393,307.693,307.693,0.0,,,,1061.7,1369.393,,1821.764,1821.764,,,,255.738,,,,,,78.261,,,78.261,2155.763,2573.633,,,,,0.0,,,,,0.0,2573.633,4729.396,0.0,1065.836,,,0.0,2596.033,-37.138,3624.731,0.0,3624.731,8354.127,
06/30/2004,8944.688,425.798,90.318,335.48,,,,,7148.814,0.0,0.0,6800.56,0.0,80.786,,,,,7655.398,0.0,0.0,0.0,0.0,1289.29,447.272,307.693,139.579,,,,842.018,1289.29,,2007.279,2007.279,,,,417.219,,,,,,109.163,,,109.163,2533.661,2573.925,,,,,25.753,,,,,25.753,2599.678,5133.339,0.0,1075.616,,,0.0,2777.23,-41.497,3811.349,0.0,3811.349,8944.688,
