Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1999,9.483,-0.149,14.049,1.585,,1.566,0.019,-6.002,-2.204,,-8.545,4.747,,-74.486,-18.293,,,,-18.293,,,,,,,,,,-56.193,68.286,,67.929,0.616,0.62,-0.004,-0.259,,3.283,,,
06/30/1999,17.983,-10.802,30.787,10.249,,4.358,5.891,-12.251,-12.229,-0.023,-7.319,7.32,,-222.058,-39.514,0.824,,,-40.338,,,0.0,0.0,0.0,,,,,-182.544,261.541,-0.189,-2.77,-34.451,5.545,-39.996,298.951,,57.466,0.031,25.638,
09/30/1999,24.519,-3.001,47.669,13.498,,7.248,6.25,-33.647,-18.653,,-4.947,-10.047,,-266.752,-72.769,,,,-72.769,,,,,,,,,,-193.983,243.99,,-19.676,-39.186,1.518,-40.704,302.852,,1.757,,,
12/31/1999,26.139,-0.416,19.208,-3.35,,,-3.35,10.697,,,,10.697,,-44.373,-25.888,0.0,,,-25.888,,,0.0,0.0,0.0,,,,,-18.485,18.592,0.0,5.163,-150.464,0.0,-150.464,163.893,,0.358,,,
03/31/2000,17.718,-5.383,26.303,17.024,,10.447,6.577,-20.226,1.068,,-12.092,-9.202,,-37.073,-27.646,0.0,,,-27.646,,,0.0,0.0,0.0,,,,,-9.427,25.629,0.0,20.291,0.885,0.885,0.0,4.453,,6.274,,,
06/30/2000,55.353001,-28.245001,31.643999,26.952999,,,26.952999,25.000999,,,,25.000999,,-108.935997,-35.119999,0.0,,,-35.119999,,,0.0,0.0,0.0,,,,,-73.815998,51.825999,0.0,46.446999,2.977,2.977,0.0,2.402,,-1.757,,,
09/30/2000,36.611,1.707,34.829,-2.337,,9.697,-12.034,2.412,-16.209,,-3.618,22.239,,-61.826,-52.279,1.113,,,-53.392,,,0.0,0.0,0.0,,,,,-9.547,91.455,0.0,92.215,1.474,1.598,-0.124,-2.234,,66.24,,,
12/31/2000,47.922,4.096,34.034,4.616,,,4.616,5.176,,,,5.176,,-119.794,-52.341,0.207,,,-52.548,,,0.0,0.0,0.0,,,,,-67.453,3.485,0.0,-350.704,2.844,2.844,0.0,351.345,,-68.387,,,
03/31/2001,23.899,3.199,35.717999,5.717,,,5.717,-20.735001,,,,-20.735001,,-85.249001,-48.169002,0.029,,,-48.198002,,,0.0,0.0,0.0,,,,,-37.079999,65.053002,0.0,46.621002,2.304,2.539,-0.235,16.128,,3.703,,,
06/30/2001,38.909,-9.746,37.787998,9.283,,,9.283,1.584,,,,1.584,,-54.695,-41.777,0.0,,,-41.777,,,0.0,0.0,0.0,,,,,-12.917999,42.719998,0.0,30.712997,3.841,3.841,0.0,8.166,,26.934,,,
09/30/2001,45.369999,-22.809,38.921001,24.091999,,,24.091999,5.166,,,,5.166,,-57.105999,-46.796001,0.0,,,-46.796001,,,0.0,0.0,0.0,,,,,-10.309998,35.037006,0.0,34.363007,2.142,2.142,0.0,-1.468,,23.301001,,,
12/31/2001,52.730999,-14.701,41.164001,18.540001,,,18.540001,7.728,,,,7.728,,-81.085999,-59.577002,0.691,,,-60.268002,,,0.0,0.0,0.0,,,,,-21.508997,-10.424,0.0,-9.157,3.792,3.792,,-5.059,,-38.778999,,,
03/31/2002,51.269001,6.122,25.073999,13.457,,,13.457,6.616,,,,6.616,,-66.793999,-57.416002,0.227,,,-57.643002,,,0.0,0.0,0.0,,,,,-9.377997,5.585001,0.0,8.026001,-0.567,1.388,-1.955,-1.874,,-9.94,0.8,19.684,
06/30/2002,46.879002,19.989,26.466,-1.414,,,-1.414,1.838,,,,1.838,,-49.848,-41.858001,6.057,,,-47.915001,,,0.0,0.0,0.0,,,,,-7.989999,17.605002,0.0,15.424002,4.0,4.179,-0.179,-1.819,,14.636,0.365,42.521999,
09/30/2002,74.300003,15.697,29.089001,40.040001,,,40.040001,-10.526,,,,-10.526,,-48.855,-36.412999,0.047,,,-36.459999,,,0.0,0.0,0.0,,,,,-12.442,-23.903,0.0,-25.876,1.054,1.182,-0.128,0.919,,1.542,0.645,34.556999,
12/31/2002,82.5,16.484,30.441,14.552,,,14.552,21.023,,,,21.023,,-82.26,-54.29,0.689,,,-54.979,,,0.0,0.0,0.0,,,,,-27.97,28.455,0.0,-20.975,2.773,2.773,,46.657,,28.695,1.337,37.11,
03/31/2003,36.524,21.284,29.949,13.571,,16.096,-2.525,-28.28,-20.004,,-4.003,-4.273,,-64.103,-43.431,6.202,,,-49.633,,,0.0,0.0,0.0,,,,,-20.672,-15.132,0.0,-19.439,1.653,1.8,-0.147,2.654,,-42.711,0.613,27.628,
06/30/2003,94.133003,20.132999,30.764999,11.143,,,11.143,32.091999,,,,32.091999,,-65.737,-56.229999,0.174,,,-56.403999,,,0.0,0.0,0.0,,,,,-9.507,135.886008,0.0,132.639008,1.581,1.581,0.0,1.666,,164.281998,1.519,31.160999,
09/30/2003,52.962002,14.794,28.207001,32.084999,,,32.084999,-22.124001,,,,-22.124001,,-400.376007,-41.756999,0.245,,,-42.001999,,,0.0,0.0,0.0,,,,,-358.619008,193.094961,0.0,176.57196,0.0,0.0,0.0,16.523001,,-154.319,1.835,36.254002,
12/31/2003,105.074,28.426,45.651,10.652,,,10.652,20.345,,,,20.345,,-56.418,-51.392,5.046,,,-56.438,,,0.0,0.0,0.0,,,,,-5.026,2.483,0.0,-1.652,-3.234,0.0,-3.234,7.369,,51.139,4.349,31.909,
03/31/2004,41.608002,22.997,37.279999,15.779,,,15.779,-34.448002,,,,-34.448002,,-213.373993,-43.174,0.0,,,-43.174,,,0.0,0.0,0.0,,,,,-170.199993,128.060966,0.0,164.076965,0.0,0.0,0.0,-36.015999,,-43.705002,3.106,46.277,
06/30/2004,88.128998,22.857,35.651001,22.868999,,,22.868999,6.752,,,,6.752,,-74.080002,-56.021999,2.362,,,-58.383999,,,0.0,0.0,0.0,,,,,-18.058003,-5.021008,0.0,0.791992,0.0,0.0,0.0,-5.813,,9.028,2.909,34.348,
09/30/2004,79.241997,18.450001,49.446999,14.582,,,14.582,-3.237,,,,-3.237,,-132.167999,-57.386001,0.146,,,-57.532001,,,0.0,0.0,0.0,,,,,-74.781998,57.347993,0.0,54.651993,0.0,0.0,0.0,2.696,,4.422,1.805,53.585999,
12/31/2004,96.385,29.887,44.897,23.932,,,23.932,-2.331,,,,-2.331,,-206.901,-72.273,0.603,,,-72.876,,,0.0,0.0,0.0,,,,,-134.628,98.03,0.0,92.371,0.0,0.0,0.0,5.659,,-12.486,-0.932,42.794,
03/31/2005,63.414,22.949,45.752,18.486,,14.092,4.394,-23.773,-20.102,0.0,,-3.671,,-94.471,-58.375,0.271,,,-58.646,,,0.0,0.0,0.0,,,,,-36.096,27.891,0.0,22.126,0.0,0.0,0.0,5.765,,-3.166,1.307,46.483,
06/30/2005,127.941,25.41,45.955,23.872,,15.273,8.599,32.704,2.24,0.0,,30.464,,-78.029,-72.556,0.648,,,-73.204,,,0.0,0.0,0.0,,,,,-5.473,-49.171,0.0,-53.769,0.0,0.0,0.0,4.598,,0.741,5.438,47.075,
09/30/2005,87.506,36.377,47.043,25.179,,19.938,5.241,-21.093,-24.192,0.0,,3.099,,-63.687,-49.206,8.655,,,-57.861,,,0.0,0.0,0.0,,,,,-14.481,-9.346,0.0,-13.13,16.023,16.023,0.0,-12.239,,14.473,0.967,46.862,
12/31/2005,98.315,26.363,53.123,10.222,,10.167,0.055,8.607,-3.518,0.0,,12.125,,-199.988,-64.369,18.049,,,-82.418,,,0.0,0.0,0.0,,,,,-135.619,111.096,0.0,103.904,9.626,9.626,0.0,-2.434,,9.423,14.146,43.237,
03/31/2006,61.998,27.273,51.08,16.732,,14.357,2.375,-33.087,-9.721,,,-23.366,,-103.865,-73.677,0.0,,,-73.677,,,0.0,0.0,0.0,,,,,-30.188,31.006,0.0,30.307,2.168,2.168,0.0,-1.469,,-10.861,4.06,48.094,
06/30/2006,111.737,37.842,52.507,17.133,,18.486,-1.353,4.255,-14.107,,,18.362,,-131.098,-81.294,0.0,,,-81.294,,,0.0,0.0,0.0,,,,,-49.804,17.761,0.0,9.736,8.034,8.034,0.0,-0.009,,-1.6,7.22,45.039,
09/30/2006,105.48,26.613,54.621,17.476,,12.815,4.661,6.77,-15.878,,,22.648,,-112.692,-104.892,0.0,,,-104.892,,,0.0,0.0,0.0,,,,,-7.8,11.649,0.0,117.06,-105.696,0.0,-105.696,0.285,,4.437,0.664,47.896,
12/31/2006,95.067,37.135,55.628,0.098,,7.481,-7.383,2.206,-14.161,,,16.367,,-119.059,-105.449,16.658,,,-122.107,,,0.0,0.0,0.0,,,,,-13.61,23.972,0.0,13.861,122.126,122.126,0.0,-112.015,,-0.02,5.199,44.043,
03/31/2007,101.964996,34.707001,58.682999,11.093,,2.162,8.931,-2.518,-4.895,,,2.377,,-95.558998,-72.979997,7.775,,,-80.754997,,,0.0,0.0,0.0,,,,,-22.579001,9.706016,0.0,3.817017,5.937,5.937,0.0,-0.048,,16.112,6.659,45.042999,
06/30/2007,104.797997,39.051998,61.747002,22.278999,,16.339001,5.939999,-18.280001,-14.894,,,-3.386001,,-335.760986,-85.699998,0.332,,,-86.031998,,,0.0,0.0,0.0,,,,,-250.060989,264.446031,0.0,257.207031,10.296,10.296,0.0,-3.057,,33.483002,5.116,55.254002,
09/30/2007,121.116997,51.334,64.369003,18.556,,9.195,9.361,-13.142,-27.735001,,,14.593,,-171.285004,-92.332001,6.527,,,-98.859001,,,0.0,0.0,0.0,,,,,-78.953002,45.955007,0.0,41.154007,3.853,3.853,0.0,0.948,,-4.213,7.214,58.868999,
12/31/2007,156.764,28.001,69.856,30.445,,16.117,14.328,28.462,13.874,,,14.588,,-264.03,-117.694,3.102,,,-120.796,,,0.0,0.0,0.0,,,,,-146.336,142.122,0.0,132.353,8.522,8.522,0.0,1.247,,34.856,15.005,56.285,
03/31/2008,72.521004,33.481998,70.777,13.816,,7.272,6.544,-45.554001,-24.254999,,,-21.299002,,-100.316002,-93.756003,0.031,,,-93.787003,,,0.0,0.0,0.0,,,,,-6.559999,9.611992,0.0,8.166992,2.836,2.836,0.0,-1.391,,-18.183001,8.043,62.683998,
06/30/2008,117.112,35.886002,74.098,12.227,,3.907,8.32,-5.099,-15.921,,,10.822,,-128.453995,-80.343002,0.0,,,-80.343002,,,0.0,0.0,0.0,,,,,-48.110992,107.11499,0.0,96.11499,11.25,11.25,0.0,-0.25,,95.773003,17.833,54.950001,
09/30/2008,160.776993,11.314,76.170998,50.408001,,25.444,24.964001,22.884001,-10.107,,,32.991001,,-113.540001,-100.001999,,,,-100.001999,,,0.0,0.0,0.0,,,,,-13.538002,67.809999,0.0,136.874001,2.391,2.391,0.0,-71.455002,,115.046997,9.979,57.945999,
12/31/2008,186.618992,1.355003,74.674001,123.508,,72.486001,51.021999,-12.918,24.349,,,-37.267,,-117.283994,-112.970014,0.0,,,-112.970014,,,0.0,0.0,0.0,,,,,-4.31398,-109.208891,0.0,-175.019891,4.78,4.78,0.0,61.031,,-39.874,8.254001,66.565004,
03/31/2009,127.492,28.799,77.52,46.185,4.259,16.058,25.868,-25.012,-27.087,,-12.486,14.561,0.0,-74.155,-70.376,1.545,1.545,0.0,-71.921,-71.921,0.0,0.0,0.0,0.0,-1.432,0.0,-1.432,0.0,-2.347,-56.11,0.0,-59.68,3.225,3.225,0.0,0.345,-3.766,-6.539,13.595,51.611,
06/30/2009,120.799,87.638,79.957,-12.85,4.877,-0.633,-17.094,-33.946,-16.95,,-4.716,-12.28,0.0,-63.77,-61.662,0.293,0.293,0.0,-61.955,-61.955,0.0,0.0,0.0,0.0,-0.016,0.0,-0.016,0.0,-2.092,-14.321,0.0,-24.65,10.241,10.241,0.0,0.088,1.517,44.225,21.979,59.148,
09/30/2009,185.599,43.186,82.709,37.369,4.851,27.131,5.387,22.335,9.527,,11.589,1.219,0.0,-85.725,-82.497,0.0,0.0,0.0,-82.497,-82.497,0.0,0.0,0.0,0.0,-0.515,0.0,-0.515,0.0,-2.713,28.204,0.0,465.11,11.914,11.914,0.0,-448.82,5.129,133.207,17.293,64.915,
12/31/2009,183.021,61.254,43.052,-3.832,1.223,-12.221,7.166,40.068,19.613,,15.793,4.662,-1.406,-100.416,-68.791,3.113,3.113,0.0,-71.904,-71.904,0.0,0.0,0.0,0.0,0.445,0.0,0.445,0.0,-6.703,-87.465,0.0,-90.466,4.385,4.385,0.0,0.022,2.253,-2.607,34.195,40.999,
03/31/2010,131.167,25.566,87.105,22.772,4.727,-7.946,25.991,-4.276,7.976,,-15.693,3.441,0.0,-233.544,-77.673,4.275,4.275,0.0,-81.948,-81.948,0.0,0.0,0.0,0.0,-118.34,0.0,-118.34,0.0,-37.531,-17.155,0.0,-11.883,-5.173,4.463,-9.636,-0.099,-1.702,-121.234,9.21,73.712,
06/30/2010,136.931,41.292,66.655,25.429,4.39,10.631,10.408,-8.768,-3.3,,-1.721,-3.747,0.196,-57.024,-42.433,6.686,6.686,0.0,-49.119,-49.119,0.0,0.0,0.0,0.0,106.576,0.0,106.576,0.0,-3.04,-62.032,-12.72,-14.609,-34.933,5.995,-40.928,0.034,-2.818,15.057,57.459,39.486,
09/30/2010,176.938,-153.776,78.573,112.202,4.013,40.021,68.168,-54.932,-4.209,,14.467,-65.19,-0.636,-61.988,-51.847,7.028,7.028,0.0,-58.875,-58.875,0.0,0.0,0.0,0.0,-1.458,0.0,-1.458,0.0,-4.573,-275.857,-12.641,-20.879,-39.234,3.895,-43.129,-202.467,4.601,-156.306,37.682,73.158,
12/31/2010,180.104,32.04,77.229,4.362,4.144,-5.04,5.258,32.339,11.326,,2.4,18.613,-1.083,-80.114,-64.36,4.547,4.547,0.0,-68.907,-68.907,0.0,0.0,0.0,0.0,-0.619,0.0,-0.619,0.0,-3.16,-26.19,-12.532,-0.946,-11.746,6.124,-17.87,0.117,0.72,74.52,34.721,40.107,
03/31/2011,119.337,73.46,81.589,-11.324,4.439,-7.903,-7.86,-39.864,-22.858,,-5.419,-11.587,0.046,-98.991,-52.042,0.166,0.166,0.0,-52.208,-52.208,0.0,0.0,0.0,0.0,-34.705,0.0,-34.705,0.0,-2.945,-90.511,-37.514,178.87,-0.789,10.181,-10.97,-231.124,1.289,-68.876,20.575,65.008,
06/30/2011,113.754,252.684,78.868,1.844,3.006,7.015,-8.177,-42.456,-9.977,,10.785,-43.264,-0.411,289.478,-37.764,0.0,0.0,0.0,-37.764,-37.764,0.0,0.0,0.0,0.0,-40.467,0.0,-40.467,0.0,-8.643,-332.984,-37.53,-96.552,-190.623,59.377,-250.0,-7.868,1.393,71.641,48.026,42.534,
09/30/2011,177.867,37.338,90.317,96.787,4.997,14.983,76.807,20.409,15.682,,-4.491,9.218,-0.05,-55.719,-54.719,3.644,3.644,0.0,-58.363,-58.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.285,102.861,-50.695,428.776,-274.578,12.907,-287.485,-0.592,-5.588,219.421,56.079,54.884,
12/31/2011,204.48,32.056,85.362,11.688,4.808,-10.706,17.586,69.877,-2.463,,5.359,66.981,-0.723,-56.26,-60.969,0.087,0.087,0.0,-61.056,-61.056,0.0,0.0,0.0,0.0,-0.074,0.0,-0.074,0.0,-4.835,-443.174,-46.877,36.711,-432.302,4.196,-436.498,0.017,-6.08,-301.034,23.318,40.609,
03/31/2012,74.884,55.35,79.75,0.389,9.8,-9.814,0.403,-61.523,-8.831,,-2.433,-50.259,-0.039,-67.032,-55.916,0.0,,,-55.916,-55.916,0.0,0.0,0.0,0.0,-8.818,0.0,-8.818,0.0,-1.157,-14.096,-43.18,65.566,-36.541,1.511,-38.052,0.098,4.692,-1.552,38.06,56.083,
06/30/2012,137.306,38.055,79.212,-14.054,6.317,-28.885,8.514,32.059,-15.63,,-1.61,49.299,0.0,-161.539,-49.583,1.862,1.862,0.0,-51.445,-51.445,0.0,0.0,0.0,0.0,-98.472,0.0,-98.472,0.0,-8.489,21.179,-42.791,54.004,9.772,9.772,0.0,0.194,-5.009,-8.063,45.77,58.392,
09/30/2012,88.547,52.809,82.621,12.727,4.682,-4.555,12.6,-53.327,2.082,,-8.575,-46.834,0.0,-64.726,-58.232,0.0,0.0,0.0,-58.232,-58.232,0.0,0.0,0.0,0.0,1.069,0.0,1.069,0.0,-7.563,136.617,-46.336,699.488,11.354,11.354,0.0,-527.889,3.915,164.353,68.076,61.003,
12/31/2012,131.999,25.494,81.709,-18.294,9.561,-33.947,6.092,42.016,4.415,,11.912,25.689,0.0,-106.903,-75.495,0.0,0.0,0.0,-75.495,-75.495,0.0,0.0,0.0,0.0,-18.913,0.0,-18.913,0.0,-12.495,-115.47,-186.538,52.434,18.652,18.652,0.0,-0.018,-0.794,-91.168,76.701,56.458,
03/31/2013,106.605,19.386,82.111,12.589,5.71,-3.003,9.882,-6.167,-7.61,0.0,28.232,-26.789,0.0,-100.508,-95.418,0.0,,0.0,-95.418,-95.418,0.0,0.0,0.0,0.0,0.074,0.0,0.074,0.0,-5.154,-14.088,-51.662,31.139,6.71,6.71,0.0,-0.275,-5.425,-13.416,9.013,65.617,
06/30/2013,107.296,26.366,80.792,61.269,7.883,23.596,29.79,-61.312,-13.635,,-21.394,-26.283,,-115.905,-59.923,2.899,2.899,0.0,-62.822,-62.822,0.0,0.0,0.0,0.0,-52.866,0.0,-52.866,0.0,-3.108,41.006,-51.647,81.634,10.581,10.581,0.0,0.438,-3.53,28.867,49.873,57.946,
09/30/2013,121.252,3.849,81.168,102.395,9.423,40.734,52.238,-66.731,-16.622,,12.334,-62.443,0.0,-130.249,-47.129,0.0,0.0,0.0,-47.129,-47.129,0.0,0.0,0.0,0.0,-69.889,0.0,-69.889,0.0,-8.312,-76.723,-51.718,667.379,-0.066,,,-692.318,-0.544,-86.264,29.268,73.248,
12/31/2013,172.964,47.059,85.224,-128.382,7.338,-160.759,25.039,168.379,4.686,0.0,4.996,158.697,0.0,-291.025,-82.741,0.0,0.0,0.0,-82.741,-82.741,0.0,0.0,0.0,0.0,-194.419,0.0,-194.419,0.0,-13.865,68.369,-51.771,137.233,2.828,2.828,0.0,-19.921,-1.813,-51.505,37.47,46.569,
03/31/2014,55.641,41.667,88.339,-12.925,7.141,-22.317,2.251,-62.052,-9.209,,-7.068,-45.775,0.0,-128.903,-89.964,17.892,17.892,0.0,-107.856,-107.856,0.0,0.0,0.0,0.0,-30.781,0.0,-30.781,0.0,-8.158,120.839,-52.735,421.356,2.232,2.232,0.0,-250.014,1.803,49.38,9.958,86.232,
06/30/2014,139.96,271.637,90.736,-222.037,7.317,-219.796,-9.558,-0.702,-3.377,,-9.557,12.232,0.0,-105.81,-81.173,0.0,0.0,0.0,-81.173,-81.173,0.0,0.0,0.0,0.0,-15.585,0.0,-15.585,0.0,-9.052,-61.012,-52.126,-24.633,15.52,15.52,0.0,0.227,2.299,-24.563,67.936,40.697,
09/30/2014,106.251,0.066,91.028,40.864,8.671,-16.298,48.491,-25.707,3.225,,-10.682,-18.25,0.0,-96.579,-87.942,0.699,0.699,0.0,-88.641,-88.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.637,35.006,-52.157,81.878,19.644,19.644,0.0,-14.359,-6.033,38.645,46.357,83.841,
12/31/2014,171.096,12.749,91.049,15.069,6.495,-12.379,20.953,52.958,9.474,0.0,44.177,-0.693,0.0,-148.686,-58.359,26.179,26.179,0.0,-84.538,-84.538,0.0,0.0,0.0,0.0,-81.727,0.0,-81.727,0.0,-8.6,-74.976,-385.28,624.292,6.834,6.834,0.0,-320.822,-5.489,-58.055,43.197,46.829,
03/31/2015,5.512,41.096,88.043,10.429,6.856,-3.273,6.846,-134.056,3.437,,-17.995,-119.498,0.0,-76.18,-74.366,0.41,0.41,0.0,-74.776,-74.776,0.0,0.0,0.0,0.0,-6.431,0.0,-6.431,0.0,4.617,68.863,-102.539,168.142,4.595,4.595,0.0,-1.335,-4.523,-6.328,10.56,90.339,
06/30/2015,174.226,53.33,89.817,-8.002,7.921,-5.815,-10.108,39.081,1.506,,-4.824,42.399,0.0,-74.432,-64.185,0.395,0.395,0.0,-64.58,-64.58,0.0,0.0,0.0,0.0,-15.283,0.0,-15.283,0.0,5.036,-104.332,-100.69,-8.152,5.119,5.119,0.0,-0.609,2.031,-2.507,12.591,39.179,
09/30/2015,140.357,23.11,88.575,49.429,6.159,-1.229,44.499,-20.757,6.153,,-1.158,-25.752,0.0,-79.215,-61.998,1.227,1.227,0.0,-63.225,-63.225,0.0,0.0,0.0,0.0,-6.261,0.0,-6.261,0.0,-10.956,321.009,-100.483,427.876,4.597,4.597,0.0,-10.981,-6.35,375.801,10.26,89.345,
12/31/2015,221.665,5.705,88.278,48.247,6.649,2.844,38.754,79.435,6.888,,41.994,30.553,0.0,-192.959,-87.428,0.24,0.24,0.0,-87.668,-87.668,0.0,0.0,0.0,0.0,-85.583,0.0,-85.583,0.0,-19.948,-394.051,-102.796,525.97,-6.835,,,-810.39,0.827,-364.518,9.029,40.952,
03/31/2016,81.118,62.774,87.204,-4.578,6.885,-6.012,-5.451,-64.282,-8.151,,-30.934,-25.197,0.0,-107.281,-80.683,0.169,0.169,0.0,-80.852,-80.852,0.0,0.0,0.0,0.0,-19.34,0.0,-19.34,0.0,-7.258,19.261,-104.931,125.63,-2.323,0.0,-2.323,0.885,-3.534,-10.436,-3.211,83.942,
06/30/2016,125.632,-13.968,117.925,26.391,9.028,-3.89,21.253,-5.861,9.897,,-8.443,-7.315,0.0,-295.272,-82.611,0.202,0.202,0.0,-82.813,-82.813,0.0,0.0,0.0,0.0,-203.263,53.95,-257.213,0.0,-9.488,293.678,-127.665,412.811,18.67,18.67,0.0,-10.138,-4.994,119.044,31.344,52.409,
09/30/2016,215.842,7.08,128.259,15.023,5.957,-12.294,21.36,62.985,-8.742,,0.304,71.423,0.0,-104.567,-80.538,1.826,1.826,0.0,-82.364,-82.364,0.0,0.0,0.0,0.0,0.182,0.0,0.182,0.0,-24.109,128.398,-127.866,254.006,7.795,7.795,0.0,-5.537,-18.534,221.139,21.643,90.419,
12/31/2016,121.303,48.938,129.34,-3.244,7.106,-28.172,17.822,-49.417,-16.21,,-11.639,-21.568,0.0,-28.871,-76.794,5.78,5.78,0.0,-82.574,-82.574,0.0,0.0,0.0,0.0,-38.89,-23.296,-15.594,0.0,-9.911,-315.964,-145.409,-174.056,5.457,5.457,0.0,-1.956,1.888,-221.644,20.09,70.352,
03/31/2017,121.837,58.125,124.707,3.382,6.549,-7.386,4.219,-64.04,-8.971,,5.869,-60.938,0.0,-104.303,-73.136,0.066,0.066,0.0,-73.202,-73.202,0.0,0.0,0.0,0.0,-9.764,2.423,-12.187,0.0,-21.403,36.662,-2.06,32.435,0.0,0.0,0.0,6.287,4.948,59.144,30.422,99.022,
06/30/2017,197.84,78.63,132.067,-5.835,8.543,-2.15,-12.228,-4.996,,,,-8.098,,-116.667,-83.524,0.0,0.0,0.0,-83.524,-83.524,0.0,0.0,0.0,0.0,-26.036,0.0,-26.036,0.0,-7.107,-98.246,-145.333,42.957,0.0,0.0,0.0,4.13,12.464,-4.609,25.5,78.281,
