Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
11/30/1989,-5.334,5.986,3.136,0.12,,,0.12,-14.576,,,-14.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1990,10.919,9.276,3.163,0.712,,,0.712,-2.232,,,-2.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1990,18.726,7.782,3.175,0.073,,,0.073,7.696,,,7.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1990,3.036,5.689,3.206,-2.343,,,-2.343,-3.516,,,-3.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.036,,,
11/30/1990,0.086,7.78,3.263,-0.491,,,-0.491,-10.466,,,-10.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1991,23.194,11.989,3.277,-0.671,,,-0.671,8.599,,,8.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1991,18.052,12.22,3.235,-3.158,,,-3.158,5.755,,,5.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1991,15.499,8.253,3.305,2.738,,,2.738,1.203,,,1.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.499,,,
11/30/1991,-4.193,11.606,3.471,-0.64,,,-0.64,-18.629999,,,-18.629999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/29/1992,15.813,18.014,3.608,-0.933,,,-0.933,-4.876,,,-4.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1992,14.393,15.115,3.714,-2.018,,,-2.018,-2.418,,,-2.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1992,-10.325999,10.937001,3.937,1.157,,,1.157,-26.356998,,,-26.356998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.325999,,,
11/30/1992,-2.371,13.787,4.201,-0.983,,,-0.983,-19.375999,,,-19.375999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1993,40.306217,20.78841,4.239978,-1.516406,,,-1.516406,16.794235,,,16.794235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1993,3.7371,17.454805,4.281119,-0.760522,,,-0.760522,-17.238302,,,-17.238302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1993,5.115403,12.398467,4.445739,1.111929,,,1.111929,-12.840732,,,-12.840732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.115403,,,
11/30/1993,-9.127,16.089001,4.609,15.696,,,15.696,-45.521,,,-45.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1994,21.362,22.021,4.7,-18.056999,,,-18.056999,12.698,,,12.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1994,32.516998,17.57,4.891,-0.952,,,-0.952,11.008,,,11.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1994,4.08,7.419,5.263,3.546,,,3.546,-12.148,,,-12.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,,,
11/30/1994,10.042,15.586,5.378,-0.393,,,-0.393,-10.529,,,-10.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1995,55.924999,17.040001,5.488,-1.319,,,-1.319,24.674,,,24.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1995,17.281,16.405001,5.64,1.02,,,1.02,-5.784,,,-5.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1995,-25.417999,9.078,5.679,-1.165,,,-1.165,-28.968,,,-28.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.417999,,,
11/30/1995,-15.408,14.508,5.862,-0.128,,,-0.128,-35.650002,,,-35.650002,,,-11.315,,,,-11.315,,,,,,,,,,11.315,,,,,,,,,,,,,,,
02/29/1996,37.625999,15.937,6.1,0.432,,,0.432,15.157,,,15.157,,,-11.483,,,,-11.483,,,,,,,,,,11.483,,,,,,,,,,,,,,,
05/31/1996,43.202,18.780001,6.268,-0.265,,,-0.265,18.419001,,,18.419001,,,-14.881,,,,-14.881,,,,,,,,,,14.881,,,,,,,,,,,,,,,
08/31/1996,15.821,11.363,6.391,-3.957,,,-3.957,2.024,,,2.024,,-16.584999,-16.584999,,,,-16.584999,,,,,,,,,,0.0,,,,,,,,,,,,-0.763999,,,
11/30/1996,1.822,17.361,6.963,-0.206,,,-0.206,-22.296,,,-22.296,,,-15.678,,,,-15.678,,,,,,,,,,15.678,,,,,,,,,,,,,,,
02/28/1997,58.352001,20.002001,7.334,0.246,,,0.246,30.77,,,30.77,,,-14.302,,,,-14.302,,,,,,,,,,14.302,,,,,,,,,,,,,,,
05/31/1997,56.563,23.087999,7.527,-0.531,,,-0.531,26.479,,,26.479,,,-20.033001,,,,-20.033001,,,,,,,,,,20.033001,,,,,,,,,,,,,,,
08/31/1997,6.505,14.226,7.293,-6.337,,,-6.337,-8.677,,,-8.677,,-27.049,-27.049,,,,-27.049,,,,,,,,,,0.0,,,,,,,,,,,,-20.544,,,
11/30/1997,31.223,24.327,7.918,0.09,,,0.09,-1.112,,,-1.112,,-33.328999,-33.329002,0.161,,,-33.490002,,,0.0,0.0,0.0,,,,,3e-06,-6.291,-6.868,0.577,,,,0.0,0.0,0.0,0.0,,-8.397,,,
02/28/1998,99.917,27.597,8.167,-1.682,,,-1.682,65.835999,,,65.835999,,-22.608,-22.608,0.212,,,-22.82,,,0.0,0.0,0.0,,,,,0.0,-3.299,-6.872,-0.577,,,,4.15,4.15,0.0,0.0,,74.010002,,,
05/31/1998,62.09,31.343,9.104,-1.25,,,-1.25,22.892,,,22.892,,-22.0,-22.000001,0.86,,,-22.860001,,,0.0,0.0,0.0,,,,,1e-06,-7.57,-7.747,0.0,,,,0.177,0.177,0.0,0.0,,32.52,,,
08/29/1998,18.306999,20.021,9.654,-7.599,,,-7.599,-3.769,,,-3.769,,-17.393999,-17.394,0.29,,,-17.684,,,0.0,0.0,0.0,,,,,1e-06,-7.294,-7.748,0.0,,,,0.454,0.454,0.0,0.0,,-6.381,,,
11/28/1998,-36.576,29.608999,10.292,-0.175,,,-0.175,-76.302002,,,-76.302002,,-21.739,-21.739,1.313,,,-23.052,,,0.0,0.0,0.0,,,,,0.0,-7.138,-7.75,0.0,,,,0.612,0.612,0.0,0.0,,-65.453003,0.813,0.0,
02/27/1999,71.396004,41.672001,10.786,1.315,,,1.315,17.622999,,,17.622999,,-33.737,-33.736999,0.085,,,-33.821999,,,0.0,0.0,0.0,,,,,-1e-06,-4.521,-7.753,0.0,,,,3.232,3.232,0.0,0.0,,33.138,33.443001,0.0,
05/29/1999,58.235001,41.766998,11.006,-3.424,,,-3.424,8.886,,,8.886,,-32.673,-32.673001,0.374,,,-33.047001,,,0.0,0.0,0.0,,,,,0.0,-6.937,-8.63,0.0,,,,1.693,1.693,0.0,0.0,,18.625,22.028,0.0,
08/28/1999,17.827999,27.031,11.704,0.79,,,0.79,-21.697001,,,-21.697001,,-34.963001,-34.963001,0.154,,,-35.117001,,,0.0,0.0,0.0,,,,,0.0,-8.095,-8.636,6.078,,,,-5.537,0.0,-5.537,0.0,,-25.229,26.43,0.0,
11/27/1999,21.266001,36.584,12.801,0.496,,,0.496,-28.614,,,-28.614,,-38.584,-38.584,0.02,,,-38.604,,,0.0,0.0,0.0,,,,,0.0,-8.035,-8.638,0.0,,,,0.603,1.544,-0.941,0.0,,-25.353001,2.931,0.0,
02/26/2000,126.945999,54.98,13.39,0.675,,,0.675,57.900002,,,57.900002,,-39.764999,-39.765,0.423,,,-40.188,,,0.0,0.0,0.0,,,,,0.0,-35.098001,-8.622,0.0,,,,-26.476001,2.516,-28.992001,0.0,,52.083,35.695,0.0,
05/27/2000,11.378,50.131001,13.736,-3.191,,,-3.191,-49.298,,,-49.298,,-41.157001,-41.156,0.198,,,-41.354,,,0.0,0.0,0.0,,,,,-0.001001,-10.728,-9.437,0.0,,,,-1.291,1.417,-2.708,0.0,,-40.506001,34.341999,0.0,
08/26/2000,23.966,30.321997,14.581999,4.319,,,4.319,-25.257003,,,-25.257003,,-51.865002,-51.866,0.044,,,-51.91,,,0.0,0.0,0.0,,,,,0.000998,-10.067998,-9.387,0.0,,,,-0.680998,0.284,-0.964998,0.0,,-37.966998,22.349002,0.0,
11/25/2000,-28.85,41.460999,14.914,0.637,,,0.637,-85.862,,,-85.862,,-42.992001,-42.992001,0.089,,,-43.081001,,,0.0,0.0,0.0,,,,,0.0,28.492001,-9.413,36.700001,,,,1.205,1.205,0.0,0.0,,-43.349998,1.224,0.491,
03/03/2001,118.139,60.455002,16.868,-0.021,,,-0.021,40.837002,,,40.837002,,-33.997002,-33.997001,1.869,,,-35.866001,,,0.0,0.0,0.0,,,,,-1e-06,-40.307001,-9.421,-36.700001,,,,5.814,5.814,0.0,0.0,,43.834999,42.681999,0.063,
06/02/2001,43.904999,53.488998,17.788,12.001,,,12.001,-39.373001,,,-39.373001,,-41.040001,-41.04,0.224,,,-41.264,,,0.0,0.0,0.0,,,,,0.0,-9.225,-10.302,0.0,,,,1.077,1.077,0.0,0.0,,-6.36,31.671,0.553734,
09/01/2001,32.716,34.099998,18.115,4.711,,,4.711,-24.209999,,,-24.209999,,-42.140999,-42.141001,0.496,,,-42.637001,,,0.0,0.0,0.0,,,,,2e-06,-6.505,-10.307,0.0,,,,3.802,3.802,0.0,0.0,,-15.93,15.536,0.0,
12/01/2001,61.514,50.207001,18.448999,-0.783,,,-0.783,-6.359,,,-6.359,,-42.615002,-42.615,0.615,,,-43.23,,,0.0,0.0,0.0,,,,,-2e-06,13.635,-10.322,18.0,,,,5.957,5.957,0.0,0.0,,32.534,1.13,0.154,
03/02/2002,190.845001,63.768002,18.726999,2.752,,,2.752,105.598,,,105.598,,-44.598,-44.598,0.638,,,-45.236,,,0.0,0.0,0.0,,,,,0.0,-20.686,-10.344,-18.0,,,,7.658,7.658,0.0,0.0,,125.560997,33.013,0.004,
06/01/2002,31.587,61.060001,19.530001,1.596,,,1.596,-50.598999,,,-50.598999,,-47.293999,-47.293998,0.855,,,-48.148998,,,0.0,0.0,0.0,,,,,0.0,-4.605,-11.237,0.0,,,,6.632,6.632,0.0,0.0,,-20.312,38.445,0.158,
08/31/2002,118.656998,41.894001,20.309,9.679,,,9.679,46.775002,,,46.775002,,-49.533001,-49.532999,0.539,,,-50.071999,,,0.0,0.0,0.0,,,,,-2e-06,-8.395,-11.258,0.0,,,,2.863,2.863,0.0,0.0,,60.729,31.013,0.0,
11/30/2002,21.158001,57.478001,21.424,-0.849,,-2.115,1.266,-56.895,0.0,-43.893002,-13.001998,,-28.027,-28.027,0.125,,,-28.152,,,0.0,0.0,0.0,,,,,0.0,-53.027,-11.267,0.0,,,,-41.76,2.949,-44.709,0.0,,-59.896,1.015,0.0,
