Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/28/1992,376.933014,,,-186.460999,,190.472015,,-109.417999,,,,,81.054001,-0.777,,1.78,,,,-1.003,80.277001,-34.525002,45.751999,0.0,,,45.751999,0.0,45.751999,0.0,,45.751999,45.751999,,11.835,3.87,3.87,,11.835,3.87,3.87,3.87,
09/27/1992,351.020996,,,-197.675003,,153.345993,,-102.945,,,,,50.401001,-1.204,,1.671,,,,-0.467,49.197001,-21.65,27.547001,0.0,,,27.547001,0.0,27.547001,0.0,,27.547001,27.547001,,11.835,2.33,2.33,,11.835,2.33,2.33,2.33,
12/31/1992,393.841888,,,-216.005005,,177.836883,,-114.973999,,,,,62.8629,-2.671,,1.399,,,,1.272,60.1919,-25.375,34.816898,0.0,,,34.8169,0.0,34.816898,0.0,,34.816898,34.816898,,11.842517,2.94,2.94,2.94,11.842517,2.94,2.94,2.94,
04/04/1993,361.705963,,,-195.082993,,166.622971,,-116.832001,,,,,49.790974,-0.686,,1.446,,,,-0.76,49.104974,-20.6,28.504974,-11.6,,,40.104974,0.0,40.104977,0.0,,40.104977,40.104977,,11.796,3.4,2.42,,11.796,3.4,2.42,2.42,
07/04/1993,376.704987,,,-193.597,,183.107986,,-119.107002,,,,,64.000999,1.55,,0.985,,,,-2.535,65.551,-27.559999,37.991001,0.0,,,37.991,0.0,37.991001,0.0,,37.991001,37.991001,,11.755,3.23,3.23,,11.755,3.23,3.23,3.23,
09/30/1993,364.122009,,,-199.287003,,164.835007,,-109.820999,,,,,55.014,20.890001,,1.029,,,,-21.919001,75.904001,-31.049999,44.854,0.0,,,44.854001,0.0,44.854,0.0,,44.854,44.854,,11.731,3.82,3.82,,11.731,3.82,3.82,3.82,
12/31/1993,395.65802,,,-202.289001,,193.369019,,-123.195,,,,,70.174026,2.733,,1.523,,,,-4.256,72.907026,-30.440001,42.467026,0.0,,,42.467025,0.0,42.467026,0.0,0.0,42.467026,42.467026,,11.718,3.63,3.63,3.63,11.718,3.63,3.63,3.63,
03/31/1994,358.45401,,,-199.552994,,158.901016,,-107.697998,,,,,51.202999,-0.651,,1.435,,,,-0.784,50.551999,-21.74,28.812,0.0,,,28.811999,0.0,28.812,0.0,,28.812,28.812,,11.72,2.46,2.46,,11.72,2.46,2.46,2.46,
06/30/1994,404.812988,,,-216.229004,,188.583984,,-119.022003,,,,,69.561996,2.83,,1.413,,,,-4.243,72.391997,-31.135,41.257,0.0,,,41.256996,0.0,41.257,0.0,,41.257,41.257,,11.667,3.54,3.54,,11.667,3.54,3.54,3.54,
09/30/1994,399.825989,,,-215.294998,,184.530991,,-118.278,,,,,66.252998,11.694,,1.332,,,,-13.026,77.946998,-30.495001,47.452,0.0,,,47.451998,0.0,47.452,0.0,,47.452,47.452,,11.492,4.13,4.13,,11.492,4.13,4.13,4.13,
12/31/1994,450.88501,,,-230.386993,,220.498017,,-132.641006,,,,,87.857002,-1.826,,1.41,,,,0.416,86.031002,-33.880001,52.151001,0.0,,,52.151001,0.0,52.151001,0.0,0.0,52.151001,52.151001,,11.47,4.56,4.56,4.56,11.47,4.56,4.56,4.56,
03/31/1995,401.550995,,,-221.158005,,180.39299,,-122.059998,,,,,58.333,16.069999,,1.431,,,,-17.500999,74.403,-30.504999,43.897999,0.0,,,43.898,0.0,43.897999,0.0,,43.897999,43.897999,,11.22,3.91,3.91,3.91,11.22,3.91,3.91,3.91,
06/30/1995,436.993988,,,-226.878998,,210.11499,,-131.378998,,,,,78.736,8.653,,1.368,,,,-10.021,87.389,-35.875,51.514,0.0,,,51.514,0.0,51.514,0.0,,51.514,51.514,,11.084,4.65,4.65,4.65,11.084,4.65,4.65,4.65,
09/30/1995,417.919006,,,-240.912003,,177.007004,,-121.300003,,,,,55.707001,7.456,,1.388,,,,-8.844,63.163001,-21.370001,41.792999,0.0,,,41.793,0.0,41.792999,0.0,,41.792999,41.792999,,11.019,3.79,3.79,3.79,11.019,3.79,3.79,3.79,
12/31/1995,462.984985,,,-259.139008,,203.845977,,-125.603996,,,,,78.241997,8.199,,1.413,,0.0,,-9.612,86.440997,-33.549999,52.890999,0.0,,,52.890998,0.0,52.890999,0.0,0.0,52.890999,52.890999,,11.02,4.8,4.8,4.8,11.02,4.8,4.8,4.8,
03/31/1996,416.618988,,,-242.481995,,174.136993,,-123.936996,,,,,50.200001,10.361,,1.083,,,,-11.444,60.561001,-23.618999,36.942001,0.0,,,36.942002,0.0,36.942001,-0.202,,36.740001,36.740001,,10.997,3.34,3.34,3.34,11.011,3.34,3.34,3.34,
06/30/1996,472.85199,,,-253.639008,,219.212982,,-123.727997,,,,,95.485001,8.154,,0.139,,,,-8.293,103.639001,-40.421001,63.217999,0.0,,,63.217999,0.0,63.217999,0.0,,63.217999,63.217999,,10.97,5.76,5.76,5.76,10.97,5.76,5.76,5.76,
09/30/1996,460.325989,,,-245.763,,214.562988,,-127.343002,,,,,87.220001,3.674,,0.168,,,,-3.842,90.894001,-35.502998,55.390999,0.0,,,55.391003,0.0,55.390999,-0.478,,54.912999,54.912999,,10.957,5.01,5.01,5.01,10.975,5.0,5.0,5.0,
12/29/1996,503.64801,,,-265.173004,,238.475006,,-134.210999,,,,,104.264,0.859,,0.124,,0.0,,-0.983,105.123,-39.856998,65.265999,0.0,,,65.266002,0.0,65.265999,0.0,,65.265999,65.265999,,10.931,5.97,5.97,5.97,10.953,5.96,5.96,5.96,
03/30/1997,454.101013,,,-243.503998,,210.597015,,-132.628998,,,,,77.968002,0.226,,0.165,,,,-0.391,78.194002,-30.5,47.694,0.0,,,47.694002,0.0,47.694,-0.478,,47.216,47.216,,10.844,4.35,4.35,4.35,10.866,4.35,4.35,4.35,
06/29/1997,501.375,,,-246.477997,,254.897003,,-144.960007,,,,,109.936996,5.92,,0.158,,,,-6.078,115.856997,-44.5,71.357002,0.0,,,71.356997,0.0,71.357002,-0.239,,71.118002,71.118002,,10.744,6.62,6.62,6.62,10.772,6.6,6.6,6.6,
09/28/1997,478.375,,,-253.565002,,224.809998,,-133.574997,,,,,91.235001,28.726001,,0.182,,,,-28.908001,119.961002,-48.41,71.551003,0.0,,,71.551002,0.0,71.551003,-0.239,,71.312003,71.312003,,10.708,6.66,6.66,5.15,10.743,6.64,6.64,5.174,
12/29/1997,522.401978,,,-276.321991,,246.079987,,-143.869003,,,,,102.210999,46.851,,0.747,,0.0,,-47.598,149.061999,-58.09,90.972,0.0,,,90.971999,0.0,90.972,0.0,,90.972,90.972,,10.502,8.66,8.66,5.95,10.544,8.63,8.63,5.93,
03/29/1998,483.954987,,,-267.587006,,216.367981,,-141.050995,,,,,75.317001,257.056995,,2.244,,0.0,,-259.300995,332.373996,-124.5,207.873993,0.0,,,207.873996,0.0,207.873993,-0.478,,207.395993,207.395993,,10.084,20.57,20.57,4.43,10.131,20.469999,20.469727,4.4,
06/28/1998,525.757019,,,-276.398987,,249.358032,,-142.865005,,,,,106.492996,-1.611,,0.33,,,,1.281,104.881996,-41.099998,63.782001,0.0,,,63.781998,0.0,63.782001,-0.239,,63.543001,63.543001,,10.088,6.3,6.3,6.3,10.136,6.27,6.27,6.27,
09/27/1998,509.281006,,,-278.240997,,231.040009,,-143.444,,,,,87.596001,44.151999,,2.246,,,,-46.397999,131.747999,-49.900002,81.848,0.0,,,81.847998,0.0,81.848,-0.239,,81.609,81.609,,10.093,8.09,8.09,5.03,10.139,8.05,8.05,5.0,
01/03/1999,591.367004,,,-316.950012,,274.416992,,-164.925995,,,,,109.490997,-10.436,,6.718,,,,3.718,99.054997,-35.299999,63.755001,0.0,,,63.754998,0.0,63.755001,0.0,,63.755001,63.755001,,10.082,6.32,6.32,6.32,10.124,6.3,6.3,6.3,
04/04/1999,520.397,,,-286.583,,233.814,,-156.54,,,,,77.274,-2.934,6.567,6.813,-0.246,0.0,,-3.633,74.34,-29.15,45.19,0.0,,,45.19,0.0,45.19,-0.475,,44.715,44.715,,10.098,4.43,4.43,4.43,10.143,4.41,4.41,4.41,
07/04/1999,557.195,,,-294.172,,263.023,,-156.338,,,,,106.685,4.974,5.228,5.441,-0.213,0.0,,-10.202,111.659,-43.75,67.909,0.0,,,67.909,0.0,67.909,-0.237,,67.672,67.672,,10.098,6.7,6.7,6.7,10.14,6.67,6.67,6.67,
10/03/1999,539.58,,,-293.948,,245.632,,-159.276,,,,,86.356,1.933,6.473,6.473,,0.0,,-8.406,88.289,-36.6,51.689,0.0,,,51.689,0.0,51.689,-0.237,,51.452,51.452,,10.06,5.12,5.12,5.92,10.101,5.1,5.1,5.9,
01/02/2000,598.399,,,-315.031,,283.368,,-165.23,,,,,118.138,-17.041,7.607,8.059,-0.452,0.0,,9.434,101.097,-40.1,60.997,0.0,,,60.997,0.0,60.997,-0.001,,60.996,60.996,,9.988,6.11,6.11,6.11,10.008,6.09,6.09,6.09,
04/02/2000,546.771,,,-296.072,,250.699,,-178.545,,,,,72.154,-30.585,12.343,12.567,-0.224,0.0,,18.242,41.569,-17.5,24.069,0.0,,,24.069,0.0,24.069,-0.5,,23.569,23.569,,9.44,2.5,2.5,2.5,9.458,2.49,2.49,2.49,
07/02/2000,591.54,,,-316.252,,275.288,,-182.097,,,,,93.191,-20.213,12.249,12.573,-0.324,0.0,,7.964,72.978,-31.8,41.178,0.0,,,41.178,0.0,41.178,-0.263,0.0,40.915,40.915,,9.443,4.33,4.33,4.33,9.458,4.33,4.33,4.33,
10/01/2000,602.452,,,-340.733,,261.719,,-177.162,,,,,84.557,-23.041,14.389,14.617,-0.228,0.0,,8.652,61.516,-28.0,33.516,0.0,,,33.516,0.0,33.516,-0.263,0.0,33.253,33.253,,9.448,3.52,3.52,3.52,9.463,3.51,3.51,3.51,
12/31/2000,671.387,,,-355.006,,316.381,,-226.401,,,,,89.98,-36.173,14.974,14.974,,0.0,,21.199,53.807,-16.1,37.707,0.0,,,37.707,0.0,37.707,0.0,,37.707,37.707,,9.452,3.99,3.99,5.73,9.47,3.98,3.98,5.72,
04/01/2001,586.399,,,-343.416,,242.983,,-199.739,,,,,43.244,282.009,14.299,14.624,-0.325,0.0,,-296.308,325.253,-126.2,199.053,0.0,,,199.053,0.0,199.053,-0.526,0.0,198.527,198.527,,9.479,20.94,20.94,1.0,9.499,20.9,20.9,1.01,
07/01/2001,603.909,,,-340.114,,263.795,,-207.202,151.409,,,55.793,56.593,-29.551,12.193,13.24,-1.047,0.0,-6.641,23.999,27.042,-12.55,14.492,0.0,,,14.492,0.0,14.492,-0.263,0.0,14.229,14.229,,9.485,1.5,1.5,1.5,9.502,1.5,1.5,1.5,
09/30/2001,592.307,,,-345.567,,246.74,,-199.787,,,,,46.953,-42.535,11.635,11.861,-0.226,0.0,,30.9,4.418,-2.85,1.568,0.0,,,1.568,0.0,1.568,-0.263,0.0,1.305,1.305,,9.489,0.14,0.14,1.56,9.502,0.14,0.14,1.56,
12/30/2001,628.409,,,-358.004,,270.405,,-197.263,,,,,73.142,-42.316,9.295,9.914,-0.619,0.0,,33.021,30.826,-16.3,14.525,0.0,,,14.526,0.0,14.525,0.0,0.0,14.525,14.525,,9.492,1.53,1.53,2.93,9.501,1.53,1.53,2.93,
03/31/2002,600.322,,,-333.239,,267.083,,-218.191,,,,,48.892,-8.786,8.734,8.867,-0.133,0.0,,0.052,40.106,-16.4,23.706,12.1,,,11.606,0.0,11.606,-0.526,0.0,11.08,11.08,,9.498,1.17,2.44,2.68,9.512,1.16,2.44,2.68,
06/30/2002,647.703,,,-335.443,,312.26,,-201.832,160.387,,,41.445,110.428,-23.884,8.738,8.797,-0.059,0.0,-9.183,24.329,86.544,-35.4,51.144,0.0,,,51.144,0.0,51.144,-0.259,0.0,50.885,50.885,,9.503,5.35,5.35,5.87,9.521,5.34,5.34,5.85,
09/29/2002,640.293,,,-342.411,,297.882,,-208.622,,,,,89.26,-8.787,8.648,8.717,-0.069,0.0,,0.139,80.473,-32.7,47.773,0.0,,,47.773,0.0,47.773,-0.249,0.0,47.524,47.524,,9.506,5.0,5.0,4.53,9.523,4.99,4.99,4.52,
12/29/2002,695.885,,,-358.862,,337.023,,-208.013,,,,,129.01,17.535,7.367,7.438,-0.071,0.0,,-24.902,146.545,-52.8,93.745,0.0,,,93.745,0.0,93.745,0.0,0.0,93.745,93.745,,9.509,9.86,9.86,8.31,9.537,9.83,9.83,8.28,
03/30/2003,640.44,,,-348.634,,291.806,,-212.714,,,,,79.092,38.37,7.123,7.237,-0.114,0.0,,-45.493,117.462,-44.4,73.062,0.0,,,73.062,0.0,73.062,-0.517,0.0,72.545,72.545,,9.526,7.62,7.62,4.23,9.553,7.59,7.59,4.21,
06/29/2003,706.94,,,-368.974,,337.966,,-231.068,,,,,106.898,-9.45,6.2,6.658,-0.458,0.0,,3.25,97.448,-36.8,60.648,0.0,,,60.648,0.0,60.648,-0.258,0.0,60.39,60.39,,9.527,6.34,6.34,6.48,9.555,6.32,6.32,6.46,
09/28/2003,706.079,,,-378.864,,327.215,,-287.117,,,,,40.098,-6.399,6.848,7.037,-0.189,0.0,,-0.449,33.699,-13.8,19.899,0.0,,,19.899,0.0,19.899,-0.252,0.0,19.647,19.647,,9.532,2.06,2.06,9.89,9.556,2.06,2.06,9.86,
12/28/2003,785.452,,,-452.79,,332.662,,-236.677,,,,,95.985,37.994,6.68,6.872,-0.192,0.0,,-44.674,133.979,-46.5,87.479,0.0,,,87.479,0.0,87.479,0.0,0.0,87.479,87.479,,9.536,9.17,9.17,9.62,9.563,9.15,9.15,9.6,
03/28/2004,758.969,,,-409.681,,349.288,,-244.371,,,,,104.917,-7.491,6.517,6.861,-0.344,0.0,,0.974,97.426,-38.0,59.426,0.0,,,59.426,0.0,59.426,-0.502,0.0,58.924,58.924,,9.55,6.17,6.17,6.17,9.582,6.15,6.15,6.15,
06/27/2004,818.391,,,-420.407,,397.984,,-251.984,,,,,146.0,-6.796,6.372,6.83,-0.458,0.0,,0.424,139.204,-54.3,84.904,0.0,,,84.904,0.0,84.904,-0.245,0.0,84.659,84.659,,9.563,8.85,8.85,8.85,9.596,8.82,8.82,8.82,
09/26/2004,820.032,,,-422.894,,397.138,,-256.84,,,,,140.298,-5.126,6.523,6.874,-0.351,0.0,,-1.397,135.172,-52.7,82.472,0.0,,,82.472,0.0,82.472,-0.245,0.0,82.227,82.227,,9.568,8.59,8.59,8.59,9.598,8.57,8.57,8.57,
01/02/2005,902.712,,,-464.077,,438.635,,-266.844,,,,,171.791,-1.161,,7.467,-0.469,0.0,,-5.837,170.63,-64.7,105.93,0.0,,,105.93,0.0,105.93,0.0,0.0,105.93,105.93,,9.571,11.07,11.07,11.07,9.601,11.03,11.03,11.03,
04/03/2005,833.93,,,-432.884,,401.046,,-293.057,,,,,107.989,0.602,5.945,6.519,-0.574,-1.8,,-4.747,108.591,-42.0,66.591,0.0,,,66.591,0.0,66.591,-0.491,0.0,66.1,66.1,-5.4,9.589,6.89,6.89,6.33,9.617,6.87,6.87,6.31,
07/03/2005,897.577,,,-472.981,,424.596,,-286.901,,,,,137.695,-9.14,5.86,6.436,-0.576,,,3.28,128.555,-49.8,78.755,,,,78.755,,78.755,-0.245,,78.51,78.51,,9.594,8.18,8.18,8.18,9.618,8.16,8.16,8.16,
10/02/2005,873.662,,,-486.4,,387.262,,-274.878,,,,,112.384,-1.026,6.943,7.554,-0.611,,,-5.917,111.358,-44.8,66.558,,,,66.558,,66.558,-0.245,,66.313,66.313,,9.596,6.91,6.91,7.25,9.618,6.89,6.89,7.23,
01/01/2006,948.718,,,-517.35,,431.368,,-274.522,,,,,156.846,-5.706,,6.245,-1.624,-1.8,,2.885,151.14,-48.7,102.44,0.0,,,102.44,0.0,102.44,-0.245,0.0,102.195,102.195,,9.6,10.67,10.67,10.93,9.62,10.65,10.65,10.91,
04/02/2006,948.28,,,-493.638,,454.642,0.0,-316.883,266.469,,,50.414,137.759,-5.01,4.656,6.259,-1.603,0.0,0.179,0.175,132.749,-50.8,81.949,5.075,,,76.874,0.0,76.874,-0.491,0.0,76.383,76.383,,9.57,7.98,8.51,8.51,9.606,7.95,8.48,8.48,
07/02/2006,969.041,,,-495.934,,473.107,0.0,-375.902,325.012,,,50.89,97.205,29.239,3.9,6.439,-2.539,,0.562,-33.701,126.444,-47.7,78.744,,,,78.744,,78.744,-0.245,0.0,78.499,78.499,,9.575,8.2,8.2,9.27,9.613,8.17,8.17,9.23,
10/01/2006,946.894,,,-509.231,,437.663,,-329.017,,,,,108.646,0.65,3.433,6.4,-2.967,0.0,,-4.083,109.296,-36.0,73.296,0.0,,,73.296,0.0,73.296,-0.245,0.0,73.051,73.051,,9.581,7.62,7.62,7.98,9.617,7.6,7.6,7.96,
12/31/2006,1040.712,,,-543.59,,497.122,0.0,-380.928,,,,,116.194,34.451,2.923,6.245,-3.322,0.0,-2.156,-35.218,150.645,-55.1,95.545,0.0,,,95.545,0.0,95.545,0.0,0.0,95.545,95.545,,9.547646,10.01,10.01,9.2454,9.581415,9.97,9.97,9.2054,
04/01/2007,985.608,,,-444.185,,541.423,0.0,-449.428,393.247,,,56.181,91.995,7.235,2.649,5.925,-3.276,0.0,-9.083,-0.801,99.23,-34.8,64.43,0.0,,,64.43,0.0,64.43,-0.485,0.0,63.945,63.945,,9.513,6.72,6.72,5.83,9.547,6.7,6.7,5.81,
07/01/2007,1046.773,,,-464.04,,582.733,,-457.473,,,,,125.26,0.756,3.454,6.159,-2.705,0.0,,-4.21,126.016,-57.2,68.816,0.0,,,68.816,0.0,68.816,-0.23,0.0,68.586,68.586,,9.502,7.22,7.22,7.22,9.536,7.19,7.19,7.19,
09/30/2007,1022.504,,,-456.725,,565.779,,-455.313,,,,,110.466,6.496,3.003,6.014,-3.011,0.0,,-9.499,116.962,-44.5,72.462,0.0,,,72.462,0.0,72.462,-0.237,0.0,72.225,72.225,,9.473,7.62,7.62,7.24,9.509,7.6,7.6,7.23,
12/30/2007,1125.521,,,-528.589,,596.932,,-447.637,,,,,149.295,-10.396,,5.948,-2.346,0.0,,6.794,138.899,-56.0,82.899,0.0,,,82.899,0.0,82.899,0.0,0.0,82.899,82.899,,9.4794,8.75,8.75,9.84,9.5125,8.7,8.7,9.79,
03/30/2008,1063.14,,,-491.153,,571.987,,-505.118,,,,,66.869,-3.602,4.438,6.534,-2.096,0.0,,-0.836,63.267,-24.0,39.267,0.0,,,39.267,0.0,39.267,-0.473,0.0,38.794,38.794,,9.484,4.09,4.09,5.69,9.513,4.08,4.08,5.68,
06/29/2008,1106.217,,,-507.985,,598.232,,-593.416,,,,,4.816,-7.617,4.812,6.098,-1.286,0.0,,2.805,-2.801,0.1,-2.701,0.0,,,-2.701,0.0,-2.701,-0.237,0.0,-2.938,-2.938,58.09,9.48,-0.31,-0.31,5.82,9.48,-0.31,-0.31,5.82,
09/28/2008,1128.658,,,-516.115,,612.543,,-572.276,,,,,40.267,-27.438,5.709,6.882,-1.173,-0.0206,,21.7496,12.829,-2.5,10.329,0.0,,,10.329,0.0,10.329,-0.236,0.0,10.093,10.093,,9.334,1.08,1.08,6.42,9.358,1.08,1.08,6.4,
12/28/2008,1163.565,,,-508.563,,655.002,,-516.997,,,,,138.005,-66.178,4.027,5.144,-1.117,0.0,,62.151,71.827,-53.0,18.827,0.0,,,18.827,0.0,18.827,0.0,0.0,18.827,18.827,59.8,9.33237,2.02,2.02,8.43,9.353858,2.01,2.01,8.4,
03/29/2009,1054.12,1022.722,31.398,-495.093,495.093,559.027,0.0,-578.633,494.005,,84.628,0.0,-19.606,-11.877,7.072,7.88,-0.808,1.4,0.762,2.643,-31.483,12.0,-19.483,0.0,0.0,0.0,-19.483,0.788,-18.695,-0.473,-0.016,-19.184,5.601,24.785,9.339,-2.04,-2.04,0.599743,9.339,-2.04,-2.04,0.599743,
06/28/2009,1083.179,1050.851,32.328,-478.42,478.42,604.759,0.0,-585.306,495.201,,90.105,0.0,19.453,12.287,7.226,7.701,-0.475,-19.8,0.206,0.081,31.74,-11.4,20.34,8.972,8.972,0.0,11.368,1.106,12.474,-0.225,0.0,12.249,68.1415,46.9205,9.34,1.3,2.26,7.295664,9.4,1.3,2.25,7.241543,
09/27/2009,1108.794,1076.093,32.701,-461.867,461.867,646.927,0.0,-572.3,471.249,,75.664,25.387,74.627,-34.067,6.978,7.533,-0.555,0.0,27.192,-0.103,40.56,-14.6,25.96,8.894,8.894,0.0,17.066,0.214,17.28,-0.23,-0.165,16.885,92.53105,66.75205,9.34,1.81,2.76,9.906965,9.401,1.81,2.76,9.860527,
01/03/2010,1125.767,1093.185,32.582,-479.752,479.752,646.015,0.0,-458.666,408.927,,66.634,-16.895,187.349,-11.535,7.692,8.451,-0.759,18.4,1.261,-15.818,175.814,-64.0,111.814,29.565,29.565,0.0,82.249,-0.534,81.715,0.0,0.308,82.023,127.00665,15.41865,9.308,8.812097,11.988397,13.644891,9.368,8.755658,11.911614,13.557499,
04/04/2010,1142.031,1109.018,33.013,-469.624,469.624,672.407,0.0,-569.304,501.19,,68.114,0.0,103.103,-18.683,7.253,7.579,-0.326,3.3,8.109,0.021,84.42,-32.4,52.02,6.192,6.192,0.0,45.828,0.012,45.84,-0.461,-0.402,44.977,51.169,0.0,9.175,4.91,5.58,5.58,9.241,4.91,5.58,5.58,
07/04/2010,1197.41,1166.157,31.253,-471.525,471.525,725.885,0.0,-558.987,490.414,,68.573,0.0,166.898,-8.779,6.999,7.598,-0.599,3.751,-2.027,0.056,158.119,-56.4,101.719,9.592,9.592,0.0,92.127,0.008,92.135,-0.231,-0.717,91.187,120.9518,20.1728,9.126,10.0,11.04,13.253539,9.193,10.0,11.04,13.234365,
10/03/2010,1183.535,1151.04,32.495,-479.526,479.526,704.009,0.0,-566.535,471.897,,67.161,27.477,137.474,7.593,7.033,7.633,-0.6,-11.923,-2.14,-0.563,145.067,-59.4,85.667,24.591,24.591,0.0,61.076,0.076,61.152,-0.23,-0.483,60.439,148.95404,63.92404,8.839,6.85,9.61,16.851911,8.904,6.84,9.6,16.77925,
01/02/2011,1084.537,1090.616,-6.079,-422.086,422.086,662.451,0.0,-471.222,437.977,,60.722,-27.477,191.229,-4.676,6.642,7.693,-1.051,,0.191,-2.157,186.553,-72.6,113.953,34.964,34.964,0.0,78.989,-0.002,78.987,0.0,-0.635,78.352,117.0424,3.7264,8.336,9.42,13.59357,14.040595,8.385,9.42,13.589827,14.03424,
04/03/2011,1041.912,1010.837,31.075,-476.081,476.081,565.831,0.0,-509.278,441.366,,67.912,0.0,56.553,-27.274,6.979,7.961,-0.982,-2.701,-3.737,26.733,29.279,-10.9,18.379,2.75,2.75,0.0,15.629,-0.014,15.615,-0.461,-0.162,14.992,35.27435,17.53235,8.046,1.87,2.21,4.384085,8.119,1.87,2.21,4.369422,
07/03/2011,1061.258,1026.92,34.338,-500.766,500.766,560.492,0.0,-478.393,409.173,,69.22,0.0,82.099,-6.416,6.963,7.96,-0.997,-0.331,-3.138,2.922,75.683,-27.9,47.783,2.02,2.02,0.0,45.763,0.04,45.803,-0.23,-0.486,45.087,61.2562,14.1492,7.852,5.74,6.0,7.80135,7.933,5.74,6.0,7.783588,
