Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),(Income) Loss from Affiliates,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1993,167.580994,,-118.379997,,49.200996,,-36.419998,,,,12.781,-6.046,,5.467,,0.0,0.579,6.735,-2.734,,4.001,0.0,,,4.001,,4.001,0.0,,4.001,4.001,,45.566861,0.088095,0.088095,,45.566861,0.088095,0.088095,0.088095,
06/30/1993,175.273,,-122.894,,52.379,,-38.834,,,,13.545,-4.948,,6.662,,0.0,-1.714,8.597,-3.323,,5.274,0.0,,,5.274,0.0,5.274,0.0,,5.274,5.274,,45.591,0.116667,0.116667,0.116667,45.591,0.116667,0.116667,0.116667,
09/30/1993,163.660995,,-116.869003,,46.791992,,-39.227001,,,,7.565,-5.824,,5.585,,0.0,0.239,1.741,-0.697,,1.044,0.0,,,1.044,,1.044,0.0,,1.044,1.044,,45.696,0.022619,0.022619,,45.696,0.022619,0.022619,0.022619,
12/31/1993,222.725998,,-152.369003,,70.356995,,-50.946999,,,,19.41,-6.808,,6.347,,0.0,0.461,12.602,-5.035,,7.567,0.748,,,6.819,0.0,6.819,0.0,,6.819,6.819,,52.991398,0.128571,0.140476,,52.991398,0.128571,0.140476,0.140476,
03/31/1994,222.914993,,-150.787003,,72.127991,,-53.784,,,,18.344,-5.466,,5.527,,0.0,-0.061,12.878,-4.699,,8.179,0.0,,,8.179,,8.179,0.0,,8.179,8.179,,62.9412,0.130952,0.130952,,62.9412,0.130952,0.130952,0.130952,
06/30/1994,252.845001,,-172.960007,,79.884994,,-58.872002,,,,21.013,-5.548,,4.651,,0.0,0.897,15.465,-5.817,,9.648,0.0,,,9.648,-0.026,9.622,0.0,,9.622,9.622,,63.1806,0.152381,0.152381,0.152381,63.1806,0.152381,0.152381,0.152381,
09/30/1994,228.606995,,-152.740997,,75.865997,,-61.707001,,,,14.159,-7.054,,5.736,,0.0,1.318,7.105,-2.83,,4.275,0.048,,,4.227,-0.077,4.15,0.0,,4.15,4.15,,63.314999,0.066667,0.066667,,63.314999,0.066667,0.066667,0.066667,
12/31/1994,288.717987,,-197.880997,,90.83699,,-66.021004,,,,24.816,-6.266,,6.173,,0.0,0.093,18.55,-6.336,,12.214,0.226,,,11.988,-0.044,11.944,0.0,,11.944,11.944,,63.432599,0.188095,0.190476,,63.432599,0.188095,0.190476,0.190476,
03/31/1995,310.493011,,-216.598007,,93.895004,,-70.838997,,,,23.056,-7.372,,7.155,,0.0,0.217,15.684,-4.3,,11.384,0.0,,,11.383999,-0.012,11.372,0.0,,11.372,11.372,,63.550198,0.179762,0.180952,,63.550198,0.179762,0.180952,0.180952,
06/30/1995,342.406,,-238.923,,103.483,,-78.065,,,,25.418,-5.6,,6.22,,0.0,-0.62,19.818,-6.176,,13.642,0.0,,,13.642,0.053,13.695,0.0,,13.695,13.695,,65.3814,0.209524,0.209524,0.209524,65.3814,0.209524,0.209524,0.209524,
09/30/1995,300.473999,,-210.988007,,89.485992,,-73.212997,,,,16.273001,-7.212,,6.937,,0.0,0.275,9.061001,-3.123,,5.938,0.0,,,5.938001,-0.034,5.904,0.0,,5.904,5.904,,64.940002,0.09,0.09,0.09,64.940002,0.09,0.09,0.09,
12/31/1995,348.669006,,-240.753998,,107.915009,,-77.488998,,,,30.426001,-8.128,,7.538,,0.0,0.59,22.298001,-6.825,,15.473,0.0,,,15.473001,-0.011,15.462,0.0,,15.462,15.462,,65.031998,0.2375,0.2375,0.2375,65.031998,0.2375,0.2375,0.2375,
03/31/1996,339.338989,,-235.908997,,103.429993,,-75.711998,,,,27.718,-7.465,,7.207,,0.0,0.258,20.253001,-6.384,,13.869,0.0,,,13.869001,0.018,13.887,0.0,,13.887,13.887,,64.968002,0.215,0.215,0.215,64.968002,0.215,0.215,0.215,
06/30/1996,373.113007,,-265.819,,107.294007,,-76.333,,,,30.961,-7.549,,5.828,,0.0,1.721,23.412,-7.418,,15.994,0.0,,,15.994,0.795,16.789,0.0,,16.789,16.789,,69.255996,0.2425,0.2425,0.2425,69.255996,0.2425,0.2425,0.2425,
09/30/1996,338.002991,,-243.209,,94.793991,,-77.285004,,,,17.509001,-6.378,,6.158,,0.0,0.22,11.131001,-3.562,,7.569,0.0,,,7.569001,0.0,7.569,0.0,,7.569,7.569,,74.528,0.1025,0.1025,0.1025,74.528,0.1,0.1,0.1,
12/31/1996,401.319,,-283.725006,,117.593994,,-82.800003,,,,34.793999,-7.03,,6.736,,0.0,0.294,27.763999,-8.208,,19.556,0.0,,,19.555998,0.0,19.556,0.0,,19.556,19.556,,74.608002,0.2625,0.2625,0.2625,74.608002,0.255,0.255,0.255,
03/31/1997,358.140015,,-254.598007,,103.542007,,-82.853996,,,,20.688,-6.07,,6.077,,0.0,-0.007,14.618,-4.254,,10.364,0.0,,,10.363999,-0.04,10.324,0.0,,10.324,10.324,,73.872002,0.14,0.14,0.14,75.272003,0.1375,0.1375,0.1375,
06/30/1997,376.631989,,-272.082001,,104.549988,,-75.568001,,,,28.982,-4.594,,4.669,,0.0,-0.075,24.388,-6.938,,17.450001,0.0,,,17.45,-0.067,17.382999,0.0,,17.382999,17.382999,,73.82,0.235,0.235,0.235,73.82,0.2325,0.2325,0.2325,
09/30/1997,329.269012,,-240.263,,89.006012,,-70.476997,,,,18.528999,-6.191,,6.272,,0.0,-0.081,12.337999,-3.831,,8.507,3.583,,,4.923999,0.0,4.924,0.0,,4.924,4.924,,73.996002,0.0675,0.115,0.115,75.124001,0.065,0.1125,0.1125,
12/31/1997,402.963989,,-292.204987,,110.759003,,-80.914001,,,,29.844999,-6.736,,6.351,,0.0,0.385,23.108999,-7.157,,15.952,0.0,,,15.951999,0.0,15.952,0.0,,15.952,15.952,,74.295998,0.215,0.215,0.215,75.800003,0.21,0.21,0.21,
03/31/1998,391.916992,,-281.980988,,109.936005,,-80.540001,,,,29.396,-7.58,,6.671,,0.0,0.909,21.816,-6.763,,15.053,0.0,,,15.053,0.0,15.053,0.0,,15.053,15.053,,74.475998,0.2025,0.2025,0.2025,75.388,0.2,0.2,0.2,
06/30/1998,389.105011,,-292.779999,,96.325012,,-73.769997,,,,22.555,-4.111,,5.591,,0.0,-1.48,18.444,-4.1,,14.344,1.61,,,12.734,-0.03,14.314,0.0,,14.314,14.314,,74.512001,0.1925,0.1925,0.1925,75.348,0.19,0.19,0.19,
09/30/1998,315.895996,,-232.160995,,83.735001,,-65.405998,,,,18.329,-6.023,5.933,5.933,,0.0,0.09,12.306,-3.815,,8.491,0.0,,,8.491,0.0,8.491,0.0,,8.491,8.491,,74.311996,0.115,0.115,0.115,74.952003,0.1125,0.1125,0.1125,
12/31/1998,387.518005,,-303.071014,,84.446991,,-84.75,,,,-0.303,-43.990001,6.054,6.054,,0.0,37.936001,-44.293001,13.731,,-30.562,0.0,,,-30.562001,0.0,-30.562,0.0,,-30.562,-30.562,,70.804001,-0.4325,-0.4325,0.215,70.804001,-0.4325,-0.4325,0.215,
03/31/1999,374.903992,,-269.942993,,104.960999,,-80.581001,,,,24.379999,-6.321,6.724,6.724,,0.0,-0.403,18.058999,-5.242,,12.817,0.0,,,12.816999,0.0,12.817,0.0,,12.817,12.817,,70.816002,0.18,0.18,0.18,71.428001,0.18,0.18,0.18,
06/30/1999,421.816986,,-297.225006,,124.59198,,-91.271004,,,,33.320999,-4.946,4.93,4.93,,0.0,0.016,28.374999,-7.38,,20.995001,0.0,,,20.994999,-0.018,20.976999,0.0,,20.976999,20.976999,,70.900002,0.295,0.295,0.295,71.720001,0.2925,0.2925,0.2925,
09/30/1999,356.77301,,-260.529999,,96.243011,,-83.926003,,,,12.317,-5.224,4.63,4.63,,0.0,0.594,7.093,-2.199,,4.894,0.0,,,4.894,0.0,4.894,0.0,,4.894,4.894,,69.916,0.07,0.07,0.07,70.792,0.07,0.07,0.07,
12/31/1999,450.826,,-324.335,,126.491,0.0,-88.937,88.937,,0.0,37.554,-5.458,,5.077,,,0.381,32.096,-9.789,,22.307,,,,22.307,,22.307,,0.0,22.307,22.307,,137.544,0.1625,0.1625,0.1625,139.792,0.16,0.16,0.16,
03/31/2000,423.931,,-299.752014,,124.178986,,-87.334999,,,,36.844002,-5.406,4.917,4.917,,0.0,0.489,31.438002,-9.121,,22.316999,0.0,,,22.317002,0.0,22.316999,0.0,0.0,22.316999,22.316999,,68.664001,0.325,0.325,0.325,70.928001,0.315,0.315,0.315,
06/30/2000,446.408997,,-323.985992,,122.423004,,-87.416,,,,35.007,-2.805,3.883,3.883,,0.0,-1.078,32.202,-8.814,,23.388,0.0,,,23.388,-0.068,23.32,0.0,,23.32,23.32,,68.288002,0.3425,0.3425,0.3425,70.667999,0.33,0.33,0.33,
09/30/2000,394.976013,,-285.265991,,109.710022,,-93.567001,,,,16.143,-5.933,5.73,5.73,,0.0,0.203,10.21,-2.965,,7.245,0.0,,,7.245,0.0,7.245,0.0,0.0,7.245,7.245,,66.031998,0.11,0.11,0.11,68.924004,0.105,0.105,0.105,
12/31/2000,438.176,,-316.583,,121.593,0.0,-81.91,81.91,,0.0,39.683,-5.663,,5.615,,,0.048,34.02,-9.866,,24.154,,,,24.154,,24.154,,0.0,24.154,24.154,,64.26,0.375,0.375,0.375,67.528,0.36,0.36,0.36,
03/31/2001,435.65799,,-339.31601,,96.34198,,-114.822998,,,,-18.481001,-7.423,7.249,7.249,,0.0,0.174,-25.904001,7.512,,-18.392,0.0,,,-18.392001,0.0,-18.392,0.0,0.0,-18.392,-18.392,,63.995998,-0.285,-0.285,0.11,63.995998,-0.285,-0.285,0.11,
06/30/2001,447.737,,-327.347,,120.39,,-86.507,,,,33.883,-7.11,6.356,6.356,,0.0,0.754,26.773,-7.384,,19.389,0.0,,,19.389,-0.032,19.357,0.0,0.0,19.357,19.357,,64.068,0.3,0.3,0.3,66.854,0.29,0.29,0.29,
09/30/2001,399.009003,,-295.287994,,103.721008,,-90.376999,,,,13.344,-6.257,6.092,6.092,,0.0,0.165,7.087,-2.056,,5.031,0.0,,,5.031,0.0,5.031,0.0,0.0,5.031,5.031,,64.152,0.08,0.08,0.08,67.309998,0.075,0.075,0.075,
12/31/2001,467.432007,,-339.993988,,127.438019,,-104.897003,,,,22.541,-6.02,5.508,5.508,,0.0,0.512,16.521,-4.791,,11.73,0.0,,,11.730001,0.0,11.73,0.0,0.0,11.73,11.73,,64.232002,0.185,0.185,0.275,67.050003,0.175,0.175,0.265,
03/31/2002,458.309998,,-334.828003,,123.481995,,-96.373001,,,,27.108999,-6.478,6.073,6.073,,0.0,0.405,20.630999,-5.983,,14.648,0.0,,,14.647999,0.0,14.648,0.0,0.0,14.648,14.648,,64.666,0.225,0.225,0.225,67.877998,0.215,0.215,0.215,
06/30/2002,501.437,,-356.207,,145.23,,-105.003,,,,40.227,-4.289,4.733,4.733,,0.0,-0.444,35.938,-9.772,,26.166,0.0,,,26.166,-0.062,26.104,0.0,0.0,26.104,26.104,,65.0,0.4,0.4,0.4,68.484,0.38,0.38,0.38,
09/30/2002,490.759003,,-350.634003,,140.125,,-120.125999,,,,19.999001,-6.753,5.909,5.909,,,0.844,13.246001,-3.444,,9.802,,,,9.802001,,9.802,,,9.802,9.802,,64.956001,0.15,0.15,0.15,67.963997,0.145,0.145,0.145,
12/31/2002,559.97699,,-400.554993,,159.421997,,-116.112,,,,43.310001,-6.005,5.589,5.589,,,0.416,37.305001,-9.699,,27.606001,,,,27.606001,,27.606001,,,27.606001,27.606001,,129.320007,0.215,0.215,0.215,136.272003,0.205,0.205,0.205,
03/31/2003,554.454,,-391.488,,162.966,,-116.209,,,,46.757,-5.387,5.313,5.313,,,0.074,41.37,-10.756,,30.614,,,,30.614,,30.614,,,30.614,30.614,,128.948,0.235,0.235,0.235,136.156,0.225,0.225,0.225,
06/30/2003,623.328979,,-444.220001,,179.108978,,-122.280998,,,,56.827999,-6.278,5.81,5.81,,0.0,0.468,50.549999,-13.144,,37.405998,0.0,,,37.405999,0.0,37.405998,0.0,0.0,37.405998,37.405998,,64.653999,0.58,0.58,0.58,68.099998,0.55,0.55,0.55,
09/30/2003,597.294006,,-416.423004,,180.871002,,-147.589996,,,,33.280998,-5.426,4.89,4.89,,,0.536,27.854998,-8.078,,19.777,0.0,,,19.776998,0.0,19.777,0.0,,19.777,19.777,,130.723999,0.15,0.15,0.15,137.404007,0.145,0.145,0.145,
12/31/2003,691.611023,,-472.296997,,219.314026,,-153.423004,,,,65.890999,-5.87,4.546,4.546,,0.0,1.324,60.020999,-18.549,,41.472,0.0,,,41.471999,0.0,41.472,0.0,0.0,41.472,41.472,,65.584,0.63,0.63,0.63,69.330002,0.6,0.6,0.6,
03/31/2004,690.432,,-461.481,,228.951,,-160.969,,,,67.982,-4.883,4.384,4.384,,0.0,0.499,63.099,-19.434,,43.665,0.0,,,43.665,0.0,43.665,0.0,0.0,43.665,43.665,,65.951,0.66,0.66,0.66,69.707,0.63,0.63,0.63,
06/30/2004,732.036987,,-472.580994,,259.455994,,-172.145004,,,,87.310997,-10.766,3.387,3.387,,0.0,7.379,76.544997,-23.576,,52.969002,0.0,,,52.968997,0.0,52.969002,0.0,0.0,52.969002,52.969002,,66.058998,0.8,0.8,0.87,69.862999,0.76,0.76,0.83,
09/30/2004,691.706,,-470.307,,221.399,,-159.474,,,,61.925,-6.882,3.367,3.367,,0.0,3.515,55.043,-21.371,,33.672,0.0,,,33.672,0.0,33.672,0.0,0.0,33.672,33.672,,66.194,0.51,0.51,0.54,70.227,0.48,0.48,0.51,
12/31/2004,788.586975,,-510.096985,,278.48999,,-178.977997,,,,99.512001,-3.299,2.6,2.6,,0.0,0.699,96.213001,-30.788,,65.425003,0.0,,,65.425001,0.0,65.425003,0.0,0.0,65.425003,65.425003,,67.361,0.97,0.97,0.97,70.942001,0.92,0.92,0.92,
03/31/2005,742.564,,-492.572,,249.992,,-161.235,,,,88.757,-2.632,2.314,2.314,,0.0,0.318,86.125,-22.609,,63.516,0.0,,,63.516,0.0,63.516,0.0,0.0,63.516,63.516,,67.743,0.94,0.94,0.94,70.831,0.9,0.9,0.9,
06/30/2005,808.032,,-526.211,,281.821,,-181.034,,,,100.787,-2.831,2.235,2.235,,0.0,0.596,97.956,-27.721,,70.235,0.0,,,70.235,0.0,70.235,0.0,0.0,70.235,70.235,,67.12,1.05,1.05,1.02,70.399,1.01,1.01,0.98,
09/30/2005,754.64801,,-488.352997,,266.295013,,-188.102005,,,,78.193001,-4.453,3.839,3.839,,0.0,0.614,73.740001,-19.773001,,53.966999,0.0,,,53.967,0.0,53.966999,0.0,0.0,53.966999,53.966999,,66.116997,0.82,0.82,0.82,68.476997,0.79,0.79,0.79,
12/31/2005,832.64502,,-526.875977,,305.769043,,-189.908997,,,,115.860001,-5.714,4.558,4.558,,0.0,1.156,110.146001,-37.967999,,72.178001,0.0,,,72.178002,0.357,72.535004,0.0,0.0,72.535004,72.535004,,65.771004,1.1,1.1,1.1,67.947998,1.07,1.07,1.07,
03/31/2006,801.487,,-519.869995,,281.617004,,-182.826996,,,,98.790001,-3.349,2.492,2.492,,0.0,0.857,95.441001,-31.775,,63.666,0.0,,,63.666001,0.36,64.026001,0.0,0.0,64.026001,64.026001,,66.428001,0.96,0.96,0.96,68.109001,0.94,0.94,0.94,
06/30/2006,859.117,,-560.228,,298.889,,-184.991,,,,104.398,-17.038,2.1258,2.138,,0.0,14.9122,87.36,-32.361,,64.499,0.0,,,54.999,0.268,64.767,0.0,0.0,64.767,64.767,,66.0,0.97,0.97,0.97,68.0,0.97,0.97,0.97,
09/30/2006,825.543,,-538.254,,287.289,,-200.371,,,,86.918,-1.0,0.1,2.3,-2.2,0.0,0.9,85.918,-29.635,,56.283,0.0,,,56.283,0.325,56.608,0.0,0.0,56.608,56.608,,65.517,0.86,0.86,0.86,66.676,0.85,0.85,0.85,
12/31/2006,931.717,,-612.079,,319.638,,-203.918,203.918,,0.0,115.72,-0.982,0.5,2.4,-1.9,,0.482,114.738,-33.839,,80.899,,,,80.899,0.49,81.389,,,81.389,81.389,,65.285,1.25,1.25,1.25,66.525,1.22,1.22,1.22,
03/31/2007,882.771,,-577.396,,305.375,,-203.052,,,,102.323,-0.883,0.3,2.4,-2.1,0.0,0.583,101.44,-30.895,,70.545,0.0,,,70.545,0.498,71.043,0.0,0.0,71.043,71.043,,65.239,1.09,1.09,1.09,66.327,1.07,1.07,1.07,
06/30/2007,911.113,,-612.209,,298.904,0.0,-217.478,217.478,,0.0,81.426,-1.317,0.523,0.523,,,0.794,80.109,24.183,,104.292,,,,104.292,0.631,104.923,,0.0,104.923,104.923,,65.196,1.61,1.61,1.61,66.352,1.58,1.58,1.58,
09/30/2007,946.961975,,-682.387024,,264.574951,,-218.434006,,,,46.140999,-6.781,-0.3,1.4,-1.7,0.0,7.081,39.359999,-3.657,,35.702999,0.0,,,35.702999,0.826,36.528999,0.0,0.0,36.528999,36.528999,,65.241997,0.56,0.56,0.63,66.362999,0.55,0.55,0.62,
12/31/2007,1065.61,,-764.486,,301.124,,-231.185,231.185,,0.0,69.939,-12.989,2.9,5.3,-2.4,,10.089,56.95,-14.596,,42.354,,,,42.354,0.526,42.88,0.0,,42.88,42.88,,62.051,0.69,0.69,0.74,62.882,0.68,0.68,0.73,
03/31/2008,1032.668,,-771.535,,261.133,,-234.434,,,,26.699,-36.723,1.6,3.7,-2.1,0.0,35.123,-10.024,7.273,,-2.751,0.0,,,-2.751,-0.598,-3.349,0.0,0.0,-3.349,-3.349,9.1242,60.086,-0.06,-0.06,0.09,60.086,-0.06,-0.06,0.09,
06/30/2008,1067.263,,-784.689,,282.574,0.0,-239.752,239.752,,0.0,42.822,-4.624,2.7,,,0.0,1.924,38.198,-6.139,,32.059,0.0,,,32.059,-0.333,31.726,0.0,0.0,31.726,31.726,,58.443,0.54,0.54,0.745,58.792,0.54,0.54,0.744,
09/30/2008,869.19,869.19,-627.26,627.26,241.93,0.0,-209.473,124.673,84.8,0.0,32.457,-4.391,3.402,5.7,-2.298,,0.989,28.066,-7.111,,20.955,0.0,0.0,0.0,20.955,0.034,20.989,0.0,0.0,20.989,27.94825,6.95925,58.658,0.36,0.36,0.476461,58.828,0.36,0.36,0.476461,
12/31/2008,755.875,755.875,-579.018,579.018,176.857,0.0,-543.4,135.155,82.8,325.445,-366.543,-2.779,2.74,5.8,-3.06,,0.039,-369.322,50.191,,-319.131,0.0,0.0,0.0,-319.131,0.0,-319.131,0.0,0.0,-319.131,-12.40035,306.73065,58.555,-5.45,-5.45,-0.211773,58.555,-5.45,-5.45,-0.211773,
03/31/2009,598.282,598.282,-484.987,484.987,113.295,0.0,-205.775,124.034,79.4,2.341,-92.48,-5.722,4.999,6.6,-1.601,,0.723,-98.202,29.437,,-68.765,0.0,0.0,0.0,-68.765,0.0,-68.765,0.0,0.0,-68.765,-53.30525,15.45975,58.568,-1.17,-1.17,-0.910143,58.568,-1.17,-1.17,-0.910143,
06/30/2009,659.949,659.949,-523.575,523.575,136.374,0.0,-219.884,139.007,78.1,2.777,-83.51,-10.36,9.651,10.6,-0.949,,0.709,-93.87,34.492,,-59.378,4.433,4.433,0.0,-63.811,-0.786,-64.597,0.0,0.0,-64.597,-35.3801,24.7839,59.515,-1.09,-1.01,-0.594474,59.515,-1.09,-1.01,-0.594474,
09/30/2009,748.428,748.428,-556.2,556.2,192.228,0.0,-196.325,117.825,78.5,0.0,-4.097,-10.807,9.563,10.5,-0.937,,1.244,-14.904,5.003,,-9.901,-2.103,-2.103,0.0,-7.798,-1.675,-9.473,0.0,0.0,-9.473,-5.794,5.782,69.254,-0.14,-0.17,-0.083663,69.254,-0.14,-0.17,-0.08651,
12/31/2009,928.273,928.273,-676.639,676.639,251.634,0.0,-214.396,113.698,78.3,22.398,37.238,-9.528,8.625,9.425,-0.8,,0.903,27.71,-10.7,,17.01,-2.703,-2.703,0.0,19.713,-3.614,16.099,0.0,0.0,16.099,34.15865,20.76265,70.474,0.23,0.19,0.484699,71.027,0.23,0.19,0.482321,
03/31/2010,837.011,837.011,-619.379,619.379,217.632,0.0,-190.748,109.348,81.4,0.0,26.884,-7.334,5.762,6.862,-1.1,,1.572,19.55,-4.629,,14.921,-3.339,-3.339,0.0,18.26,0.0,18.26,0.0,0.0,18.26,18.96,4.039,70.531,0.26,0.21,0.268818,70.905,0.26,0.21,0.266964,
06/30/2010,850.716,850.716,-627.052,627.052,223.664,0.0,-198.134,73.634,124.5,0.0,25.53,-8.808,6.266,7.0,-0.734,,2.542,16.722,1.715,,18.437,-115.446,-115.446,0.0,133.883,0.0,133.883,0.0,0.0,133.883,21.252,2.815,70.35,1.9,0.26,0.30209,70.595,1.89,0.26,0.299875,
09/30/2010,836.946,836.946,-612.375,612.375,224.571,0.0,-181.825,108.125,73.7,0.0,42.746,-7.673,6.146,9.2,-3.054,0.104,1.423,35.073,-7.685,,27.388,0.0,0.0,0.0,27.388,0.0,27.388,0.0,0.0,27.388,25.215,-2.173,70.655,0.39,0.39,0.356875,71.094,0.39,0.39,0.356875,
12/31/2010,956.081,956.081,-687.341,687.341,268.74,0.0,-200.921,138.321,62.6,0.0,67.819,-8.169,5.764,7.764,-2.0,0.523,1.882,59.65,-6.598,,53.052,0.0,0.0,0.0,53.052,0.0,53.052,0.0,0.0,53.052,56.331,3.279,70.972,0.75,0.75,0.793707,71.629,0.74,0.74,0.785778,
03/31/2011,948.196,948.196,-699.371,699.371,248.825,0.0,-195.178,158.462,52.9,-16.184,53.647,-6.726,5.262,7.4,-2.138,0.161,1.303,46.921,-10.321,,36.6,0.0,0.0,0.0,36.6,0.0,36.6,0.0,0.0,36.6,32.28075,-4.31925,71.123,0.51,0.51,0.453872,71.924,0.51,0.51,0.449947,
