Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
08/19/1980,,,,,,,,,,,,,11.041667,,
11/19/1980,,,,,,,,,,,,,11.291667,,
02/19/1981,,,,,,,,,,,,,8.666667,,
05/19/1981,,,,,,,,,,,,,9.604167,,
08/19/1981,,,,,,,,,,,,,8.395833,,
11/19/1981,,,,,,,,,,,,,8.583333,,
02/19/1982,,,,,,,,,,,,,8.125,,
05/19/1982,,,,,,,,,,,,,8.583333,,
08/19/1982,,,,,,,,,,,,,6.083333,,
11/19/1982,,,,,,,,,,,,,8.666667,,
02/19/1983,,,,,,,,,,,,,12.0,,
05/19/1983,,,,,,,,,,,,,12.1875,,
08/19/1983,,,,,,,,,,,,,12.291667,,
11/19/1983,,,,,,,,,,,,,13.354167,,
02/19/1984,,,,,,,,,,,,,10.541667,,
05/19/1984,,,,,,,,,,,,,9.854167,,
08/19/1984,,,,,,,,,,,,,10.541667,,
11/19/1984,,,,,,,,,,,,,9.541667,,
02/19/1985,,,,,,,,,,,,,10.9375,,
05/19/1985,,,,,,,,,,,,,9.5,,
08/19/1985,,,,,,,,,,,,,10.458333,,
11/19/1985,,,,,,,,,,,,,8.5625,,
02/19/1986,,,,,,,,,,,,,10.625,,
05/19/1986,,,,,,,,,,,,,10.0,,
08/19/1986,,,,,,,,,,,,,9.625,,
11/19/1986,,,,,,,,,,,,,10.645833,,
02/19/1987,,,,,,,,,,,,,13.333333,,
05/19/1987,,,,,,,,,,,,,11.25,,
08/19/1987,,,,,,,,,,,,,13.291667,,
11/19/1987,,,,,,,,,,,,,8.625,,
02/19/1988,,,,,,,,,,,,,8.5,,
05/19/1988,,,,,,,,,,,,,8.375,,
08/19/1988,,,,,,,,,,,,,7.125,,
11/19/1988,,,,,,,,,,,,,6.75,,
02/19/1989,,,,,,,,,,,,,7.416667,,
05/19/1989,,,,,,,,,,,,,7.958333,,
08/19/1989,,803.98651,803.98651,803.98651,1.283456,,,,,,,,7.166667,820.756484,
11/11/1989,,757.572092,821.014506,690.548986,1.015634,,,,,,,,5.666667,706.955975,
03/03/1990,,700.641308,765.125973,594.251603,0.824714,,,,,,,,4.333333,599.720991,
05/26/1990,,606.905703,636.123491,588.800241,1.085708,,0.296233,6.101612,,0.430885,5.727991,18.494201,4.791667,606.79474,
08/18/1990,,625.098224,680.63475,535.527493,0.920343,,0.261375,3.329189,,0.377573,4.246979,10.373075,4.25,534.877235,
11/10/1990,,582.315515,629.357983,513.685993,1.11208,,0.330679,2.623771,,0.40653,4.010015,8.553635,5.291667,567.465266,
03/02/1991,,649.406375,764.281772,576.985737,1.36383,,0.426918,3.665224,,0.526669,4.262458,7.637533,6.708333,722.533513,
05/25/1991,14.006024,814.492711,897.565518,718.887012,1.587425,,0.508917,5.163692,,0.596201,4.805537,8.762006,7.75,793.504748,
08/24/1991,17.58982,903.474776,1003.258025,766.235518,1.992312,,0.650955,8.527905,,0.747014,6.109379,10.999423,9.791667,983.854368,
11/16/1991,11.356209,828.434593,1003.479528,618.828997,1.153589,,0.38804,9.14335,,0.473324,4.01427,7.263505,5.791667,620.477617,
03/07/1992,17.346938,668.240834,779.400239,598.302367,1.133847,,0.382142,7.811115,,0.483669,4.239309,7.735314,5.666667,632.593988,
05/30/1992,26.936619,685.09428,713.988487,639.458736,1.156194,,0.434847,9.555646,,0.530268,5.147308,10.11419,6.375,687.886267,
08/29/1992,33.050847,676.952384,717.254739,628.460741,1.199545,,0.4393,11.675091,,0.548005,5.509132,11.377162,6.5,719.696489,
11/28/1992,33.541667,760.712844,805.788363,712.929987,1.225683,,0.444729,18.219397,,0.550525,5.526991,11.310048,6.708333,739.677145,
03/01/1993,24.75,787.273228,887.68277,673.146,1.505012,,0.58585,28.540042,,0.709182,7.019539,14.033565,8.25,893.573244,
