Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1995,67.825996,16.027,58.689999,8.376,,8.376,-15.267,,,-15.267,,,-75.519997,,,,-75.519997,,,,,,,,,,75.519997,,,,,,,,,,,,,,,
06/30/1995,106.620003,20.563,57.168999,14.053,,14.053,14.835,,,14.835,,,-56.874001,,,,-56.874001,,,,,,,,,,56.874001,,,,,,,,,,,,,,,
09/30/1995,34.228001,7.614,54.458,15.374,,15.374,-43.217999,,,-43.217999,,,-66.323997,,,,-66.323997,,,,,,,,,,66.323997,,,,,,,,,,,,,,,
12/31/1995,114.264999,-162.815994,24.681999,245.358002,,245.358002,7.041,,,7.041,,-88.432999,-88.432999,,,,-88.432999,,,,,,,,,,0.0,,,,,,,,,,,,25.832,,,
03/31/1996,132.332001,24.014,47.550999,20.816,,20.816,39.951,,,39.951,,,-88.528999,,,,-88.528999,,,,,,,,,,88.528999,,,,,,,,,,,,,,,
06/30/1996,70.137001,28.072001,45.275002,25.382999,,25.382999,-28.593,,,-28.593,,,-90.605003,,,,-90.605003,,,,,,,,,,90.605003,,,,,,,,,,,,,,,
09/30/1996,133.647995,42.305,40.132,11.099,,11.099,40.112,,,40.112,,,-108.193001,,,,-108.193001,,,,,,,,,,108.193001,,,,,,,,,,,,,,,
12/31/1996,158.201996,43.464001,87.627998,-4.466,,-4.466,31.576,,,31.576,,,-128.809998,,,,-128.809998,,,,,,,,,,128.809998,,,,,,,,,,,,,,,
03/31/1997,101.940002,30.615999,48.724998,34.207001,,34.207001,-11.608,,,-11.608,,-112.945,-112.764,4.361,,,-117.125,,,0.0,0.0,0.0,,,,,-0.181,-17.338,-14.58,-0.001,,,,0.0,0.0,0.0,-2.757,,-28.343,,,
06/30/1997,41.782001,27.556,50.783001,19.74,,19.74,-56.297001,,,-56.297001,,-110.117996,-110.489999,1.192,,,-111.681999,,,0.0,0.0,0.0,,,,,0.372003,16.209,-14.579,28.361001,,,,0.0,0.0,0.0,2.427,,-52.126999,,,
09/30/1997,171.240997,42.325001,56.564999,25.808001,,25.808001,46.542999,,,46.542999,,-98.059998,-98.065001,8.724,,,-106.789001,,,0.0,0.0,0.0,,,,,0.005004,-32.847,-15.705,-19.674,,,,0.0,0.0,0.0,2.532,,40.334,,,
12/31/1997,86.879997,31.909,53.346001,58.214001,,58.214001,-56.589001,,,-56.589001,,-102.459,-102.935997,29.499001,,,-132.434998,,,0.0,0.0,0.0,,,,,0.476997,-29.704001,-15.709,-9.894001,,,,0.192,0.192,0.0,-4.293,,-45.283001,,,
03/31/1998,63.347,15.541,50.271999,17.264,,17.264,-19.73,,,-19.73,,-103.121094,-100.826001,1.213,,,-102.039001,,,0.0,0.0,0.0,,,,,-2.295092,31.799002,-15.733,47.323002,,,,0.184,0.184,0.0,0.025,,-7.976,10.188,0.711,
06/30/1998,146.015,22.199,97.843,27.067,11.526,15.541,-20.602,,,-20.602,,-193.566,-193.504,3.584,,,-197.088,,,0.0,0.0,0.0,,,,,-0.062,30.358,-31.468,61.783,,,,0.346,0.346,0.0,-0.303,,-17.193,23.559,2.999,
09/30/1998,244.02,9.015,148.757,66.552,18.032,48.52,19.696,,,19.696,,-291.643,-291.442,4.718,,,-296.16,,,0.0,0.0,0.0,,,,,-0.201,14.474,-47.204,61.195,,,,0.52,0.52,0.0,-0.037,,-33.149,29.248,4.204,
12/31/1998,39.331001,-61.148998,53.938,74.705002,,74.705002,-28.163,,,-28.163,,-89.459999,-87.894,4.745,,,-92.639,,,0.0,0.0,0.0,,,,,-1.565999,49.521001,-15.735,65.935001,,,,0.032,0.032,0.0,-0.711,,-0.608,,,
03/31/1999,-9.427,-6.698,46.595,8.038,7.82,0.218,-57.362,,,-57.362,,-93.774,-93.181,0.984,,,-94.165,,,0.0,0.0,0.0,,,,,-0.593,90.442,-15.734,106.494,,,,0.226,0.226,0.0,-0.544,,-12.759,0.0,3.004,
06/30/1999,100.747,15.72,50.445,10.616,13.622,-3.006,23.966,,,23.966,,-92.381,-91.546,1.371,,,-92.917,,,0.0,0.0,0.0,,,,,-0.835,21.017,-15.735,39.55,,,,-0.226,0.0,-0.226,-2.572,,29.383,0.0,4.927,
09/30/1999,142.404,51.211,52.241,18.171,16.429,1.742,20.781,,,20.781,,-68.813,-66.255,30.938,,,-97.193,,,0.0,0.0,0.0,,,,,-2.558,-74.51,-15.737,-60.183,,,,0.0,0.0,0.0,1.41,,-0.919,0.0,0.233,
12/31/1999,135.154,59.474,55.165,57.087,,57.087,-36.572,,,-36.572,,-94.298,-94.752,7.578,,,-102.33,,,0.0,0.0,0.0,,,,,0.454,-50.7,-15.744,-34.011,,,,-1.742,0.0,-1.742,0.797,,-9.844,1.27,8.976,
03/31/2000,160.279,40.41,55.572,27.645,4.454,23.191,36.652,,,36.652,,-123.191,-123.181,4.36,,,-127.541,,,0.0,0.0,0.0,,,,,-0.01,-16.974,-15.754,-0.295,,,,0.0,0.0,0.0,-0.925,,20.114,14.22,0.0,
06/30/2000,186.758,73.045,50.735,59.655,14.739,44.916,3.323,,,3.323,,-124.893,-124.836,3.687,,,-128.523,,,0.0,0.0,0.0,,,,,-0.057,-13.599,-15.755,4.417,,,,0.0,0.0,0.0,-2.261,,48.266,0.0,6.701,
09/30/2000,215.151,85.589,49.517,40.059,29.265,10.794,39.986,,,39.986,,-132.913,-132.975,6.503,,,-139.478,,,0.0,0.0,0.0,,,,,0.062,-29.489,-16.89,-1.122,,,,0.0,0.0,0.0,-11.477,,52.749,20.326,0.0,
12/31/2000,177.262,93.228,60.438,30.68,,30.68,-7.084,,,-7.084,,-229.413,-102.333,6.155,,,-108.488,,,0.0,0.0,0.0,,,,,-127.08,29.591,-16.895,41.539,,,,0.0,0.0,0.0,4.947,,-22.56,26.117,9.984,
03/31/2001,233.452,97.836,54.232,44.954,16.966,27.988,36.43,,,36.43,,-177.475,-177.383,2.266,,,-179.649,,,0.0,0.0,0.0,,,,,-0.092,-23.379,-16.896,-3.08,,,,1.495,1.495,0.0,-4.898,,32.598,28.325,0.0,
06/30/2001,118.467,162.568,58.256,-38.522,41.491,-80.013,-63.835,,,-63.835,,-57.527,-57.361,156.813,,,-214.174,,,0.0,0.0,0.0,,,,,-0.166,-20.272,-16.939,-13.835,,,,12.838,12.838,0.0,-2.336,,40.668,51.503,10.148,
09/30/2001,175.017,41.729,58.09,53.213,61.815,-8.602,21.985,,,21.985,,-193.108,-193.076,0.803,,,-193.879,,,0.0,0.0,0.0,,,,,-0.032,-26.622,-16.992,-15.11,,,,0.586,0.586,0.0,4.894,,-44.713,22.264,0.0,
12/31/2001,108.768,28.77,58.644,43.885,,43.885,-22.531,,,-22.531,,-213.828,-212.708,13.09,,,-225.798,,,0.0,0.0,0.0,,,,,-1.12,26.458,-16.999,42.553,,,,3.945,3.945,0.0,-3.041,,-78.602,33.642,5.709,
03/31/2002,32.715,2.534,70.689,25.681,-0.264,25.945,-66.189,,,-66.189,,-177.128,-176.983,27.877,,,-204.86,,,0.0,0.0,0.0,,,,,-0.145,152.89,-17.057,152.941,,,,18.058,18.058,0.0,-1.052,,8.477,8.262,0.0,
06/30/2002,138.257,13.929,84.682,69.821,11.215,58.606,-30.175,,,-30.175,,-210.461,-210.608,0.771,,,-211.379,,,0.0,0.0,0.0,,,,,0.147,122.061,-17.176,131.542,,,,4.966,4.966,0.0,2.729,,49.857,2.654,9.169,
09/30/2002,96.717,37.408,67.796,7.107,2.914,4.193,-15.594,,,-15.594,,-172.18,-172.101,26.735,,,-198.836,,,0.0,0.0,0.0,,,,,-0.079,60.873,-18.33,76.919,,,,0.464,0.464,0.0,1.82,,-14.59,-3.463,-3.42,
12/31/2002,265.155,57.637,76.855,29.061,,29.061,101.602,,,101.602,,-201.677,-206.308,12.673,,,-218.981,,,0.0,0.0,0.0,,,,,4.631,-24.917,-18.335,-11.587,,,,1.643,1.643,0.0,3.362,,38.561,21.078,15.315,
03/31/2003,212.546,87.112,75.805,5.357,-14.898,20.255,44.272,,,44.272,,-175.245,-175.275,8.006,,,-183.281,,,0.0,0.0,0.0,,,,,0.03,14.631,-18.353,32.968,,,,0.943,0.943,0.0,-0.927,,51.932,33.993,0.0,
06/30/2003,126.586,79.686,97.39,-35.078,4.33,-39.408,-15.412,,,-15.412,,-208.875,-208.925,61.029,,,-269.954,,,0.0,0.0,0.0,,,,,0.05,85.668,-18.365,92.068,,,,1.405,1.405,0.0,10.56,,3.379,0.0,13.414,
09/30/2003,204.156,68.737,64.53,33.641,-3.652,37.293,37.248,,,37.248,,-242.923,-243.103,8.864,,,-251.967,,,0.0,0.0,0.0,,,,,0.18,55.61,-18.372,71.954,,,,0.531,0.531,0.0,1.497,,16.843,23.531,0.0,
12/31/2003,108.99,58.662,90.771,40.578,,40.578,-81.021,,,-81.021,,-120.804,-121.853,110.721,,,-232.574,,,0.0,0.0,0.0,,,,,1.049,27.128,-18.374,35.942,,,,0.719,0.719,0.0,8.841,,15.314,46.636,16.752,
03/31/2004,305.875,98.239,80.196,52.197,8.787,43.41,75.243,,,75.243,,-175.106,-158.376,37.14,,,-195.516,,,0.0,0.0,0.0,,,,,-16.73,-85.808,-18.394,-68.413,,,,0.926,0.926,0.0,0.073,,44.961,58.779,0.0,
06/30/2004,249.281,349.873,82.714,-106.215,47.69,-153.905,-77.091,,,-77.091,,385.473,-199.101,3.531,,,-202.632,,,0.0,0.0,0.0,,,,,584.574,14.879,-18.4,19.975,,,,0.96,0.96,0.0,12.344,,649.633,38.209,18.828,
09/30/2004,315.487,118.723,75.594,60.251,96.765,-36.514,60.919,,,60.919,,-309.364,-314.123,18.867,,,-332.99,,,0.0,0.0,0.0,,,,,4.759,1.987,-20.702,-16.124,,,,0.292,0.292,0.0,38.521,,8.11,18.825,0.0,
12/31/2004,226.375,134.48,82.942,36.292,,36.292,-27.339,,,-27.339,,-224.537,-206.445,0.866,,,-207.311,,,0.0,0.0,0.0,,,,,-18.092,-421.442,-20.709,-430.415,,,,0.978,0.978,0.0,28.704,,-419.604,57.767,16.462,
03/31/2005,206.622,113.153,111.736,39.029,0.119,38.91,-57.296,,,-57.296,,-241.129,-258.745,0.583,,,-259.328,,,0.0,0.0,0.0,,,,,17.616,-37.154,-20.748,-9.64,,,,0.337,0.337,0.0,-7.103,,-71.661,172.971,-6.152,
06/30/2005,245.745,347.793,114.164,-171.014,3.655,-174.669,-45.198,,,-45.198,,-163.219,-157.236,159.838,,,-317.074,,,0.0,0.0,0.0,,,,,-5.983,-38.657,-20.749,-13.786,,,,0.0,0.0,0.0,-4.122,,43.869,92.67,12.608,
09/30/2005,317.353,230.948,111.288,23.552,16.303,7.249,-48.435,,,-48.435,,-290.483,-291.52,13.208,,,-304.728,,,0.0,0.0,0.0,,,,,1.037,-2.948,-20.808,-9.832,,,,18.394,18.394,0.0,9.298,,23.922,157.576,-6.456,
12/31/2005,455.542,154.6,59.687,139.739,20.678,119.061,101.516,0.0,0.0,101.516,,-370.809,-366.088,0.0,,,-366.088,,,0.0,,0.0,,,,,-4.721,-26.862,-20.893,-13.128,,,,7.782,7.782,0.0,-0.623,,53.678,163.327,6.095,
03/31/2006,190.008,115.983,97.358,56.568,1.779,54.789,-79.901,,,-79.901,,-283.698,-274.742,4.732,,,-279.474,,,0.0,0.0,0.0,,,,,-8.956,-10.738,-20.993,-0.011,,,,10.535,10.535,0.0,-0.269,,-104.428,126.046,-9.353,
06/30/2006,2.141,216.174,102.206,-2.471,-21.4,18.929,-313.768,,,-313.768,,-328.822,-323.542,7.463,,,-331.005,,,0.0,0.0,0.0,,,,,-5.28,260.488,-21.003,265.333,,,,5.791,5.791,0.0,10.367,,-66.193,137.504,11.968,
09/30/2006,430.361,222.775,103.898,16.35,36.076,-19.726,87.338,,,87.338,,-268.344,-266.064,7.601,,,-273.665,,,0.0,0.0,0.0,,,,,-2.28,-107.376,-28.06,-86.0,,,,6.085,6.085,0.0,0.599,,54.641,369.662,0.451,
12/31/2006,352.968,89.737,80.601,132.269,16.636,115.633,50.361,,,50.361,,-310.578,-303.479,4.047,,,-307.526,,,0.0,0.0,0.0,,,,,-7.099,31.647,-28.106,-184.003,,,,14.209,14.209,0.0,229.547,,74.037,-167.125,4.204,
03/31/2007,232.004,110.634,107.987,45.828,10.534,35.294,-32.445,,,-32.445,,-286.334,-283.55,16.726,,,-300.276,,,0.0,0.0,0.0,,,,,-2.784,120.62,-28.176,129.957,,,,18.952,18.952,0.0,-0.113,,66.29,40.286,-9.564,
06/30/2007,451.307,250.242,114.74,85.402,8.437,76.965,0.923,,,0.923,,-524.286,-511.932,1.218,,,-513.15,,,0.0,0.0,0.0,,,,,-12.354,156.755,-28.244,145.109,,,,12.545,12.545,0.0,27.345,,83.776,103.033,9.498,
09/30/2007,231.713,199.535,150.994,49.301,12.628,36.673,-168.117,,,-168.117,,-528.293,-465.237,0.807,,,-466.044,,,-59.821,0.0,-59.821,,,,,-3.235,392.789,-35.382,388.371,,,,23.409,23.409,0.0,16.391,,96.209,105.738,5.156,
03/31/2008,446.529,408.992,172.822,109.93,110.784,-0.854,-245.215,,,-245.215,,-419.661,-406.236,104.126,,,-510.362,,,0.0,0.0,0.0,,,,,-13.425,168.554,-35.564,197.686,,,,19.867,19.867,0.0,-13.435,,195.422,56.683,4.524,
06/30/2008,1062.057,619.204,165.272,31.75,51.769,-20.019,245.831,,,245.831,,-624.417,-248.003,256.551,,,-504.554,,,-345.072,0.0,-345.072,,,,,-31.342,-190.264,-35.663,-175.921,,,,18.886,18.886,0.0,2.434,,247.376,105.062,25.25,
09/30/2008,1088.078,584.422,142.402,246.516,54.794,191.722,114.738,,,114.738,,-818.194,-546.849,0.662,,,-547.511,,,-266.038,0.0,-266.038,,,,,-5.307,-558.289,-47.608,-474.195,,,,1.377,1.377,0.0,-37.863,,-288.405,92.393,0.768,
12/31/2008,443.248,127.368,186.769,150.755,15.729,135.026,-21.644,,,-21.644,,-460.927,-623.638,0.622,,,-624.26,,,190.77,446.5,-255.73,,,,,-28.059,-144.311,-47.666,-40.417,,,,9.845,9.845,0.0,-66.073,,-161.99,126.464,13.173,
03/31/2009,380.027,171.104,194.769,66.472,-0.785,67.257,44.97,,,44.97,,-635.646,-511.242,0.116,0.116,0.0,-511.358,-511.358,0.0,-193.223,406.528,-599.751,0.0,0.0,0.0,0.0,-9.244,-73.834,-47.639,-32.572,0.0,0.0,-32.572,6.377,6.377,0.0,0.0,-9.254,-338.707,82.401,-8.975,
06/30/2009,132.475,158.77,197.429,17.285,25.024,-7.739,-238.105,,,-238.105,,-482.573,-492.495,1.044,1.044,0.0,-493.539,-493.539,0.0,28.881,614.887,-586.006,0.0,0.0,0.0,0.0,-18.959,488.396,-47.687,535.0,,,,1.083,1.083,0.0,0.0,41.382,179.68,-80.794,96.386,
09/30/2009,673.965,188.877,245.539,185.443,22.215,163.228,54.106,,,54.106,,-759.835,-536.725,0.41,0.41,0.0,-537.135,-537.135,0.0,-209.631,359.796,-569.427,0.0,0.0,0.0,0.0,-13.479,-95.592,-47.7,-51.5,,,,3.608,3.608,0.0,0.0,-10.554,-192.016,100.273,,
12/31/2009,678.166,318.87,281.318,130.893,50.665,80.228,-52.915,,,-52.915,,-453.853,-436.52,0.046,0.046,0.0,-436.566,-436.566,0.0,15.288,791.619,-776.331,0.0,0.0,0.0,0.0,-32.621,-251.941,-47.762,-210.0,0.0,0.0,-210.0,5.821,5.821,0.0,0.0,13.705,-13.923,,,
03/31/2010,829.397,148.891,292.68,143.499,18.272,125.227,244.327,,,244.327,,-654.174,-479.46,1.545,1.545,0.0,-481.005,-481.005,0.0,-116.618,513.551,-630.169,0.0,0.0,0.0,0.0,-58.096,-168.93,-47.811,-122.0,0.0,0.0,-122.0,0.881,0.881,0.0,0.0,-7.464,-1.171,122.959,0.911,
06/30/2010,618.346,272.289,288.212,52.392,14.961,37.431,5.453,,,5.453,0.0,-472.238,-511.004,0.247,0.247,0.0,-511.251,-511.251,0.0,92.882,725.739,-632.857,0.0,0.0,0.0,0.0,-54.116,-40.947,-47.889,-2.288,0.0,0.0,-2.288,9.23,9.23,0.0,0.0,-6.314,98.847,120.689,19.497,
09/30/2010,753.138,202.832,285.28,97.569,9.035,88.534,167.457,-38.949,183.189,23.217,,-461.497,-618.997,0.403,0.403,0.0,-619.4,-619.4,0.0,172.513,772.096,-599.583,0.0,0.0,0.0,0.0,-15.013,-237.075,-52.739,-204.74,0.0,0.0,-204.74,20.404,20.404,0.0,0.0,9.006,63.572,175.665,,
12/31/2010,927.677,174.069,285.611,197.13,96.286,100.844,222.329,,,222.329,0.0,-740.903,-706.609,0.0,,0.0,-706.609,-706.609,0.0,13.69,539.801,-526.111,0.0,0.0,0.0,0.0,-9.866,-118.994,-52.966,-85.01,0.0,,-85.01,18.982,18.982,0.0,0.0,5.653,73.433,,,
03/31/2011,522.9,268.903,277.34,117.079,-1.406,118.485,-140.422,,,-140.422,0.0,-362.535,-526.691,0.076,0.076,0.0,-526.767,-526.767,0.0,159.542,587.795,-428.253,0.0,0.0,0.0,0.0,4.614,-15.059,-53.104,34.99,0.0,34.99,0.0,3.055,3.055,0.0,0.0,8.288,153.594,147.547,,
06/30/2011,395.042,311.613,243.192,57.251,10.97,46.281,-315.233,,,-315.233,0.0,-784.109,-673.137,27.462,27.462,0.0,-700.599,-700.599,0.0,-81.066,166.287,-247.353,0.0,0.0,0.0,0.0,-0.288,500.009,-53.208,559.99,0.0,559.99,0.0,0.899,0.899,0.0,-7.672,0.885,111.827,228.119,19.817,
09/30/2011,958.805,406.114,262.999,47.619,101.106,-53.487,150.434,,,150.434,,-198.25,-617.543,0.091,0.091,0.0,-617.634,-617.634,0.0,44.378,602.093,-557.715,0.0,0.0,0.0,0.0,-0.002,-263.778,-53.217,-210.01,,,,0.396,0.396,0.0,-0.947,-19.042,477.735,232.399,3.228,
12/31/2011,268.638,-113.928,296.219,611.154,46.313,564.841,-520.484,,,-520.484,0.0,-269.46,-758.011,0.147,0.147,0.0,-758.158,-758.158,0.0,-38.389,417.377,-455.766,0.0,0.0,0.0,0.0,-1.719,-769.495,-53.223,-725.011,0.0,0.0,-725.011,8.025,8.025,0.0,0.714,5.209,-765.108,,,
03/31/2012,991.006,290.071,340.374,62.227,7.51,54.717,298.334,,,298.334,0.0,-525.511,-567.141,0.123,0.123,0.0,-567.264,-567.264,0.0,37.741,507.305,-469.564,0.0,0.0,0.0,0.0,3.889,-51.259,-53.383,-0.011,0.0,0.0,-0.011,2.135,2.135,0.0,0.0,8.54,422.776,160.21,0.49,
06/30/2012,356.112,295.437,322.724,139.541,35.281,104.26,-401.59,,,-401.59,,-751.592,-769.715,0.04,0.04,0.0,-769.755,-769.755,0.0,23.58,390.488,-366.908,0.0,0.0,0.0,0.0,-5.457,138.792,-53.414,191.907,0.0,541.896,-349.989,4.242,4.242,0.0,-3.943,-8.319,-265.007,166.517,8.167,
09/30/2012,754.109,226.681,253.839,207.782,121.204,86.578,-148.878,,,-148.878,,-953.08,-819.566,0.031,0.031,0.0,-819.597,-819.597,0.0,-20.832,503.442,-524.274,0.0,0.0,0.0,0.0,-0.042,335.134,-60.723,393.003,0.0,393.003,0.0,6.718,6.718,0.0,-3.864,8.889,145.052,87.949,-7.58,
12/31/2012,955.054,158.687,371.342,480.841,172.697,308.144,4.341,,,4.341,,-1087.239,-1400.552,0.0,0.0,0.0,-1400.552,-1400.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.798,263.042,-546.909,1060.568,,,,-248.124,1.876,-250.0,-2.493,-0.235,130.622,,,
03/31/2013,921.127,360.599,393.754,-58.58,25.341,-83.921,211.462,,,211.462,0.0,-933.94,-1034.992,0.029,0.029,0.0,-1035.021,-1035.021,0.0,-99.935,130.385,-230.32,0.0,0.0,0.0,0.0,-2.588,196.17,-59.672,261.989,0.0,261.989,0.0,1.281,1.281,0.0,-7.428,-13.568,169.789,47.877,10.519,
06/30/2013,747.883,402.644,412.288,300.578,39.992,260.586,-146.318,,,-146.318,,-773.0,-928.457,0.14,0.14,0.0,-928.597,-928.597,0.0,85.654,228.53,-142.876,0.0,0.0,0.0,0.0,-0.715,-112.63,-59.704,199.989,0.0,199.989,0.0,-248.584,1.416,-250.0,-4.331,-4.932,-142.679,149.046,14.491,
09/30/2013,1009.506,284.809,368.458,-210.079,68.392,-278.471,158.837,,,158.837,,-1038.93,-755.087,1.206,1.206,0.0,-756.293,-756.293,0.0,-159.909,137.51,-297.419,0.0,0.0,0.0,0.0,-2.395,70.18,-58.429,-461.978,,,,0.364,0.364,0.0,590.223,18.755,59.511,127.042,,
12/31/2013,959.971,75.421,414.201,194.532,16.706,177.826,308.588,,,308.588,,-985.309,-894.558,0.279,0.279,0.0,-894.837,-894.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.375,-261.427,-57.303,350.0,,,,-248.808,1.192,-250.0,-305.316,2.983,-283.782,133.041,44.438,
03/31/2014,667.121,155.253,396.249,155.699,23.167,132.532,18.673,,,18.673,68.758,-1001.955,-996.192,0.026,0.026,0.0,-996.218,-996.218,0.0,-240.802,0.0,-240.802,0.0,0.0,0.0,0.0,239.905,235.126,-56.073,479.0,,,,-250.0,0.0,-250.0,-6.559,-1.835,-101.543,101.295,4.303,
06/30/2014,723.804,129.412,458.993,83.822,-5.045,88.867,29.776,,,29.776,,-910.129,-841.263,3.063,3.063,0.0,-844.326,-844.326,0.0,-52.53,320.331,-372.861,0.0,0.0,0.0,0.0,-12.11,188.498,-56.053,371.0,,371.0,,-125.0,0.0,-125.0,-1.449,10.301,12.474,132.776,37.619,
09/30/2014,894.334,245.708,499.151,150.431,46.435,103.996,-41.509,,,-41.509,,-1008.165,-966.112,0.049,0.049,0.0,-966.161,-966.161,0.0,-32.818,267.01,-299.828,0.0,0.0,0.0,0.0,-6.226,137.716,-62.122,200.0,,,,0.0,0.0,0.0,-0.162,-10.95,12.935,204.238,2.735,
12/31/2014,759.007,375.238,551.854,-334.351,-235.472,-98.879,121.855,,,121.855,-2.904,801.972,591.149,1463.908,1463.908,0.0,-872.759,-872.759,0.0,-1.123,312.516,-313.639,0.0,0.0,0.0,0.0,0.304,-1040.373,-62.123,-975.265,,,,0.033,0.033,0.0,-0.114,-1.242,519.364,135.49,69.575,
03/31/2015,468.985,-14.441,481.027,-209.52,-184.186,-25.334,258.807,,,258.807,64.707,-371.053,-406.598,417.242,417.242,0.0,-823.84,-823.84,0.0,-265.739,0.0,-265.739,0.0,0.0,0.0,0.0,301.238,-304.135,-62.287,-297.471,,,,0.0,0.0,0.0,-9.084,-6.103,-212.306,28.28,0.064,
