Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/1999,,,,,,73.280736,-19.552926,-21.249179,,-19.973702,-19.973702,-19.973702,-19.973702,,,,,
09/30/1999,,,,,,77.190816,15.949716,14.431041,,16.959744,16.959744,16.959745,16.959745,,0.0,0.0,,
12/31/1999,,,,,,70.35936,22.964586,18.265269,,22.130079,22.130079,22.130079,22.130079,,0.0,0.0,,
03/31/2000,,,,,,71.000678,18.259617,14.099305,,17.56482,17.56482,17.56482,17.56482,,0.0,0.0,,
06/30/2000,,25.937401,20.430259,21.329148,,71.698437,18.52777,14.708599,27.359362,17.634577,13.158345,13.158345,13.158345,,25.383272,0.0,25.937401,
09/30/2000,,22.815023,16.518824,18.600377,,67.874587,8.696484,4.704342,,6.038694,3.863891,3.863891,3.863891,,36.01446,0.0,22.815023,
12/31/2000,,0.634106,0.470962,,,52.816075,-36.671653,-43.395463,,-45.95884,-36.105607,-36.105609,-36.105609,,,,,
03/31/2001,,-16.763353,-12.763857,,,59.393356,-16.278125,-26.966416,,-40.647283,-32.297632,-32.297631,-32.297631,,,,,
06/30/2001,,-18.755741,-14.873735,,,63.418501,0.22413,-5.323955,-2655.435858,-3.38609,-5.554981,-5.554981,-5.554981,,,,,
09/30/2001,,-33.435955,-24.922799,,,53.944893,-33.810133,-30.734774,-98.095465,-12.587517,-43.314763,-43.314763,-43.314763,,,,,
12/31/2001,,-27.232226,-19.793553,,,67.966699,-3.030528,-8.832563,364.136142,-6.963923,-7.663275,-7.663275,-7.663275,,,,,
03/31/2002,,-20.065429,-14.987407,,,71.104388,-1.601417,-7.165787,15755.697787,-6.158444,-6.531124,-6.531124,-6.531124,,,,,
06/30/2002,,-19.637249,-15.168425,,,71.974876,-0.76113,-6.340292,-8.884299,-15.518196,-16.057638,-16.057639,-16.057639,,,,,
09/30/2002,,-9.054913,-6.86187,,,76.339797,4.605725,-0.819945,1560.508412,-1.366574,-1.562327,-1.562327,-1.562327,,,,,
12/31/2002,,-6.27705,-4.751867,,,77.018037,6.227824,0.990538,8564.478481,2.698108,1.92194,1.92194,1.92194,,28.767122,0.0,-6.27705,
03/31/2003,,-3.513655,-2.641518,,,76.878323,7.020737,2.452083,287.00862,3.565692,2.908948,2.908948,2.908948,,18.418419,0.0,-3.513655,
06/30/2003,,2.337732,1.741969,,,76.768645,8.417555,4.107712,137.241141,5.313646,4.792902,4.792902,4.792902,,9.800129,0.0,2.337732,
09/30/2003,,4.004625,2.97819,3.418612,,76.518192,10.511175,6.433155,49.517351,5.247685,4.277179,4.277179,4.277179,,18.493976,0.0,4.004625,
12/31/2003,,4.483879,3.672926,4.216515,,76.965717,14.384302,11.12774,41.518,11.637704,10.53463,10.53463,10.53463,,9.478447,0.0,4.483879,
03/31/2004,,7.121709,5.794094,6.580523,,76.812556,16.493223,13.646764,38.479814,15.634611,14.650528,14.650528,14.650528,,6.294256,0.0,7.121709,
06/30/2004,,10.124361,8.184318,9.245539,,77.17379,18.445856,15.629591,37.969973,17.546279,16.761974,16.761974,16.761974,,4.469921,0.0,10.124361,
09/30/2004,,15.764195,12.896648,,,77.012685,23.174495,19.616081,42.053152,21.39031,31.42436,31.42436,31.42436,,,0.0,15.764195,
12/31/2004,,13.396784,11.516877,,,76.813478,26.757653,24.121382,43.714479,26.432702,16.652502,16.652502,16.652502,,37.000378,0.0,13.396784,
03/31/2005,,13.935818,11.987098,,,76.778385,28.278459,25.799498,44.038694,28.222353,17.88277,17.88277,17.88277,,36.63615,0.0,13.935818,
06/30/2005,,14.408596,12.361109,,,76.645133,28.034326,25.841728,41.518337,28.7474,17.372441,17.372441,17.372441,,39.568654,0.0,14.408596,
09/30/2005,,12.217053,10.415746,11.902354,,77.076433,25.384892,22.985597,28.554036,26.614314,15.016066,15.016066,15.016066,,43.578987,0.0,12.217053,
12/31/2005,,12.172995,10.465077,11.570236,,77.786734,27.445594,24.725555,26.01681,28.097222,17.279508,17.279508,17.279508,,38.50101,0.0,12.172995,
03/31/2006,,11.913145,10.24742,11.01891,,77.382167,26.418462,23.633601,18.073979,27.752986,17.071486,17.071486,17.071486,,38.487749,,,
06/30/2006,,11.979898,10.231908,10.714945,,77.511011,25.497109,22.525942,13.574728,27.27881,16.943143,16.943143,16.943143,,37.888995,0.0,11.979898,
09/30/2006,,12.261465,10.417045,10.860389,,77.818058,24.305164,21.089002,16.174863,26.303069,15.890151,15.890151,15.890151,,39.588225,0.0,12.261465,
12/31/2006,,12.597144,10.627698,10.729812,,77.902191,25.581105,22.57269,16.635883,27.930517,18.622844,18.622844,18.622844,,33.324385,0.0,12.597144,
03/31/2007,,12.422196,10.459471,10.193821,,77.418596,23.08687,20.10893,10.20335,25.774852,15.638886,15.638886,15.638886,,39.325023,0.0,12.422196,
