Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,356.399994,130.800003,148.5,0.0,-8.8,-10.7,,-3.3,0.0,40.099998,,-30.4,,90.199997,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,95.400002,96.099998,155.800003,0.0,-9.3,5.8,,-64.099998,0.0,10.6,,-30.0,,-69.5,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,284.0,109.400002,159.100006,0.0,-7.5,18.799999,,16.4,0.0,-50.799999,,-26.700001,,65.300003,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,375.299988,137.600006,168.199997,0.0,-7.7,-7.0,,41.599998,0.0,-17.799999,,-3.1,,63.5,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,329.5,136.0,155.600006,0.0,-6.8,-7.0,,10.4,0.0,66.0,,1.6,,-26.299999,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,217.100006,86.099998,176.699997,0.0,-9.2,6.4,,15.7,0.0,-6.9,,23.4,,-75.099998,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,370.200012,120.5,177.5,0.0,-7.1,13.4,,-8.5,0.0,-25.799999,,-13.5,,113.699997,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
01/01/1992,-62.099998,104.199997,,0.0,1.6,-44.200001,0.0,-103.300003,0.0,16.6,,35.5,,-72.5,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,294.600006,-179.5,123.800003,0.0,-4.7,-47.0,,334.100006,0.0,66.900002,,-0.5,,1.5,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,129.100006,67.400002,122.300003,0.0,-2.9,24.9,,17.0,0.0,-8.4,,8.3,,-99.5,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,298.0,97.199997,123.300003,0.0,-4.0,28.200001,,16.299999,0.0,-12.5,,24.6,,24.9,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,225.199997,-294.799988,138.300003,0.0,-4.6,-72.300003,,365.299986,0.0,-52.599998,,24.299999,,121.599998,,0.0,,,-685.099976,-685.099976,0.0,143.800003,-125.599998,281.899994,-31.1,-416.099977,-556.400046,-439.5,-74.5,849.099976,-1202.400024,380.0,-56.099998,-13.0,-747.300026,
03/31/1993,308.399994,116.5,110.300003,0.0,-3.7,4.0,,30.6,0.0,2.4,,-5.3,,53.599998,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1993,172.699997,87.900002,110.900002,0.0,-2.6,31.4,,-3.5,0.0,26.5,,2.3,,-80.199997,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1993,338.299988,105.199997,113.599998,0.0,-2.7,24.4,,19.6,0.0,12.2,,21.700001,,44.299999,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1993,208.300003,113.099998,133.5,0.0,-4.9,53.700001,,-19.599999,0.0,11.8,,7.4,,-86.699997,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,208.300003,
03/31/1994,295.200012,120.5,113.0,0.0,-4.6,-0.8,,15.1,0.0,62.900002,,1.8,,-12.7,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1994,214.300003,89.300003,123.800003,0.0,-3.0,32.900002,,-5.0,0.0,-19.4,,-2.4,,-1.9,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1994,243.5,131.800003,115.800003,0.0,-3.3,-61.099998,,24.1,0.0,-8.8,,10.0,,35.0,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1994,194.600006,126.400002,119.900002,0.0,-3.6,21.5,,-10.6,0.0,-29.299999,,2.4,,-32.099998,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,194.600006,
03/31/1995,316.399994,114.800003,114.599998,0.0,-3.4,14.8,,7.2,0.0,44.599998,,-14.3,,38.099998,,0.0,,,-142.800003,-142.800003,0.0,0.0,,,,,,,,,,0.0,,,,
06/30/1995,105.0,93.5,122.400002,0.0,-4.0,-9.7,,14.9,0.0,0.3,,-19.5,,-92.900002,,0.0,,,-148.899994,-148.899994,0.0,0.0,,,,,,,,,,0.0,,,,
09/30/1995,271.299988,169.0,109.599998,0.0,-4.0,30.9,,-45.299999,0.0,-18.200001,,20.0,,9.3,,0.0,,,-131.899994,-131.899994,0.0,0.0,,,,,,,,,,0.0,,,,
12/31/1995,204.199997,127.699997,119.599998,0.0,-3.7,26.5,,-5.4,0.0,-98.199997,,5.2,,32.5,,0.0,,,-139.899994,-139.899994,0.0,0.0,,,,,,,,,,0.0,,,,
03/31/1996,363.100006,129.899994,133.600006,0.0,-3.2,14.2,,26.0,0.0,5.2,,-3.2,,60.599998,,0.0,,,-132.800003,-132.800003,0.0,0.0,,,,,,,,,,0.0,,,,
06/30/1996,118.599998,99.199997,82.199997,0.0,-3.3,-4.9,,-22.6,0.0,15.8,,0.8,,-48.599998,,0.0,,,-109.900002,-109.900002,0.0,0.0,,,,,,,,,,0.0,,,,
09/30/1996,255.300003,142.899994,110.199997,0.0,-2.4,8.8,,-21.4,0.0,-88.900002,,11.7,,94.400002,,0.0,,28.799999,-132.100006,-132.100006,0.0,0.0,,,,,,,,,,0.0,,,,
12/31/1996,226.0,132.899994,142.100006,0.0,-2.5,14.9,,-20.5,0.0,-74.699997,,19.299999,,14.5,,0.0,,,-191.5,-191.5,0.0,0.0,,,,,,,,,,0.0,,,,
03/31/1997,258.200012,121.0,113.300003,0.0,-2.8,4.1,,-23.0,0.0,107.5,,-0.3,,-61.599998,,0.0,,0.0,-124.900002,-124.900002,0.0,0.0,0.0,26.700001,-18.4,-116.599998,-135.399994,-85.199997,24.799999,12.3,-66.0,10.5,-3.0,-28.799999,6.2,
06/30/1997,127.699997,94.800003,119.0,0.0,-3.4,17.1,,-33.400002,0.0,-118.800003,,-12.2,0.0,64.599998,,0.0,,0.0,-147.199997,-147.199997,0.0,0.0,0.0,3.9,-321.5,-464.799988,335.799988,-85.300003,-109.900002,722.900024,-179.899994,10.3,0.0,-22.299999,-1.3,
09/30/1997,-190.899994,74.0,111.5,0.0,-3.3,-0.1,,-372.200012,0.0,-35.0,,12.5,0.0,21.700001,,0.0,,0.0,-159.0,-159.0,0.0,0.0,0.0,22.0,229.100006,92.099998,101.699997,-85.5,108.900002,19.9,0.0,139.0,-69.199997,-11.4,2.9,
12/31/1997,221.600006,373.899994,140.699997,0.0,-2.8,-102.300003,,-309.899994,0.0,-56.0,,6.7,,171.300003,,0.0,,1663.800049,-138.699997,-138.699997,0.0,0.0,0.0,50.599998,108.599998,1684.300049,-1182.699951,-85.199997,-518.200012,0.0,-562.5,8.1,-0.1,-24.799999,723.200012,
03/31/1998,-83.0,-15.1,120.099998,0.0,-3.3,-40.200001,,-167.5,0.0,-11.4,,-7.0,0.0,41.400002,,0.0,,0.0,-107.099998,-107.099998,0.0,0.0,0.0,46.200001,-647.200012,-708.099976,100.800003,-84.099998,108.699997,417.5,-369.200012,7.9,0.0,20.0,-690.299988,
06/30/1998,110.699997,40.799999,114.5,0.0,-3.7,-3.9,,87.400002,0.0,76.400002,,6.3,0.0,-207.100006,,0.0,,0.0,-185.199997,-185.199997,0.0,0.0,0.0,269.0,599.400024,683.200012,-204.699997,-84.400002,-74.099998,310.899994,-375.5,0.6,0.0,17.799999,589.200012,
09/30/1998,227.800003,-87.599998,109.800003,0.0,-4.4,2.0,,117.300003,0.0,-483.0,,30.6,0.0,543.099976,,0.0,,0.0,-149.0,-149.0,0.0,0.0,0.0,1.6,11.6,-135.800003,-51.799999,-91.099998,109.800003,337.799988,-410.200012,0.4,0.0,1.5,40.200001,
12/31/1998,-20.299999,25.799999,112.699997,0.0,-3.1,13.1,,-90.099998,0.0,262.200012,,11.8,,-352.700012,,0.0,,111.0,-177.300003,-177.300003,0.0,0.0,-5.1,0.0,-27.0,-98.400002,22.5,-77.699997,-72.900002,762.799988,-576.599976,1.9,0.0,-15.0,-96.199997,
03/31/1999,296.399994,91.300003,115.099998,0.0,-3.4,27.5,,7.3,0.0,169.899994,,-4.3,0.0,-107.0,,0.0,,14.2,-113.0,-113.0,0.0,0.0,0.0,36.200001,10.2,-52.400002,-410.899994,-84.5,-180.399994,400.799988,-548.5,0.0,0.0,1.7,-166.899994,
