Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2000,3989.601,6.251,6.251,0.0,491.335,,,298.629,71.69,59.907,185.3,-18.268,75.499,,,,,,871.714,1018.278,1983.571,-965.293,0.0,,2099.609,1919.375,1919.375,0.0,,180.234,3117.887,,160.648,160.648,,,,176.289,,,,,,271.444,,,,271.444,608.381,884.695,,,,,283.593,,,283.593,1168.288,1776.669,1535.809,660.047,,,-27.734,245.511,-200.701,2212.932,0.0,2212.932,3989.601,
12/31/2000,4048.098,11.229,11.229,0.0,505.935,,,309.116,72.537,63.798,193.169,-20.388,50.8,,,,,,877.08,1032.141,2043.478,-1011.337,0.0,,2138.877,1959.909,1959.909,0.0,,178.968,3171.018,,154.881,154.881,,,,291.846,291.846,0.0,0.0,,,227.841,,,,227.841,674.568,944.453,944.453,0.0,0.0,,283.575,,,283.575,1228.028,1902.596,1392.373,697.519,,,-31.143,293.126,-206.373,2145.502,0.0,2145.502,4048.098,
03/31/2001,4076.317,102.358,102.358,0.0,473.692,473.692,,313.506,71.847,62.807,200.807,-21.955,56.235,,,,,,945.791,1015.314,2033.513,-1018.199,0.0,,2115.212,1942.936,1942.936,0.0,,172.276,3130.526,,162.365,162.365,,,,222.946,222.946,0.0,0.0,,,255.257,,,,255.257,640.568,1002.288,1002.288,0.0,0.0,,283.556,,,283.556,1285.844,1926.412,1380.428,701.543,,,-31.121,313.932,-214.877,2149.905,0.0,2149.905,4076.317,
06/30/2001,4013.235,64.675,64.675,0.0,460.61,460.61,,307.433,72.897,64.511,191.98,-21.955,58.116,,,,,,890.834,1021.558,2067.39,-1045.832,0.0,,2100.843,1927.239,1927.239,0.0,,173.604,3122.401,,153.662,153.662,,,,209.056,209.056,0.0,0.0,,,261.058,,,,261.058,623.776,933.719,933.719,0.0,0.0,,278.836,,,278.836,1212.555,1836.331,1380.428,702.196,,,-31.125,339.392,-213.987,2176.904,0.0,2176.904,4013.235,
09/30/2001,4018.714,51.534,51.534,0.0,486.04,486.04,,299.308,71.832,63.77,185.831,-22.125,59.947,,,,,,896.829,1039.027,2124.158,-1085.131,0.0,,2082.858,1914.806,1914.806,0.0,,168.052,3121.885,,142.88,142.88,,,,192.335,192.335,0.0,0.0,,,316.073,,,,316.073,651.288,894.522,894.522,0.0,0.0,,280.043,,,280.043,1174.565,1825.853,1367.917,707.488,,,-31.132,369.998,-221.41,2192.861,0.0,2192.861,4018.714,
12/31/2001,3907.909,13.805,13.805,0.0,418.161,,,288.57,69.312,65.148,174.968,-20.858,55.816,,,,,,776.352,1050.438,2160.172,-1109.734,0.0,,2081.119,1913.0,1913.0,0.0,,168.119,3131.557,,135.533,135.533,,,,137.491,137.491,0.0,0.0,,,353.956,,,,353.956,626.98,788.111,788.111,0.0,0.0,,276.512,,,276.512,1064.623,1691.603,1366.154,707.537,,,-31.133,394.799,-221.051,2216.306,0.0,2216.306,3907.909,
03/31/2002,3982.394,28.983,28.983,0.0,499.706,,,293.301,70.715,62.9,176.441,-16.755,54.911,,,,,,876.901,1024.943,2155.179,-1130.236,0.0,,2080.55,1911.733,1911.733,0.0,,168.817,3105.493,,132.213,132.213,,,,95.619,95.619,0.0,0.0,,,372.946,,,,372.946,600.778,856.199,856.199,0.0,0.0,,277.997,,,277.997,1134.196,1734.974,1364.404,711.988,,,-31.135,441.667,-239.504,2247.42,0.0,2247.42,3982.394,
06/30/2002,4073.761,15.2,15.2,0.0,543.296,,,317.147,75.762,69.399,188.588,-16.602,57.749,,,,,,933.392,1042.43,2246.543,-1204.113,0.0,,2097.939,1921.342,1921.342,0.0,,176.597,3140.369,,158.407,158.407,,,,95.56,95.56,0.0,0.0,,,385.625,,,,385.625,639.592,868.713,868.713,0.0,0.0,,285.382,,,285.382,1154.095,1793.687,1343.159,717.384,,,-31.135,494.114,-243.448,2280.074,0.0,2280.074,4073.761,
09/30/2002,4094.285,77.234,77.234,0.0,535.581,,,317.168,77.093,71.667,184.857,-16.449,56.308,,,,,,986.291,1011.941,2238.635,-1226.694,0.0,,2096.053,1922.163,1922.163,0.0,,173.89,3107.994,,156.187,156.187,,,,66.19,66.19,0.0,0.0,,,409.017,,,,409.017,631.394,861.473,861.473,0.0,0.0,,283.302,,,283.302,1144.775,1776.169,1330.635,723.704,,,-31.136,547.006,-252.093,2318.116,0.0,2318.116,4094.285,
12/31/2002,4260.766,126.751,126.751,0.0,546.761,,,329.449,76.893,71.287,198.44,-17.171,53.297,,,,,,1056.258,1013.017,2292.461,-1279.444,0.0,,2191.491,1926.244,1926.244,0.0,,265.247,3204.508,,167.039,167.039,,,,55.404,55.404,0.0,0.0,,,930.311,,,,930.311,1152.754,868.03,868.03,0.0,0.0,,100.017,,,100.017,968.047,2120.801,1327.005,1046.526,,,-31.139,31.885,-234.312,2139.965,0.0,2139.965,4260.766,
03/31/2003,4315.6,150.5,150.5,0.0,553.6,,,355.6,79.0,77.9,219.8,-21.1,54.9,,,,,,1114.6,1007.9,2339.7,-1331.8,0.0,,2193.1,1925.5,1925.5,0.0,,267.6,3201.0,,168.6,168.6,,,,46.9,46.9,0.0,0.0,,,918.0,,,,918.0,1133.5,869.1,869.1,0.0,0.0,,110.3,,,110.3,979.4,2112.9,1327.0,1048.2,,,-19.6,80.3,-233.2,2202.7,0.0,2202.7,4315.6,
06/30/2003,4701.0,450.3,450.3,0.0,570.0,,,381.6,87.2,86.8,228.7,-21.1,62.3,,,,,,1464.2,1026.9,2437.6,-1410.7,0.0,,2209.9,1932.0,1932.0,0.0,,277.9,3236.8,,165.3,165.3,,,,43.5,43.5,0.0,0.0,,,929.5,,,,929.5,1138.3,1179.4,1179.4,0.0,0.0,,125.1,,,125.1,1304.5,2442.8,1289.5,1056.2,,,-19.6,133.1,-201.0,2258.2,0.0,2258.2,4701.0,
09/30/2003,4790.0,511.2,511.2,0.0,588.7,,,375.5,84.1,90.2,221.9,-20.7,71.9,,,,,,1547.3,1012.8,2459.8,-1447.0,0.0,,2229.9,1931.9,1931.9,0.0,,298.0,3242.7,,169.7,169.7,,,,36.2,36.2,0.0,0.0,,,965.2,,,,965.2,1171.1,2460.7,2460.7,0.0,0.0,,128.9,,,128.9,2589.6,3760.7,0.0,1050.4,,,-19.6,196.8,-198.3,1029.3,0.0,1029.3,4790.0,
12/31/2003,4704.1,365.0,365.0,0.0,615.2,615.2,,371.2,88.1,82.1,223.6,-22.6,76.4,,,,,,1427.8,1042.4,2566.2,-1523.8,0.0,,2233.9,1939.5,1939.5,0.0,,294.4,3276.3,,191.7,191.7,,,,20.6,20.6,0.0,0.0,,,978.1,,,,978.1,1190.4,2259.8,2259.8,0.0,0.0,,130.3,,,130.3,2390.1,3580.5,0.0,1056.4,,,-19.6,243.7,-156.9,1123.6,0.0,1123.6,4704.1,
03/31/2004,4713.5,412.8,412.8,0.0,578.8,,,390.3,92.6,87.3,234.3,-23.9,73.0,,,,,,1454.9,1026.7,2580.4,-1553.7,0.0,,2231.9,1942.2,1942.2,0.0,,289.7,3258.6,,185.5,185.5,,,,22.0,22.0,0.0,0.0,,,959.8,,,,959.8,1167.3,2264.1,2264.1,0.0,0.0,,120.7,,,120.7,2384.8,3552.1,0.0,1059.6,,,-44.6,303.9,-157.5,1161.4,0.0,1161.4,4713.5,
06/30/2004,4763.0,475.8,475.8,0.0,589.9,589.9,,392.8,91.8,93.4,231.9,-24.3,73.7,,,,,,1532.2,1008.7,2590.8,-1582.1,0.0,,2222.1,1942.0,1942.0,0.0,,280.1,3230.8,,200.8,200.8,,,,16.6,16.6,0.0,0.0,,,967.8,,,,967.8,1185.2,2262.0,2262.0,0.0,0.0,,131.2,,,131.2,2393.2,3578.4,0.0,1063.9,,,-78.6,365.2,-165.9,1184.6,0.0,1184.6,4763.0,
09/30/2004,4846.1,517.3,517.3,,613.6,613.6,,406.0,96.1,92.4,240.8,-23.3,74.3,,,,,,1611.2,1003.1,2630.7,-1627.6,,,2231.8,1944.4,1944.4,0.0,,287.4,3234.9,,217.2,217.2,,,,16.4,,,,,,982.2,,,,982.2,1215.8,2271.9,,,,,126.7,,,126.7,2398.6,3614.4,,1066.6,,,-103.4,428.9,-160.4,1231.7,,1231.7,4846.1,
12/31/2004,4855.0,412.1,358.0,54.1,662.5,662.5,,417.9,106.1,87.2,249.5,-24.9,118.7,,,,,,1611.2,1008.6,2713.5,-1704.9,0.0,,2235.2,1953.4,1953.4,0.0,,281.8,3243.8,,248.5,248.5,,,,23.6,23.6,0.0,0.0,,,1031.7,,,,1031.7,1303.8,2088.0,2088.0,0.0,0.0,,129.7,,,129.7,2217.7,3521.5,0.0,1069.3,,,-103.7,459.3,-91.4,1333.5,0.0,1333.5,4855.0,
03/31/2005,4820.1,414.7,377.7,37.0,634.2,634.2,,453.6,106.8,101.8,278.7,-33.7,117.3,,,,,,1619.8,972.5,2678.9,-1706.4,0.0,,2227.8,1949.1,1949.1,0.0,,278.7,3200.3,,239.5,239.5,,,,28.1,28.1,0.0,0.0,,,987.9,,,,987.9,1255.5,2072.7,2072.7,0.0,0.0,,132.7,,,132.7,2205.4,3460.9,0.0,1075.4,,,-105.6,515.0,-125.6,1359.2,0.0,1359.2,4820.1,
06/30/2005,4828.7,455.1,455.1,0.0,642.5,642.5,,454.0,99.3,108.6,279.3,-33.2,117.9,,,,,,1669.5,939.4,2642.2,-1702.8,0.0,,2219.8,1947.4,1947.4,0.0,,272.4,3159.2,,271.8,271.8,,,,29.8,29.8,0.0,0.0,,,994.8,,,,994.8,1296.4,2059.6,2059.6,0.0,0.0,,116.3,,,116.3,2175.9,3472.3,0.0,1075.7,,,-140.8,577.8,-156.3,1356.4,0.0,1356.4,4828.7,
09/30/2005,4825.6,454.0,417.0,37.0,669.2,669.2,,434.4,100.1,101.2,265.8,-32.7,114.9,,,,,,1672.5,924.3,2653.1,-1728.8,,,2228.8,1945.3,1945.3,0.0,,283.5,3153.1,,241.1,241.1,,,,266.0,266.0,0.0,0.0,,,1008.6,,,,1008.6,1515.7,1814.0,1814.0,0.0,0.0,,120.4,,,120.4,1934.4,3450.1,,1079.7,,,-179.5,642.0,-166.7,1375.5,,1375.5,4825.6,
12/31/2005,4864.2,499.9,455.8,44.1,674.0,,,409.1,97.9,90.1,256.7,-35.6,112.4,,,,,,1695.4,911.2,2652.7,-1741.5,0.0,,2257.6,1908.8,1908.8,0.0,,348.8,3168.8,,250.3,250.3,,,,263.2,263.2,0.0,0.0,,,1020.0,,,,1020.0,1533.5,1813.0,1813.0,0.0,0.0,,125.6,,,125.6,1938.6,3472.1,0.0,1085.0,,,-222.0,715.1,-186.0,1392.1,0.0,1392.1,4864.2,
03/31/2006,4882.0,480.7,438.2,42.5,657.9,657.9,,429.7,106.5,96.7,263.5,-37.0,115.3,,,,,,1683.6,913.1,2656.0,-1742.9,,,2285.3,1998.5,1940.3,58.2,,286.8,3198.4,,248.1,248.1,,,,261.7,261.7,0.0,0.0,,,995.9,,,,995.9,1505.7,1811.7,1811.7,0.0,0.0,,128.3,,,128.3,1940.0,3445.7,0.0,1071.8,,,-222.2,758.6,-171.9,1436.3,0.0,1436.3,4882.0,
06/30/2006,5031.0,578.8,531.0,47.8,673.3,673.3,,440.2,107.5,99.3,269.3,-35.9,121.7,,,,,,1814.0,924.6,2748.6,-1824.0,0.0,,2292.4,1946.8,1946.8,0.0,,345.6,3217.0,,257.6,257.6,,,,271.5,271.5,0.0,0.0,,,1028.7,,,,1028.7,1557.8,1832.4,1832.4,0.0,0.0,,134.7,,,134.7,1967.1,3524.9,0.0,1075.7,,,-229.9,804.1,-143.8,1506.1,0.0,1506.1,5031.0,
09/30/2006,4844.6,311.9,227.2,84.7,699.1,699.1,,470.6,114.4,103.9,288.6,-36.3,119.5,,,,,,1601.1,934.9,2793.4,-1858.5,0.0,,2308.6,1959.0,1959.0,0.0,,349.6,3243.5,,276.9,276.9,,,,19.5,19.5,0.0,0.0,,,1043.0,,,,1043.0,1339.4,1824.5,1824.5,0.0,0.0,,129.8,,,129.8,1954.3,3293.7,0.0,1079.3,,,-273.1,869.3,-124.6,1550.9,0.0,1550.9,4844.6,
12/31/2006,5020.9,407.0,373.1,33.9,721.3,721.3,,509.4,108.7,107.7,341.7,-48.7,119.0,,,,,,1756.7,970.1,2881.6,-1911.5,0.0,,2294.1,1957.1,1957.1,0.0,,337.0,3264.2,,283.9,283.9,,,,25.7,25.7,0.0,0.0,,,1096.5,,,,1096.5,1406.1,1826.6,1826.6,0.0,0.0,,133.4,,,133.4,1960.0,3366.1,0.0,1085.4,,,-278.2,972.4,-124.8,1654.8,0.0,1654.8,5020.9,
03/31/2007,5116.9,455.8,415.9,39.9,704.2,704.2,,545.6,116.7,123.0,357.7,-51.8,119.5,,,,,,1825.1,991.6,2881.1,-1889.5,0.0,,2300.2,1982.8,1967.1,15.7,,317.4,3291.8,,292.9,292.9,,,,22.4,22.4,0.0,0.0,,,1027.2,,,,1027.2,1342.5,1827.1,1827.1,0.0,0.0,,154.4,,,154.4,1981.5,3324.0,0.0,1089.3,,,-278.9,1083.3,-100.8,1792.9,0.0,1792.9,5116.9,
06/30/2007,5198.0,418.9,379.2,39.7,748.1,748.1,,572.6,116.6,122.8,385.9,-52.7,120.9,,,,,,1860.5,1028.0,2957.7,-1929.7,0.0,,2309.5,1987.3,1970.6,16.7,,322.2,3337.5,,295.7,295.7,,,,332.9,332.9,0.0,0.0,,,1020.6,,,,1020.6,1649.2,1533.4,1533.4,0.0,0.0,,152.1,,,152.1,1685.5,3334.7,0.0,1094.9,,,-284.2,1141.1,-88.5,1863.3,0.0,1863.3,5198.0,
09/30/2007,5350.3,419.2,374.5,44.7,792.0,792.0,,604.2,117.3,135.0,404.8,-52.9,123.9,,,,,,1939.3,1058.4,3052.2,-1993.8,0.0,,2352.6,1987.3,1987.3,0.0,,365.3,3411.0,,312.2,312.2,,,,336.3,336.3,0.0,0.0,,,1045.9,,,,1045.9,1694.4,1532.8,1532.8,0.0,0.0,,155.7,,,155.7,1688.5,3382.9,0.0,1099.3,,,-286.6,1197.3,-42.6,1967.4,0.0,1967.4,5350.3,
12/31/2007,5438.3,430.3,430.3,0.0,789.8,789.8,,581.7,114.6,132.2,389.0,-54.1,134.3,,,,,,1936.1,1080.1,3098.6,-2018.5,40.8,,2381.3,1969.7,1969.7,0.0,,411.6,3502.2,,316.3,316.3,,,,342.4,342.4,0.0,0.0,,,1082.9,,,,1082.9,1741.6,1531.6,1531.6,0.0,0.0,,145.5,,,145.5,1677.1,3418.7,0.0,1104.7,,,-286.9,1260.8,-59.0,2019.6,0.0,2019.6,5438.3,
03/31/2008,5558.6,430.9,430.9,0.0,796.2,796.2,,642.4,115.0,145.1,434.2,-51.9,145.5,,,,,,2015.0,1115.3,3229.8,-2114.5,38.7,,2389.6,2046.6,1975.6,71.0,,343.0,3543.6,,313.7,313.7,,,,350.8,,,,,,1065.1,,,,1065.1,1729.6,1530.7,,,,,164.8,,,164.8,1695.5,3425.1,0.0,1109.1,,,-316.7,1302.3,38.8,2133.5,0.0,2133.5,5558.6,
06/30/2008,5381.6,267.0,267.0,0.0,716.7,716.7,,655.1,122.2,147.3,440.9,-55.3,139.2,,,,,,1778.0,1140.4,3268.6,-2128.2,33.0,,2430.2,2045.7,1975.0,70.7,,384.5,3603.6,,319.4,319.4,,,,295.4,,,,,,1098.4,,,,1098.4,1713.2,1365.5,,,,,168.4,,,168.4,1533.9,3247.1,0.0,1113.7,,,-372.7,1345.7,47.8,2134.5,0.0,2134.5,5381.6,
09/30/2008,5283.3,274.4,274.4,0.0,689.3,689.3,,635.9,124.2,137.5,434.0,-59.8,95.2,,,,,,1694.8,1105.2,3175.7,-2070.5,33.4,,2449.9,2030.5,1963.1,67.4,,419.4,3588.5,,306.3,306.3,,,,286.7,,,,,,1146.8,,,,1146.8,1739.8,1374.1,,,,,151.7,,,151.7,1525.8,3265.6,0.0,1117.5,,,-383.1,1336.0,-52.7,2017.7,0.0,2017.7,5283.3,
12/31/2008,4986.0,128.9,128.9,0.0,682.8,682.8,,564.3,98.7,116.6,405.0,-56.0,296.7,,,,,,1672.7,1051.4,3043.8,-1992.4,10.7,,2251.2,1938.1,1938.1,0.0,,313.1,3313.3,,277.2,277.2,,,,189.1,,,,,,1155.9,,,,1155.9,1622.2,1289.9,,,,,149.3,,,149.3,1439.2,3061.4,0.0,1121.1,,,-383.2,1364.3,-177.6,1924.6,0.0,1924.6,4986.0,
03/31/2009,5180.9,426.2,426.2,0.0,637.9,637.9,0.0,549.0,97.1,118.1,390.7,-56.9,295.4,,,,,294.5,1908.5,1009.7,2977.3,-1967.6,10.7,10.7,2252.0,1995.3,1932.6,62.7,,256.7,3272.4,,253.9,216.4,,,37.5,186.4,36.1,,,,150.3,1096.5,,,,1092.5,1536.8,1589.6,1589.6,,,,134.3,,,134.3,1723.9,3260.7,0.0,1113.2,18.6,1094.6,-363.4,1403.3,-235.0,1918.1,2.1,1920.2,5180.9,
06/30/2009,5636.2,789.2,789.2,0.0,677.8,677.8,,529.3,92.7,115.8,371.0,-50.2,305.7,,,,,301.9,2302.0,1037.2,3103.8,-2066.6,17.0,17.0,2280.0,2011.2,1949.2,62.0,,268.8,3334.2,,243.9,218.6,,,25.3,483.4,46.5,,,,436.9,1136.5,,,,1133.2,1863.8,1565.2,1565.2,,,,136.1,,,136.1,1701.3,3565.1,,1120.8,18.6,1102.2,-363.6,1444.6,-132.4,2069.4,1.7,2071.1,5636.2,
09/30/2009,5332.8,487.1,487.1,0.0,690.5,690.5,,513.2,92.3,112.6,357.5,-49.2,252.9,,,147.7,,71.8,1943.7,1037.9,3177.3,-2139.4,13.8,13.8,2337.4,2010.3,1949.7,60.6,,179.4,3389.1,,247.1,228.1,,,19.0,34.0,28.4,,,,5.6,1172.4,,,,1171.5,1453.5,1565.4,1565.4,,,,141.4,,,141.4,1706.8,3160.3,,1129.1,18.7,1110.4,-363.7,1486.0,-80.1,2171.3,1.2,2172.5,5332.8,
12/31/2009,5420.1,694.5,694.5,0.0,666.7,666.7,0.0,469.4,90.1,97.2,326.3,-44.2,242.8,,,146.0,,66.5,2073.4,1010.7,3152.6,-2141.9,0.0,,2336.0,2007.1,1948.7,58.4,,182.9,3346.7,,287.2,214.2,18.9,38.3,15.8,34.7,28.2,,,,6.5,1111.9,,,6.4,1099.6,1433.8,1626.3,1626.3,,,,159.7,0.2,105.1,48.0,1786.0,3219.8,,1145.8,18.7,1127.1,-364.6,1531.1,-112.7,2199.6,0.7,2200.3,5420.1,
03/31/2010,5335.9,627.5,627.5,0.0,641.5,641.5,0.0,502.1,96.8,103.3,347.0,-45.0,264.9,3.2,,143.7,,69.7,2036.0,979.7,3111.1,-2131.4,0.0,0.0,2320.2,1997.3,1941.4,55.9,,176.0,3299.9,,233.5,223.9,,,9.6,21.5,14.0,,,,7.5,1131.9,,,7.3,1123.7,1386.9,1560.6,1560.6,,,,157.4,,,150.1,1718.0,3104.9,0.0,1147.5,18.7,1128.8,-352.1,1573.1,-137.6,2230.9,0.1,2231.0,5335.9,
06/30/2010,5338.8,662.2,662.2,0.0,642.8,642.8,,512.4,95.1,116.3,351.5,-50.5,239.2,8.0,,147.1,,39.5,2056.6,943.3,3043.5,-2100.2,,,2338.9,2008.2,1938.8,69.4,,175.6,3282.2,,243.7,239.6,,,4.1,24.9,15.4,,,,9.5,1132.7,,,7.2,1123.7,1401.3,1559.3,1559.3,,,,154.0,,,146.8,1713.3,3114.6,,1154.2,18.7,1135.5,-352.9,1620.5,-197.2,2224.6,-0.4,2224.2,5338.8,
09/30/2010,5571.6,761.8,761.8,0.0,691.9,691.9,0.0,539.1,96.7,123.7,369.4,-50.7,226.8,11.2,,162.5,,34.4,2219.6,965.3,3170.0,-2204.7,0.0,,2386.7,2023.0,1947.8,75.2,,190.0,3352.0,,240.4,238.2,,,2.2,48.0,19.7,,,,28.3,1156.7,,,7.5,1146.9,1445.1,1559.6,1559.6,,,,168.3,,,160.8,1727.9,3173.0,,1163.0,18.7,1144.3,-352.9,1675.9,-86.5,2399.5,-0.9,2398.6,5571.6,
