Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,2310.266047,-487.790985,199.285004,24.757,908.764984,2955.282049,,,1.279196,0.307505,,,,1.365222,2343.172594,2988.188597,17.748838,,
06/30/1990,2311.891886,-554.810974,100.774002,25.395,756.945007,2640.194921,,,1.142006,0.2867,,,,1.176247,2337.637678,2665.940714,15.809649,,
09/30/1990,1846.433239,-554.922974,153.942001,25.374001,798.657013,2269.48328,,,1.229117,0.351911,,,,1.053453,1962.787064,2385.837105,13.673931,,
12/31/1990,1784.326618,-791.208008,153.695999,21.833,749.865997,1918.513607,0.227236,10.046729,1.075203,0.390858,1.944204,,10.020074,0.856496,1891.914047,2026.101036,11.558434,,
03/31/1991,2122.895494,-651.487,153.634995,13.172,921.881989,2560.097477,0.297648,11.042117,1.205946,0.360096,3.890371,,12.51239,1.108937,2237.709289,2674.911273,15.413498,,
06/30/1991,1891.872554,-822.619995,312.265991,13.04,832.289978,2226.848528,0.251134,9.452479,1.177061,0.373752,5.800942,,10.359121,0.970779,2041.493574,2376.469548,13.46263,,
09/30/1991,2041.50314,-975.002991,312.192993,13.045,848.748993,2240.487135,0.246259,8.788014,1.097469,0.378823,13.067945,,8.908214,0.945569,2274.150523,2473.134518,13.478296,,
12/31/1991,2276.898374,-541.046997,312.121002,13.06,929.880035,2990.912415,0.321464,11.902174,1.313591,0.310902,2.216308,,14.351236,1.213655,2532.899277,3246.913318,17.979772,,
03/31/1992,2339.904056,-459.42099,312.048004,12.545,861.324997,3066.401067,0.336962,9.545068,1.310482,0.280891,2.256921,,11.379167,1.266192,2617.091896,3343.588907,18.387694,,
06/30/1992,2572.252796,-542.53302,311.946014,0.003,669.88501,3011.5538,0.341777,10.962567,1.170785,0.222438,2.458098,,11.587222,1.217762,2881.570976,3320.87198,18.000812,,
09/30/1992,2801.152811,-388.803009,311.832001,0.0,798.417999,3522.599802,0.404375,10.364907,1.257554,0.226656,3.576084,,11.785133,1.358323,3141.12141,3862.568401,20.985426,,
12/31/1992,3113.253926,-1015.849976,311.80899,0.0,856.44101,3265.65395,0.406474,9.573092,1.048952,0.262257,3.751473,,9.092198,1.298439,3482.291926,3634.69195,19.405612,,
03/31/1993,3788.862549,-745.934021,311.752991,0.0,648.024994,4002.706512,0.497341,11.652237,1.05644,0.161897,4.158665,,17.302716,1.398045,4043.717723,4257.561687,21.326885,,
06/30/1993,3650.495433,-644.702026,311.57901,0.0,569.953003,3887.325419,0.485507,9.82933,1.064876,0.146618,4.752958,,13.41822,1.327702,4037.829499,4274.659486,20.69853,,
09/30/1993,4400.601982,-543.434021,311.515015,0.0,698.062988,4866.745964,0.593761,10.263447,1.105927,0.143435,4.587747,,13.385516,1.589486,4824.88056,5291.024542,25.851051,,
12/31/1993,4096.960456,-709.664001,311.466003,0.0,686.514984,4385.277443,0.522788,10.754017,1.070373,0.15655,4.32859,,13.753332,1.166032,4496.464369,4784.781355,23.280621,,
03/31/1994,3860.777096,-1001.205994,311.431,0.0,740.259979,3911.262081,0.464997,8.454357,1.013076,0.189264,3.865987,,7.865659,1.18819,4248.757998,4299.242983,20.641431,,
06/30/1994,4023.548472,-1371.234985,311.408997,0.0,794.524017,3758.246501,0.467201,10.488861,0.934063,0.211408,3.007189,,9.015954,1.237255,4405.050851,4139.748879,19.790453,,
09/30/1994,3549.54115,-1065.623047,311.355011,0.0,789.026001,3584.299115,0.492787,13.444244,1.009792,0.220134,3.175026,,12.457725,1.190546,3908.602859,3943.360825,18.870493,,
01/01/1995,3306.729895,-1041.583008,313.165009,0.0,834.377991,3412.689887,0.557961,10.385757,1.032044,0.244493,2.886811,,9.753385,1.250576,3663.93993,3769.899922,18.060765,,
03/31/1995,3806.643627,-1321.866943,313.640991,0.0,721.928009,3520.345684,0.624967,13.690476,0.92479,0.205073,2.516677,,10.548611,1.0546,4195.2171,3908.919157,18.611397,,
06/30/1995,4545.799971,-1112.189941,3.346,0.0,1000.510986,4437.467016,0.772991,13.503087,0.976169,0.225469,3.255667,,10.961147,1.060708,4550.393867,4442.060912,21.353687,,
09/30/1995,4808.196182,-1399.707031,3.292,0.0,945.440002,4357.221153,0.745112,12.300532,0.906207,0.216982,2.227366,,8.700886,1.002583,4852.59614,4401.621111,20.956037,,
12/31/1995,5599.943642,-1572.85498,3.252,0.0,1086.150971,5116.491633,0.779157,18.220339,0.913668,0.212284,2.664423,,10.611033,1.169519,5616.875,5133.422991,24.554839,,
03/31/1996,5290.586056,-1340.954956,3.143,0.0,1089.119995,5041.894095,0.811367,18.034826,0.952993,0.216014,2.825592,,10.344532,1.216995,5304.998882,5056.306921,24.18221,,
06/30/1996,4823.921366,-1351.093994,3.101,0.0,1315.612976,4791.541348,0.83818,16.036754,0.993288,0.27457,2.80585,,9.963116,1.146323,4837.472582,4805.092564,22.969776,,
09/30/1996,4578.838878,-1435.509033,3.006,0.0,1406.871979,4553.207823,0.865601,16.914032,0.994402,0.308985,6.447823,,10.210978,1.062625,4590.860719,4565.229664,21.8147,,
12/31/1996,5453.910141,-1144.765991,2.951,0.0,1130.270981,5442.366131,1.150073,16.133989,0.997883,0.20768,3.968608,,10.597374,1.218348,5530.717506,5519.173496,26.194438,,
03/31/1997,5521.512708,-1207.036,2.925,222.283,1135.018,5674.702708,1.18118,16.984127,1.027744,0.200014,4.276688,,11.239796,1.326421,5591.375147,5744.565148,27.492158,,
06/30/1997,6695.636476,-1272.828,2.858,0.0,1185.773,6611.439476,1.381033,34.242021,0.987425,0.179352,4.952686,,17.14265,1.475147,6797.995236,6713.798236,31.782745,,
09/30/1997,7115.814492,-1246.991943,2.818,0.0,1292.466003,7164.106552,1.478061,30.403929,1.006787,0.180409,3.74689,,16.370761,1.544574,7229.859745,7278.151805,35.048758,,
12/31/1997,7896.718984,-3794.706055,2.807,0.0,1123.245026,5228.064955,1.067459,,0.662055,0.214849,4.667303,,5.597572,1.049789,8035.547109,5366.89308,25.861537,,
03/31/1998,8552.723982,-2641.678,2.742,0.0,1491.585,7405.372982,1.438601,258.333296,0.86585,0.201419,6.137312,,8.008501,1.465975,8699.867954,7552.516954,36.906841,,
06/30/1998,9185.175363,-2414.114,2.729,0.0,1403.839,8177.629363,1.479578,40.79241,0.890307,0.171668,6.704288,,7.563972,1.58847,9317.258839,8309.712839,40.675918,,
09/30/1998,8327.401476,-2725.35498,2.645,0.0,1811.387939,7416.079435,1.306038,35.452587,0.890563,0.244251,7.261113,,7.247049,1.342286,8383.906935,7472.584894,36.624422,,
12/31/1998,8267.610274,-2433.350098,2.637,0.0,1771.781006,7608.678183,1.250353,15.37829,0.9203,0.232863,5.721361,,14.925532,1.412859,8315.995447,7657.063355,37.646004,,
03/31/1999,9973.224625,-2327.046,2.546,0.0,1738.988,9387.712625,1.487526,17.531028,0.941292,0.185241,6.347943,,17.619746,1.83897,10066.958125,9481.446125,46.535104,,
06/30/1999,10442.778188,-2151.089,2.463,0.0,1837.26,10131.412188,1.563316,18.419894,0.970184,0.181343,7.344765,,19.027341,2.104173,10563.044625,10251.678625,50.75273,,
09/30/1999,7354.211625,-2342.946,2.367,0.0,1824.734,6838.366625,1.020153,12.562709,0.929857,0.266838,3.136103,,12.40331,1.467527,7474.561875,6958.716875,34.927761,,
12/31/1999,7819.8,-1895.883,2.309,0.0,1917.116,7843.342,1.153788,17.391304,1.003011,0.244426,3.582814,,17.037632,1.840487,7884.6,7908.142,40.120423,,
03/31/2000,6461.279,-1510.1,2.273,0.0,1931.181,6884.633,1.013588,13.900415,1.065522,0.280506,2.993821,,14.18015,1.586993,6559.1325,6982.4865,35.694977,,
06/30/2000,6889.3265,-1619.312,2.169,0.0,1812.779,7084.9625,1.040158,14.111328,1.028397,0.255863,2.574501,,14.148137,1.678282,7009.803375,7205.439375,37.150841,,
09/30/2000,9209.248125,-1435.877,2.106,0.0,1787.513,9562.990125,1.388958,16.274941,1.038412,0.18692,7.394421,,18.859049,2.108005,9414.164375,9767.906375,49.973558,,
12/31/2000,9024.76475,-1927.393,2.081,0.0,1770.158,8869.61075,1.294477,11.548084,0.982808,0.199576,4.487345,4.782487,14.273708,1.791115,9252.527125,9097.373125,46.499102,,
03/31/2001,7972.00123,-2015.17,1.999,0.0,1872.557,7831.38723,1.138018,10.241138,0.982362,0.239109,4.650959,5.051188,12.809382,1.537266,8226.48147,8085.86747,41.720894,,
06/30/2001,9717.513156,-1501.898,1.942,0.0,1808.652,10026.209156,1.477866,12.78725,1.031767,0.180392,10.258345,11.951201,17.007786,1.983818,10041.746623,10350.442623,53.393941,,
09/30/2001,8832.56134,-1996.316,1.872,0.0,1556.444,8394.56134,1.256928,12.952778,0.950411,0.185411,5.161482,5.620603,14.729006,1.564175,9082.82455,8644.82455,44.317654,,
12/31/2001,9079.87008,-3095.48,1.843,0.0,1686.613,7672.84608,1.206018,13.916905,0.845039,0.219816,6.07349,,13.000175,1.458261,9366.62736,7959.60336,41.043554,,
03/31/2002,9515.07099,-1699.548,1.777,0.0,1748.229,9565.52899,1.652025,15.008876,1.005303,0.182763,14.436769,,18.551797,1.864872,9639.2073,9689.6653,50.999019,,
06/30/2002,7735.308,-2265.444,1.646,0.0,1703.327,7174.837,1.341413,13.125,0.927544,0.237403,7.203919,,16.984918,1.352156,7918.176,7357.705,38.95684,,
09/30/2002,5411.53535,-1599.864,1.621,0.0,1628.686,5441.97835,1.109863,10.949821,1.005626,0.299282,4.916307,,32.589819,1.010132,5618.05335,5648.49635,30.721861,,
12/31/2002,5599.386608,-1690.534,1.609,0.0,1664.948,5575.409608,1.202605,15.480392,0.995718,0.298623,11.239544,,114.238492,1.042752,5818.326469,5794.349469,31.444772,,
03/31/2003,4967.9,-1635.455,1.534,0.0,1634.836,4968.815,1.077954,15.384615,1.000184,0.329019,4.191561,,1037.547505,0.911962,4993.184,4994.099,28.005157,,
06/30/2003,6330.09706,-1945.847,1.528,0.0,1673.941,6059.71906,1.298931,17.296117,0.957287,0.276241,6.478932,,61.244545,1.04219,6385.32356,6114.94556,34.108133,,
09/30/2003,6296.25038,-1960.591,1.484,0.0,1528.586,5865.72938,1.229564,13.607692,0.931623,0.260596,7.305651,,15.911593,1.050288,6363.34066,5932.81966,32.960809,,
12/31/2003,7194.41844,-1711.196,1.42,0.0,1502.811,6987.45344,1.424383,8.552966,0.971233,0.215073,7.958167,8.944616,13.649076,1.202617,7282.58652,7075.62152,39.208658,,
03/31/2004,8446.824138,-2255.519,1.417,,1700.43,7893.152138,1.558278,9.482966,0.934452,0.215431,12.975372,13.860231,13.137649,1.285086,8575.065171,8021.393171,44.218271,,
06/30/2004,8311.650874,-2213.713,1.4142,,1681.328,7780.680074,1.493163,9.139265,0.936117,0.21609,8.579661,8.871573,12.061106,1.41019,8519.24252,7988.27172,44.231542,,
09/30/2004,8203.568,-1995.986,1.369,0.0,1656.522,7865.473,1.501684,8.867925,0.958787,0.210607,9.127241,9.127241,11.055258,1.31762,8351.665,8013.57,45.062981,,
12/31/2004,8101.674836,-1661.686,2.14,0.0,1602.851,8044.979836,1.4911,11.758186,0.993002,0.199236,7.808014,7.808014,11.378893,1.303158,8248.68276,8191.98776,46.353336,,
03/31/2005,7840.048047,-1499.072,1.304,,1577.108,7919.388047,1.453285,11.036675,1.01012,0.199145,7.47055,7.47055,10.481592,1.310805,7969.202073,8048.542073,45.596809,,
06/30/2005,8093.17886,-1658.851,1.3,,1561.817,7997.44486,1.463237,11.144893,0.988171,0.195289,7.122572,7.122572,10.433051,1.257027,8227.564027,8131.830027,46.364985,,
09/30/2005,9011.866198,-1601.916,1.272,,1500.506,8911.728198,1.601436,11.56,0.988888,0.168374,6.826478,6.826478,11.197439,1.418368,9170.93285,9070.79485,51.441964,,
12/31/2005,9214.921176,-2311.682,1.241,0.0,1452.882,8357.362176,1.527457,11.187764,0.906938,0.173845,7.012916,7.012916,10.053244,1.309285,9365.264991,8507.705991,48.094922,,
03/31/2006,9601.517878,-1974.0,1.0,,1342.0,8970.517878,1.607498,10.896208,0.934281,0.149601,6.833587,6.833587,10.27186,1.415578,9713.179757,9082.179757,51.002412,,
06/30/2006,15889.950876,-1500.0,1.0,,4292.0,18682.950876,2.787908,11.110236,1.175771,0.229728,11.73029,11.73029,18.239547,1.638424,15951.092046,18744.092046,66.360542,,
09/30/2006,17217.271111,-1108.0,1.0,,4294.0,20404.271111,2.61814,12.220472,1.185105,0.210446,8.997743,8.997743,17.600358,1.694425,17466.143561,20653.143561,73.571308,,
12/31/2006,18309.977155,-1622.0,1.0,0.0,4116.0,20804.977155,2.305772,13.070866,1.136265,0.197837,6.821304,6.821304,15.809253,1.705326,18619.761973,21114.761973,75.447963,,
03/31/2007,18349.771536,-900.0,1.0,,4702.0,22152.771536,2.165683,13.137597,1.207251,0.212253,6.935746,6.935746,14.85766,1.841308,18945.733221,22748.733221,81.839514,,
06/30/2007,19258.782442,-989.0,1.0,,4338.0,22608.782442,2.173086,13.412098,1.173947,0.191872,6.428428,6.428428,14.893796,1.910332,19468.933504,22818.933504,83.291512,,
09/30/2007,17756.360121,-1326.0,1.0,,4734.0,21165.360121,2.012299,12.353933,1.191988,0.223667,6.540593,6.540593,14.262372,1.769383,17976.012711,21385.012711,78.635418,,
12/31/2007,15383.662901,-1665.0,0.0,0.0,5168.0,18886.662901,1.801733,11.005671,1.227709,0.273632,9.660697,9.660697,15.550978,1.611765,15683.453167,19186.453167,71.477224,,
03/31/2008,13478.713716,-2447.0,,,5038.0,16069.713716,1.537992,10.019268,1.192229,0.313509,10.145021,10.145021,14.5099,1.44955,13663.761748,16254.761748,61.995909,,
06/30/2008,11638.249509,-1921.0,,,5002.0,14719.249509,1.433158,8.938856,1.264731,0.339827,14.473205,14.473205,17.185347,1.4021,11765.843346,14846.843346,57.317588,,
09/30/2008,10952.580309,-2160.0,,,5204.0,13996.580309,1.408178,10.096698,1.277925,0.371805,22.007202,22.007202,20.751046,1.473324,11029.793324,14073.793324,54.707985,,
12/31/2008,4820.588144,-5926.0,,,5546.0,4440.588144,0.466968,7.596774,0.921171,1.248934,3.431676,3.431676,78.59448,0.556674,4852.590898,4472.590898,17.35487,,
