Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,219.382,,33.238,252.62,,,,,,11.665948,,1.767478,13.433426,6.401839,,0.969926,7.371765,
09/30/2008,39.952,,32.293,72.245,,,,,,2.169457,,1.753561,3.923018,1.176418,,0.950892,2.12731,
12/31/2008,312.806,-53.49,53.86,313.176,,53.49,,,,9.049691,-1.547502,1.558207,9.060395,3.515164,-0.601095,0.605253,3.519322,
03/31/2009,155.257,16.056,41.867,213.18,0.0,38.555,0.0,38.555,,4.444426,0.459623,1.198495,6.102544,1.760848,0.182099,0.474835,2.417781,
06/30/2009,141.54,23.78,37.152,202.472,,15.474,,15.474,,3.848425,0.64657,1.01015,5.505146,1.553793,0.261051,0.407846,2.22269,
09/30/2009,145.381,7.905,36.877,190.163,0.0,50.809,0.0,50.809,,3.815903,0.207487,0.967933,4.991324,1.611076,0.087601,0.408662,2.107339,
12/31/2009,135.279,19.803,34.8,189.882,0.0,26.258,0.0,26.258,-5.358,3.359577,0.491796,0.864238,4.715611,1.484016,0.21724,0.381757,2.083012,
03/31/2010,145.795,24.853,34.375,205.023,0.0,14.028,0.0,14.028,,3.486485,0.594325,0.82203,4.90284,1.724258,0.293926,0.406539,2.424723,
06/30/2010,144.747,74.535,29.0,248.282,,14.027,,14.027,,3.292846,1.695595,0.65972,5.648162,1.675507,0.862774,0.335687,2.873968,
09/30/2010,53.837,10.717,0.0,64.554,0.0,61.298,,61.298,,1.178718,0.23464,0.0,1.413359,0.632847,0.125977,0.0,0.758824,
12/31/2010,335.969,15.189,0.0,351.158,0.0,46.29,263.311,309.601,,7.57023,0.342247,0.0,7.912476,3.541661,0.160117,0.0,3.701778,
03/31/2011,385.336,7.378,0.0,392.714,0.0,47.202,264.506,311.708,,8.786843,0.168241,0.0,8.955084,4.154209,0.07954,0.0,4.233749,
06/30/2011,340.124,12.718,0.0,352.842,0.0,13.651,269.161,282.812,,7.469884,0.279316,0.0,7.7492,3.72754,0.139381,0.0,3.866921,
12/31/2011,595.755,21.34,0.0,617.095,0.0,1.838,284.753,286.591,,12.953375,0.463991,0.0,13.417366,6.484081,0.23226,0.0,6.716342,
03/31/2012,58.332,3.703,0.0,62.035,0.0,6.845,3.704,10.549,,1.240157,0.078727,0.0,1.318884,0.679926,0.043163,0.0,0.723089,
06/30/2012,55.832,14.062,,69.894,,2.178,6.522,8.7,,1.189979,0.299711,,1.489691,0.65824,0.165786,,0.824026,
09/30/2012,82.303,1.915,0.0,84.218,0.0,17.509,31.43,48.939,,1.783573,0.0415,0.0,1.825073,0.961704,0.022377,0.0,0.984081,
12/31/2012,34.364,1.597,0.0,35.961,0.0,9.436,44.323,53.759,,0.738461,0.034319,0.0,0.772779,0.397821,0.018488,0.0,0.416309,
03/31/2013,45.576,14.75,0.0,60.326,0.0,2.86,42.423,45.283,,0.972533,0.314746,0.0,1.287278,0.533736,0.172736,0.0,0.706472,
06/30/2013,45.112,8.615,0.0,53.727,0.0,5.69,40.784,46.474,,0.935865,0.178721,0.0,1.114587,0.531746,0.101547,0.0,0.633293,
09/30/2013,82.037,7.047,0.0,89.084,0.0,13.808,36.138,49.946,0.0,1.648396,0.141598,0.0,1.789994,0.966479,0.083021,0.0,1.0495,
