Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1995,,-1.585,0.005,0.0,121.873998,,142.884998,85.295167,,,,,,,,,,,
03/31/1996,154.436748,-0.866,0.0,0.0,108.499997,262.070744,162.860998,66.621228,0.41401,,,,,,142.236745,249.870742,4.378024,,
06/30/1996,212.669961,-2.232,0.0,0.0,118.893997,329.331958,173.622998,68.478253,0.361016,,,,,,217.056009,333.718006,5.501656,,
09/30/1996,298.842489,-3.812,0.0,0.0,151.977003,447.007492,206.725002,73.516508,0.339988,,,,,,309.8975,458.062503,7.465274,,
12/31/1996,306.705012,-3.453,0.0,0.0,184.733006,487.985018,237.117006,77.907953,0.378563,3.51782,14.510839,29.232913,25.862337,-87.492636,319.71225,500.992256,8.145601,,
03/31/1997,251.006389,-1.767,0.0,0.0,201.464995,450.704384,253.398993,79.50505,0.447,3.007824,12.430138,26.190039,2344.493291,-18.790498,250.890752,450.588747,7.518108,,
06/30/1997,358.800004,-0.585,0.0,0.0,241.966995,600.181999,346.388998,69.854123,0.403156,3.670681,15.197174,33.118971,,,315.32999,556.711986,8.489697,,
09/30/1997,470.574989,-2.242,0.0,0.0,274.367996,742.700986,388.312999,70.656403,0.369419,4.077571,17.080654,37.233719,,,421.680012,693.806008,9.345307,,
12/31/1997,484.324236,-24.51,0.0,0.0,428.018,887.832236,565.751,75.654838,0.482093,4.252783,17.679562,38.416003,,,469.98,873.488,11.164457,,
03/31/1998,,,,,,,,,,,,,,,617.925,,,,
06/30/1998,871.416731,-14.589,0.0,0.0,429.118997,1285.946728,769.651984,55.754939,0.333699,4.76665,19.886902,43.03848,,,985.39502,1399.925017,11.171989,,
09/30/1998,,,,,,,,,,,,,,,510.78,,,,
12/31/1998,1061.326768,-1.715,0.0,0.0,456.178,1515.789768,795.06,57.37655,0.300951,4.63193,17.147525,35.259945,,,1057.20825,1511.67125,13.070052,,
03/31/1999,968.90625,-4.899,0.0,39.47,541.315,1544.79225,919.642,58.861492,0.350413,4.061726,15.293459,31.479475,,,921.875,1497.761,12.643578,,
06/30/1999,488.593541,-2.255,4.822,39.787998,570.55,1101.498539,1240.115014,46.007829,0.517976,2.631198,8.654885,19.438095,28.010834,-20.562629,503.542375,1116.447373,16.376208,,
09/30/1999,578.419859,-2.028,4.927,,583.348,1164.666859,658.758,88.552701,0.500871,2.421647,6.986981,19.011865,,,1226.1395,1812.3865,17.3089,,
12/31/1999,1452.345747,-3.83,0.0,42.278,612.947,2103.740747,1143.979,53.580267,0.291361,4.049167,11.955654,32.743556,,,1392.959812,2044.354813,14.450554,,
