Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1997,,,72.900002,,72.899997,72.899997,,,,,,,,,,,,
06/30/1997,,,73.761002,,73.760997,73.760997,,,,,,,,,,,,
09/30/1997,,,88.697998,,88.698001,88.698001,,,,,,,,,,,,
12/31/1997,,,70.415001,,70.415001,70.415001,,,,,,,,,,,,
03/31/1998,,,123.652,,123.651996,123.651996,,,,,,,,,,,,
06/30/1998,,,59.953999,,29.432001,29.432001,,,,,,,,,,,,
09/30/1998,,,163.091003,,163.090996,163.090996,,,,,,,,,,,,
12/31/1998,,,94.700996,,94.701151,94.701151,,,,,,,,,,,,
03/31/1999,,,136.720993,,136.720592,136.720592,,,,,,,,,,,,
06/30/1999,,,125.321999,,125.322004,125.322004,,,,,,,,,,,,
09/30/1999,,,185.822998,,185.823002,185.823002,,,,,,,,,,,,
12/31/1999,,,120.432999,,120.435003,120.435003,,,,,,,,,,,,
03/31/2000,,,140.917999,,140.917994,140.917994,,,,,,,,,,,,
06/30/2000,,,134.604004,,134.604004,134.604004,,,,,,,,,,,,
09/30/2000,,,198.186996,,198.184997,198.184997,,5.20094562647755,,,,,,,,,,
12/31/2000,,,125.261002,,125.263,125.263,,5.55555555555554,,,,,,,,,,
03/31/2001,,,111.0,,97.707998,97.707998,,-5.55555555555556,,,,,,,,,,
06/30/2001,,,146.018997,,146.019,146.019,,-2.4745269286754,,,,,,,,,,
09/30/2001,,,234.087006,,234.087002,234.087002,,6.31895687061184,,,,,,,,,,
12/31/2001,,,168.632996,,168.633,168.633,,-3.17700453857791,,,,,,,,,,
03/31/2002,,,132.985001,,118.267998,118.267998,,13.0653266331658,,,,,,,,,,
06/30/2002,,,207.897995,,207.897995,207.897995,,6.92771084337348,,,,,,,,,,
09/30/2002,,,324.045013,,284.845001,284.845001,,14.975845410628,,,,,,,,,,
12/31/2002,,,205.128998,,-30.778,-30.778,,59.0909090909091,,,,,,,,,,
03/31/2003,,,167.281998,,218.502,218.502,,36.8421052631579,,,,,,,,,,
