Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,16.782458,,18.460211,15.298102,15.298101,15.115175,,17.129321,67.743773,,
06/30/1990,,,,,,27.408815,,28.868428,21.974939,21.974937,21.800713,,23.878988,46.364838,,
09/30/1990,,,,,,7.193258,,13.451959,11.528394,11.528395,11.352456,,14.299514,91.337209,,
12/31/1990,,,,,,-60.418966,,-56.605796,-35.463678,-35.463676,-35.642949,,,,,
03/31/1991,,3.07082,0.186582,0.662411,,20.526083,80.646413,23.028547,17.084712,17.084712,16.921398,,25.810728,57.769576,1.29682,
06/30/1991,,2.419231,0.152537,0.520685,,22.115778,,24.547687,17.279106,17.279106,17.127873,,29.610043,54.882705,1.091492,
09/30/1991,,4.243808,0.275006,0.954925,,10.578741,41.212374,28.962873,19.921807,19.921807,19.769507,,31.216053,48.033181,2.205372,
12/31/1991,,13.233745,0.862119,2.914811,,25.238427,1049.116604,27.24908,19.547053,19.547054,19.389397,,28.265274,0.442145,13.175233,
03/31/1992,,10.749369,0.736407,2.609992,,29.276277,74.346928,30.456153,20.307932,3.718306,3.718306,,33.320758,45.427378,5.866213,
06/30/1992,,11.538119,0.807267,2.615005,,30.117291,87.67481,30.117291,20.682678,20.682678,20.682678,,31.326234,46.246217,6.202175,
09/30/1992,,11.963346,0.863606,2.599217,,30.849175,156.947448,30.849175,21.25656,21.256561,21.256561,,31.095205,44.412662,6.650106,
12/31/1992,,12.124995,0.886947,2.515481,,31.949515,52.256756,30.884366,20.97307,20.973071,20.527286,,32.091628,43.016991,6.909187,
03/31/1993,,15.772435,1.204064,3.26356,,38.091806,89.241041,39.420169,25.817767,23.14047,23.124042,,34.506199,35.785907,10.128126,
06/30/1993,,16.472015,1.23528,3.211707,,38.628782,196.552871,38.628782,26.018643,26.018643,26.000337,,32.644414,39.56917,9.954176,
09/30/1993,,17.996861,1.411291,3.464057,,45.17548,137.26365,45.17548,30.141266,30.141264,30.141264,,33.27959,30.779689,12.457483,
12/31/1993,,18.057601,1.279518,3.195814,,38.857638,,37.437765,25.297714,25.297713,25.037703,,32.427284,43.753826,10.156709,
03/31/1994,,19.974231,1.443334,3.417273,,38.333346,39.142715,38.333346,27.603302,26.80289,26.80289,,27.991411,42.564343,11.472331,
06/30/1994,,21.768585,1.531422,3.537321,,38.82535,39.272851,38.82535,27.863228,27.863228,27.863228,,28.234444,42.666777,12.480631,
09/30/1994,,22.22339,1.632269,3.714273,,39.091447,17.694991,39.091447,28.550531,28.550528,28.550528,,26.964764,42.100014,12.867339,
12/31/1994,,17.744213,1.266908,3.178511,,23.62606,,16.985123,14.61941,14.61941,14.61941,,13.928148,114.551201,-2.581996,
03/31/1995,,16.290965,1.185262,2.857859,,32.732044,-78.272149,32.732044,21.767573,21.767574,21.666706,,33.497665,66.927235,5.387873,
06/30/1995,,14.779809,1.060098,2.584765,,34.914337,-71.66908,34.914337,23.198121,23.198122,23.098609,,33.557034,61.15855,5.740692,
09/30/1995,,13.398286,0.992876,2.371161,,36.564608,-74.249556,36.564608,24.352947,24.352946,24.2568,,33.397489,56.522709,5.825212,
12/31/1995,,7.094978,0.54096,1.487153,,1.498696,-107.885026,-43.624683,-30.58448,-30.584481,-30.728743,,,,,
03/31/1996,,8.098796,0.629079,1.674527,,39.074278,89.578311,39.074278,25.669446,25.669446,25.630886,,34.306026,50.430318,4.014547,
06/30/1996,,8.987798,0.701684,1.94424,,40.432462,81.88655,40.432462,26.18315,26.18315,26.145361,,35.242256,48.47068,4.631351,
09/30/1996,,9.328878,0.75178,2.091462,,41.461437,87.541171,37.805336,24.438735,24.438737,24.40134,,35.356386,51.022925,4.569011,
12/31/1996,,17.445152,1.352752,3.916769,,41.680782,95.524531,41.680782,27.008028,27.008028,26.518323,,35.202685,46.016697,9.41747,
03/31/1997,,18.469894,1.418286,4.139822,,39.410129,41.872656,39.410129,25.900891,25.241582,24.779515,,34.278593,47.813209,9.638845,
06/30/1997,,18.671048,1.432621,4.169915,,38.469703,19.728471,38.469703,25.697173,24.754391,24.289067,,33.201529,47.599378,9.783745,
09/30/1997,,18.995065,1.496439,4.571751,,39.434493,21.511454,39.434493,25.787861,24.549836,24.093741,,34.605826,46.351309,10.190603,
12/31/1997,,19.452028,1.417981,4.254162,,37.188348,2.399556,37.188348,24.476452,23.333213,22.946265,,34.182472,39.903926,11.689905,
03/31/1998,,20.140635,1.469737,4.314811,,35.433071,,35.433071,23.534558,23.534558,23.534558,,33.580247,43.581413,11.363062,
06/30/1998,,20.536561,1.455049,4.131502,,35.5,15.241368,35.5,23.333333,23.333333,23.333333,,34.2723,41.841428,11.94377,
09/30/1998,,20.50627,1.479098,4.228615,,36.93617,12.609603,36.93617,23.914894,23.914894,23.914894,,35.253456,41.720285,11.950996,
12/31/1998,,20.653885,1.463956,4.16877,,30.563187,7.061752,30.563187,19.574176,19.574176,19.574176,,35.955056,43.373684,11.695534,
03/31/1999,,21.623827,1.590784,4.571897,,25.753101,5.636364,28.706438,19.492026,19.196692,18.911577,,32.098765,41.724213,12.601456,
06/30/1999,,22.239093,1.592805,4.635253,,32.164179,3.571429,35.223881,23.731343,23.507463,23.147687,,32.627119,42.735187,12.735175,
09/30/1999,,21.697416,1.668442,4.691209,,37.157107,46.428571,38.071488,24.85453,26.600166,26.184539,,34.716157,43.433453,12.273479,
12/31/1999,,21.915156,1.72568,5.440033,,40.438079,,35.467565,25.610783,25.610783,25.244145,,27.790974,43.96104,12.281025,
03/31/2000,,21.652888,1.671862,5.075926,,37.100546,,37.100546,24.785659,24.006235,23.616524,,33.193277,45.791246,11.737761,
06/30/2000,,21.772958,1.648435,5.183884,,37.313433,,37.313433,24.823252,24.744698,24.430479,,33.473684,45.762712,11.809062,
09/30/2000,,20.108627,1.748235,5.722361,,38.261576,85.714286,36.880585,24.289196,26.157595,25.751422,,34.140969,44.043321,11.25212,
12/31/2000,,21.040327,1.838568,6.670962,,38.880126,16.049383,38.880126,26.104101,26.340694,25.946372,,32.860041,44.33657,11.711768,
03/31/2001,,19.552,1.701624,5.662811,,32.1513,-485.714286,32.1513,21.513002,20.882585,20.882585,,33.088235,52.34717,9.317081,
06/30/2001,,19.162628,1.668611,5.588787,,35.362096,,35.362096,23.343606,22.727273,22.727273,,33.986928,46.861017,10.182826,
09/30/2001,,17.21473,1.608991,5.756831,,29.883268,,29.883268,19.922179,19.22179,19.22179,,33.333333,55.578947,7.646964,
12/31/2001,,6.000329,0.540572,2.0358,,-61.581921,-556.796117,-61.581921,-39.736347,-40.489642,-41.619586,,,,,
03/31/2002,,6.540151,0.623864,2.394592,,35.57971,74.774775,35.57971,23.695652,22.971014,22.971014,,33.401222,42.851735,3.737583,
06/30/2002,,6.731135,0.663132,2.618649,,34.877193,29.92126,34.877193,23.298246,22.45614,22.45614,,33.199195,42.45,3.873768,
09/30/2002,,7.090627,0.704856,2.674395,,33.56428,371.428571,33.56428,22.247883,21.939954,21.939954,,33.715596,47.831579,3.699068,
12/31/2002,,18.688343,1.740984,6.089168,,33.985904,506.046512,33.985904,22.631167,20.516836,20.516836,,33.410138,49.280576,9.47862,
03/31/2003,,17.682067,1.670328,6.781729,,31.278891,-103.658537,31.278891,21.032357,20.1849,20.1849,,32.758621,52.671756,8.368612,
06/30/2003,,15.0866,1.480157,6.12027,,23.515806,-150.0,23.515806,15.188897,14.186584,14.186584,,35.409836,73.369565,4.017627,
09/30/2003,,14.812041,1.413433,5.14492,,33.155488,,33.155488,21.570122,21.417683,21.417683,,34.942529,47.330961,7.80136,
12/31/2003,,14.831294,1.487978,5.172759,,33.729569,28.985507,33.729569,22.882615,20.356612,20.282318,,32.15859,46.179402,7.982291,
03/31/2004,,15.204678,1.495089,5.795491,,33.15829,102.857143,37.35934,25.131283,24.606152,24.606152,,32.730924,42.987805,8.668521,
06/30/2004,,17.141205,1.691124,7.092323,,33.57453,187.058824,34.22576,22.793054,21.997106,21.997106,,33.403805,46.710526,9.134458,
09/30/2004,,16.67503,1.556347,5.484631,,30.21148,,25.302115,18.504532,19.486405,19.486405,,26.865672,54.651163,7.561932,
12/31/2004,,16.977519,1.61876,5.927563,,31.201137,,31.201137,22.17484,21.819474,21.819474,,28.929385,45.765472,9.207677,
03/31/2005,,16.516983,1.553272,5.600636,,31.913455,20.547945,31.913455,24.340771,23.935091,23.935091,,23.728814,40.112994,9.891526,
06/30/2005,,15.692167,1.46542,5.324401,,32.213845,7.792208,30.843043,19.945168,19.328307,19.328307,,35.333333,50.0,7.846083,
09/30/2005,,16.32862,1.497613,5.46068,,33.091787,44.578313,30.193237,21.014493,20.169082,20.108696,,30.4,43.393393,9.243078,
12/31/2005,,16.529338,1.543596,5.975082,,32.590856,39.130435,32.590856,21.981243,20.80891,20.80891,,32.553957,81.971831,2.979937,
03/31/2006,,16.185819,1.50043,5.698017,,31.476163,29.007634,31.476163,21.079839,20.333142,20.333142,,33.029197,41.525424,9.464589,
06/30/2006,,16.672525,1.53359,5.723505,,33.426652,38.83792,33.426652,22.396417,21.332587,21.332587,,32.998325,42.519685,9.58342,
09/30/2006,,26.988204,2.685768,9.86321,,33.054893,30.0,138.186158,88.245823,88.544153,88.544153,,36.139896,10.916442,24.042053,
12/31/2006,,26.841347,2.678378,9.838676,,34.563107,-13.664596,33.915858,24.33657,24.33657,24.33657,,28.244275,42.819149,15.348111,
