Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,8854.318359,6310.647797,71.535004,6239.112793,338.709991,,,275.644989,,,,,30.341,,,,,6955.344238,835.93103,1629.332031,-793.401001,0.0,1063.042969,,,,,1063.042969,1898.973999,,138.604004,138.604004,,,,15.462,,,,,,1926.330969,,,1926.330969,2080.396973,966.059021,,,,,4437.048828,,,,,,4437.048828,5403.107849,7483.504822,0.2,119.863998,,,0,,1250.749023,1370.813022,0.0,1370.813022,8854.317844,
12/31/1992,2537.447998,162.988007,162.988007,0.0,316.582001,,,279.778992,,,,,29.584,,,,,788.932983,829.773987,1639.215942,-809.442017,0.0,918.741028,,,,,918.741028,1748.515015,,159.371994,159.371994,,,,114.456001,,,,,,187.264992,,,187.264992,461.092987,461.735992,,,,,213.139999,,,,,,213.139999,674.875991,1135.968978,0.2,120.066002,,,0,,1281.213013,1401.479015,0.0,1401.479015,2537.447993,
03/31/1993,2672.496094,29.257,29.257,0.0,358.752014,,,302.002991,,,,,29.065001,,,,,719.077026,936.729004,1771.547974,-834.81897,0.0,1016.690002,,,,,1016.690002,1953.419006,,148.522995,148.522995,,,,14.79,,,,,,136.930017,,,136.930017,300.243011,661.757019,,,,,247.425003,,,,,,247.425003,909.182022,1209.425034,0.2,120.237,,,0,,1342.634033,1463.071033,0.0,1463.071033,2672.496066,
06/30/1993,2740.145996,50.512001,50.512001,0.0,375.60199,,,293.713013,,,,,28.014999,,,,,747.84198,944.367981,1799.405029,-855.036987,0.0,1047.936035,,,,,1047.936035,1992.304016,,155.460999,155.460999,,,,14.183,,,,,,128.311996,,,128.311996,297.955994,678.820984,,,,,922.783997,,,,,,922.783997,1601.60498,1899.560974,0.2,120.575996,,,0,,719.809021,840.585017,0.0,840.585017,2740.145992,
09/30/1993,2022.793945,58.597,58.597,0.0,360.786987,,,299.476013,,,,,38.941002,,,,,757.801025,971.27301,1849.889038,-878.616028,0.0,293.720001,,,,,293.720001,1264.993011,,147.526001,147.526001,,,,14.242,,,,,,143.095006,,,143.095006,304.863007,697.81897,,,,,254.001999,,,,,,254.001999,951.820969,1256.683975,0.2,120.853996,,,0,,645.05603,766.110027,0.0,766.110027,2022.794002,
12/31/1993,2009.197998,48.201,48.201,0.0,345.160004,,,290.813995,,,,,49.521999,,,,,733.697021,998.27002,1908.630005,-910.359985,0.0,277.230988,,,,,277.230988,1275.501008,,154.970993,154.970993,,,,14.056,,,,,,157.488022,,,157.488022,326.515015,686.986023,,,,,242.916,,,,,,242.916,929.902023,1256.417038,0.2,120.855003,,,0,,631.726013,752.781016,0.0,752.781016,2009.198054,
03/31/1994,984.859985,7.422,7.422,0.0,208.720001,,,158.255997,,,,,34.192001,,,,,408.589996,380.322998,616.080017,-235.757004,0.0,195.947006,,,,,195.947006,576.270004,,100.169998,100.169998,,,,0.009,,,,,,99.684008,,,99.684008,199.863007,345.131012,,,,,84.749001,,,,,,84.749001,429.880013,629.743019,0.2,121.012001,,,0,,233.904999,355.117,0.0,355.117,984.860019,
06/30/1994,1037.69397,11.111,11.111,0.0,229.113998,,,161.658997,,,,,25.261999,,,,,427.145996,415.035004,654.848022,-239.813004,0.0,195.513,,,,,195.513,610.548004,,104.804001,104.804001,,,,0.01,,,,,,91.260996,,,91.260996,196.074997,380.179993,,,,,88.254997,,,,,,88.254997,468.43499,664.509987,0.2,121.139999,,,0,,251.843994,373.183994,0.0,373.183994,1037.69398,
09/30/1994,985.862,25.958,25.958,0.0,195.203995,,,151.235992,,,,,31.306,,,,,403.70401,433.821014,677.484009,-243.662994,0.0,148.337006,,,,,148.337006,582.15802,,94.995003,94.995003,,,,0.0,,,,,,85.413002,,,85.413002,180.408005,332.713989,,,,,88.658997,,,,,,88.658997,421.372986,601.780991,0.2,121.139999,,,0,,262.740997,384.080997,0.0,384.080997,985.861987,
12/31/1994,1030.415039,31.166,31.166,0.0,229.477005,,,145.063004,,,,,25.743999,,,,,431.450012,434.367004,684.379028,-250.011993,0.0,164.598007,,,,,164.598007,598.965011,,77.223,77.223,,,,0.0,,,,,,105.577003,,,105.577003,182.800003,349.765991,,,,,106.912003,,,,,,106.912003,456.677994,639.477997,0.0,121.139999,,,0,,269.796997,390.936996,0.0,390.936996,1030.414993,
03/31/1995,1033.822021,39.150002,39.150002,0.0,204.625,,,166.781998,,,,,22.312,,,,,432.868988,432.858002,688.919983,-256.062012,0.0,168.095001,,,,,168.095001,600.953003,,72.003998,72.003998,,,,0.0,,,,,,91.718002,,,91.718002,163.722,347.316986,,,,,117.789001,,,,,,117.789001,465.105988,628.827988,0.0,121.139999,,,0,,283.854004,404.994003,0.0,404.994003,1033.821991,
06/30/1995,1024.80603,39.112999,39.112999,0.0,182.878998,,,183.356995,,,,,20.594999,,,,,425.944,431.838013,698.182007,-266.343994,0.0,167.024002,,,,,167.024002,598.862015,,70.329002,70.329002,,,,0.0,,,,,,93.883995,,,93.883995,164.212997,332.868988,,,,,122.125,,,,,,122.125,454.993988,619.206985,0.0,121.139999,,,0,,284.459015,405.599014,0.0,405.599014,1024.806,
09/30/1995,983.302002,24.256001,24.256001,0.0,164.619003,,,178.266998,,,,,20.406,,,,,387.548004,430.196014,707.04303,-276.846985,0.0,165.557999,,,,,165.557999,595.754013,,59.202,59.202,,,,0.0,,,,,,86.143993,,,86.143993,145.345993,311.92099,,,,,122.057999,,,,,,122.057999,433.978989,579.324982,0.0,121.139999,,,0,,282.837006,403.977005,0.0,403.977005,983.301987,
12/31/1995,983.786987,29.972,29.972,0.0,169.451004,,,165.882004,,,,,23.207001,,,,,388.511993,428.308014,713.63501,-285.326996,0.0,166.966995,,,,,166.966995,595.275009,,55.903,55.903,,,,0.0,,,,,,89.867004,,,89.867004,145.770004,302.972992,,,,,124.916,,,,,,124.916,427.888992,573.658996,0.0,121.242996,,,0,,288.88501,410.128006,0.0,410.128006,983.787002,
03/31/1996,1147.68103,35.201,35.201,0.0,213.940002,,,213.955002,,,,,12.521,,,,,475.617004,457.359985,753.387024,-296.027008,0.0,214.703995,,,,,214.703995,672.06398,,77.247002,77.247002,,,,0.0,,,,,,102.784996,,,102.784996,180.031998,429.024994,,,,,125.632004,,,,,,125.632004,554.656998,734.688995,0.0,121.242996,,,0,,291.748993,412.991989,0.0,412.991989,1147.680984,
06/30/1996,1159.531982,49.821999,49.821999,0.0,198.084,,,219.578003,,,,,18.371,,,,,485.855011,451.829987,757.828979,-305.998993,0.0,221.847,,,,,221.847,673.676987,,90.154999,90.154999,,,,0.0,,,,,,108.987,,,108.987,199.141998,417.076996,,,,,127.185997,,,,,,127.185997,544.262993,743.404991,0.0,121.242996,,,0,,294.884003,416.126999,0.0,416.126999,1159.53199,
09/30/1996,1102.552979,32.630001,32.630001,0.0,172.397995,,,212.942993,,,,,19.67,,,,,437.640991,444.609009,763.75,-319.140991,0.0,220.302994,,,,,220.302994,664.912003,,69.230003,69.230003,,,,9.0,,,,,,110.463997,,,110.463997,188.694,353.128998,,,,,130.149994,,,,,,130.149994,483.278992,671.972992,0.0,121.242996,,,0,,309.337006,430.580002,0.0,430.580002,1102.552994,
12/31/1996,1095.168945,20.148001,20.148001,0.0,177.787994,,,210.602005,,,,,18.627001,,,,,427.165009,430.877014,764.14502,-333.268005,0.0,237.126999,,,,,237.126999,668.004013,,74.939003,74.939003,,,,6.701,,,,,,99.270992,,,99.270992,180.910995,325.480011,,,,,148.878006,,,,,,148.878006,474.358017,655.269012,0.0,121.242996,,,0,,318.657013,439.900009,0.0,439.900009,1095.169021,
03/31/1997,1086.921997,20.149,20.149,0.0,167.244003,,,220.143997,,,,,24.639,,,,,432.175995,417.894012,755.841003,-337.946991,0.0,236.852005,,,,,236.852005,654.746017,,90.726997,90.726997,,,,6.714,,,,,,101.889004,,,101.889004,199.330002,303.019012,,,,,144.408005,,,,,,144.408005,447.427017,646.757019,0.0,121.242996,,,0,,318.921997,440.164993,0.0,440.164993,1086.922012,
06/30/1997,1061.11499,15.786,15.786,0.0,153.705994,,,212.701996,,,,,22.583,,,,,404.777008,415.321991,760.656982,-345.334991,0.0,241.016006,,,,,241.016006,656.337997,,79.119003,79.119003,,,,6.727,,,,,,92.019002,,,92.019002,177.865005,291.358002,,,,,144.119003,,,,,,144.119003,435.477005,613.34201,0.0,121.242996,,,0,,326.529999,447.772995,0.0,447.772995,1061.115005,
09/30/1997,1053.150024,12.906,12.906,0.0,141.388,,,210.119003,,,,,27.906,,,,,392.319,413.584991,769.474976,-355.890015,0.0,247.246002,,,,,247.246002,660.830994,,85.250999,85.250999,,,,6.74,,,,,,87.585005,,,87.585005,179.576004,275.596008,,,,,149.565994,,,,,,149.565994,425.162003,604.738007,0.0,121.242996,,,0,,327.169006,448.412003,0.0,448.412003,1053.150009,
12/31/1997,1067.276978,18.162001,16.832001,1.33,165.259003,,,193.835999,,,,,21.857,,,,,399.114014,409.096985,766.413025,-357.31601,0.0,259.06601,,,,,259.06601,668.162995,,66.572998,66.572998,,,,46.707001,,,,,,67.147995,,,67.147995,180.427994,594.429016,,,,,147.822006,,,,,,147.822006,742.251022,922.679016,0.0,83.464996,,,0,,61.132999,144.597995,0.0,144.597995,1067.277011,
03/31/1998,1057.767944,15.361,15.361,0.0,129.464005,,,209.070999,,,,,22.726,,,,,376.622009,400.971985,770.468018,-369.496002,0.0,280.174011,,,,,280.174011,681.145996,,73.610001,73.610001,,,,58.592999,,,,,,71.289004,,,71.289004,203.492004,555.95697,,,,,147.179993,,,,,,147.179993,703.136963,906.628967,0.0,83.464996,,,0,,67.674004,151.139,0.0,151.139,1057.767967,
06/30/1998,1048.271973,8.232,8.232,0.0,135.822998,,,210.834,,,,,24.171,,,,,379.059998,390.687988,770.450012,-379.761993,0.0,278.523987,,,,,278.523987,669.211975,,68.876999,68.876999,,,,40.729,,,,,,76.634998,,,76.634998,186.240997,558.734985,,,,,149.106995,,,,,,149.106995,707.84198,894.082977,0.0,83.464996,,,0,,70.723999,154.188995,0.0,154.188995,1048.271972,
09/30/1998,1078.381958,11.265,11.265,0.0,168.419006,,,207.690002,31.319,,176.371002,,21.235001,,,,,408.609009,385.152008,779.190979,-394.039001,0.0,284.621002,102.481003,,,,182.139999,669.77301,,69.288002,69.288002,,,,35.741001,,,,,,80.849995,,,80.849995,185.878998,555.637024,,,,,154.412994,,,,,,154.412994,710.050018,895.929016,0.0,83.464996,,,0,,98.987999,182.452995,0.0,182.452995,1078.382011,
12/31/1998,1065.543945,8.403,8.403,0.0,152.936996,,,191.776001,,,,,38.312,,,,,391.428009,376.026001,776.452026,-400.425995,0.0,298.089996,,,,,298.089996,674.115997,,82.369003,82.369003,,,,26.965,,,,,,68.231991,,,68.231991,177.565994,531.859009,,,,,169.117004,,,,,,169.117004,700.976013,878.542007,0.0,83.464996,,,0,,103.537003,187.001999,0.0,187.001999,1065.544006,
03/31/1999,1033.458984,18.152,18.152,0.0,133.727005,,,181.981995,19.948999,,162.033005,,43.675999,,,,,377.536987,359.727997,767.72699,-407.998993,0.0,296.194,111.276001,,,,184.917999,655.921997,,63.688999,63.688999,,,,46.979,,,,,,71.020004,,,71.020004,181.688004,501.809998,,,,,162.977997,,,,,,162.977997,664.787994,846.475998,0.0,83.464996,,,0,,103.517998,186.982994,0.0,186.982994,1033.458992,
06/30/1999,1009.174011,3.731,3.731,0.0,151.139008,,,179.117004,23.556999,,155.559998,,44.330002,,,,,378.316986,350.401001,769.091003,-418.690002,0.0,280.455994,107.536003,,,,172.919991,630.856995,,63.104,63.104,,,,56.993999,,,,,,62.863,,,62.863,182.960999,471.760986,,,,,157.757996,,,,,,157.757996,629.518982,812.479981,0.0,83.464996,,,0,,113.228996,196.693992,0.0,196.693992,1009.173973,
09/30/1999,998.598022,7.341,7.341,0.0,146.531998,,,175.574997,30.753,,144.822006,,50.522999,,,,,379.971008,341.641998,771.03302,-429.390991,0.0,276.984985,104.778999,,,,172.205986,618.626984,,61.645,61.645,,,,67.008003,,,,,,73.759991,,,73.759991,202.412994,431.710999,,,,,155.662003,,,,,,155.662003,587.373001,789.785995,0.0,83.464996,,,0,,125.347,208.811996,0.0,208.811996,998.597992,
12/31/1999,991.380005,15.846,15.846,0.0,133.291,,,174.792007,29.235001,,145.557007,,40.929001,,,,,364.858002,332.976013,769.307007,-436.330994,0.0,293.54599,99.163002,,,,194.382988,626.522003,,64.945,64.945,,,,67.087997,,,,,,71.058998,,,71.058998,203.091995,407.134003,,,,,165.945007,,,,,,165.945007,573.07901,776.171005,0.0,83.464996,,,0,,131.744003,215.209,0.0,215.209,991.380005,
03/31/2000,1014.664001,7.968,7.968,0.0,135.488007,,,177.561005,,,,,29.280001,,,,,350.296997,316.334991,768.60199,-452.266998,0.0,348.032013,94.380997,,,,253.651016,664.367004,,57.169998,57.169998,,,,77.101997,,,,,,65.881004,,,65.881004,200.153,392.04599,,,,,185.556,,,,,,185.556,577.60199,777.75499,0.0,83.464996,,,0,,153.444,236.908997,0.0,236.908997,1014.663986,
06/30/2000,1028.079956,13.673,13.673,0.0,140.470001,,,157.009995,,,,,34.946999,,,,,346.100006,306.557007,768.320984,-461.764008,0.0,375.423004,90.816002,,,,284.607002,681.980011,,52.821999,52.821999,,,,82.117996,,,,,,70.175011,,,70.175011,205.115005,411.954987,,,,,174.414993,,,,,,174.414993,586.36998,791.484985,0.0,83.464996,,,0,,153.130005,236.595001,0.0,236.595001,1028.079987,
09/30/2000,1033.471,15.379,15.379,,128.6,128.6,,150.452,19.934,,121.28,9.238,29.779,,,,,324.21,296.71,763.148,-466.438,,412.551,90.816,90.816,0.0,,321.735,709.261,,56.516,56.516,,,,87.133,,,,,,63.178,,,63.178,206.827,381.864,,,,,182.032,,,,,,182.032,563.896,770.723,,83.455,,,0,191.699,-12.406,262.748,0.0,262.748,1033.471,
12/31/2000,1001.638977,4.47,4.47,0.0,137.501007,,,129.686005,25.101999,0.0,104.584,0.0,26.584,,,,,298.240997,291.10199,767.674988,-476.572998,0.0,412.29599,87.237999,4.351,82.886999,,325.057991,703.39798,,56.521,56.521,,,,87.191002,,,,,,60.619999,,,60.619999,204.332001,356.053009,349.527009,6.526,6.526,,99.296997,,,,,,99.296997,455.350006,659.682007,0.0,83.455002,,,0,,258.502014,341.957016,0.0,341.957016,1001.639023,
03/31/2001,969.207,11.238,11.238,,145.929,145.929,,113.955,13.846,,90.978,9.131,26.451,,,,,297.573,269.71,763.896,-494.186,,401.924,83.891,83.891,0.0,,318.033,671.634,,55.716,55.716,,,,97.207,,,,,,59.469,,,59.469,212.392,345.929,,,,,170.667,,,,,,170.667,516.596,728.988,,83.455,,,0,182.781,-26.017,240.219,,240.219,969.207,
06/30/2001,849.432007,8.18,8.18,0.0,131.789993,,,118.919998,21.434,0.0,97.486,0.0,149.839996,,,,,408.730011,231.692001,763.049011,-531.356995,0.0,209.009995,81.297997,,,,127.711998,440.701996,,50.544998,50.544998,,,,102.232002,,,,,,127.923012,,,127.923012,280.700012,324.869995,,,,,99.892998,,,,,,99.892998,424.762993,705.463005,0.0,83.455002,,,0,,60.514,143.969002,0.0,143.969002,849.432007,
09/30/2001,700.039001,17.224001,17.224001,0.0,134.145996,,,114.257004,22.256001,0.0,92.000999,0.0,17.868,,,,,283.494995,222.009003,761.559998,-539.551025,0.0,194.535004,78.938004,,,,115.597,416.544007,,47.946999,47.946999,,,,306.550995,,,,,,93.872001,,,93.872001,448.369995,5.684,,,,,99.914001,,,,,,99.914001,105.598001,553.967996,0.0,83.455002,,,0,,62.616001,146.071003,0.0,146.071003,700.038999,
03/31/2002,695.166,11.707,11.707,,117.767,117.767,,113.654,13.648,,91.722,8.284,34.839,,,,,277.967,209.863,761.785,-551.922,,207.336,73.78,73.78,0.0,,133.556,417.199,,44.859,44.859,,,,310.97,,,,,,66.902,,,66.902,422.731,24.064,,,,,105.453,,,,,,105.453,129.517,552.248,,83.455,,,0,87.386,-27.923,142.918,,142.918,695.166,
06/30/2002,673.49,15.145,15.145,,129.604,129.604,,106.893,12.209,,86.529,8.155,24.154,,,,,275.796,207.23,760.675,-553.445,,190.464,72.693,72.693,0.0,,117.771,397.694,,45.84,45.84,,,,298.478,298.478,0.0,0.0,,,54.228,,,54.228,398.546,23.931,23.931,0.0,0.0,,105.192,,,,,,105.192,129.123,527.669,,83.455,,,0,84.924,-22.558,145.821,,145.821,673.49,
09/30/2002,681.765015,15.508,15.508,0.0,139.973007,,,117.042999,20.889999,0.0,96.153,0.0,17.580999,,,,,290.105011,202.585007,760.471985,-557.887024,0.0,189.074997,71.490997,,,,117.584,391.660004,,42.696999,42.696999,,,,284.993011,,,,,,70.075005,,,70.075005,397.765015,23.796,,,,,105.152,,,,,,105.152,128.948,526.713015,0.0,83.455002,,,0,,71.597,155.052002,0.0,155.052002,681.765017,
12/31/2002,656.250977,15.478,15.478,0.0,131.848007,,,104.045998,8.604,16.504,0.0,87.542,21.577,,,,,272.949005,198.718994,746.237,-547.518005,0.0,184.582993,69.337997,,,,115.244995,383.301987,,44.130001,44.130001,,,,40.536999,,,,,,45.066002,,,45.066002,129.733002,249.529999,,,,,123.910004,,,,,,123.910004,373.440002,503.173004,0.0,83.455002,,,0,,69.623001,153.078003,0.0,153.078003,656.251007,
03/31/2003,648.362,15.603,15.603,,130.856,130.856,,103.675,10.553,,84.803,8.319,25.559,,,,,275.693,193.436,751.209,-557.773,,179.233,68.039,,,,111.194,372.669,,49.609,49.609,,,,9.163,,,,,,57.609,,,57.609,116.381,238.883,,,,,122.984,,,,,,122.984,361.867,478.248,,83.455,,,0,115.209,-28.55,170.114,,170.114,648.362,
06/30/2003,673.49,15.145,15.145,,129.604,129.604,,106.893,,,,,24.154,,,,,275.796,207.23,760.675,-553.445,,190.464,72.693,72.693,0.0,,117.771,397.694,,45.84,45.84,,,,298.478,,,,,,54.228,,,54.228,398.546,23.931,,,,,105.192,,,,,,105.192,129.123,527.669,,83.455,,,0,84.924,-22.558,145.821,,145.821,673.49,
09/30/2003,654.453979,22.061001,22.061001,0.0,132.589005,,,125.225998,21.059,0.0,104.167,0.0,18.681999,,,,,298.558014,175.682007,741.869019,-566.187012,0.0,180.214005,65.154999,,,,115.059006,355.896012,,51.763,51.763,,,,7.503,,,,,,65.221999,,,65.221999,124.487999,214.520004,,,,,124.248001,,,,,,124.248001,338.768005,463.256004,0.0,83.767998,,,0,131.251007,-23.821007,191.197998,0.0,191.197998,654.454002,
12/31/2003,649.747986,33.367001,33.367001,0.0,134.998001,,,124.428001,20.694,0.0,103.734001,0.0,17.009001,,,,,309.802002,174.233002,751.919006,-577.685974,0.0,165.712997,62.848999,,,,102.863998,339.945999,,53.589001,53.589001,,,,10.892,9.892,1.0,1.0,,,61.146997,,,61.146997,125.627998,201.839005,197.839005,4.0,4.0,,122.598,,,,,,122.598,324.437004,450.065002,0.0,83.876999,,,0,135.970001,-20.164001,199.682999,0.0,199.682999,649.748001,
03/31/2004,634.197998,22.290001,22.290001,0.0,135.947998,,,122.304001,21.097,0.0,101.207001,0.0,24.094999,,,,,304.636993,169.938995,753.419983,-583.481018,0.0,159.621994,61.271999,,,,98.349995,329.560989,,59.299999,59.299999,,,,5.871,,,,,,58.001998,,,58.001998,123.172997,188.205002,183.334002,4.871,4.871,,117.607002,,,,,,117.607002,305.812004,428.985001,0.0,84.073997,,,0,141.787994,-20.648994,205.212997,0.0,205.212997,634.197998,
06/30/2004,644.687,21.958,21.958,0.0,146.067,,,128.147,20.447,0.0,107.7,0.0,21.857,,,,,318.029,165.421,754.28,-588.859,0.0,161.237,59.613,,,,101.624,326.658,,56.392,56.392,,,,9.092,,,,,,41.069,,,41.069,106.553,204.147,199.418,4.729,4.729,,118.476,,,,,,118.476,322.623,429.176,0.0,84.65,,,0,153.142,-22.281,215.511,0.0,215.511,644.687,
09/30/2004,665.825,29.486,29.486,0.0,151.329,,,142.823,22.31,0.0,120.513,0.0,16.584,,,,,340.222,163.037,761.662,-598.625,0.0,162.566,57.969,,,,104.597,325.603,,71.183,71.183,,,,0.591,,,,,,59.225,,,59.225,130.999,186.993,,,,,118.599,,,,,,118.599,305.592,436.591,0.0,84.688,,,0,166.116,-21.57,229.234,0.0,229.234,665.825,
