Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Real Estate Investments,Other Investments,Net Receivables,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1991,639.729004,37.584,,,,,0.0,,0.0,177.384995,0.0,177.384995,10.066,,,,,,,0.0,592.079004,,268.097992,143.800995,,,,,,35.02,,,,,,,,50.902,497.820988,0.0,71.511002,,,0.0,,70.397003,141.908005,0.0,141.908005,639.728992,
03/31/1992,579.882996,18.931,,,,,0.0,,0.0,170.492996,0.0,170.492996,10.202,,,,,,,0.0,550.749996,,236.979004,109.989998,,,,,,35.02,,,,,,,,49.937,431.926003,0.0,72.148003,,,0.0,,75.808998,147.957001,0.0,147.957001,579.883003,
06/30/1992,582.945007,40.224998,,,,,0.0,,0.0,223.072006,0.0,223.072006,10.428,,,,,,,0.0,532.292008,,230.447006,109.978996,,,,,,34.869999,,,,,,,,52.508999,427.805,0.0,72.525002,,,0.0,,82.614998,155.139999,0.0,155.139999,582.945,
09/30/1992,641.432007,32.464001,,,,,0.0,,0.0,212.632996,0.0,212.632996,10.651,,,,,,,0.0,598.317006,,228.095001,162.386993,,,,,,34.700001,,,,,,,,54.640999,479.822994,0.0,73.039001,,,0.0,,88.57,161.609001,0.0,161.609001,641.431995,
12/31/1992,681.353027,57.092999,,,,,0.0,,0.0,208.348999,0.0,208.348999,10.856,,,,,,,0.0,613.404029,,295.459015,127.747002,,,,,,34.599998,,,,,,,,54.946999,512.753014,0.0,73.882004,,,0.0,,94.718002,168.600006,0.0,168.600006,681.35302,
03/31/1993,640.453979,24.997999,,,,,0.0,,0.0,216.569,0.0,216.569,11.071,,,,,,,,604.38498,,267.31601,111.670998,,,,,,34.597,,,,,,,,49.942001,463.526009,0.0,74.398003,,,0.0,,102.529999,176.928002,0.0,176.928002,640.454011,
06/30/1993,766.059998,75.589996,,,,,0.0,,0.0,241.938004,0.0,241.938004,11.266,,,,,,,0.0,679.204001,,287.604004,132.444,,,,,,102.597,,,,,,,,58.122002,580.767006,0.0,75.454002,,,0.0,,109.838997,185.292999,0.0,185.292999,766.060005,
09/30/1993,874.187988,74.029999,,,,,0.0,,0.0,258.372986,0.0,258.372986,12.96,,,,,,,0.0,787.197989,,275.497009,241.404999,,,,,,102.597,,,,,,,,58.673,678.172009,0.0,75.980003,,,0.0,,120.036003,196.016006,0.0,196.016006,874.188015,
12/31/1993,910.58197,69.944,,,,,0.0,,0.0,248.513,0.0,248.513,14.577,,,,,,,0.0,826.06097,,331.095001,210.287003,,,,,,102.497002,,,,,,,,61.181999,705.061005,0.0,76.764999,,,0.0,,128.755997,205.520996,0.0,205.520996,910.582001,
03/31/1994,811.487976,40.208,,,,,0.0,,0.0,255.311005,0.0,255.311005,15.679,,,,,,,,755.600976,,298.942993,142.753006,,,,,,102.487,,,,,,,,55.619002,599.802001,0.0,77.421997,,,0.0,,134.264008,211.686005,0.0,211.686005,811.488006,
06/30/1994,794.346985,87.546997,,,,,0.0,,0.0,298.558014,0.0,298.558014,16.243999,,,,,,,0.0,690.555988,,287.089996,129.597,,,,,,102.487,,,,,,,,57.127998,576.301994,0.0,79.768997,,,0.0,,138.276001,218.044998,0.0,218.044998,794.346992,
09/30/1994,801.320007,88.325996,,,,,0.0,,0.0,285.809998,0.0,285.809998,22.112,,,,,,,0.0,690.882011,,278.14801,150.748001,,,,,,102.487,,,,,,,,49.948002,581.331013,0.0,79.769997,,,0.0,,140.218994,219.988991,0.0,219.988991,801.320004,
12/31/1994,901.346008,125.903999,,,,,0.0,,0.0,298.666992,0.0,298.666992,23.316,,,,,,,0.0,752.126009,,351.537994,171.908997,,,,,,102.487,,,,,,,,52.212002,678.145992,0.0,80.380997,,,0.0,,142.819,223.199997,0.0,223.199997,901.345989,
03/31/1995,816.65802,57.299999,,,,,0.0,,0.0,306.906006,0.0,306.906006,25.871,,,,,,,,733.487021,,320.829987,114.595001,,,,,,102.487,,,,,,,,52.292999,590.204987,0.0,80.816002,,,0.0,,145.636993,226.452995,0.0,226.452995,816.657982,
06/30/1995,998.742004,131.322006,,,,,0.0,,0.0,311.850006,0.0,311.850006,27.605,,,,,,,0.0,839.814999,,354.825989,245.384995,,,,,,102.482002,,,,,,,,62.321999,765.014984,0.0,81.615997,,,0.0,,152.110992,233.72699,0.0,233.72699,998.741974,
09/30/1995,1024.185059,113.333,,,,,0.0,,0.0,343.416992,0.0,343.416992,29.731001,,,,,,,0.0,881.121058,,365.889008,249.725998,,,,,,68.0,,,,,,,,64.408997,748.024002,0.0,116.564003,,,0.0,,159.597,276.161003,0.0,276.161003,1024.185005,
12/31/1995,1169.503052,176.639008,,,,,0.0,,0.0,368.109009,0.0,368.109009,30.955999,,,,,,,0.0,961.908045,,523.992981,214.473007,,,,,,68.0,,,,,,,,78.750999,885.216988,0.0,117.163002,,,0.0,,167.123001,284.286003,0.0,284.286003,1169.502991,
03/31/1996,1314.5,89.377998,,,,,0.0,,0.0,398.375,0.0,398.375,33.339001,,,,,,,,1191.783001,,564.697998,192.175995,,,,,,167.533997,,,,,,,,91.186001,1015.593991,0.0,122.498001,,,0.0,,176.408005,298.906006,0.0,298.906006,1314.499997,
06/30/1996,1500.295044,152.934006,,,,,0.0,,0.0,450.220001,0.0,450.220001,34.014999,,,,,,,0.0,1313.346039,,580.447021,353.27301,,,,,,167.546005,,,,,,,,88.371002,1189.637039,0.0,123.177002,,,0.0,,187.481003,310.658005,0.0,310.658005,1500.295044,
09/30/1996,1511.968994,157.186005,,,,,0.0,,0.0,480.018005,0.0,480.018005,34.161999,,,,,,,0.0,1320.620991,,666.439026,262.649994,,,,,,99.556999,,,,,,,,92.907001,1121.55302,0.0,191.309998,,,0.0,,199.106003,390.416,0.0,390.416,1511.969021,
12/31/1996,1867.436035,236.511993,,,,,0.0,,0.0,502.666992,0.0,502.666992,28.909,,,,,,,0.0,1602.015041,,958.682983,284.498993,,,,,,99.569,,,,,,,,119.107998,1461.858974,0.0,193.419998,,,0.0,,212.156998,405.576996,0.0,405.576996,1867.43597,
03/31/1997,1886.735962,151.188004,,,,,0.0,,0.0,534.018005,0.0,534.018005,36.584,,,,,,,,1698.963958,,960.645996,284.322998,,,,,,99.581001,,,,,,,,119.146999,1463.696994,0.0,196.128998,,,0.0,,226.910004,423.039002,0.0,423.039002,1886.735996,
06/30/1997,2214.292,205.891,,,,,0.0,,0.0,576.102,0.0,576.102,42.141,,60.556,,,,,,1905.704,,1066.606,501.0,,,,,,99.593,,,,,,,,113.165,1780.364,0.0,196.454,,,0.0,237.158,0.316,433.928,0.0,433.928,2214.292,
09/30/1997,2399.644,230.562,,,,,0.0,,0.0,695.713,0.0,695.713,43.32,,61.097,,,,,,2064.665,,1222.156,492.942,,,,,,99.605,,,,,,,,131.766,1946.469,0.0,199.46,,,0.0,253.29,0.425,453.175,0.0,453.175,2399.644,
12/31/1997,2619.212,239.888,,,,,0.0,,0.0,755.088,0.0,755.088,48.963,,59.75,,,,,,2270.611,,1419.837,467.1,,,,,,99.616,,,,,,,,158.442,2144.995,0.0,202.542,,,0.0,271.252,0.423,474.217,0.0,474.217,2619.212,
03/31/1998,2832.329102,206.244995,,,,,0.0,,0.0,713.390991,0.0,713.390991,51.991001,,61.304001,,,,,0.0,2512.789104,,1562.996948,486.325989,,,,,,99.627998,,,,,,,,183.283005,2332.23394,0.0,205.886002,,,0.0,,294.209015,500.095016,0.0,500.095016,2832.328957,
06/30/1998,3009.476,283.375,,,,,0.0,,0.0,874.499,0.0,874.499,52.13,,60.265,,,,,0.0,2613.706,,1671.063,556.022,,,,,,99.64,,,,,,,,159.403,2486.128,0.0,208.315,,,0.0,314.589,0.444,523.348,0.0,523.348,3009.476,
09/30/1998,2933.068,238.628,,,,,0.0,,0.0,855.906,0.0,855.906,53.482,,58.822,,,,,,2582.136,,1731.642,396.338,,,,,,99.652,,,,,,,,161.925,2389.557,0.0,210.955,,,0.0,332.668,-0.112,543.511,0.0,543.511,2933.068,
12/31/1998,3220.701,263.564,,,,,0.0,,0.0,858.314,0.0,858.314,54.201,,57.508,,,,,,2845.428,,2111.772,242.319,,,,,,99.664,,,,,,,,201.072,2654.827,0.0,219.517,,,0.0,351.875,-5.518,565.874,0.0,565.874,3220.701,
03/31/1999,3473.687,208.142,,,,,0.0,,,921.267,0.0,921.267,55.807,,56.127,,,,,,3153.611,,2170.588,383.332,,,,,,99.676,,,,,,,,265.914,2919.51,0.0,221.025,,,0.0,368.632,-35.48,554.177,0.0,554.177,3473.687,
06/30/1999,3810.449,353.064,,,,,0.0,,0.0,1044.07,0.0,1044.07,57.051,,54.851,,,,,,3345.483,,2254.903,621.751,,,,,,99.687,,,,,,,,211.008,3187.349,0.0,230.16,,,0.0,397.768,-4.828,623.1,0.0,623.1,3810.449,
09/30/1999,3716.336,333.619,,,,,0.0,,0.0,1083.095,0.0,1083.095,58.215,,71.067,,,,,,3253.435,,2217.999,540.79,,,,,,91.049,,,,,,,,213.615,3063.453,0.0,236.444,,,0.0,421.525,-5.087,652.882,0.0,652.882,3716.335,
12/31/1999,4621.962,583.73,,,,,0.0,,64.935,1378.836,0.0,1378.836,62.037,,130.25,,,,,,3781.01,,2634.83,924.813,,,,,,99.711,,,,,,,,275.915,3935.269,0.0,242.344,,,0.0,450.283,-5.934,686.693,0.0,686.693,4621.962,
03/31/2000,4812.107,213.203,,,,,0.0,,110.157,1549.939,0.0,1549.939,61.243,,145.142,,,,,,4282.362,,2633.542,868.406,,,,,,224.252,,,,,,,,315.099,4041.299,0.0,297.074,,,0.0,,473.734,770.808,0.0,770.808,4812.107,
06/30/2000,4470.575,286.817,,,,,0.0,,133.965,1485.133,0.0,1485.133,60.849,,142.335,,,,,,3846.609,,2386.632,679.622,,,,,,326.424,,,,,,,,265.616,3658.294,0.0,310.155,,,0.0,526.403,-24.277,812.281,0.0,812.281,4470.575,
09/30/2000,4446.022,276.118,,,,,0.0,,108.804,1615.305,0.0,1615.305,63.094,,145.377,,,,,,3852.629,,2435.988,587.118,,,,,,312.776,,,,,,,,255.087,3590.969,0.0,324.125,,,0.0,557.762,-26.834,855.053,0.0,855.053,4446.022,
12/31/2000,4824.012,275.151,,,,,0.0,,193.368,1349.279,0.0,1349.279,65.136,,144.173,,,,,,4146.184,,2890.804,483.044,,,,,,238.407,,,,,,,,315.199,3927.454,0.0,330.682,,,0.0,593.224,-27.348,896.558,0.0,896.558,4824.012,
03/31/2001,4687.626,556.148,,,,,0.0,,121.6,1211.48,0.0,1211.48,71.645,,149.449,,,,,,3788.784,,2909.147,368.923,,,,,,192.473,,,,,,,,289.363,3759.906,0.0,347.118,,,0.0,,580.602,927.72,0.0,927.72,4687.626,
06/30/2001,5008.074,741.104,,,,,0.0,,116.964,1254.253,0.0,1254.253,70.832,,155.359,88.612,,,,,3923.815,,2909.911,437.17,,,,,,454.579,,,,,,,,238.395,4040.055,0.0,360.3,,,0.0,654.083,-46.364,968.019,0.0,968.019,5008.074,
09/30/2001,5647.572,383.109,,,,,0.0,,132.184,1182.076,0.0,1182.076,71.309,,832.597,429.535,,,,,4228.373,,3029.617,461.584,,,,,,875.033,,,,,,,,276.7,4642.934,0.0,368.844,,,0.0,677.812,-42.018,1004.638,0.0,1004.638,5647.572,
12/31/2001,6100.419,635.281,,,,,0.0,,144.204,1185.336,0.0,1185.336,69.955,,941.365,429.003,,,,,4309.614,,3371.704,473.364,,,,,,876.556,,,,,,,,335.43,5057.054,0.0,374.205,,,0.0,712.233,-43.073,1043.365,0.0,1043.365,6100.419,
03/31/2002,5939.614,468.377,,,,,0.0,,164.138,1065.589,0.0,1065.589,69.146,,937.423,443.422,,,,,4300.53,,3249.522,356.093,,,,,,877.122,,,,,,,,372.329,4855.066,0.0,374.816,,,0.0,,709.732,1084.548,0.0,1084.548,5939.614,
06/30/2002,5964.58,480.011,,,,,0.0,,157.967,1084.258,0.0,1084.258,70.583,,490.035,939.533,,,,,4765.984,,3179.921,450.27,,,,,,886.601,,,,,,,,312.689,4829.481,0.0,385.115,,,0.0,793.926,-43.942,1135.099,0.0,1135.099,5964.58,
09/30/2002,6014.804,559.889,,,,,0.0,,107.526,1020.626,0.0,1020.626,71.832,,936.953,453.442,,,,,4338.604,,3234.421,391.08,,,,,,892.038,,,,,,,,329.136,4846.675,0.0,376.726,,,0.0,831.909,-40.506,1168.129,0.0,1168.129,6014.804,
12/31/2002,6215.499,825.091,,,,,0.0,,124.611,1029.346,0.0,1029.346,71.115,,932.615,454.956,,,,,4262.067,,3396.482,414.163,,,,,,815.581,,,,,,,,380.423,5006.649,0.0,373.185,,,0.0,872.378,-36.713,1208.85,0.0,1208.85,6215.499,
03/31/2003,6067.45,690.752,,,,,0.0,,158.063,996.458,0.0,996.458,69.814,,924.92,454.512,,,,,4223.901,,3246.285,384.032,,,,,,786.753,,,,,,,,402.423,4819.493,0.0,372.841,,,0.0,,875.116,1247.957,0.0,1247.957,6067.45,
06/30/2003,6209.081,575.786,,,,,0.0,,179.777,1130.245,0.0,1130.245,68.765,,925.786,460.205,,,,,4458.967,,3267.01,380.634,,,,,,788.603,,,,,,,,448.032,4884.279,0.0,392.136,,,0.0,964.613,-31.947,1324.802,0.0,1324.802,6209.081,
09/30/2003,6511.202,499.515,,,,,0.0,,210.538,1086.517,0.0,1086.517,69.55,,912.862,459.273,,,,,4818.737,,3388.893,483.886,,,,,,790.471,,,,,,,,452.585,5115.835,0.0,402.185,,,0.0,1021.049,-27.867,1395.367,0.0,1395.367,6511.202,
12/31/2003,6814.379,930.4,,,,,0.0,,253.185,1059.461,0.0,1059.461,75.91,,913.799,464.271,,,,,4641.085,,3527.974,460.899,,,,,,792.346,,,,,,,,547.409,5328.628,0.0,413.27,,,0.0,1091.646,-19.165,1485.751,0.0,1485.751,6814.379,
03/31/2004,7262.981,868.06,,,,,0.0,,282.786,1174.897,0.0,1174.897,91.753,,910.641,466.207,,,,,5109.741,,3576.059,687.849,,,,,,794.238,,,,,,,,645.225,5703.371,0.0,405.603,,,0.0,1173.282,-19.275,1559.61,0.0,1559.61,7262.981,
06/30/2004,7496.423,818.046,,,,,0.0,,284.643,1253.078,,1253.078,101.69,,1407.756,969.116,,,,,4884.288,,3302.998,675.019,,,,,,847.71,,,,,,,,1021.763,5847.49,0.0,423.489,,,,1249.37,-23.926,1648.933,0.0,1648.933,7496.423,
09/30/2004,7027.972,589.641,,,,,,,296.888,1282.45,,1282.45,108.213,,1403.04,969.65,,,,,4630.19,,3129.05,586.864,,,,,,849.576,,,,,,,,734.159,5299.649,,420.586,,,,1325.482,-17.746,1728.322,,1728.322,7027.971,
12/31/2004,7733.227,828.945,,,,,,,330.07,1304.704,0.0,1304.704,98.221,,1455.925,991.6,,,,,5020.066,,3475.547,527.572,,,,,,819.982,,,,,,,,746.787,5569.888,0.0,750.723,,,0.0,1422.628,-10.012,2163.339,0.0,2163.339,7733.227,
03/31/2005,8219.472,795.121,,,,,0.0,,307.002,0.0,0.0,0.0,92.351,,1446.723,992.8,,,,,5578.275,,0.0,103.017,,,,,,708.147,,,,,,,,5115.162,5926.326,0.0,783.228,,,0.0,1523.875,-13.957,2293.146,0.0,2293.146,8219.472,
06/30/2005,7769.303,763.289,294.4,84.309,,,0.0,,283.576,0.0,0.0,0.0,95.361,,1437.046,989.312,,,,,5105.722,,,103.322,,,,,,646.519,,,,,,,,4536.104,5285.945,0.0,894.173,,,0.0,1619.964,-30.779,2483.358,0.0,2483.358,7769.303,
09/30/2005,8169.347,782.569,358.0,130.392,,,0.0,,358.58,0.0,0.0,0.0,113.85,,1431.047,989.046,,,,,5352.909,,0.0,103.358,,,,,,596.72,,,,,,,,4751.945,5452.023,0.0,1019.461,,,0.0,1720.457,-22.594,2717.324,0.0,2717.324,8169.347,
12/31/2005,9436.364,1043.741,295.2,423.946,,,,,774.159,0.0,0.0,0.0,158.648,,6337.882,1696.472,,,,,697.988,,,184.56,,,,,,1099.916,,,,,,,,2281.448,3565.924,0.0,3174.985,,,0.0,,2465.697,5640.682,229.758,5870.44,9436.364,
03/31/2006,9302.49,1023.47,,,,,,,849.84,0.0,0.0,0.0,182.609,,6797.115,2303.799,,,,,449.456,,0.0,120.11,,,,,,1166.077,,,,,,,,2166.187,3452.374,0.0,3306.172,,,0.0,2580.898,-36.954,5850.116,0.0,5850.116,9302.49,
06/30/2006,9273.201,1108.044,,,,,0.0,,748.838,0.0,0.0,0.0,192.364,,6814.365,2337.354,,,,,409.59,,,66.067,,,,,,1160.833,,,,,,,,1980.743,3207.643,0.0,3329.37,,,0.0,2711.518,24.67,6065.558,0.0,6065.558,9273.201,
09/30/2006,9276.33,1013.204,,,,,0.0,,774.512,0.0,0.0,0.0,192.829,,6890.818,2430.931,,,,,404.967,,,66.114,,,,,,1161.266,,,,,,,,1842.203,3069.583,0.0,3357.512,,,0.0,2825.407,23.828,6206.747,0.0,6206.747,9276.33,
12/31/2006,9536.109,1072.013,,,,,0.0,,853.294,0.0,0.0,0.0,201.641,,6862.669,2417.822,,,,,546.492,,,4.16,,,,,,1158.5,,,,,,,,1997.826,3160.486,0.0,3372.991,,,0.0,2970.235,32.397,6375.623,0.0,6375.623,9536.109,
03/31/2007,9604.488,1183.617,,,,,,,851.985,0.0,0.0,0.0,219.437,,6858.249,2432.84,,,,,491.2,,,5.117,,,,,,1107.507,,,,,,,,1950.374,3062.998,0.0,3390.751,,,0.0,3112.844,37.895,6541.49,0.0,6541.49,9604.488,
06/30/2007,9686.186,1191.121,,,,,,,880.791,0.0,0.0,0.0,241.835,,6840.021,2433.89,,,,,532.418,,,6.3,,,,,,1060.98,,,,,,,,1858.442,2925.722,0.0,3445.044,,,0.0,3266.173,49.247,6760.464,0.0,6760.464,9686.186,
09/30/2007,10080.904,1379.503,,,,,,,857.12,0.0,0.0,0.0,282.376,,6988.74,2596.453,,,,,573.165,,,431.459,,,,,,587.129,,,,,,,,2214.954,3233.542,0.0,3374.39,,,0.0,3409.173,63.799,6847.362,0.0,6847.362,10080.904,
12/31/2007,10561.401,1189.97,,,,,,,860.038,,0.0,0.0,328.921,,6983.647,2605.457,,,,,1198.825,,,941.01,,,,,,577.216,,,,,,,,2009.489,3527.715,0.0,3435.257,,,0.0,3529.399,69.03,7033.686,,7033.686,10561.401,
03/31/2008,11830.352,1463.554,604.642,1349.792,,,0.0,,764.862,0.0,0.0,0.0,346.802,,6646.551,2536.816,,,,,1258.791,,,932.119,,,,,,1825.654,,,,,,,,2452.076,5209.849,0.0,3297.214,,,0.0,3240.359,82.93,6620.503,0.0,6620.503,11830.352,
06/30/2008,12920.356,2315.955,,1163.414,503.862,,,659.552,756.831,,,,349.838,349.838,6643.995,2543.148,4100.847,323.129,45.9,0.0,1321.294,,,931.679,,,,431.679,500.0,2974.351,,,,2974.351,,348.07,794.1,1349.283,6397.483,0.0,3252.018,18.685,3233.333,0.0,3174.974,95.881,6522.873,,6522.873,12920.356,
09/30/2008,12447.865,1836.522,,1067.892,,,,1067.892,751.319,,,,353.469,353.469,6592.83,2504.084,4088.746,385.865,16.3,0.0,1443.668,,,508.358,,,,8.358,500.0,2970.456,,,,2970.456,,371.666,916.0,1327.555,6094.035,0.0,3266.651,17.408,3249.243,0.0,3037.21,49.969,6353.83,0.0,6353.83,12447.865,
12/31/2008,10136.41,1562.82,,509.114,,,,509.114,919.893,,,,360.533,360.533,5259.072,1245.111,4013.961,501.233,45.7,0.0,978.045,,,509.138,,,,9.138,500.0,2967.18,,,,2967.18,,,551.7,1287.418,5315.436,0.0,3297.961,17.354,3280.607,0.0,1515.081,7.932,4820.974,0.0,4820.974,10136.41,
03/31/2009,9321.354,1084.474,,336.092,336.092,,,,599.921,,,,367.043,367.043,5109.548,1186.747,3922.801,942.6,45.7,0.0,835.976,,,258.188,,,,8.188,250.0,2965.204,,,,2965.204,,258.944,20.6,1363.941,4866.877,0.0,3301.601,17.254,3284.347,0.0,1155.66,-2.784,4454.477,0.0,4454.477,9321.354,
06/30/2009,9044.693,1539.295,,356.008,,,,356.008,526.809,,,,380.408,380.408,5126.572,1207.579,3918.993,844.444,,0.0,271.157,,,257.964,,,,7.964,250.0,2738.524,,,,2738.524,,256.812,,1054.352,4307.652,0.0,3484.512,17.075,3467.437,0.0,1177.376,38.527,4700.415,36.626,4737.041,9044.693,
09/30/2009,9196.652,1548.107,,386.597,,,,386.597,564.184,,,,384.111,384.111,5214.716,1301.012,3913.704,843.484,,0.0,255.453,,,258.99,,,,7.515,251.475,1698.821,,,,1698.821,,262.756,,1208.008,3428.575,0.0,4450.3,18.963,4431.337,0.0,1218.845,61.022,5730.167,37.91,5768.077,9196.652,
12/31/2009,9100.76,1427.529,,410.477,,,,410.477,573.067,,,,374.698,374.698,5226.828,1318.662,3908.166,406.525,,0.0,681.636,,,808.087,,,,556.587,251.5,1156.546,,,,1156.546,,275.819,,1047.462,3287.914,0.0,4462.601,18.913,4443.688,0.0,1258.943,63.868,5785.412,27.434,5812.846,9100.76,
03/31/2010,8622.632,1465.888,,385.752,,,,385.752,560.698,,,,361.819,361.819,5217.518,1315.296,3902.222,338.511,0.697,0.0,291.749,,,255.154,,,,5.154,250.0,1165.18,,,,1165.18,,270.578,0.485,1059.934,2751.331,0.0,4466.516,18.904,4447.612,0.0,1316.981,58.227,5841.724,29.577,5871.301,8622.632,
06/30/2010,8331.61,1139.184,,657.18,,,,657.18,348.616,,,,344.81,344.81,5202.206,1305.98,3896.226,315.011,0.754,0.0,323.849,,,253.852,,,,3.852,250.0,1424.804,,,,1424.804,,269.045,4.382,754.063,2706.146,0.0,4166.873,15.447,4151.426,0.0,1379.955,48.673,5595.501,29.963,5625.464,8331.61,
09/30/2010,8523.55,1283.899,,692.585,,,,692.585,385.205,,,,333.677,333.677,5206.399,1315.228,3891.171,281.809,0.736,0.0,339.24,,,252.85,,,,2.85,250.0,1434.134,,,,1434.134,,260.892,11.755,838.762,2798.393,0.0,4166.32,15.296,4151.024,0.0,1449.526,78.281,5694.127,31.03,5725.157,8523.55,
12/31/2010,8568.693,1261.532,,713.497,,,,713.497,433.78,,,,294.587,294.587,5196.594,1314.289,3882.305,311.603,1.107,0.0,355.993,,,252.314,,,,2.314,250.0,1458.187,,,,1458.187,,260.765,17.627,785.25,2774.143,0.0,4183.521,15.208,4168.313,0.0,1492.771,85.964,5762.256,32.294,5794.55,8568.693,
03/31/2011,8707.756,1375.918,,796.104,,,,796.104,396.037,,,,286.705,286.705,5188.427,1311.652,3876.775,314.568,1.339,0.0,348.658,,,250.792,0.0,0.0,,0.792,250.0,1479.396,0.0,0.0,,1479.396,,266.193,17.417,886.862,2900.66,0.0,4126.117,15.022,4111.095,0.0,1550.906,93.361,5770.384,36.712,5807.096,8707.756,
06/30/2011,8592.94,1196.019,,784.897,390.888,,,394.009,428.893,,,,277.857,277.857,5184.377,1313.099,3871.278,300.006,1.185,0.0,419.706,,,250.996,,,,0.996,250.0,1385.322,,,,1385.322,,284.983,2.72,874.53,2798.551,0.0,4043.077,14.723,4028.354,0.0,1596.529,106.792,5746.398,47.991,5794.389,8592.94,
