Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1993,661.476013,44.365002,44.365002,0.0,179.809998,,,170.251999,,,,,9.635,,,,404.062012,168.235001,387.317993,-219.082993,,89.179001,,,,89.179001,257.414001,,71.130997,71.130997,,,,47.778999,,,,,,72.970009,,,72.970009,191.880005,105.491997,,,,,73.712997,,,,73.712997,179.204994,371.084999,0.0,44.022999,,,,,246.367996,290.390995,,290.390995,661.475994,
12/31/1993,744.164978,12.592,12.592,0.0,178.766998,,,193.699005,,,,,8.488,,,,393.54599,199.393997,421.708008,-222.313995,,151.225006,,,,151.225006,350.619003,,73.385002,73.385002,,,,111.900002,,,,,,86.39801,,,86.39801,271.683014,105.556999,,,,,76.106003,,,,76.106003,181.663002,453.346016,0.0,40.022999,,,,,250.796005,290.819004,,290.819004,744.16502,
03/31/1994,872.177002,0.0,0.0,0.0,207.574997,,,222.302002,,,,,8.191,,,,438.067993,253.179001,480.593994,-227.414993,,180.929993,,,,180.929993,434.108994,,91.565002,91.565002,,,,51.508999,,,,,,110.284992,,,110.284992,253.358994,244.764008,,,,,81.514999,,,,81.514999,326.279007,579.638,0.0,40.782001,,,,,251.757004,292.539005,,292.539005,872.177006,
06/30/1994,1068.115967,2.894,2.894,0.0,248.207001,,,252.298996,,,,,13.712,,,,517.112,279.875,517.166992,-237.292007,,271.128998,,,,271.128998,551.003998,,102.384003,102.384003,,,,61.112,,,,,,120.636993,,,120.636993,284.132996,380.175995,,,,,98.764999,,,,98.764999,478.940994,763.07399,0.0,43.721001,,,,,261.321014,305.042015,,305.042015,1068.116005,
09/30/1994,1047.300049,2.47,2.47,0.0,245.778,,,244.313995,,,,,13.648,,,,506.209991,278.131012,524.296997,-246.166,,262.959015,,,,262.959015,541.090027,,100.231003,100.231003,,,,30.268999,,,,,,115.511,,,115.511,246.011002,386.302002,,,,,96.299004,,,,96.299004,482.601006,728.612007,0.0,44.182999,,,,,274.505005,318.688004,,318.688004,1047.300011,
12/31/1994,1008.044983,2.072,2.072,0.0,234.695007,,,237.065002,,,,,6.407,,,,480.239014,262.997986,513.348022,-250.350006,,264.808014,,,,264.808014,527.806,,95.210999,95.210999,,,,22.257999,,,,,,126.826,,,126.826,244.294998,331.289001,,,,,104.469002,,,,104.469002,435.758003,680.053001,0.0,42.813,,,,,285.178986,327.991986,,327.991986,1008.044987,
03/31/1995,1029.532959,1.693,1.693,0.0,247.819,,,247.649994,,,,,6.722,,,,503.884003,259.09201,516.208984,-257.117004,,266.557007,,,,266.557007,525.649017,,103.896004,103.896004,,,,19.646,,,,,,128.959995,,,128.959995,252.501999,333.575989,,,,,102.355003,,,,102.355003,435.930992,688.432991,0.0,44.82,,,,,296.279999,341.099998,,341.099998,1029.53299,
06/30/1995,1035.873047,0.661,0.661,0.0,252.893997,,,248.567993,,,,,7.861,,,,509.984009,256.48999,520.125977,-263.635986,,269.398987,,,,269.398987,525.888977,,101.228996,101.228996,,,,21.624001,,,,,,126.326996,,,126.326996,249.179993,326.257996,,,,,103.262001,,,,103.262001,429.519997,678.699989,0.0,55.376999,,,,,301.79599,357.172989,,357.172989,1035.872978,
09/30/1995,1031.703979,0.423,0.423,0.0,284.966003,,,239.065002,,,,,6.682,,,,531.135986,243.718994,507.259003,-263.540009,,256.848999,,,,256.848999,500.567993,,109.612,109.612,,,,15.586,,,,,,130.212996,,,130.212996,255.410995,305.756012,,,,,101.457001,,,,101.457001,407.213013,662.624008,0.0,50.400002,,,,,318.679993,369.079994,,369.079994,1031.704002,
12/31/1995,998.411011,5.476,5.476,0.0,240.787003,,,245.001007,,,,,6.774,,,,498.037994,243.938004,512.984985,-269.046997,,256.434998,,,,256.434998,500.373002,,96.873001,96.873001,,,,16.129999,,,,,,128.273001,,,128.273001,241.276001,281.092987,,,,,101.313004,,,,101.313004,382.405991,623.681992,0.0,42.408001,,,,,332.321014,374.729015,,374.729015,998.411007,
03/31/1996,1004.721985,4.748,4.748,0.0,250.001007,,,247.925003,,,,,7.333,,,,510.006989,240.119995,513.771973,-273.652008,,254.595001,,,,254.595001,494.714996,,103.042,103.042,,,,18.570999,,,,,,126.467995,,,126.467995,248.080994,265.238007,,,,,102.003998,,,,102.003998,367.242004,615.322998,0.0,43.433998,,,,,345.964996,389.398994,,389.398994,1004.721992,
06/30/1996,1023.905029,22.493999,22.493999,0.0,255.184006,,,246.229996,,,,,7.091,,,,530.999023,240.865997,521.343994,-280.477997,,252.039993,,,,252.039993,492.905991,,101.040001,101.040001,,,,18.875,,,,,,130.702003,,,130.702003,250.617004,265.179993,,,,,101.019997,,,,101.019997,366.199989,616.816994,0.0,50.311001,,,,,356.777008,407.088009,,407.088009,1023.905003,
09/30/1996,1045.42395,28.240999,28.240999,0.0,268.937988,,,241.688995,,,,,7.232,,,,546.099976,249.298996,530.700989,-281.402008,,250.024994,,,,250.024994,499.32399,,112.330002,112.330002,,,,23.479,,,,,,132.830006,,,132.830006,268.639008,265.178986,,,,,100.661003,,,,100.661003,365.839989,634.478996,0.0,32.277,,,,,378.667999,410.945,,410.945,1045.423996,
12/31/1996,1088.85498,11.579,11.579,0.0,253.729004,,,267.273987,,,,,7.432,,,,540.013977,258.346985,547.565979,-289.218994,,290.493988,,,,290.493988,548.840973,,105.082001,105.082001,,,,25.188,,,,,,123.582996,,,123.582996,253.852997,267.795013,,,,,104.538002,,,,104.538002,372.333015,626.186012,0.0,75.416,,,,,387.252991,462.668991,,462.668991,1088.855003,
03/31/1997,1121.728027,3.578,3.578,0.0,275.891998,,,270.631012,,,,,8.666,,,,558.767029,262.498993,562.406006,-299.907013,,300.462006,,,,300.462006,562.960999,,117.123001,117.123001,,,,29.867001,,,,,,128.632984,,,128.632984,275.622986,266.875,,,,,105.890999,,,,105.890999,372.765999,648.388985,0.0,72.141998,,,,,401.196991,473.338989,,473.338989,1121.727974,
06/30/1997,1143.837036,8.254,8.254,0.0,291.924011,,,273.153992,,,,,7.619,,,,580.950989,265.277008,572.075012,-306.798004,,297.609009,,,,297.609009,562.886017,,124.222,124.222,,,,30.07,,,,,,121.735008,,,121.735008,276.027008,267.363007,,,,,104.778999,,,,104.778999,372.142006,648.169014,0.0,77.199997,,,,,418.467987,495.667984,,495.667984,1143.836998,
09/30/1997,1163.70105,21.863001,21.863001,0.0,298.415009,,,272.255005,,,,,6.911,,,,599.44397,265.130005,574.942993,-309.812988,,299.127014,,,,299.127014,564.257019,,125.232002,125.232002,,,,17.358999,,,,,,126.488008,,,126.488008,269.07901,266.915985,,,,,105.848999,,,,105.848999,372.764984,641.843994,0.0,77.275002,,,,,444.582001,521.857002,,521.857002,1163.700996,
12/31/1997,1185.892944,6.982,6.982,0.0,297.968994,,,291.084015,79.891998,51.345001,159.847,,11.718,,,,607.752991,273.756989,582.703979,-308.946991,,304.382996,53.312,,,251.070995,578.139984,,122.615997,122.615997,,,,31.232,,,,,,141.964014,,,141.964014,295.812012,260.716003,,,,,96.820999,,,,96.820999,357.537003,653.349014,0.0,65.492996,,,,,467.050995,532.543991,,532.543991,1185.893005,
03/31/1998,1270.376,48.908,48.908,0.0,286.807,286.807,,295.862,80.206,47.732,167.924,49.241,40.215,,,,671.792,274.825,592.296,-317.471,,323.759,50.661,,,273.098,598.584,,134.728,134.728,,,,25.554,,,,,,148.246,,,148.246,308.528,281.783,,,,,120.3906,,,,120.3906,402.1736,710.7016,0.0,67.013,,,,509.103,-16.442,559.674,,559.674,1270.3756,
06/30/1998,1293.718,49.921,49.921,0.0,296.208,296.208,,302.855,81.679,48.157,173.019,51.577,36.087,,,,685.071,280.852,605.31,-324.458,,327.795,49.911,,,277.884,608.647,,138.575,138.575,,,,18.218,,,,,,145.538,,,145.538,302.331,287.301,,,,,119.62,,,,119.62,406.921,709.252,0.0,68.574,,,-70.634,513.891,72.635,584.466,,584.466,1293.718,
09/30/1998,1501.739014,16.448,16.448,0.0,323.681,247.649002,,337.234009,90.336998,48.374001,198.522995,53.744999,44.319,,,,721.682007,306.395996,640.39801,-334.002014,,473.661011,50.266998,,,423.394012,780.057007,,147.201996,147.201996,,,,53.895,,,,,,164.814014,,,164.814014,365.911011,403.670013,,,,,123.775002,,,,123.775002,527.445015,893.356026,0.0,83.907997,,,,545.151978,-20.677002,608.382973,,608.382973,1501.738998,
12/31/1998,1379.731,16.195,16.195,0.0,236.217,,,287.214,82.865,36.571,109.135,58.643,165.49,,,,705.116,270.261,574.33,-304.069,,404.354,371.693,,,32.661,674.615,,87.664,87.664,,,,50.869,,,,,,146.763,,,146.763,285.296,357.71,,,,,93.491,,,,93.491,451.201,736.497,0.0,86.473,,,-82.215,,638.976,643.234,,643.234,1379.731,
03/31/1999,1389.231,24.652,24.652,,237.709,237.709,,284.429,73.334,36.002,115.086,60.007,177.75,,,,724.54,263.322,567.768,-304.446,,401.369,46.447,,,354.922,664.691,,101.571,101.571,,,,0.474,,,,,,196.587,,,196.587,298.632,352.492,,,,,89.406,,,,89.406,441.898,740.53,0.0,168.688,,,-101.379,602.565,-21.173,648.701,,648.701,1389.231,
06/30/1999,1430.869019,7.548,7.548,0.0,324.041992,,,323.390015,73.859001,33.630001,215.901001,,45.487,,,,700.46698,298.042999,642.317017,-344.273987,,432.359009,353.412994,,,78.946014,730.402008,,143.535004,143.535004,,,,40.112,,,,,,152.32901,,,152.32901,335.976013,318.785004,,,,,91.403,,,,91.403,410.188004,746.164017,0.0,168.688004,,,-96.561996,,612.579025,684.705032,,684.705032,1430.869049,
09/30/1999,1328.57605,15.013,15.013,0.0,227.945007,,,260.515991,71.350998,27.252001,161.912994,0.0,180.718002,,,,684.192017,260.140991,582.682983,-322.541992,,384.243011,353.367004,,,30.876007,644.384003,,93.569,93.569,,,,27.061001,,,,,,135.789005,,,135.789005,256.419006,313.209015,,,,,84.228996,,,,84.228996,397.438011,653.857018,0.0,168.688004,,,-125.802002,,631.833008,674.719009,,674.719009,1328.576027,
12/31/1999,1180.697,3.245,3.245,0.0,206.468,206.468,,259.474,71.33,23.471,107.006,57.667,35.973,,,,505.16,256.649,579.263,-322.614,0.0,418.888,43.796,,,375.092,675.537,,87.611,87.611,,,,0.385,,,,,,145.519,,,145.519,233.515,286.772,,,,,92.3,,,,92.3,379.072,612.587,0.0,170.715,,,-203.545,623.421,-22.481,568.11,,568.11,1180.697,
03/31/2000,1187.597,2.245,2.245,,218.242,218.242,,254.728,73.174,34.611,90.442,56.501,38.843,,,,514.058,252.608,588.551,-335.943,,420.931,42.331,,,378.6,673.539,,93.143,93.143,,,,0.351,,,,,,134.129,,,134.129,227.623,322.097,,,,,91.569,,,,91.569,413.666,641.289,,170.715,,,-247.967,647.121,-23.561,546.308,,546.308,1187.597,
06/30/2000,1168.479,2.627,2.627,,228.03,228.03,,245.818,67.328,26.808,96.893,54.789,39.758,,,,516.233,247.912,588.03,-340.118,,404.334,41.417,,,362.917,652.246,,93.011,93.011,,,,0.322,,,,,,155.694,,,155.694,249.027,249.963,,,,,91.265,,,,91.265,341.228,590.255,,170.715,,,-248.145,683.969,-28.315,578.224,,578.224,1168.479,
09/30/2000,1146.392,2.609,2.609,,224.849,224.849,,235.047,69.933,28.489,84.013,52.612,38.827,,,,501.332,244.402,587.688,-343.286,,400.658,40.486,,,360.172,645.06,,90.059,90.059,,,,0.328,,,,,,131.023,,,131.023,221.41,252.784,,,,,93.043,,,,93.043,345.827,567.237,,170.715,,,-257.829,699.94,-33.671,579.155,,579.155,1146.392,
12/31/2000,1143.851,10.926,10.926,0.0,209.817,209.817,,236.329,71.101,24.749,140.479,0.0,43.08,,,,500.152,246.111,589.433,-343.322,0.0,397.588,358.472,318.873,39.599,39.116,643.699,,92.249,92.249,,,,14.858,,,,,,124.87,,,124.87,231.977,213.79,,,,,91.321,,,,91.321,305.111,537.088,0.0,173.57,,,-256.575,720.864,-31.096,606.763,,606.763,1143.851,
03/31/2001,1144.671021,2.557,2.557,0.0,229.330002,,,235.388,72.355003,27.632999,135.399994,0.0,39.473,,,,506.747986,241.755005,588.585999,-346.830994,,396.167999,356.273987,315.281006,40.992981,39.894012,637.923004,,94.272003,94.272003,,,,14.011,,,,,,130.912004,,,130.912004,239.195007,220.244995,,,,,90.296997,,,,90.296997,310.541992,549.737,0.0,173.570007,,,-279.446014,,700.810028,594.934021,,594.934021,1144.671021,
06/30/2001,1368.850952,13.151,13.151,0.0,277.703003,,,282.213013,95.578003,36.960999,149.673996,0.0,42.226002,,,,615.29303,267.225006,675.674988,-408.450012,,486.333008,440.373993,400.157013,40.21698,45.959015,753.558014,,104.328003,104.328003,,,,8.563,,,,,,164.615009,,,164.615009,277.506012,377.065002,,,,,98.291,,,,98.291,475.356003,752.862015,0.0,173.570007,,,-281.42099,,723.839996,615.989014,,615.989014,1368.851028,
09/30/2001,1379.802979,20.927,20.927,0.0,281.727997,,,263.321991,91.761002,34.755001,136.806,0.0,59.976002,,,,625.953003,257.002014,635.539001,-378.536987,,496.847992,432.579987,398.033997,34.54599,64.268005,753.850006,,99.288002,99.288002,,,,9.751,,,,,,180.80899,,,180.80899,289.847992,352.289001,,,,,97.959,,,,97.959,450.248001,740.095993,0.0,173.570007,,,-280.040009,,746.177002,639.707001,,639.707001,1379.802994,
12/31/2001,1292.115,21.163,21.163,0.0,217.636,,,244.19,81.814,28.99,133.386,0.0,40.268,,,,523.257,275.793,636.272,-360.479,,493.065,420.443,378.473,41.97,72.622,768.858,,84.707,84.707,,,,1.818,,,,,,162.614,,,162.614,249.139,302.368,,,,,89.313,,,,89.313,391.681,640.82,0.0,176.18,,,-279.668,,754.783,651.295,,651.295,1292.115,
03/31/2002,1281.027954,12.969,12.969,0.0,232.199005,,,236.414001,74.428001,28.693001,133.292999,0.0,38.147999,,,,519.72998,270.381989,645.447998,-375.06601,,490.915985,420.112,375.545013,44.566986,70.803986,761.297974,,94.702003,94.702003,,,,2.777,,,,,,156.335999,,,156.335999,253.815002,279.617004,,,,,84.300003,,,,84.300003,363.917007,617.73201,0.0,177.942993,,,-276.553986,,761.906982,663.29599,,663.29599,1281.028,
06/30/2002,1413.696,36.589,36.589,,213.85,213.85,,214.689,70.119,27.279,62.254,55.037,44.349,,,,509.477,273.248,678.76,-405.512,,630.971,456.449,410.356,46.093,174.522,904.219,,91.072,91.072,,,,0.4,,,,,,196.953,,,196.953,288.425,205.318,,,,,270.891,,,,270.891,476.209,764.634,,178.847,,,-285.798,756.801,-0.788,649.062,,649.062,1413.696,
09/30/2002,1300.944946,33.226002,33.226002,0.0,229.386993,,,220.039993,71.884003,26.384001,121.772003,0.0,37.206001,,,,519.859009,264.839996,665.784973,-400.945007,,516.245972,435.201996,391.660004,43.541992,81.043976,781.085968,,97.070999,97.070999,,,,0.825,,,,,,167.481992,,,167.481992,265.377991,254.162003,,,,,84.143997,,,,84.143997,338.306,603.68399,0.0,177.942993,,,-278.911987,,798.22998,697.260986,,697.260986,1300.944977,
12/31/2002,1413.696,36.589,36.589,0.0,213.85,,,214.689,70.119,27.279,117.291,0.0,44.349,,,,509.477,273.248,678.76,-405.512,,630.971,456.449,410.356,46.093,174.522,904.219,,91.072,91.072,,,,48.553,,,,,,148.8,,,148.8,288.425,205.318,,,,,270.891,,,,270.891,476.209,764.634,0.0,178.847,,,-285.798,756.801,-0.788,649.062,,649.062,1413.696,
03/31/2003,1438.561035,44.257,44.257,0.0,225.75,,,221.184998,66.227997,28.969,125.987999,0.0,45.257999,,,,536.450012,273.320007,683.609009,-410.289001,,628.791016,455.941986,410.626007,45.315979,172.84903,902.111023,,101.672997,101.672997,,,,151.199997,,,,,,151.743004,,,151.743004,404.615997,103.669998,,,,,270.234985,,,,270.234985,373.904984,778.520981,0.0,178.847,,,-288.679993,,769.872986,660.039993,,660.039993,1438.560974,
06/30/2003,1649.476,32.058,32.058,,261.475,261.475,,246.323,73.586,38.446,80.706,53.585,52.591,,,,592.447,308.733,744.45,-435.717,,748.296,570.538,511.565,58.973,177.758,1057.029,,113.72,113.72,,,,101.332,,,,,,198.496,,,198.496,413.548,266.374,,,,,269.124,,,,269.124,535.498,949.046,,178.847,,,-289.199,786.534,24.248,700.43,,700.43,1649.476,
09/30/2003,1682.26001,70.454002,70.454002,0.0,261.13501,261.13501,,242.070999,75.167,42.900002,124.003998,0.0,55.377998,,,,629.038025,302.415009,745.60498,-443.190002,,750.807007,573.593994,515.747986,57.846008,177.213013,1053.222015,,110.805,110.805,,,,100.847,,,,,,181.194984,,,181.194984,392.846985,296.30899,,,,,265.480011,,,,265.480011,561.789001,954.635986,0.0,178.847,,,-288.635986,809.843018,27.569946,727.623978,,727.623978,1682.259964,
12/31/2003,1811.776,142.518,142.518,0.0,248.492,248.492,,235.431,73.632,33.057,128.742,0.0,35.335,,,,661.776,302.638,765.269,-462.631,,847.362,592.964,536.239,56.725,254.398,1150.0,,116.885,116.885,,,,100.275,,,,,,201.414,,,201.414,418.574,295.861,,,,,311.09,,,,311.09,606.951,1025.525,0.0,180.521,,,-283.982,838.678,51.034,786.251,,786.251,1811.776,
03/31/2004,1798.577026,39.081001,39.081001,0.0,280.352997,280.352997,,253.682999,75.694,40.893002,137.095993,0.0,35.743999,,,,608.861023,300.053986,770.138977,-470.084991,,889.661987,579.112976,579.112976,0.0,310.549011,1189.715973,,133.817001,133.817001,,,,77.569,,,,,,204.650986,,,204.650986,416.036987,296.065002,,,,,302.839996,,,,302.839996,598.904999,1014.941986,0.0,180.501999,,,-301.407013,855.812012,48.727997,783.634995,,783.634995,1798.576981,
06/30/2004,1809.390015,38.342999,38.342999,0.0,298.268005,298.268005,,263.003998,77.865997,46.011002,139.126999,0.0,32.279999,,,,631.89502,292.079987,768.499023,-476.419006,,885.413025,637.919006,568.156982,69.762024,247.494019,1177.493011,,146.093994,146.093994,,,,73.823997,,,,,,212.551003,,,212.551003,432.468994,296.265991,,,,,291.572998,,,,291.572998,587.838989,1020.307983,0.0,180.501999,,,-311.359009,874.33197,45.605042,789.080002,,789.080002,1809.387985,
09/30/2004,2037.930054,32.199001,32.199001,0.0,293.678009,293.678009,,278.682007,81.571999,51.709,145.401001,0.0,150.195007,,,,754.754028,287.339996,773.60199,-486.261993,,995.833984,569.559021,569.559021,0.0,426.274963,1283.173981,,146.606003,146.606003,,,,44.108002,,,,,,558.570969,,,558.570969,749.284973,296.399994,,,,,406.863007,,,,406.863007,703.263,1452.547974,0.0,180.501999,,,-311.01001,664.45697,51.43103,585.37999,,585.37999,2037.927963,
12/31/2004,2116.508,50.727,50.727,0.0,308.14,308.14,,284.291,86.224,45.022,153.045,0.0,59.648,,,,702.806,287.596,787.104,-499.508,,1126.106,643.531,579.081,64.45,482.575,1413.702,,161.477,161.477,,,,0.371,,,,,,248.166,,,248.166,410.014,296.592,,,,,746.208,,,,746.208,1042.8,1452.814,0.0,183.86,,,-306.917,706.505,80.246,663.694,,663.694,2116.508,
03/31/2005,2107.88501,32.577,32.577,0.0,320.28299,320.28299,,294.263,103.688004,50.342999,140.231995,0.0,62.695999,,,,709.81897,280.666992,780.890991,-500.223999,,1117.399048,637.883972,575.767029,62.116943,479.515076,1398.06604,,156.175995,156.175995,,,,3.418,,,,,,246.225005,,,246.225005,405.819,292.03299,,,,,734.916016,,,,734.916016,1026.949005,1432.768005,0.0,183.860001,,,-297.914001,719.463013,69.707977,675.116989,,675.116989,2107.884995,
06/30/2005,2101.2771,59.624001,59.624001,0.0,323.044006,323.044006,,284.902008,97.810997,47.912998,139.177994,0.0,58.933998,,,,726.504028,271.57901,759.541992,-487.963013,,1103.19397,628.140991,568.208984,59.932007,475.052979,1374.77298,,148.082993,148.082993,,,,0.477,,,,,,250.631017,,,250.631017,399.19101,292.56601,,,,,722.098999,,,,722.098999,1014.665009,1413.856018,0.0,183.860001,,,-295.713989,750.802979,48.472015,687.421005,,687.421005,2101.277023,
