Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
04/01/1990,187.281998,130.057999,124.897003,65.468002,,,65.468002,-133.141006,,,,-133.141006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/1990,671.765991,114.255997,123.616997,18.664,,,18.664,415.229004,,,,415.229004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,513.942993,90.566002,131.580002,121.325996,,,121.325996,170.470993,,,,170.470993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/1990,157.634995,58.818001,88.190002,-288.70401,,,-288.70401,299.330994,,,,299.330994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.634995,,,
03/31/1991,64.637001,52.403,137.548004,25.43,,,25.43,-150.744003,,,,-150.744003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,162.475998,69.627998,132.660995,63.672001,,,63.672001,-103.485001,,,,-103.485001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/29/1991,463.725006,50.403999,145.386002,-121.094002,,,-121.094002,389.028992,,,,389.028992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/1991,562.481018,-334.382996,85.726997,381.557007,,,381.557007,429.579987,,,,429.579987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.481018,,,
03/29/1992,61.605999,86.593002,121.521004,60.573002,,,60.573002,-207.080994,,,,-207.080994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/1992,594.85199,92.903999,112.961998,60.723,,,60.723,328.263,,,,328.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
