Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2000,,,,,,,19.881306,14.243323,,14.836795,6.824926,5.04451,5.04451,,54.0,0.0,,
06/30/2000,,,,,,,9.830508,3.728814,,1.355932,0.0,-1.694915,-1.694915,,100.0,,,
09/30/2000,,,,,,,9.090909,2.909091,,-2.181818,-1.090909,-2.909091,-2.909091,,,,,
12/31/2000,,,,,,,18.787879,10.909091,,5.151515,3.636364,1.515152,1.515152,,29.411765,0.0,,
03/31/2001,,,,,,,25.348189,20.334262,113.636364,21.448468,12.81337,10.86351,10.86351,,40.25974,0.0,,
06/30/2001,,,,,,,18.808777,13.793103,137.5,12.539185,7.523511,5.329154,5.329154,,40.0,0.0,,
09/30/2001,,,,,,,16.828479,11.326861,79.411765,-29.773463,-26.213592,-26.213592,-26.213592,,,,,
12/31/2001,,,,,,,27.027027,22.432432,117.5,15.675676,8.648649,7.297297,7.297297,,44.827586,0.0,,
03/31/2002,,5.887939,0.319917,5.216493,5.092277,,31.880734,30.045872,75.324675,26.834862,16.972477,15.59633,15.59633,,36.752137,0.0,5.887939,
06/30/2002,,0.973574,0.070568,2.184209,0.770658,,25.954198,23.155216,63.513514,3.562341,-1.526718,-1.78117,-1.78117,,142.857143,,,
09/30/2002,,15.025253,1.256136,10.624611,8.266697,,18.598383,16.981132,45.16129,12.938005,7.54717,8.355795,8.355795,,41.666667,0.0,15.025253,
12/31/2002,,27.096774,2.199644,17.776032,12.253901,,29.718004,27.548807,48.351648,39.913232,27.331887,25.596529,25.596529,,31.521739,0.0,27.096774,
03/31/2003,,29.6,2.270635,20.107289,12.524102,,35.0,33.148148,46.153846,33.518519,22.222222,21.666667,21.666667,,33.701657,16.239316,24.793162,
06/30/2003,,36.022905,2.93768,25.105039,19.074425,,26.694915,24.788136,32.911392,26.271186,16.949153,16.949153,16.949153,,35.483871,23.75,27.467465,
09/30/2003,,39.731286,3.76415,28.889209,21.79693,,20.967742,18.894009,30.15873,22.35023,23.041475,22.81106,22.81106,,,25.114142,29.753114,
12/31/2003,,38.016529,3.923613,29.154523,26.663283,,32.795699,30.824373,46.391753,32.078853,21.863799,21.146953,21.146953,,31.843575,21.483051,29.849419,
03/31/2004,,38.378611,3.573723,30.743444,23.97813,,35.648148,33.796296,37.037037,34.567901,23.45679,22.839506,22.839506,,32.142857,17.567568,31.636423,
06/30/2004,,37.989287,3.671844,29.131642,20.33981,,27.713178,25.581395,34.090909,28.875969,18.79845,18.604651,18.604651,,34.899329,31.25,26.117635,
09/30/2004,,35.227731,3.78962,27.239527,20.883923,,21.822034,19.279661,23.684211,22.457627,15.889831,15.889831,15.889831,,29.245283,39.250666,21.400612,
12/31/2004,,31.077147,3.776923,24.667162,20.963044,,27.592267,25.483304,,28.646749,19.332162,18.980668,18.980668,,32.515337,26.283929,22.908852,
03/31/2005,,24.426403,2.620914,20.128359,16.905743,,20.430108,18.43318,,14.592934,10.906298,10.291859,10.291859,,25.263158,52.30597,11.649936,
06/30/2005,,26.130653,2.849427,20.652537,14.025071,,21.886792,19.245283,,36.037736,21.886792,21.509434,21.509434,,39.267016,30.741228,18.09777,
09/30/2005,,25.692308,2.79346,19.387403,13.648958,,13.006397,10.234542,-1433.333333,13.219616,9.808102,9.594883,9.594883,,25.806452,76.444444,6.051966,
12/31/2005,,20.970149,2.356691,16.537109,12.506076,,17.463235,14.889706,-256.0,15.992647,10.845588,10.110294,10.110294,,32.183908,60.927273,8.193609,
03/31/2006,,24.798599,2.57146,19.693635,13.919063,,32.488823,30.402385,420.0,29.061103,21.907601,20.864382,20.864382,,31.794872,26.353571,18.263282,
06/30/2006,,21.902422,2.217326,17.758992,14.008875,,19.755245,17.132867,,19.230769,12.937063,12.587413,12.587413,,32.727273,51.243056,10.678952,
09/30/2006,,25.881498,2.666667,19.704732,10.334408,,-0.385356,-3.660886,,18.111753,17.533719,17.148362,17.148362,,3.191489,41.455056,15.152308,
12/31/2006,,33.136531,3.511653,23.957887,14.300472,,20.06689,17.22408,40.740741,19.565217,25.919732,24.749164,24.749164,,,24.611486,24.981138,
03/31/2007,,37.96664,3.314496,24.224967,14.18839,,33.964817,31.799729,45.588235,30.581867,23.951286,22.868742,22.868742,,30.088496,22.485207,29.429763,
06/30/2007,,36.322702,3.195458,24.106946,15.111306,,,21.565495,68.518519,18.370607,12.619808,12.460064,12.460064,,31.304348,45.512821,19.791216,
09/30/2007,,33.23741,3.322068,22.669315,18.258305,,18.466899,15.679443,198.181818,14.111498,12.020906,11.672474,11.672474,,14.814815,53.358209,15.502523,
12/31/2007,,29.203856,3.104718,19.216813,16.628661,,25.195618,22.535211,100.0,20.187793,15.805947,14.86698,14.86698,,21.705426,,,
03/31/2008,,30.734292,2.700186,17.976258,13.807709,,29.559748,27.54717,,29.559748,22.012579,20.880503,20.880503,,25.531915,22.240964,23.898689,
06/30/2008,,27.500937,2.349477,16.293831,12.211452,,13.918306,11.346445,,8.018154,6.202723,5.900151,5.900151,,22.641509,94.0,1.650056,
09/30/2008,,24.879674,2.37012,15.776818,12.008527,,15.37133,11.917098,,6.908463,6.56304,6.217617,6.217617,,5.0,102.555556,-0.635814,
12/31/2008,,18.984962,2.06326,11.258693,7.876165,,21.464646,16.792929,,11.616162,8.712121,7.828283,7.828283,,25.0,70.754098,5.552323,
03/31/2009,,18.739353,2.041511,11.69899,9.78986,,33.548387,29.462366,40.740741,25.376344,21.505376,20.752688,20.752688,,26.271186,22.395833,14.542518,
06/30/2009,,21.259843,2.217724,13.487143,11.875002,,25.765306,21.045918,73.170732,15.561224,11.607143,11.096939,11.096939,,25.409836,50.206897,10.585935,
09/30/2009,,23.658331,2.68692,15.145705,13.990983,,17.37931,11.310345,8.90411,4.827586,11.034483,10.896552,10.896552,,,56.0,10.409666,
12/31/2009,,21.763975,2.735192,13.136793,12.520069,,26.456311,20.995146,125.0,15.412621,10.436893,9.587379,9.587379,,25.19685,55.291139,9.730425,
03/31/2010,,20.521024,2.586555,12.899138,12.294246,,34.670782,30.967078,64.285714,26.54321,21.707819,20.987654,20.987654,,25.968992,21.568627,16.094921,
06/30/2010,,19.977852,2.58549,12.981671,12.41054,,25.782228,21.151439,26.666667,16.020025,11.389237,11.138924,11.138924,,27.34375,50.561798,9.876691,
09/30/2010,,18.854054,2.714143,12.076951,11.889529,,19.372442,14.461119,300.0,9.004093,8.867667,8.731241,8.731241,,15.151515,69.0625,5.832973,
12/31/2010,,19.129704,2.891183,12.58512,12.024978,,25.570228,21.248499,44.444444,16.206483,12.364946,11.764706,11.764706,,20.740741,45.367347,10.451065,
03/31/2011,,11.448082,1.63544,8.568271,11.44927,,27.408143,23.733863,,2.780536,4.270109,3.376365,3.376365,,3.571429,131.428571,-3.597969,
06/30/2011,,11.002349,1.607506,8.532385,11.063374,,22.299652,18.118467,,14.16957,10.220674,9.872242,9.872242,,25.409836,52.380952,5.239214,
09/30/2011,,10.740597,1.71162,8.455927,10.925462,,16.447368,11.842105,,6.842105,7.894737,7.894737,7.894737,,3.846154,74.966667,2.688729,
12/31/2011,,8.650997,1.387042,7.502957,10.220735,,16.969697,12.848485,-887.5,7.515152,5.212121,4.848485,4.848485,,12.903226,112.820513,-1.109102,
03/31/2012,,15.457116,2.388651,10.421774,9.75934,,34.649556,31.293189,1300.0,28.134255,22.90227,22.211254,22.211254,,23.859649,23.111111,11.884805,
06/30/2012,,16.054876,2.436074,10.936615,10.138798,,25.296912,21.258907,,17.339667,12.945368,12.826603,12.826603,,24.657534,43.654206,9.046247,
09/30/2012,,14.882507,2.373728,10.214942,9.273357,,13.925729,9.28382,-333.333333,5.039788,3.448276,3.448276,3.448276,,26.315789,176.923077,-11.448082,
12/31/2012,,-21.314217,-2.892348,-7.804552,-8.292935,,-84.959816,-88.978186,,-92.537313,-91.84845,-92.422503,-92.422503,,,,,
03/31/2013,,-19.911894,-2.748305,-7.606602,-8.153369,,30.542341,26.736441,,24.357755,21.217888,20.837298,20.837298,,18.75,21.461187,-15.638565,
06/30/2013,,-19.511149,-2.712693,-7.672478,-8.176418,,23.146067,19.213483,,15.617978,12.022472,11.797753,11.797753,,20.863309,46.666667,-10.405946,
09/30/2013,,-21.626224,-3.142981,-8.828257,-8.618515,,13.207547,8.805031,0.0,-1.886792,-3.396226,-3.396226,-3.396226,,,,,
12/31/2013,,18.650996,2.440492,10.921577,10.386143,,20.78346,16.539717,1931.25,12.948857,8.052231,7.399347,7.399347,,28.571429,73.294118,4.980913,
03/31/2014,,18.202925,2.47866,10.971496,10.428452,,32.999088,29.717411,97.826087,26.800365,22.789426,22.424795,22.424795,,21.428571,20.325203,14.503144,
06/30/2014,,15.109704,2.056081,9.47739,8.835002,,19.679144,15.828877,,11.764706,5.13369,5.026738,5.026738,,53.636364,112.765957,-1.928898,
09/30/2014,,16.53433,2.318955,10.19095,8.757649,,8.62069,4.187192,,-1.108374,-0.985222,-0.862069,-0.862069,,,,,
12/31/2014,,17.238095,2.395685,10.446972,8.70488,,29.749478,14.509395,,12.839248,8.663883,7.933194,7.933194,,28.455285,70.085457,5.156697,
03/31/2015,,13.755274,2.041775,9.075138,7.314214,,30.266789,26.954922,-330.0,23.367065,19.687213,19.319227,19.319227,,22.047244,25.714286,10.218204,
06/30/2015,,14.430432,2.001721,9.430057,7.074876,,15.618221,11.388286,-330.769231,10.086768,7.809111,7.592191,7.592191,,20.430108,79.714286,2.927316,
