Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,0.0,,43.5,43.5,,,,,,,,,,
06/30/1990,,,0.0,,50.299999,50.299999,,,,,,,,,,
09/30/1990,,,0.0,,46.299999,46.299999,,,,,,,,,,
12/31/1990,,,0.0,,45.099998,45.099998,,,,,,,,,,
03/31/1991,,,0.0,,47.599998,47.599998,,,,,,,,,,
06/30/1991,,,0.0,,55.0,55.0,,,,,,,,,,
09/30/1991,,,0.0,,52.799999,52.799999,,,,,,,,,,
12/31/1991,,,0.0,,49.599998,49.599998,,,,,,,,,,
03/31/1992,,,0.0,,72.599998,72.599998,,,,,,,,,,
06/30/1992,,,0.0,,73.900002,73.900002,,,,,,,,,,
09/30/1992,,,0.0,,74.800003,74.800003,,,,,,,,,,
12/31/1992,,,0.0,,69.900002,69.900002,,,,,,,,,,
03/31/1993,,,0.0,,63.900002,63.900002,,,,,,,,,,
06/30/1993,,,0.0,,80.800003,80.800003,,,,,,,,,,
09/30/1993,,,0.0,,72.099998,72.099998,,,,,,,,,,
12/31/1993,,,0.0,,83.099998,83.099998,,,,,,,,,,
03/31/1994,,,0.0,,77.099998,77.099998,,,,,,,,,,
06/30/1994,,,0.0,,85.300003,85.300003,,,,,,,,,,
09/30/1994,,,0.0,,-61.700001,-61.700001,,,,,,,,,,
12/31/1994,,,0.0,,54.0,54.0,,,,,,,,,,
03/31/1995,,,0.0,,63.400002,63.400002,,,,,,,,,,
06/30/1995,,,0.0,,88.900002,88.900002,,,,,,,,,,
09/30/1995,,,0.0,,66.699997,66.699997,,,,,,,,,,
12/31/1995,,,0.0,,62.099998,62.099998,,,,,,,,,,
03/31/1996,,,0.0,,72.099998,72.099998,,,,,,,,,,
06/30/1996,,,0.0,,73.900002,73.900002,,,,,,,,,,
09/30/1996,,,0.0,,44.099998,44.099998,,,,,,,,,,
12/31/1996,,,0.0,,47.900002,47.900002,,,,,,,,,,
03/31/1997,,,0.0,,115.0,115.0,,,,,,,,,,
06/30/1997,,,0.0,,87.6,87.6,,,,,,,,,,
