Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,31.405327,,31.405327,19.882526,19.882525,19.882525,,36.690595,,,
06/30/1990,,,,,,31.487228,,31.487228,19.934753,19.934754,19.934754,,36.6894,,,
09/30/1990,,,,,,33.444859,,33.444859,21.171991,21.171991,21.171991,,36.695828,,,
12/31/1990,,,,,,35.334747,,35.334747,22.369016,22.369016,22.369016,,36.693997,,,
03/31/1991,,,,,,28.371136,17.200894,28.371136,18.00855,18.00855,18.00855,,36.525099,64.123321,,
06/30/1991,,,,,,28.174817,16.024287,28.174817,18.046643,18.046644,18.046644,,35.947611,59.714096,,
09/30/1991,,,,,,30.764351,20.282137,30.764351,19.53552,19.53552,19.53552,,36.499489,49.107274,,
12/31/1991,,,,,,32.298052,20.931735,32.298052,20.509406,20.509409,20.509409,,36.499557,44.369136,,
03/31/1992,,27.093322,2.787146,27.093322,,26.595494,19.250159,26.595494,16.858607,16.858608,16.858608,,36.611039,60.706529,10.645907,
06/30/1992,,27.342622,2.970652,27.32767,,27.19015,22.427279,27.19015,17.293885,17.293886,17.293886,,36.396509,56.809412,11.809439,
09/30/1992,,27.401835,2.871636,18.350696,,30.636956,29.853763,30.636956,19.454503,19.454503,19.454503,,36.499884,46.696364,14.606174,
12/31/1992,,27.559514,2.771797,14.698276,,31.329906,26.252954,31.329906,19.89462,19.894619,19.894619,,36.499587,42.15779,15.941032,
03/31/1993,,27.995592,2.969886,18.727385,,25.0938,18.947298,25.0938,15.783793,15.783793,15.783793,,37.100826,56.820354,12.088397,
06/30/1993,,28.402161,3.083412,17.919057,,24.661196,17.220054,6.820523,15.504891,15.504891,15.504891,,,51.583769,13.751256,
09/30/1993,,28.7539,3.137084,15.681465,,29.077302,24.055118,29.077302,18.008547,18.008547,18.008547,,38.066652,38.491956,17.685961,
12/31/1993,,29.053825,3.017162,11.797147,,-12.013809,,3.678132,18.734401,18.734401,18.734401,,,40.645742,17.244682,
