Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2003,1538.435059,1.061,1.061,0.0,119.760002,,,14.541,4.258,0.0,10.283,0.0,40.241001,,,,,,175.602997,1256.157959,2044.155029,-787.997009,0.0,106.674004,61.423,61.423,0.0,,45.251004,1362.831963,,142.957001,142.957001,,,,11.0,,,,,,33.423004,,,,33.423004,187.380005,405.0,,,,,303.110992,,,,,303.110992,708.110992,895.490997,0.0,120.335999,,,0.0,534.971985,-20.282959,635.025025,7.919,642.944025,1538.435022,
12/31/2003,1645.96106,3.716,3.716,0.0,131.889008,,,20.948,3.769,0.0,17.179001,0.0,46.236,,,,,,202.789001,1332.325927,2149.170898,-816.844971,0.0,110.846001,61.423,61.423,0.0,,49.423001,1443.171928,,114.821999,114.821999,,,,91.5,,,,,,95.115989,,,,95.115989,301.437988,350.0,,,,,336.38501,,,,,336.38501,686.38501,987.822998,0.0,120.335999,,,0.0,562.572998,-32.63501,650.273987,7.864,658.137987,1645.960985,
03/31/2004,1676.919,0.0,0.0,0.0,142.855,142.855,,14.677,,,8.744,5.933,79.465,,,,,,236.997,1328.42,2178.161,-849.741,,111.502,61.423,61.423,0.0,37.559,12.52,1439.922,,162.991,162.991,,,,70.3,,,,,,80.059,,,,80.059,313.35,350.0,,,,,334.373,,,,,334.373,684.373,997.723,0.0,120.336,,,0.0,598.503,-47.46,671.379,7.817,679.196,1676.919,
06/30/2004,1676.91,0.0,0.0,,148.142,148.142,,12.365,,,3.342,9.023,62.056,,,,,,222.563,1347.427,2224.937,-877.51,,106.92,61.423,61.423,0.0,34.422,11.075,1454.347,,174.207,174.207,,,,19.2,,,,,,118.526,,,,118.526,311.933,350.0,,,,,335.323,,,,,335.323,685.323,997.256,,120.336,,,0.0,632.341,-73.023,679.654,,679.654,1676.91,
09/30/2004,1805.890015,15.7,15.7,0.0,165.755997,,,29.084,8.454,0.0,20.629999,0.0,78.847,,,,,,289.386993,1405.105957,2312.168945,-907.062988,0.0,111.397003,61.423,61.423,0.0,,49.974003,1516.50296,,213.225006,213.225006,,,,57.102001,,,,,,167.698994,,,,167.698994,438.026001,350.0,,,,,336.153015,,,,,336.153015,686.153015,1124.179016,0.0,120.335999,,,,665.22699,-103.85199,681.710999,0.0,681.710999,1805.890015,
12/31/2004,1928.798,0.0,0.0,0.0,174.539,174.539,,31.235,0.0,0.0,22.604,8.631,94.613,,,,,,300.387,1519.065,2456.332,-937.267,0.0,109.346,66.52,61.423,5.097,,42.826,1628.411,,176.974,176.974,,,,61.2,,,,,,124.126,,,,124.126,362.3,350.0,,,,,427.628,,,,,427.628,777.628,1139.928,0.0,120.336,,,0.0,710.684,-42.15,788.87,0.0,788.87,1928.798,
06/30/2005,2094.232,0.0,,0.0,142.201,142.201,,37.783,,0.0,17.614,20.169,164.776,,,,,,344.76,1639.395,2652.779,-1013.384,0.0,110.077,61.423,61.423,0.0,36.075,12.579,1749.472,,210.924,210.924,,,,65.0,,,,,,150.359,,,,150.359,426.283,350.0,,,,,517.935,,,,,517.935,867.935,1294.218,0.0,120.336,,,0.0,813.416,-133.738,800.014,0.0,800.014,2094.232,
09/30/2005,2613.873,8.601,8.601,0.0,216.48,216.48,,48.102,22.09,0.0,26.012,22.09,444.615,,,,,,717.798,1782.525,2840.259,-1057.734,0.0,113.55,61.423,61.423,0.0,40.805,11.322,1896.075,,277.186,277.186,,,,107.4,,,,,,427.056,,,,427.056,811.642,550.0,,,,,610.412,,,,,610.412,1160.412,1972.054,0.0,120.336,,,0.0,874.37,-352.887,641.819,0.0,641.819,2613.873,
12/31/2005,2604.093,4.35,4.35,0.0,241.714,241.714,,57.21,24.018,0.0,33.192,0.0,168.128,,,,,,560.502,1933.959,3029.502,-1095.543,0.0,109.632,65.999,61.423,4.576,,43.633,2043.591,,297.408,297.408,,,,180.8,,,,,,277.604,,,,277.604,755.812,350.0,,,,,624.426,,,,,624.426,974.426,1730.238,0.0,120.336,,,0.0,951.621,-198.102,873.855,0.0,873.855,2604.093,
03/31/2006,2527.39,0.0,0.0,0.0,172.058,172.058,,34.767,23.385,0.0,11.382,0.0,167.768,,,,,,374.593,2045.239,3189.679,-1144.44,0.0,107.558,61.423,61.423,0.0,32.322,13.813,2152.797,,265.067,265.067,,,,319.1,,,,,,67.207,,,,67.207,651.374,150.0,,,,,612.279,,,,,612.279,762.279,1413.653,0.0,121.499,,,0.0,1041.961,-49.723,1113.737,0.0,1113.737,2527.39,
06/30/2006,2596.532,0.0,,0.0,156.667,156.667,,44.193,,0.0,15.854,28.339,147.251,,,,,,348.111,2133.442,3331.022,-1197.58,0.0,114.979,61.423,61.423,0.0,33.915,19.641,2248.421,,247.343,247.343,,,,76.1,,,,,,39.852,,,,39.852,363.295,399.171,,,,,616.484,,,,,616.484,1015.655,1378.95,0.0,122.829,,,0.0,1116.921,-22.168,1217.582,0.0,1217.582,2596.532,
09/30/2006,2940.546,0.0,,0.0,182.969,182.969,,52.504,,0.0,20.256,32.248,232.33,,,,,,467.803,2301.764,3551.043,-1249.279,0.0,170.979,60.882,60.882,0.0,37.437,72.66,2472.743,,272.952,272.952,,,,93.5,,,,,,48.485,,,,48.485,414.937,399.192,,,,,697.316,,,,,697.316,1096.508,1511.445,0.0,124.425,,,0.0,1204.598,100.078,1429.101,0.0,1429.101,2940.546,
12/31/2006,3249.6,18.2,18.2,0.0,235.9,235.9,,56.4,28.7,0.0,27.7,0.0,271.0,,,,,,581.5,2498.8,3808.5,-1309.7,0.0,169.3,60.9,60.9,0.0,,108.4,2668.1,,295.3,295.3,,,,142.6,,,,,,121.8,,,,121.8,559.7,399.2,,,,,745.9,,,,,745.9,1145.1,1704.8,0.0,126.3,,,0.0,1290.4,128.1,1544.8,0.0,1544.8,3249.6,
03/31/2007,3214.1,0.0,0.0,0.0,204.7,204.7,,40.6,25.4,0.0,15.2,0.0,221.5,,,,,,466.8,2609.2,3971.9,-1362.7,0.0,138.1,60.9,60.9,0.0,40.0,37.2,2747.3,,289.0,289.0,,,,120.2,,,,,,49.0,,,,49.0,458.2,399.2,,,,,781.1,,,,,781.1,1180.3,1638.5,0.0,128.2,,,0.0,1395.6,51.8,1575.6,0.0,1575.6,3214.1,
06/30/2007,3388.8,0.0,0.0,0.0,201.1,201.1,,40.3,28.3,0.0,12.0,0.0,244.5,,,,,,485.9,2769.8,4204.8,-1435.0,0.0,133.1,60.9,60.9,0.0,45.2,27.0,2902.9,,276.7,276.7,,,,131.7,,,,,,59.6,,,,59.6,468.0,399.3,,,,,841.5,,,,,841.5,1240.8,1708.8,0.0,130.4,,,0.0,1493.4,56.2,1680.0,0.0,1680.0,3388.8,
09/30/2007,3586.7,0.0,0.0,0.0,186.1,186.1,,44.2,26.4,0.0,17.8,0.0,248.1,,,,,,478.4,2943.0,4437.4,-1494.4,0.0,165.3,60.9,60.9,0.0,45.9,58.5,3108.3,,281.8,281.8,,,,125.4,,,,,,66.5,,,,66.5,473.7,399.3,,,,,883.6,,,,,883.6,1282.9,1756.6,0.0,132.8,,,0.0,1597.7,99.6,1830.1,0.0,1830.1,3586.7,
12/31/2007,3806.4,0.0,0.0,0.0,246.1,246.1,,56.4,33.2,0.0,23.2,0.0,222.4,,,,,,524.9,3140.6,4708.3,-1567.7,0.0,140.9,60.9,60.9,0.0,,80.0,3281.5,,303.7,303.7,,,,118.9,,,,,,85.8,,,,85.8,508.4,499.3,,,,,938.6,,,,,938.6,1437.9,1946.3,0.0,135.2,,,0.0,1693.9,31.0,1860.1,0.0,1860.1,3806.4,
03/31/2008,4678.0,0.0,0.0,0.0,266.1,266.1,,49.2,,0.0,9.2,40.0,146.4,,,,,,461.7,4093.8,5765.4,-1671.6,0.0,122.5,60.9,60.9,0.0,19.7,41.9,4216.3,,361.1,361.1,,,,139.5,,,,,,244.4,,,,244.4,745.0,1049.3,,,,,1049.2,,,,,1049.2,2098.5,2843.5,0.0,137.9,,,0.0,1828.9,-162.1,1804.7,29.8,1834.5,4678.0,
06/30/2008,5123.4,0.0,0.0,0.0,338.5,338.5,,62.8,,0.0,9.9,52.9,246.9,,,,,,648.2,4355.8,6103.6,-1747.8,0.0,119.4,60.9,60.9,0.0,22.3,36.2,4475.2,,454.4,454.4,,,,121.0,,,,,,487.0,,,,487.0,1062.4,1099.1,,,,,1278.8,,,,,1278.8,2377.9,3440.3,0.0,140.7,,,0.0,1986.6,-473.6,1653.7,29.4,1683.1,5123.4,
09/30/2008,5556.3,0.0,0.0,0.0,240.4,240.4,,110.7,94.4,0.0,16.3,0.0,295.3,,,,,,646.4,4733.9,6557.4,-1823.5,0.0,176.0,60.2,60.2,0.0,30.4,85.4,4909.9,,455.1,455.1,,,,17.3,,,,,,103.2,,,,103.2,575.6,1174.1,,,,,1290.4,,,,,1290.4,2464.5,3040.1,0.0,143.3,,,0.0,2179.9,162.7,2485.9,30.3,2516.2,5556.3,
12/31/2008,6234.4,20.3,20.3,0.0,265.2,265.2,,110.4,86.8,0.0,23.6,0.0,498.5,,,,,,894.4,5106.4,7070.8,-1964.4,0.0,233.6,60.2,60.2,0.0,,173.4,5340.0,,411.7,411.7,,,,89.4,,,,,,218.4,,,,218.4,719.5,1299.1,,,,,1436.4,,,,,1436.4,2735.5,3455.0,0.0,146.2,,,0.0,2262.1,341.6,2749.9,29.5,2779.4,6234.4,
03/31/2009,6289.0,0.0,0.0,0.0,194.0,194.0,0.0,122.0,0.0,0.0,8.6,113.4,527.6,114.8,,,,54.2,843.6,5207.1,7304.3,-2097.2,0.0,238.3,60.1,60.1,0.0,41.3,22.1,5445.4,,317.0,,,,317.0,28.9,28.9,,,,,206.5,,156.3,1141.0,17.0,552.4,1349.1,1349.1,,,,1534.3,,,,,237.0,2883.4,3435.8,0.0,118.8,4.3,114.5,0.0,2278.5,397.8,2795.1,58.1,2853.2,6289.0,
06/30/2009,6162.3,0.0,0.0,0.0,167.9,167.9,0.0,104.1,0.0,0.0,6.8,97.3,413.3,45.9,2.0,,,66.9,685.3,5305.2,7556.6,-2251.4,0.0,171.8,60.1,60.1,0.0,41.8,24.0,5477.0,,316.1,,,,316.1,0.0,0.0,,,,,191.5,,170.4,1146.9,14.6,507.6,1349.2,1349.2,,,,1535.0,,,,,217.7,2884.2,3391.8,0.0,122.3,4.3,118.0,0.0,2338.8,253.6,2714.7,55.8,2770.5,6162.3,
09/30/2009,6070.0,0.0,0.0,0.0,180.9,180.9,0.0,105.2,0.0,0.0,12.9,92.3,245.4,11.4,,,,60.5,531.5,5397.2,7788.2,-2391.0,0.0,141.3,60.1,60.1,0.0,42.7,27.1,5538.5,,347.4,,,,347.4,0.0,0.0,,,,,177.6,,185.0,1157.6,15.6,525.0,1273.7,1273.7,,,,1569.4,,,,,226.8,2843.1,3368.1,0.0,125.3,4.3,121.0,0.0,2426.5,95.0,2646.8,55.1,2701.9,6070.0,
12/31/2009,6481.4,19.3,19.3,0.0,219.8,219.8,0.0,91.8,0.0,0.0,17.5,74.3,274.3,61.2,21.2,,175.5,210.3,605.2,5685.2,7784.9,-2099.7,0.0,191.0,60.1,60.1,0.0,43.9,10.0,5876.2,,352.8,,13.5,26.3,313.0,39.3,39.3,0.0,0.0,,,272.8,0.0,140.6,1175.8,34.2,664.9,1348.7,1348.7,0.0,0.0,,1659.1,0.0,0.0,0.0,0.0,167.2,3007.8,3672.7,0.0,128.5,1.7,126.8,0.0,2538.2,87.1,2753.8,54.9,2808.7,6481.4,
03/31/2010,6803.7,0.0,0.0,0.0,236.7,236.7,0.0,78.9,0.0,0.0,8.9,70.0,377.4,170.4,,,,64.1,693.0,5811.4,8500.1,-2688.7,0.0,299.3,60.1,60.1,0.0,44.1,24.7,6110.7,,374.1,,,,374.1,203.0,53.0,,,,150.0,214.3,,111.7,1364.2,17.6,791.4,1198.7,1198.7,,,,1718.8,,,,,242.9,2917.5,3708.9,0.0,132.3,4.3,128.0,0.0,2633.1,275.1,3040.5,54.3,3094.8,6803.7,
06/30/2010,6356.4,0.0,0.0,0.0,253.9,253.9,0.0,83.5,,,,,266.2,152.9,,,,26.2,603.6,5476.6,7857.2,-2380.6,0.0,276.2,60.0,60.0,0.0,44.2,19.1,5752.8,,388.1,,,,388.1,150.0,0.0,,,,150.0,170.7,,68.1,1318.0,0.0,708.8,1096.8,1096.8,,,,1604.8,,,,,218.7,2701.6,3410.4,0.0,384.1,1.8,382.3,0.0,2298.2,209.9,2892.2,53.8,2946.0,6356.4,
09/30/2010,6720.4,2.2,2.2,0.0,297.8,297.8,0.0,93.1,0.0,0.0,,,361.2,186.6,,,,34.6,754.3,5657.6,8198.5,-2540.9,0.0,308.5,59.6,59.6,0.0,44.5,17.8,5966.1,,393.3,,,,393.3,58.5,0.0,,,,58.5,189.5,,34.1,1415.3,0.0,641.3,1297.1,1297.1,,,,1710.6,,,,,261.2,3007.7,3649.0,0.0,389.7,1.8,387.9,0.0,2349.6,278.8,3018.1,53.3,3071.4,6720.4,
12/31/2010,6785.3,0.0,0.0,0.0,269.9,269.9,0.0,81.8,0.0,0.0,16.4,65.4,302.5,120.8,,,,45.2,654.2,5890.0,8601.3,-2711.3,0.0,241.1,59.6,59.6,0.0,44.5,16.2,6131.1,,360.3,,,28.1,332.2,58.5,0.0,0.0,0.0,,58.5,205.5,0.0,0.3,1377.7,18.9,624.3,1472.3,1472.3,0.0,0.0,,1625.6,0.0,0.4,,,247.2,3097.9,3722.2,0.0,396.0,1.8,394.2,0.0,2420.0,194.3,3010.3,52.8,3063.1,6785.3,
03/31/2011,6818.5,0.0,0.0,0.0,262.9,262.9,0.0,79.9,0.0,0.0,7.5,72.4,237.7,102.1,,,,36.6,580.5,6011.3,8911.1,-2899.8,0.0,226.7,59.6,59.6,0.0,44.0,21.0,6238.0,,313.3,,,6.9,306.4,0.0,0.0,,,,,163.7,,1.7,1410.4,23.1,477.0,1572.5,1572.5,,,,1677.7,,,,,265.6,3250.2,3727.2,0.0,402.9,1.8,401.1,0.0,2490.0,146.5,3039.4,51.9,3091.3,6818.5,
06/30/2011,7075.0,0.0,0.0,0.0,340.7,340.7,0.0,97.5,0.0,0.0,11.7,85.8,217.4,109.3,,,,33.6,655.6,6181.9,9265.6,-3083.7,0.0,237.5,59.6,59.6,0.0,44.0,24.6,6419.4,,455.5,,,24.9,430.6,0.0,0.0,,,,,127.4,,0.0,1470.3,31.4,582.9,1572.6,1572.6,,,,1735.1,,,,,264.8,3307.7,3890.6,0.0,418.5,1.8,416.7,-10.8,2579.4,145.7,3132.8,51.6,3184.4,7075.0,
09/30/2011,7296.9,0.0,0.0,0.0,355.3,355.3,0.0,103.2,0.0,0.0,16.1,87.1,261.0,116.4,,,,35.6,719.5,6324.2,9585.5,-3261.3,0.0,253.2,59.5,59.5,0.0,44.1,33.2,6577.4,,461.5,,,6.2,455.3,0.0,0.0,,,,0.0,127.6,,0.0,1535.0,40.4,589.1,1582.7,1582.7,,,,1798.5,,,,,263.5,3381.2,3970.3,0.0,425.7,1.8,423.9,-11.6,2677.2,184.4,3275.7,50.9,3326.6,7296.9,
12/31/2011,7442.7,0.0,0.0,0.0,397.4,397.4,0.0,16.2,0.0,0.0,16.2,0.0,317.4,123.5,,,,43.7,731.0,6361.3,10012.6,-3651.3,0.0,350.4,59.5,59.5,0.0,42.2,125.2,6711.7,,481.7,,0.0,24.4,457.3,0.0,0.0,0.0,0.0,,,156.1,0.0,0.0,1484.7,40.0,637.8,1679.4,1679.4,0.0,0.0,,1773.4,0.0,64.5,,,224.2,3452.8,4090.6,0.0,433.2,1.8,431.4,-13.1,2673.5,207.9,3301.5,50.6,3352.1,7442.7,
03/31/2012,7533.1,0.0,0.0,0.0,303.5,303.5,0.0,97.5,0.0,0.0,10.9,86.6,374.4,115.6,,,,40.6,775.4,6499.1,10346.7,-3847.6,0.0,258.6,59.5,59.5,0.0,42.6,40.9,6757.7,,389.6,,,8.9,380.7,0.0,0.0,,,,,159.7,,0.1,1554.5,43.5,549.3,1673.5,1673.5,,,,1852.6,,,,,298.0,3526.1,4075.4,0.0,444.4,1.8,442.6,-23.4,2825.1,161.9,3408.0,49.7,3457.7,7533.1,
06/30/2012,7637.6,146.4,146.4,0.0,236.9,236.9,0.0,101.6,0.0,0.0,11.6,90.0,310.7,76.2,,,,42.5,795.6,6623.6,10731.4,-4107.8,0.0,218.4,59.5,59.5,0.0,41.9,40.8,6842.0,,406.8,,,33.0,373.8,0.0,0.0,,,,,80.5,,2.4,1563.1,47.2,487.3,1866.6,1866.6,,,,1867.5,,,,,302.0,3734.1,4221.4,0.0,452.2,1.8,450.4,-24.0,2820.7,118.1,3367.0,49.2,3416.2,7637.6,
09/30/2012,8996.1,0.0,0.0,0.0,274.3,274.3,0.0,108.9,0.0,0.0,14.0,94.9,236.6,35.2,,,,49.4,619.8,8189.9,12527.3,-4337.4,0.0,186.4,59.5,59.5,0.0,41.7,50.0,8376.3,,488.3,,,23.7,464.6,0.0,0.0,,,,,128.4,,4.1,1505.8,56.3,616.7,3180.7,3180.7,,,,1821.7,,,,,311.8,5002.4,5619.1,0.0,457.6,1.8,455.8,-11.6,2805.6,77.4,3329.0,48.0,3377.0,8996.1,
12/31/2012,9108.5,0.0,0.0,0.0,387.5,387.5,0.0,13.1,0.0,0.0,13.1,0.0,256.7,4.1,0.0,,,68.0,657.3,8237.6,12871.7,-4634.1,0.0,213.6,59.5,59.5,0.0,41.2,108.8,8451.2,,680.3,,,36.9,643.4,0.0,0.0,0.0,0.0,,,89.1,0.0,3.6,1493.5,41.8,769.4,3206.9,3206.9,0.0,0.0,,1818.5,0.0,77.7,,,243.7,5025.4,5794.8,0.0,463.9,1.8,462.1,-3.7,2773.0,32.8,3266.0,47.7,3313.7,9108.5,
03/31/2013,9143.9,0.0,0.0,,432.3,432.3,,7.1,0.0,0.0,7.1,0.0,153.7,2.5,18.1,,,50.0,593.1,8390.7,13241.0,-4850.3,,160.1,59.5,59.5,0.0,41.0,57.1,8550.8,,489.5,,,34.0,455.5,0.0,0.0,,,,,161.2,,3.2,1496.1,46.0,650.7,3367.5,3367.5,,,,1837.9,,,,,338.6,5205.4,5856.1,0.0,473.8,1.8,472.0,-11.9,2765.2,13.9,3241.0,46.8,3287.8,9143.9,
06/30/2013,9447.1,139.7,139.7,0.0,489.8,489.8,0.0,3.8,0.0,0.0,3.8,0.0,159.8,18.9,6.4,,,49.3,793.1,8483.9,13511.8,-5027.9,0.0,170.1,59.5,59.5,0.0,40.0,51.7,8654.0,,534.7,,,38.0,496.7,0.0,0.0,,,,,148.7,,0.0,1603.3,50.7,683.4,3405.7,3405.7,,,,1906.9,,,,,303.6,5312.6,5996.0,0.0,482.6,1.8,480.8,-12.6,2940.0,-5.4,3404.6,46.5,3451.1,9447.1,
09/30/2013,9306.7,123.0,123.0,0.0,321.9,321.9,0.0,13.1,0.0,0.0,13.1,0.0,88.8,5.8,,,,49.4,546.8,8602.4,13764.8,-5162.4,0.0,157.5,59.5,59.5,0.0,39.0,53.2,8759.9,,628.2,,,34.6,593.6,0.0,0.0,,,,,79.2,,0.0,1494.7,58.0,707.4,2882.3,2882.3,,,,1792.1,,,,,297.4,4674.4,5381.8,0.0,491.1,1.8,489.3,-14.7,2973.7,-24.0,3426.1,498.8,3924.9,9306.7,
12/31/2013,9408.9,11.9,11.9,0.0,330.3,330.3,0.0,13.4,0.0,0.0,13.4,0.0,195.5,1.0,27.9,,238.3,45.4,551.1,7592.5,12573.6,-4981.1,0.0,1265.3,0.0,0.0,0.0,,96.6,8857.8,,407.8,,8.7,37.2,361.9,0.0,0.0,0.0,0.0,,,265.8,0.0,0.0,1364.9,54.7,673.6,2997.5,2997.5,0.0,0.0,,1861.0,0.0,46.5,,,211.3,4858.5,5532.1,0.0,500.2,1.8,498.4,-14.9,2917.8,-26.5,3376.6,500.2,3876.8,9408.9,
03/31/2014,10579.6,3.9,3.9,0.0,586.5,586.5,0.0,7.8,0.0,0.0,7.8,0.0,112.2,3.9,50.4,,,61.8,710.4,9781.6,15377.3,-5595.7,0.0,87.6,,0.0,,38.5,45.2,9869.2,,615.2,,,34.2,581.0,0.0,0.0,,,,,212.5,,2.9,1601.7,62.3,827.7,3919.2,3919.2,,,,1917.0,,,,,312.4,5836.2,6663.9,0.0,509.9,1.8,508.1,-20.9,2953.8,-25.5,3417.3,498.4,3915.7,10579.6,
