Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
02/28/1991,,,,,,,45.932087,,45.932087,45.705221,45.705219,45.705219,,0.493916,18.291633,,
05/31/1991,,,,,,,40.158192,,40.158192,39.76626,39.766259,39.766259,,0.97597,0.0,,
08/31/1991,,,,,,,37.385104,,37.385104,37.494299,37.494297,37.494297,,,0.0,,
11/30/1991,,,,,,,45.523295,,45.523295,45.415509,45.415509,45.415509,,0.236773,51.796313,,
02/29/1992,,,,,,,44.791207,-266.230266,44.791207,44.57429,44.574291,44.574291,,0.484285,55.069534,,
05/31/1992,,,,,,,39.325821,-278.003808,39.325821,39.233317,39.233319,39.233319,,0.235224,16.890355,,
08/31/1992,,20.134111,10.894799,,19.953202,,46.122308,83.753535,46.122308,45.916463,45.91646,45.91646,,0.446304,14.066012,17.302045,
11/30/1992,,19.116301,9.868962,,18.910411,,41.686615,,41.686615,41.631287,41.631287,41.631287,,0.132722,,,
02/28/1993,,19.587183,10.141428,,17.714189,,47.757793,66.225549,48.385036,48.194414,48.194414,48.194414,,0.393969,15.214557,16.60708,
05/31/1993,,21.7049,11.420026,,19.613877,,48.415211,78.381315,50.195554,50.117134,50.117134,50.117134,,0.15623,13.638029,18.744779,
08/31/1993,,21.002598,11.008406,,18.252606,,45.704814,42.230291,49.720596,49.649995,49.649993,49.649993,,0.141997,13.890093,18.085317,
11/30/1993,,21.854273,11.329478,21.854273,19.218178,,43.293163,56.54574,46.116766,46.006648,46.006647,46.006647,,0.238782,18.660525,17.776151,
02/28/1994,,21.087321,10.492233,21.087321,21.622444,,37.597339,,39.741683,39.54489,39.54489,39.54489,,0.49518,20.393341,16.786912,
05/31/1994,,16.750444,7.89487,16.750444,21.78285,,11.327797,-129.496799,13.923208,13.677989,13.67799,13.67799,,1.761222,85.832141,2.373179,
08/31/1994,,13.09266,6.29734,13.09266,19.024454,,26.668426,-130.008961,30.191563,30.071261,30.07126,30.07126,,0.398463,33.12514,8.755698,
11/30/1994,,8.161844,3.848961,8.161844,14.972451,,-14.090016,-113.372249,-3.334026,-3.328358,-3.328358,-3.328358,,,,,
02/28/1995,,6.636616,3.146803,6.636616,10.182923,,29.95024,-86.555089,32.853562,32.682914,32.682914,32.682914,,0.519421,31.117051,4.571497,
05/31/1995,,10.438887,4.748592,10.438887,10.644631,,38.445694,93.10375,45.961455,45.704242,45.704242,45.704242,,0.559629,18.724018,8.484308,
08/31/1995,,13.123847,5.926598,13.123847,13.134063,,36.617336,75.634889,45.640351,45.436894,45.436893,45.436893,,0.445783,18.083376,10.750612,
11/30/1995,,18.035261,7.762398,18.035261,16.172552,,34.555401,78.647025,39.957686,39.744326,39.744327,39.744327,,0.533966,21.533192,14.151693,
02/29/1996,,25.064373,10.989545,25.064373,21.734563,,61.196791,100.027854,66.326849,65.933013,65.933015,65.933015,,0.593781,9.105264,22.782196,
05/31/1996,,24.224738,10.733553,24.224738,19.78004,,37.902147,-51.239765,45.100627,44.851135,44.851136,44.851136,,0.55319,26.015329,17.922592,
08/31/1996,,24.041721,10.15712,24.041721,17.160574,,30.460397,-67.246228,38.144074,37.913229,37.913229,37.913229,,0.605193,34.591371,15.72536,
11/30/1996,,23.983138,10.136631,23.983138,16.557089,,49.423874,240.353129,55.996916,55.713542,55.71354,55.71354,,0.506054,16.644851,19.991181,
02/28/1997,,19.003729,8.003563,19.003729,11.649549,,47.819927,-85.986941,54.268235,52.9972,52.997198,52.997198,,2.342134,25.538763,14.150411,
05/31/1997,,25.573455,10.489395,25.132916,14.472202,,63.199907,108.059015,68.272259,68.187821,68.187823,68.187823,,0.123677,12.752623,22.312169,
08/31/1997,,31.583424,12.870584,30.543487,17.415563,,62.997072,102.478279,66.798477,66.515747,66.515748,66.515748,,0.423259,13.067874,27.456142,
11/30/1997,,29.464037,12.175558,28.729335,14.565104,,49.950061,54.405633,56.661478,56.157572,56.168753,56.168753,,0.889327,22.418266,22.858711,
02/28/1998,,30.260157,12.689533,29.878206,17.24207,,55.220636,82.011933,60.374634,60.105776,59.690583,59.690583,,0.445315,21.767443,23.673295,
05/31/1998,,27.454429,11.363672,26.737332,15.884837,,55.598451,-126.290927,62.050018,61.708048,61.591407,61.591407,,0.55112,19.881919,21.995962,
08/31/1998,,17.961398,7.883717,17.019329,25.065282,,26.319486,,27.959114,26.31911,26.342021,26.342021,,5.865719,61.10315,6.986418,
11/30/1998,,15.870642,6.528907,14.816523,43.026558,,45.536044,36.97192,43.829902,43.177648,43.252662,43.252662,,1.488149,27.811638,11.456757,
02/28/1999,,18.639489,8.238385,18.190765,25.119481,,38.71132,26.072701,35.658327,34.856109,34.941876,34.941876,,2.249736,23.472919,14.264257,
05/31/1999,,15.312088,6.71761,,,,3.698765,,5.081689,11.027157,11.031731,11.031731,,,158.796326,-9.002945,
09/30/1999,,11.876513,4.872729,,,,21.454726,,22.081569,21.811542,21.760862,21.760862,,1.222862,154.130216,-6.428782,
12/31/1999,,8.409695,3.282004,,,,5.789179,,7.302709,9.14532,9.079234,9.079234,,,95.819235,0.35159,
03/31/2000,,9.328108,3.625071,,,,29.687993,,30.977521,32.14691,32.117486,32.117486,,,25.502438,6.949213,
06/30/2000,,10.897728,4.18144,,,,18.89422,127.138892,21.725622,22.060997,21.98047,21.98047,,,39.508997,6.592145,
09/30/2000,,10.361363,3.717431,,,,18.885606,,20.457041,20.596806,20.626237,20.626237,,,40.122329,6.204143,
12/31/2000,,9.081939,3.161453,,,,3.886337,-31.939995,-7.053602,-7.053602,0.104172,0.104172,,,,,
03/31/2001,,8.925918,2.964131,,,,27.759572,3.682746,28.86271,29.249293,29.093942,29.093942,,,26.533716,6.55754,
06/30/2001,,8.745049,2.798125,8.495623,,,18.874462,18.771463,18.322799,16.56206,16.646453,16.646453,,9.609556,90.931993,0.793002,
09/30/2001,,-9.501237,-2.340222,,,,-103.888638,,-107.225749,-99.210497,-99.164453,-99.164453,,,,,
12/31/2001,,-10.464857,-2.566019,,,,-11.500976,,-13.084728,-4.984065,-5.105292,-5.105292,,,,,
