Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/1986,2.97619,,3.511905,3.630952,2.857143,,,,
03/31/1987,3.928571,32.0,3.035714,4.107143,3.035714,,,,
06/30/1987,3.690476,-6.060606,3.928571,4.166667,3.095238,,,,
09/30/1987,3.928571,6.451613,3.630952,3.928571,3.511905,,,,
12/31/1987,2.02381,-48.484848,3.75,3.928571,1.517857,,,,
03/31/1988,3.125,54.411765,2.083333,3.363095,1.904762,,,,
06/30/1988,3.541667,13.333333,3.125,3.660714,2.827381,,,,
09/30/1988,3.839286,8.403361,3.571429,4.136905,3.511905,,,,
12/31/1988,4.017857,4.651163,3.809524,4.017857,3.27381,,,,
03/31/1989,4.702381,17.037037,4.017857,4.880952,3.779762,,,,
06/30/1989,4.285714,-8.860759,4.732143,5.714286,4.22619,,,,
09/30/1989,5.178571,20.833333,4.285714,5.238095,3.988095,189.061877,,,
12/31/1989,4.821429,-6.896552,5.178571,5.595238,4.821429,176.737957,36.5085,,
03/31/1990,3.630952,-24.691358,4.791667,4.940476,3.095238,133.269755,36.656762,,
06/30/1990,2.797619,-22.95082,3.60119,3.809524,2.678571,102.8407,36.703801,,
09/30/1990,1.994048,-28.723404,2.797619,3.065476,1.696429,73.314748,36.760082,,
12/31/1990,1.845238,-7.462687,1.934524,2.083333,1.488095,67.873727,36.766799,,
03/31/1991,1.72619,-6.451613,1.845238,2.083333,1.071429,63.494777,36.783181,,
06/30/1991,2.380952,37.931034,1.72619,2.380952,1.72619,87.741,36.783181,,
09/30/1991,2.410714,1.25,2.35119,2.64881,2.35119,88.836752,36.851221,,
12/31/1991,2.113095,-12.345679,2.380952,2.410714,1.577381,77.87014,36.850801,,
03/31/1992,3.333333,57.746479,2.113095,3.392857,2.113095,122.929796,36.851221,,
06/30/1992,2.916667,-12.5,3.333333,3.333333,2.440476,132.24365,36.878939,,
09/30/1992,2.261905,-22.44898,2.946429,3.065476,2.142857,102.556297,45.340679,,
12/31/1992,3.630952,60.526316,2.202381,3.660714,2.142857,165.367944,45.340679,,
03/31/1993,3.89881,7.377049,3.630952,4.375,3.452381,177.793859,45.543958,,
06/30/1993,5.0,28.244275,3.869048,5.089286,3.779762,228.05916,45.601921,,
09/30/1993,4.732143,-5.357143,4.940476,5.297619,4.136905,216.7965,45.611999,,
12/31/1993,6.845238,44.654088,4.761905,6.964286,4.494048,429.86999,45.8136,,
03/31/1994,6.607143,-3.478261,6.904762,8.005952,6.488095,417.970508,62.798399,,
06/30/1994,5.982143,-9.459459,6.547619,7.440476,5.833333,378.5835,63.260401,,
09/30/1994,8.303571,38.80597,6.011905,8.333333,6.011905,526.298611,63.285599,,
12/31/1994,8.809524,6.09319,8.333333,9.047619,7.5,559.698995,63.382198,,
03/31/1995,8.839286,0.337838,8.779762,10.0,8.511905,562.77789,63.533399,,
06/30/1995,9.642857,9.090909,8.839286,9.761905,8.095238,626.211,63.667802,,
09/30/1995,12.25,27.037037,9.642857,12.4375,8.89881,796.34804,64.940399,,
12/31/1995,10.03125,-18.112245,12.1875,12.21875,9.9375,654.318343,65.008003,,
03/31/1996,9.375,-6.542056,10.03125,10.3125,8.0,610.162497,65.227997,,
06/30/1996,12.3125,31.333333,9.375,14.125,9.34375,916.9365,65.084,,
09/30/1996,12.1875,-1.015228,12.3125,12.71875,9.625,908.992496,74.472,,
12/31/1996,13.90625,14.102564,12.21875,13.96875,12.0,1026.114403,74.584,,
03/31/1997,8.375,-39.775281,13.90625,14.09375,8.09375,618.209016,73.788002,,
06/30/1997,10.53125,25.746269,8.3125,10.8125,8.25,777.501167,73.816002,,
